Date,Close,WYN
26/01/2011,29.43,0.009559649
25/01/2011,29.15,0.000343112
24/01/2011,29.14,0.014518057
21/01/2011,28.72,0.005586607
20/01/2011,28.56,-0.007673564
19/01/2011,28.78,-0.033820474
18/01/2011,29.77,-0.018965799
14/01/2011,30.34,0.028076711
13/01/2011,29.5,0.001356852
12/01/2011,29.46,-0.006765926
11/01/2011,29.66,0.003039003
10/01/2011,29.57,-0.008754265
07/01/2011,29.83,-0.00368078
06/01/2011,29.94,-0.014589118
05/01/2011,30.38,-0.003286234
04/01/2011,30.48,-0.006214247
03/01/2011,30.67,0.023421819
31/12/2010,29.96,0
30/12/2010,29.96,-0.007978766
29/12/2010,30.2,0.000331181
28/12/2010,30.19,-0.007260758
27/12/2010,30.41,-0.011443643
23/12/2010,30.76,-0.008417013
22/12/2010,31.02,-0.001932368
21/12/2010,31.08,0.014584605
20/12/2010,30.63,0.00163372
17/12/2010,30.58,0.01748354
16/12/2010,30.05,0.021187946
15/12/2010,29.42,-0.023182627
14/12/2010,30.11,-0.003315653
13/12/2010,30.21,-0.006598506
10/12/2010,30.41,0.007592048
09/12/2010,30.18,0.002986563
08/12/2010,30.09,-0.011236073
07/12/2010,30.43,-0.008833691
06/12/2010,30.7,-0.00162734
03/12/2010,30.75,0.014742282
02/12/2010,30.3,0.011618388
01/12/2010,29.95,0.040891557
30/11/2010,28.75,-0.004511547
29/11/2010,28.88,-0.006213344
26/11/2010,29.06,-0.009589115
24/11/2010,29.34,0.02869687
23/11/2010,28.51,-0.013240612
22/11/2010,28.89,-0.001037883
19/11/2010,28.92,0.002423404
18/11/2010,28.85,0.028477931
17/11/2010,28.04,0.005722476
16/11/2010,27.88,-0.022345317
15/11/2010,28.51,0.016979538
12/11/2010,28.03,-0.025014515
11/11/2010,28.74,-0.011760772
10/11/2010,29.08,-0.006854036
09/11/2010,29.28,-0.016260521
08/11/2010,29.76,-0.010362787
05/11/2010,30.07,-0.007619716
04/11/2010,30.3,0.002974717
03/11/2010,30.21,-0.004293979
02/11/2010,30.34,0.032152803
01/11/2010,29.38,0.021676404
29/10/2010,28.75,-0.009002831
28/10/2010,29.01,0.003453042
27/10/2010,28.91,-0.011350079
26/10/2010,29.24,-0.021651725
25/10/2010,29.88,0.013138137
22/10/2010,29.49,0.012282652
21/10/2010,29.13,-0.002400138
20/10/2010,29.2,0.012405397
19/10/2010,28.84,-0.02025125
18/10/2010,29.43,0.008531019
15/10/2010,29.18,-0.000342642
14/10/2010,29.19,-0.000684932
13/10/2010,29.21,0.005836926
12/10/2010,29.04,0.009341012
11/10/2010,28.77,0.012240055
08/10/2010,28.42,0.023496987
07/10/2010,27.76,-0.011817505
06/10/2010,28.09,-0.004262884
05/10/2010,28.21,0.030229002
04/10/2010,27.37,0.001828488
01/10/2010,27.32,-0.005475465
30/09/2010,27.47,-0.010861801
29/09/2010,27.77,-0.009319064
28/09/2010,28.03,0.006442399
27/09/2010,27.85,0.004678792
24/09/2010,27.72,0.034498834
23/09/2010,26.78,-0.022887673
22/09/2010,27.4,-0.031258158
21/09/2010,28.27,0.014609203
20/09/2010,27.86,0.032096118
17/09/2010,26.98,0.019083835
16/09/2010,26.47,-0.011269841
15/09/2010,26.77,-0.00670144
14/09/2010,26.95,0.010443959
13/09/2010,26.67,0.021220955
10/09/2010,26.11,0.006917783
09/09/2010,25.93,-0.001926412
08/09/2010,25.98,0.021004273
07/09/2010,25.44,-0.005878912
03/09/2010,25.59,0.014167888
02/09/2010,25.23,0.038792743
01/09/2010,24.27,0.045519868
31/08/2010,23.19,0.002590675
30/08/2010,23.13,-0.031910812
27/08/2010,23.88,0.033641665
26/08/2010,23.09,-0.022270728
25/08/2010,23.61,0.017518072
24/08/2010,23.2,-0.037229342
23/08/2010,24.08,-0.027443869
20/08/2010,24.75,-0.006042314
19/08/2010,24.9,-0.033955098
18/08/2010,25.76,-0.007348708
17/08/2010,25.95,0.016709151
16/08/2010,25.52,0.025398191
13/08/2010,24.88,-0.003610836
12/08/2010,24.97,-0.001600641
11/08/2010,25.01,-0.028770457
10/08/2010,25.74,-0.020761991
09/08/2010,26.28,0.004576667
06/08/2010,26.16,-0.00038219
05/08/2010,26.17,0.004595948
04/08/2010,26.05,0.011971566
03/08/2010,25.74,-0.013889112
02/08/2010,26.1,0.022081083
30/07/2010,25.53,0.007864767
29/07/2010,25.33,0.007529261
28/07/2010,25.14,0.077295226
27/07/2010,23.27,-0.007705518
26/07/2010,23.45,0.032065139
23/07/2010,22.71,0.028586136
22/07/2010,22.07,0.048744855
21/07/2010,21.02,-0.012763113
20/07/2010,21.29,0.026173276
19/07/2010,20.74,0.019966575
16/07/2010,20.33,-0.053627018
15/07/2010,21.45,-0.014348777
14/07/2010,21.76,-0.011423474
13/07/2010,22.01,0.020657149
12/07/2010,21.56,-0.007854048
09/07/2010,21.73,0.008317978
08/07/2010,21.55,0.014018921
07/07/2010,21.25,0.037396496
06/07/2010,20.47,0.017246054
02/07/2010,20.12,-0.00939903
01/07/2010,20.31,0.008405488
30/06/2010,20.14,-0.012827014
29/06/2010,20.4,-0.065916248
28/06/2010,21.79,-0.016837713
25/06/2010,22.16,0.001806685
24/06/2010,22.12,-0.033343831
23/06/2010,22.87,0.001312623
22/06/2010,22.84,-0.044527904
21/06/2010,23.88,-0.009585404
18/06/2010,24.11,0.000829876
17/06/2010,24.09,0.001246106
16/06/2010,24.06,-0.011981139
15/06/2010,24.35,0.022006286
14/06/2010,23.82,0.010550847
11/06/2010,23.57,0.014960741
10/06/2010,23.22,0.051701374
09/06/2010,22.05,0.005001147
08/06/2010,21.94,0.041410895
07/06/2010,21.05,-0.049581617
04/06/2010,22.12,-0.052400276
03/06/2010,23.31,0.0064558
02/06/2010,23.16,0.020502354
01/06/2010,22.69,-0.039322413
28/05/2010,23.6,-0.015973438
27/05/2010,23.98,0.059270243
26/05/2010,22.6,0.007104826
25/05/2010,22.44,-0.009314771
24/05/2010,22.65,-0.001764447
21/05/2010,22.69,0.037723377
20/05/2010,21.85,-0.07704579
19/05/2010,23.6,-0.020134908
18/05/2010,24.08,-0.032280637
17/05/2010,24.87,-0.00040201
14/05/2010,24.88,-0.026181583
13/05/2010,25.54,-0.026276628
12/05/2010,26.22,0.031773304
11/05/2010,25.4,0.0011818
10/05/2010,25.37,0.095901604
07/05/2010,23.05,-0.059782108
06/05/2010,24.47,-0.03098216
05/05/2010,25.24,-0.033122061
04/05/2010,26.09,-0.045700836
03/05/2010,27.31,0.018477983
30/04/2010,26.81,-0.023591216
29/04/2010,27.45,0.04584369
28/04/2010,26.22,-0.015515921
27/04/2010,26.63,-0.029234274
26/04/2010,27.42,-0.006180714
23/04/2010,27.59,0.016444734
22/04/2010,27.14,0.026887355
21/04/2010,26.42,0.007980282
20/04/2010,26.21,0.019650025
19/04/2010,25.7,-0.005819609
16/04/2010,25.85,-0.033849971
15/04/2010,26.74,0.026910853
14/04/2010,26.03,-0.001535509
13/04/2010,26.07,-0.031341059
12/04/2010,26.9,0.000743771
09/04/2010,26.88,0
08/04/2010,26.88,0.012729487
07/04/2010,26.54,-0.011240283
06/04/2010,26.84,0.010110552
05/04/2010,26.57,0.022455749
01/04/2010,25.98,0.009669385
31/03/2010,25.73,-0.008128553
30/03/2010,25.94,0.003475578
29/03/2010,25.85,0.006598122
26/03/2010,25.68,0.007818648
25/03/2010,25.48,0.021821933
24/03/2010,24.93,0.008459265
23/03/2010,24.72,0.004053512
22/03/2010,24.62,0.026338971
19/03/2010,23.98,-0.002914847
18/03/2010,24.05,-0.004563377
17/03/2010,24.16,0.003732121
16/03/2010,24.07,-0.027859237
15/03/2010,24.75,-0.01682732
12/03/2010,25.17,0.009179869
11/03/2010,24.94,0.021070472
10/03/2010,24.42,0.01859942
09/03/2010,23.97,0.001252348
08/03/2010,23.94,-0.00291971
05/03/2010,24.01,0.018071515
04/03/2010,23.58,0.006808537
03/03/2010,23.42,-0.01188469
02/03/2010,23.7,-0.000843526
01/03/2010,23.72,0.031259235
26/02/2010,22.99,0.011373701
25/02/2010,22.73,-0.004827747
24/02/2010,22.84,0.008353533
23/02/2010,22.65,-0.02140287
22/02/2010,23.14,0.019197797
19/02/2010,22.7,0
18/02/2010,22.7,-0.011388647
17/02/2010,22.96,0.006554535
16/02/2010,22.81,0.011907528
12/02/2010,22.54,-0.00663279
11/02/2010,22.69,0.020931515
10/02/2010,22.22,0.046048651
09/02/2010,21.22,0.026260759
08/02/2010,20.67,-0.002416044
05/02/2010,20.72,-0.000482509
04/02/2010,20.73,-0.03925782
03/02/2010,21.56,-0.016103408
02/02/2010,21.91,0.007329396
01/02/2010,21.75,0.035567624
29/01/2010,20.99,-0.007593772
28/01/2010,21.15,-0.015947805
27/01/2010,21.49,-0.002323961
26/01/2010,21.54,-0.011539477
25/01/2010,21.79,-0.021340197
22/01/2010,22.26,-0.010723963
21/01/2010,22.5,-0.022413595
20/01/2010,23.01,-0.000434499
19/01/2010,23.02,0.005226493
15/01/2010,22.9,-0.015168221
14/01/2010,23.25,0.046663395
13/01/2010,22.19,0.082147972
12/01/2010,20.44,-0.012156726
11/01/2010,20.69,-0.008182958
08/01/2010,20.86,-0.010016778
07/01/2010,21.07,-0.001422813
06/01/2010,21.1,0.018656365
05/01/2010,20.71,0.020981497
04/01/2010,20.28,0.005438827
31/12/2009,20.17,-0.011338549
30/12/2009,20.4,-0.00878483
29/12/2009,20.58,0.00487093
28/12/2009,20.48,-0.016945455
24/12/2009,20.83,-0.006221604
23/12/2009,20.96,-0.000953744
22/12/2009,20.98,-0.004280625
21/12/2009,21.07,0.008579652
18/12/2009,20.89,0.005760938
17/12/2009,20.77,-0.020491544
16/12/2009,21.2,0.028224787
15/12/2009,20.61,-0.002423069
14/12/2009,20.66,0.03146769
11/12/2009,20.02,0.000499625
10/12/2009,20.01,-0.009450456
09/12/2009,20.2,-0.004938282
08/12/2009,20.3,-0.009316076
07/12/2009,20.49,-0.002923979
04/12/2009,20.55,0.064311459
03/12/2009,19.27,0.015690698
02/12/2009,18.97,0.001054852
01/12/2009,18.95,0.020256556
30/11/2009,18.57,0.000538648
27/11/2009,18.56,-0.023430252
25/11/2009,19,0.008987636
24/11/2009,18.83,-0.012140556
23/11/2009,19.06,0.003679373
20/11/2009,18.99,-0.005252113
19/11/2009,19.09,-0.024322027
18/11/2009,19.56,-0.007131971
17/11/2009,19.7,0.008666891
16/11/2009,19.53,0.030675657
13/11/2009,18.94,0.006887444
12/11/2009,18.81,-0.023122417
11/11/2009,19.25,0.031128865
10/11/2009,18.66,0.002683125
09/11/2009,18.61,0.036666214
06/11/2009,17.94,0.008396355
05/11/2009,17.79,0.041313965
04/11/2009,17.07,-0.018572792
03/11/2009,17.39,0.027990165
02/11/2009,16.91,-0.008245041
30/10/2009,17.05,-0.045853304
29/10/2009,17.85,0.073203404
28/10/2009,16.59,-0.006009633
27/10/2009,16.69,-0.028353937
26/10/2009,17.17,-0.001745709
23/10/2009,17.2,-0.028090124
22/10/2009,17.69,0.022293007
21/10/2009,17.3,-0.022293007
20/10/2009,17.69,-0.024568517
19/10/2009,18.13,0.015004449
16/10/2009,17.86,-0.021601505
15/10/2009,18.25,-0.001642486
14/10/2009,18.28,0.024364439
13/10/2009,17.84,-0.011702558
12/10/2009,18.05,0.007228277
09/10/2009,17.92,-0.001115449
08/10/2009,17.94,0.026547732
07/10/2009,17.47,0.07177702
06/10/2009,16.26,0.018622512
05/10/2009,15.96,0.032476589
02/10/2009,15.45,-0.007736983
01/10/2009,15.57,-0.047045364
30/09/2009,16.32,0.006763014
29/09/2009,16.21,0.061704785
28/09/2009,15.24,0.029972274
25/09/2009,14.79,-0.022728251
24/09/2009,15.13,-0.041429873
23/09/2009,15.77,-0.018222308
22/09/2009,16.06,0.025860792
21/09/2009,15.65,-0.013959618
18/09/2009,15.87,0.007590169
17/09/2009,15.75,-0.016373162
16/09/2009,16.01,-0.011180241
15/09/2009,16.19,0.015562094
14/09/2009,15.94,0.021560759
11/09/2009,15.6,-0.025942613
10/09/2009,16.01,0.019552815
09/09/2009,15.7,0.03105036
08/09/2009,15.22,0.03136727
04/09/2009,14.75,0.016405016
03/09/2009,14.51,0.011785232
02/09/2009,14.34,-0.007641579
01/09/2009,14.45,-0.047306117
31/08/2009,15.15,-0.04327443
28/08/2009,15.82,-0.001894538
27/08/2009,15.85,0.002526849
26/08/2009,15.81,-0.020658012
25/08/2009,16.14,0.020025701
24/08/2009,15.82,-0.030503454
21/08/2009,16.31,0.0279782
20/08/2009,15.86,0.037255432
19/08/2009,15.28,0.002621233
18/08/2009,15.24,0.046332557
17/08/2009,14.55,-0.06066505
14/08/2009,15.46,-0.020487272
13/08/2009,15.78,0.024375806
12/08/2009,15.4,0.019010733
11/08/2009,15.11,-0.00659633
10/08/2009,15.21,-0.022750412
07/08/2009,15.56,0.078169998
06/08/2009,14.39,-0.024031366
05/08/2009,14.74,0.007490672
04/08/2009,14.63,0.027019309
03/08/2009,14.24,0.020575398
31/07/2009,13.95,0.014440684
30/07/2009,13.75,0.055320532
29/07/2009,13.01,0.026481298
28/07/2009,12.67,-0.013328304
27/07/2009,12.84,0.010963305
24/07/2009,12.7,0.055862357
23/07/2009,12.01,0.018487922
22/07/2009,11.79,-0.025953738
21/07/2009,12.1,-0.005768454
20/07/2009,12.17,0.040240132
17/07/2009,11.69,-0.021160332
16/07/2009,11.94,0.01349093
15/07/2009,11.78,0.027540467
14/07/2009,11.46,0.022056474
13/07/2009,11.21,0.052185753
10/07/2009,10.64,-0.018622512
09/07/2009,10.84,0.030915811
08/07/2009,10.51,-0.013232707
07/07/2009,10.65,-0.034151912
06/07/2009,11.02,-0.058166174
02/07/2009,11.68,-0.044377311
01/07/2009,12.21,0.007398307
30/06/2009,12.12,-0.023645619
29/06/2009,12.41,0.039446363
26/06/2009,11.93,-0.013322429
25/06/2009,12.09,0.037072485
24/06/2009,11.65,0.006026708
23/06/2009,11.58,0.012163486
22/06/2009,11.44,-0.072483276
19/06/2009,12.3,0.093685484
18/06/2009,11.2,-0.03509132
17/06/2009,11.6,0.009528006
16/06/2009,11.49,0.013140794
15/06/2009,11.34,-0.055736671
12/06/2009,11.99,-0.009132484
11/06/2009,12.1,-0.023684243
10/06/2009,12.39,0
09/06/2009,12.39,0.012997746
08/06/2009,12.23,-0.017828673
05/06/2009,12.45,-0.008000043
04/06/2009,12.55,0.048152917
03/06/2009,11.96,-0.04655802
02/06/2009,12.53,0.007208682
01/06/2009,12.44,0.053665373
29/05/2009,11.79,0.044220468
28/05/2009,11.28,0.01969625
27/05/2009,11.06,-0.058814667
26/05/2009,11.73,0.083529883
22/05/2009,10.79,-0.01014301
21/05/2009,10.9,-0.020881376
20/05/2009,11.13,-0.026597313
19/05/2009,11.43,0.021220955
18/05/2009,11.19,0.059842979
15/05/2009,10.54,-0.005676458
14/05/2009,10.6,-0.000942952
13/05/2009,10.61,-0.107996059
12/05/2009,11.82,-0.03164294
11/05/2009,12.2,-0.05579136
08/05/2009,12.9,0.046815371
07/05/2009,12.31,-0.020901082
06/05/2009,12.57,-0.025138794
05/05/2009,12.89,0.010136539
04/05/2009,12.76,0.051458297
01/05/2009,12.12,0.036979003
30/04/2009,11.68,-0.015293416
29/04/2009,11.86,0.302975489
28/04/2009,8.76,-0.022574322
27/04/2009,8.96,-0.120754806
24/04/2009,10.11,0.055937306
23/04/2009,9.56,0.118698727
22/04/2009,8.49,0.025046032
21/04/2009,8.28,0.073922185
20/04/2009,7.69,-0.148375163
17/04/2009,8.92,0.061255426
16/04/2009,8.39,0.067801686
15/04/2009,7.84,0.048343835
14/04/2009,7.47,0.006715942
13/04/2009,7.42,0.030098031
09/04/2009,7.2,0.12878079
08/04/2009,6.33,0.101331431
07/04/2009,5.72,-0.061035891
06/04/2009,6.08,-0.003284075
03/04/2009,6.1,0.071337538
02/04/2009,5.68,0.178806615
01/04/2009,4.75,0.123060093
31/03/2009,4.2,0.011976191
30/03/2009,4.15,-0.063031362
27/03/2009,4.42,0
26/03/2009,4.42,0.046304568
25/03/2009,4.22,-0.057553281
24/03/2009,4.47,-0.045909701
23/03/2009,4.68,0.149531734
20/03/2009,4.03,-0.046068752
19/03/2009,4.22,-0.034927881
18/03/2009,4.37,0.042062275
17/03/2009,4.19,0.036456042
16/03/2009,4.04,-0.034066555
13/03/2009,4.18,-0.009523882
12/03/2009,4.22,0.076297754
11/03/2009,3.91,0.063345712
10/03/2009,3.67,0.168789551
09/03/2009,3.1,0.059818495
06/03/2009,2.92,-0.033673215
05/03/2009,3.02,-0.109655913
04/03/2009,3.37,0.086741653
03/03/2009,3.09,-0.034979719
02/03/2009,3.2,-0.142475648
27/02/2009,3.69,0.033060862
26/02/2009,3.57,0.042925045
25/02/2009,3.42,-0.025975486
24/02/2009,3.51,0.043675064
23/02/2009,3.36,-0.066211229
20/02/2009,3.59,-0.072514981
19/02/2009,3.86,-0.02051354
18/02/2009,3.94,-0.123968043
17/02/2009,4.46,0.064837519
13/02/2009,4.18,-0.351397887
12/02/2009,5.94,0.025576842
11/02/2009,5.79,0.005194817
10/02/2009,5.76,-0.068761363
09/02/2009,6.17,-0.009677495
06/02/2009,6.23,0.062934672
05/02/2009,5.85,0.033017769
04/02/2009,5.66,-0.041528459
03/02/2009,5.9,0.010221554
02/02/2009,5.84,-0.048463953
30/01/2009,6.13,-0.057067781
29/01/2009,6.49,-0.089832253
28/01/2009,7.1,0.060976796
27/01/2009,6.68,-0.029500664
26/01/2009,6.88,0.050681486
23/01/2009,6.54,-0.030122759
22/01/2009,6.74,-0.017647517
21/01/2009,6.86,0.120702746
20/01/2009,6.08,-0.155090088
16/01/2009,7.1,0.035846132
15/01/2009,6.85,0.082112976
14/01/2009,6.31,-0.08502843
13/01/2009,6.87,0.02505658
12/01/2009,6.7,-0.106106506
09/01/2009,7.45,-0.048470522
08/01/2009,7.82,0.028536307
07/01/2009,7.6,-0.136323544
06/01/2009,8.71,0.072607729
05/01/2009,8.1,
