Date,Close,FLIR
24/05/2013,24.15,-0.003719781
23/05/2013,24.24,-0.000824742
22/05/2013,24.26,-0.010252294
21/05/2013,24.51,-0.01014825
20/05/2013,24.76,-0.003225809
17/05/2013,24.84,0.004438176
16/05/2013,24.73,-0.002423265
15/05/2013,24.79,0.004852416
14/05/2013,24.67,0.004876076
13/05/2013,24.55,-0.011743403
10/05/2013,24.84,0.006867327
09/05/2013,24.67,-0.001620089
08/05/2013,24.71,0
07/05/2013,24.71,0.009760143
06/05/2013,24.47,0.000817662
03/05/2013,24.45,0.010277583
02/05/2013,24.2,0.004140793
01/05/2013,24.1,-0.008675948
30/04/2013,24.31,0.006603408
29/04/2013,24.15,0.01670185
26/04/2013,23.75,-0.0294566
25/04/2013,24.46,0.011926936
24/04/2013,24.17,0.001656315
23/04/2013,24.13,0.007070106
22/04/2013,23.96,0.018109571
19/04/2013,23.53,-0.008463868
18/04/2013,23.73,-0.012979039
17/04/2013,24.04,-0.024246102
16/04/2013,24.63,-0.006071664
15/04/2013,24.78,-0.03333642
12/04/2013,25.62,-0.015107783
11/04/2013,26.01,0.000384541
10/04/2013,26,0.012384059
09/04/2013,25.68,0.001558847
08/04/2013,25.64,0.002342836
05/04/2013,25.58,-0.012432173
04/04/2013,25.9,0.006585342
03/04/2013,25.73,-0.000388576
02/04/2013,25.74,-0.00232829
01/04/2013,25.8,-0.008106588
28/03/2013,26.01,0.010434877
27/03/2013,25.74,-0.001164822
26/03/2013,25.77,0.005837728
25/03/2013,25.62,-0.007388717
22/03/2013,25.81,-0.003480955
21/03/2013,25.9,-0.005390849
20/03/2013,26.04,0.002306806
19/03/2013,25.98,0.003084043
18/03/2013,25.9,-0.003853569
15/03/2013,26,-0.00728112
14/03/2013,26.19,-0.00381098
13/03/2013,26.29,-0.005689376
12/03/2013,26.44,-0.002266718
11/03/2013,26.5,-0.015724772
08/03/2013,26.92,0.00970519
07/03/2013,26.66,0.010937314
06/03/2013,26.37,0.001518027
05/03/2013,26.33,0.009923746
04/03/2013,26.07,-0.005355789
01/03/2013,26.21,-0.004567956
28/02/2013,26.33,-0.004547185
27/02/2013,26.45,0.011024632
26/02/2013,26.16,0.007674635
25/02/2013,25.96,-0.018321123
22/02/2013,26.44,0.019091836
21/02/2013,25.94,-0.027378136
20/02/2013,26.66,-0.011560822
19/02/2013,26.97,0.008564565
15/02/2013,26.74,0.001497006
14/02/2013,26.7,-0.011173301
13/02/2013,27,0.011547903
12/02/2013,26.69,0.007899232
11/02/2013,26.48,-0.000755002
08/02/2013,26.5,0.017895014
07/02/2013,26.03,0.094618909
06/02/2013,23.68,-0.006314481
05/02/2013,23.83,0.022062838
04/02/2013,23.31,-0.013211358
01/02/2013,23.62,-0.006330471
31/01/2013,23.77,-0.020404622
30/01/2013,24.26,-0.000824063
29/01/2013,24.28,0.004127121
28/01/2013,24.18,-0.000413479
25/01/2013,24.19,0.002483445
24/01/2013,24.13,0.011252463
23/01/2013,23.86,-0.010008424
22/01/2013,24.1,0.010846998
18/01/2013,23.84,0.015641832
17/01/2013,23.47,0.003414429
16/01/2013,23.39,-0.007666136
15/01/2013,23.57,0.021008275
14/01/2013,23.08,-0.001731602
11/01/2013,23.12,-0.007755317
10/01/2013,23.3,-0.005136998
09/01/2013,23.42,0.003421731
08/01/2013,23.34,-0.007682496
07/01/2013,23.52,-0.004242688
04/01/2013,23.62,-0.010109606
03/01/2013,23.86,0.016906573
02/01/2013,23.46,0.049813706
31/12/2012,22.32,0.01035812
28/12/2012,22.09,-0.004967271
27/12/2012,22.2,0.005873069
26/12/2012,22.07,0.010018299
24/12/2012,21.85,-0.002285715
21/12/2012,21.9,0
20/12/2012,21.9,0.015646891
19/12/2012,21.56,0.0102565
18/12/2012,21.34,0.043578837
17/12/2012,20.43,0.003432217
14/12/2012,20.36,-0.004899569
13/12/2012,20.46,0.000488878
12/12/2012,20.45,-0.002442004
11/12/2012,20.5,0.007343974
10/12/2012,20.35,0.019350641
07/12/2012,19.96,-0.003001503
06/12/2012,20.02,0.007520717
05/12/2012,19.87,0.000503398
04/12/2012,19.86,0.001007557
03/12/2012,19.84,-0.027834799
30/11/2012,20.4,0.003929278
29/11/2012,20.32,0.001477469
28/11/2012,20.29,0.012397878
27/11/2012,20.04,0.00851922
26/11/2012,19.87,-0.008020093
23/11/2012,20.03,0.017120257
21/11/2012,19.69,-0.000507743
20/11/2012,19.7,-0.001014713
19/11/2012,19.72,0.032992683
16/11/2012,19.08,-0.001047669
15/11/2012,19.1,0.006829551
14/11/2012,18.97,-0.016728043
13/11/2012,19.29,-0.004138651
12/11/2012,19.37,0.000516396
09/11/2012,19.36,0.010384309
08/11/2012,19.16,-0.011932697
07/11/2012,19.39,-0.027970295
06/11/2012,19.94,0.030035345
05/11/2012,19.35,0.001034126
02/11/2012,19.33,-0.013360939
01/11/2012,19.59,0.008200969
31/10/2012,19.43,-0.005133481
26/10/2012,19.53,-0.006125593
25/10/2012,19.65,0.031010237
24/10/2012,19.05,-0.002097536
23/10/2012,19.09,-0.005745641
22/10/2012,19.2,-0.008815198
19/10/2012,19.37,-0.010272304
18/10/2012,19.57,-0.003570522
17/10/2012,19.64,-0.002034589
16/10/2012,19.68,0.009188426
15/10/2012,19.5,-0.004094172
12/10/2012,19.58,-0.004585995
11/10/2012,19.67,0.0040754
10/10/2012,19.59,-0.005091661
09/10/2012,19.69,-0.023589551
08/10/2012,20.16,-0.014282439
05/10/2012,20.45,0.004901971
04/10/2012,20.35,0.004926118
03/10/2012,20.25,-0.003942834
02/10/2012,20.33,0.012373333
01/10/2012,20.08,0.004992522
28/09/2012,19.98,-0.010455659
27/09/2012,20.19,0.004965253
26/09/2012,20.09,-0.014822406
25/09/2012,20.39,-0.028525018
24/09/2012,20.98,-0.002855785
21/09/2012,21.04,-0.002847653
20/09/2012,21.1,0.006657181
19/09/2012,20.96,0.003345284
18/09/2012,20.89,-0.003345284
17/09/2012,20.96,-0.005708864
14/09/2012,21.08,0.010012003
13/09/2012,20.87,0.010597402
12/09/2012,20.65,0.00875492
11/09/2012,20.47,0.004406372
10/09/2012,20.38,-0.011222367
07/09/2012,20.61,0.007793512
06/09/2012,20.45,0.028771826
05/09/2012,19.87,0.003529119
04/09/2012,19.8,0
31/08/2012,19.8,0.004048589
30/08/2012,19.72,0
29/08/2012,19.72,0.010193768
28/08/2012,19.52,-0.007146534
27/08/2012,19.66,-0.010121544
24/08/2012,19.86,-0.001509434
23/08/2012,19.89,-0.011994147
22/08/2012,20.13,-0.020162965
21/08/2012,20.54,-0.002916871
20/08/2012,20.6,-0.006773127
17/08/2012,20.74,-0.00384986
16/08/2012,20.82,-0.000960154
15/08/2012,20.84,0.00432797
14/08/2012,20.75,-0.001925855
13/08/2012,20.79,-0.013852622
10/08/2012,21.08,0.001424164
09/08/2012,21.05,0
08/08/2012,21.05,-0.005684525
07/08/2012,21.17,0.014751636
06/08/2012,20.86,0.003361348
03/08/2012,20.79,0.019918074
02/08/2012,20.38,-0.015579672
01/08/2012,20.7,0.012150818
31/07/2012,20.45,-0.001465918
30/07/2012,20.48,-0.017905148
27/07/2012,20.85,0.003362963
26/07/2012,20.78,0.075441503
25/07/2012,19.27,0.008861147
