Date,Close,PSA
15/02/2011,110.2,-0.007233305
14/02/2011,111,-0.003237995
11/02/2011,111.36,0.002967762
10/02/2011,111.03,0.003880346
09/02/2011,110.6,0.003532452
08/02/2011,110.21,-0.000634949
07/02/2011,110.28,0.010666038
04/02/2011,109.11,-0.006303981
03/02/2011,109.8,0.006120697
02/02/2011,109.13,0.002201634
01/02/2011,108.89,-0.000826181
31/01/2011,108.98,0.023301124
28/01/2011,106.47,-0.019071232
27/01/2011,108.52,0.014105653
26/01/2011,107,0.002432864
25/01/2011,106.74,0.015293416
24/01/2011,105.12,-0.003797954
21/01/2011,105.52,0.014894299
20/01/2011,103.96,0.003275848
19/01/2011,103.62,-0.011705017
18/01/2011,104.84,0.010740418
14/01/2011,103.72,0.013198949
13/01/2011,102.36,0.0104096
12/01/2011,101.3,0.00544421
11/01/2011,100.75,-0.00366573
10/01/2011,101.12,-0.006112609
07/01/2011,101.74,-0.000294826
06/01/2011,101.77,-0.002159404
05/01/2011,101.99,0.009853267
04/01/2011,100.99,-0.024839924
03/01/2011,103.53,0.020591115
31/12/2010,101.42,-0.000295756
30/12/2010,101.45,-0.002952758
29/12/2010,101.75,0.000294884
28/12/2010,101.72,0.003052235
27/12/2010,101.41,0.011404894
23/12/2010,100.26,-0.006264003
22/12/2010,100.89,0.004271176
21/12/2010,100.46,0.002192328
20/12/2010,100.24,0.020561095
17/12/2010,98.2,0.008077341
16/12/2010,97.41,-0.008382793
15/12/2010,98.23,-0.010027939
14/12/2010,99.22,-0.001108033
13/12/2010,99.33,-0.010714567
10/12/2010,100.4,0.014244398
09/12/2010,98.98,0.003947973
08/12/2010,98.59,-0.011797465
07/12/2010,99.76,0.008253696
06/12/2010,98.94,-0.002422775
03/12/2010,99.18,-0.00110848
02/12/2010,99.29,0.010936818
01/12/2010,98.21,0.016529302
30/11/2010,96.6,-0.008863296
29/11/2010,97.46,-0.005627477
26/11/2010,98.01,-0.004276121
24/11/2010,98.43,0.016698641
23/11/2010,96.8,-0.01242252
22/11/2010,98.01,0.00974017
19/11/2010,97.06,0.009107908
18/11/2010,96.18,0.006781102
17/11/2010,95.53,0.004511365
16/11/2010,95.1,-0.046132788
15/11/2010,99.59,-0.015641664
12/11/2010,101.16,-0.012866651
11/11/2010,102.47,-0.005061823
10/11/2010,102.99,0.01713796
09/11/2010,101.24,-0.028242212
08/11/2010,104.14,-0.005744941
05/11/2010,104.74,-0.001526427
04/11/2010,104.9,0.02705479
03/11/2010,102.1,-0.011878243
02/11/2010,103.32,0.006213612
01/11/2010,102.68,0.034277749
29/10/2010,99.22,-0.006629859
28/10/2010,99.88,-0.001500676
27/10/2010,100.03,-0.015474964
26/10/2010,101.59,-0.006866811
25/10/2010,102.29,-0.007693469
22/10/2010,103.08,0.002136545
21/10/2010,102.86,0.002335995
20/10/2010,102.62,0.01789449
19/10/2010,100.8,-0.011049836
18/10/2010,101.92,0.009463793
15/10/2010,100.96,-0.011815813
14/10/2010,102.16,0.008552522
13/10/2010,101.29,0.016524366
12/10/2010,99.63,0.013541031
11/10/2010,98.29,0.006327843
08/10/2010,97.67,0.005544162
07/10/2010,97.13,0.008062893
06/10/2010,96.35,-0.016775981
05/10/2010,97.98,0.005218738
04/10/2010,97.47,-0.005218738
01/10/2010,97.98,0.009640112
30/09/2010,97.04,0.000206122
29/09/2010,97.02,-0.013717075
28/09/2010,98.36,-0.006687633
27/09/2010,99.02,-0.019501593
24/09/2010,100.97,0.032410244
23/09/2010,97.75,-0.033993619
22/09/2010,101.13,0.00089034
21/09/2010,101.04,-0.027238468
20/09/2010,103.83,0.010845463
17/09/2010,102.71,-0.005243749
16/09/2010,103.25,-0.008486887
15/09/2010,104.13,0.006068506
14/09/2010,103.5,-0.001062238
13/09/2010,103.61,0.014093639
10/09/2010,102.16,0.008651253
09/09/2010,101.28,-0.010997754
08/09/2010,102.4,-0.002730643
07/09/2010,102.68,-0.009113005
03/09/2010,103.62,0.010965129
02/09/2010,102.49,0.018314809
01/09/2010,100.63,0.026278884
31/08/2010,98.02,0.006858808
30/08/2010,97.35,-0.005940206
27/08/2010,97.93,0.009335795
26/08/2010,97.02,-0.009642089
25/08/2010,97.96,0.01927398
24/08/2010,96.09,-0.009734957
23/08/2010,97.03,-0.00739299
20/08/2010,97.75,-0.008353757
19/08/2010,98.57,-0.028996233
18/08/2010,101.47,-0.008439697
17/08/2010,102.33,0.038552511
16/08/2010,98.46,0.003051574
13/08/2010,98.16,0.003367522
12/08/2010,97.83,-0.006317527
11/08/2010,98.45,-0.021006853
10/08/2010,100.54,-0.006641908
09/08/2010,101.21,0.018649257
06/08/2010,99.34,-0.017265036
05/08/2010,101.07,-0.00896337
04/08/2010,101.98,0.005999526
03/08/2010,101.37,-0.003446751
02/08/2010,101.72,0.036032721
30/07/2010,98.12,-0.005691072
29/07/2010,98.68,0.000101343
28/07/2010,98.67,-0.001114206
27/07/2010,98.78,0.001012863
26/07/2010,98.68,0.020682625
23/07/2010,96.66,0.006018489
22/07/2010,96.08,0.033334656
21/07/2010,92.93,-0.016329943
20/07/2010,94.46,0.023457403
19/07/2010,92.27,0.009692425
16/07/2010,91.38,-0.035792955
15/07/2010,94.71,-0.008306656
14/07/2010,95.5,0.000314185
13/07/2010,95.47,0.027288416
12/07/2010,92.9,0.005613141
09/07/2010,92.38,0.011978799
08/07/2010,91.28,0.014122035
07/07/2010,90,0.048023791
06/07/2010,85.78,-0.010437298
02/07/2010,86.68,-0.016249356
01/07/2010,88.1,0.002158969
30/06/2010,87.91,-0.01758981
29/06/2010,89.47,-0.024728051
28/06/2010,91.71,-0.016974298
25/06/2010,93.28,0.022879827
24/06/2010,91.17,-0.021807211
23/06/2010,93.18,0.014485174
22/06/2010,91.84,-0.010721931
21/06/2010,92.83,-0.010608189
18/06/2010,93.82,-0.000213151
17/06/2010,93.84,0.001493015
16/06/2010,93.7,0.000747344
15/06/2010,93.63,0.022902589
14/06/2010,91.51,0.002626109
11/06/2010,91.27,0.00296264
10/06/2010,91,0.035228692
09/06/2010,87.85,-0.004089521
08/06/2010,88.21,0.01842052
07/06/2010,86.6,-0.012850108
04/06/2010,87.72,-0.046442286
03/06/2010,91.89,-0.010608456
02/06/2010,92.87,0.018255424
01/06/2010,91.19,-0.01631535
28/05/2010,92.69,-0.015309972
27/05/2010,94.12,0.033930862
26/05/2010,90.98,0.011719316
25/05/2010,89.92,0.011408244
24/05/2010,88.9,-0.017506162
21/05/2010,90.47,0.038765417
20/05/2010,87.03,-0.042406399
19/05/2010,90.8,-0.004176289
18/05/2010,91.18,-0.031309909
17/05/2010,94.08,0.00255428
14/05/2010,93.84,-0.038363733
13/05/2010,97.51,-0.011116325
12/05/2010,98.6,0.007533376
11/05/2010,97.86,-0.005604539
10/05/2010,98.41,0.056973132
07/05/2010,92.96,-0.013781533
06/05/2010,94.25,-0.028553945
05/05/2010,96.98,-0.013214021
04/05/2010,98.27,-0.018550789
03/05/2010,100.11,0.032486869
30/04/2010,96.91,-0.023556894
29/04/2010,99.22,0.042200354
28/04/2010,95.12,0.002737132
27/04/2010,94.86,-0.024471466
26/04/2010,97.21,0.011068124
23/04/2010,96.14,0.002395211
22/04/2010,95.91,0.016081065
21/04/2010,94.38,0.006910878
20/04/2010,93.73,0.01364219
19/04/2010,92.46,0.00651044
16/04/2010,91.86,-0.015232834
15/04/2010,93.27,-0.020166253
14/04/2010,95.17,-0.00010507
13/04/2010,95.18,0.013220012
12/04/2010,93.93,-0.007424727
09/04/2010,94.63,0.016837567
08/04/2010,93.05,-0.001396123
07/04/2010,93.18,-0.016180894
06/04/2010,94.7,0.009762387
05/04/2010,93.78,0.014824635
01/04/2010,92.4,0.004447103
31/03/2010,91.99,-0.01263857
30/03/2010,93.16,0.005597431
29/03/2010,92.64,0.005411854
26/03/2010,92.14,0.000434216
25/03/2010,92.1,-0.008971578
24/03/2010,92.93,0.008645898
23/03/2010,92.13,0.003697264
22/03/2010,91.79,0.009633353
19/03/2010,90.91,-0.009960133
18/03/2010,91.82,0.00087165
17/03/2010,91.74,0.010850016
16/03/2010,90.75,0.020596331
15/03/2010,88.9,-0.001011861
12/03/2010,88.99,0.009484095
11/03/2010,88.15,0.003864519
10/03/2010,87.81,0.001367522
09/03/2010,87.69,0.001255206
08/03/2010,87.58,0.001828572
05/03/2010,87.42,0.018238991
04/03/2010,85.84,0.012307487
03/03/2010,84.79,-0.004119349
02/03/2010,85.14,0.006126315
01/03/2010,84.62,0.029137005
26/02/2010,82.19,0.003412557
25/02/2010,81.91,0.004650033
24/02/2010,81.53,0.0148279
23/02/2010,80.33,-0.01249475
22/02/2010,81.34,-0.004416101
19/02/2010,81.7,0.021652563
18/02/2010,79.95,0.015123162
17/02/2010,78.75,0.008544336
16/02/2010,78.08,0.01978982
12/02/2010,76.55,-0.002478963
11/02/2010,76.74,0.009032066
10/02/2010,76.05,0.003160809
09/02/2010,75.81,-0.002766253
08/02/2010,76.02,-0.020957487
05/02/2010,77.63,0.012313032
04/02/2010,76.68,-0.040007892
03/02/2010,79.81,-0.016527248
02/02/2010,81.14,0.008291614
01/02/2010,80.47,0.016160702
29/01/2010,79.18,0.007988377
28/01/2010,78.55,-0.017791145
27/01/2010,79.96,0.020595838
26/01/2010,78.33,-0.005474582
25/01/2010,78.76,0.013936171
22/01/2010,77.67,-0.013682203
21/01/2010,78.74,-0.012745456
20/01/2010,79.75,-0.011098063
19/01/2010,80.64,0.020926771
15/01/2010,78.97,-0.001897654
14/01/2010,79.12,-0.005042875
13/01/2010,79.52,0.019556179
12/01/2010,77.98,-0.016407363
11/01/2010,79.27,0.00683547
08/01/2010,78.73,-0.018374542
07/01/2010,80.19,-0.001370802
06/01/2010,80.3,-0.006083575
05/01/2010,80.79,0.00820288
04/01/2010,80.13,-0.016339019
31/12/2009,81.45,-0.017042409
30/12/2009,82.85,0.002779962
29/12/2009,82.62,-0.01489696
28/12/2009,83.86,-0.00321448
24/12/2009,84.13,0.015331478
23/12/2009,82.85,0.01116652
22/12/2009,81.93,0.01760804
21/12/2009,80.5,0.014262721
18/12/2009,79.36,0
17/12/2009,79.36,0.000882446
16/12/2009,79.29,0.012692136
15/12/2009,78.29,-0.009787177
14/12/2009,79.06,0.0173518
11/12/2009,77.7,0.011520417
10/12/2009,76.81,-0.002080896
09/12/2009,76.97,-0.004407578
08/12/2009,77.31,-0.009782547
07/12/2009,78.07,-0.02204295
04/12/2009,79.81,0.022811786
03/12/2009,78.01,-0.02493958
02/12/2009,79.98,0.000875602
01/12/2009,79.91,0.004138196
30/11/2009,79.58,0.040256686
27/11/2009,76.44,-0.030533773
25/11/2009,78.81,0.000126896
24/11/2009,78.8,-0.010603482
23/11/2009,79.64,0.01314478
20/11/2009,78.6,-0.004696334
19/11/2009,78.97,-0.021546618
18/11/2009,80.69,0.00971365
17/11/2009,79.91,-0.015644719
16/11/2009,81.17,0.015269367
13/11/2009,79.94,0.014490268
12/11/2009,78.79,-0.00959967
11/11/2009,79.55,0.010742599
10/11/2009,78.7,-0.005701631
09/11/2009,79.15,0.040874639
06/11/2009,75.98,-0.009301174
05/11/2009,76.69,0.026425107
04/11/2009,74.69,-0.006937986
03/11/2009,75.21,0.016489414
02/11/2009,73.98,0.005149761
30/10/2009,73.6,-0.014433379
29/10/2009,74.67,0.044920602
28/10/2009,71.39,-0.035772145
27/10/2009,73.99,-0.005122686
26/10/2009,74.37,-0.005096578
23/10/2009,74.75,0.000936894
22/10/2009,74.68,0.025496363
21/10/2009,72.8,-0.020260398
20/10/2009,74.29,-0.000269179
19/10/2009,74.31,0.014640359
16/10/2009,73.23,-0.0151785
15/10/2009,74.35,0.010002787
14/10/2009,73.61,0.028244627
13/10/2009,71.56,-0.010979194
12/10/2009,72.35,-0.001795209
09/10/2009,72.48,0.004147663
08/10/2009,72.18,-0.004009684
07/10/2009,72.47,0.002210251
06/10/2009,72.31,0.000968523
05/10/2009,72.24,0.00778214
02/10/2009,71.68,-0.01564154
01/10/2009,72.81,-0.032829696
30/09/2009,75.24,-0.015561438
29/09/2009,76.42,-0.020977074
28/09/2009,78.04,0.050726944
25/09/2009,74.18,-0.005645935
24/09/2009,74.6,-0.028673432
23/09/2009,76.77,-0.033180524
22/09/2009,79.36,0.033050273
21/09/2009,76.78,-0.01203976
18/09/2009,77.71,0.008659182
17/09/2009,77.04,-0.002333723
16/09/2009,77.22,0.034786116
15/09/2009,74.58,0.023058122
14/09/2009,72.88,0.041891675
11/09/2009,69.89,-0.018991501
10/09/2009,71.23,0.007044267
09/09/2009,70.73,0.004108527
08/09/2009,70.44,0.011278583
04/09/2009,69.65,0.010391203
03/09/2009,68.93,0.018005317
02/09/2009,67.7,0.002514236
01/09/2009,67.53,-0.043749735
31/08/2009,70.55,-0.012816174
28/08/2009,71.46,-0.004050002
27/08/2009,71.75,0.013328854
26/08/2009,70.8,-0.002680021
25/08/2009,70.99,0.006217344
24/08/2009,70.55,0.003123228
21/08/2009,70.33,0.019381843
20/08/2009,68.98,0.023913705
19/08/2009,67.35,-0.005921557
18/08/2009,67.75,0.002364417
17/08/2009,67.59,-0.056097537
14/08/2009,71.49,-0.014994034
13/08/2009,72.57,-0.00302697
12/08/2009,72.79,0.00151234
11/08/2009,72.68,-0.039257756
10/08/2009,75.59,-0.02340435
07/08/2009,77.38,0.029508403
06/08/2009,75.13,-0.036077629
05/08/2009,77.89,0.035811459
04/08/2009,75.15,0.020976969
03/08/2009,73.59,0.013957534
31/07/2009,72.57,0.009971001
30/07/2009,71.85,0.024087368
29/07/2009,70.14,-0.002420791
28/07/2009,70.31,0.000711389
27/07/2009,70.26,0.007715426
24/07/2009,69.72,-0.006291127
23/07/2009,70.16,0.038502613
22/07/2009,67.51,0.003115498
21/07/2009,67.3,-0.001633138
20/07/2009,67.41,0.020229955
17/07/2009,66.06,-0.012635547
16/07/2009,66.9,0.005095171
15/07/2009,66.56,0.024178172
14/07/2009,64.97,0.003391924
13/07/2009,64.75,0.036647964
10/07/2009,62.42,-0.005432191
09/07/2009,62.76,-0.010461341
08/07/2009,63.42,0.000630915
07/07/2009,63.38,-0.040203312
06/07/2009,65.98,0.038154292
02/07/2009,63.51,-0.046154938
01/07/2009,66.51,0.01560756
30/06/2009,65.48,0.014149729
29/06/2009,64.56,-0.001547748
26/06/2009,64.66,-0.000463858
25/06/2009,64.69,0.011974329
24/06/2009,63.92,0.027116543
23/06/2009,62.21,0.005965354
22/06/2009,61.84,-0.045365345
19/06/2009,64.71,0.006356118
18/06/2009,64.3,0.011103406
17/06/2009,63.59,-0.016067735
16/06/2009,64.62,-0.004785806
15/06/2009,64.93,-0.041185397
12/06/2009,67.66,0.03076704
11/06/2009,65.61,-0.01106491
10/06/2009,66.34,-0.003460992
09/06/2009,66.57,0.00451672
08/06/2009,66.27,-0.003163844
05/06/2009,66.48,-0.024369705
04/06/2009,68.12,0.029345965
03/06/2009,66.15,0.009874748
02/06/2009,65.5,-0.023686707
01/06/2009,67.07,0.006882134
29/05/2009,66.61,0.016041506
28/05/2009,65.55,0.011199012
27/05/2009,64.82,-0.038288705
26/05/2009,67.35,0.050238875
22/05/2009,64.05,-0.004828294
21/05/2009,64.36,0
20/05/2009,64.36,-0.005114308
19/05/2009,64.69,-0.020351096
18/05/2009,66.02,0.072547891
15/05/2009,61.4,-0.0325271
14/05/2009,63.43,0.029112741
13/05/2009,61.61,-0.042735436
12/05/2009,64.3,0.021536634
11/05/2009,62.93,-0.052468513
08/05/2009,66.32,0.054536437
07/05/2009,62.8,-0.037044167
06/05/2009,65.17,0.018116157
05/05/2009,64,-0.071593653
04/05/2009,68.75,0.061333964
01/05/2009,64.66,-0.033458109
30/04/2009,66.86,0.006903825
29/04/2009,66.4,0.050976287
28/04/2009,63.1,-0.022099481
27/04/2009,64.51,-0.03876749
24/04/2009,67.06,0.048111897
23/04/2009,63.91,0.054997782
22/04/2009,60.49,-0.076054451
21/04/2009,65.27,0.096091855
20/04/2009,59.29,-0.089327801
17/04/2009,64.83,0.003708859
16/04/2009,64.59,0.011992979
15/04/2009,63.82,0.079376994
14/04/2009,58.95,-0.089200102
13/04/2009,64.45,-0.008958972
09/04/2009,65.03,0.100876929
08/04/2009,58.79,0.032324999
07/04/2009,56.92,-0.089832996
06/04/2009,62.27,0.002572762
03/04/2009,62.11,0.061933641
02/04/2009,58.38,0.064195997
01/04/2009,54.75,-0.009090972
31/03/2009,55.25,0.065637164
30/03/2009,51.74,-0.045342107
27/03/2009,54.14,-0.058471019
26/03/2009,57.4,0.04198411
25/03/2009,55.04,0.01132846
24/03/2009,54.42,-0.084020875
23/03/2009,59.19,0.138394403
20/03/2009,51.54,-0.077442392
19/03/2009,55.69,-0.052127925
18/03/2009,58.67,0.027124406
17/03/2009,57.1,0.07791421
16/03/2009,52.82,-0.07211811
13/03/2009,56.77,-0.022641162
12/03/2009,58.07,0.055953698
11/03/2009,54.91,-0.044697193
10/03/2009,57.42,0.132387598
09/03/2009,50.3,0.029660199
06/03/2009,48.83,0.016102743
05/03/2009,48.05,-0.03878037
04/03/2009,49.95,-0.002199781
03/03/2009,50.06,-0.004782791
02/03/2009,50.3,-0.098017518
27/02/2009,55.48,0.056543649
26/02/2009,52.43,-0.030060501
25/02/2009,54.03,-0.032771911
24/02/2009,55.83,0.083257015
23/02/2009,51.37,-0.069550759
20/02/2009,55.07,0.065858925
19/02/2009,51.56,-0.067129228
18/02/2009,55.14,0.020891359
17/02/2009,54,-0.063148667
13/02/2009,57.52,-0.073710516
12/02/2009,61.92,-0.00177491
11/02/2009,62.03,0.026794611
10/02/2009,60.39,-0.085036143
09/02/2009,65.75,0.011318567
06/02/2009,65.01,0.051771068
05/02/2009,61.73,-0.013835485
04/02/2009,62.59,0.002239284
03/02/2009,62.45,-0.017932719
02/02/2009,63.58,0.027263546
30/01/2009,61.87,-0.028678084
29/01/2009,63.67,-0.094638881
28/01/2009,69.99,0.068135973
27/01/2009,65.38,0.019616043
26/01/2009,64.11,0.00375059
23/01/2009,63.87,0.033108229
22/01/2009,61.79,-0.074812877
21/01/2009,66.59,0.105544077
20/01/2009,59.92,-0.116744075
16/01/2009,67.34,0.041694814
15/01/2009,64.59,0.026036603
14/01/2009,62.93,-0.0295912
13/01/2009,64.82,0.016801889
12/01/2009,63.74,-0.028915814
09/01/2009,65.61,-0.030619231
08/01/2009,67.65,-0.023520184
07/01/2009,69.26,-0.067278051
06/01/2009,74.08,0.027230252
05/01/2009,72.09,
