Date,Close,AME
04/02/2011,41.65,0.013536586
03/02/2011,41.09,-0.008723099
02/02/2011,41.45,-0.009603915
01/02/2011,41.85,0.025900032
31/01/2011,40.78,0.044373742
28/01/2011,39.01,-0.026809901
27/01/2011,40.07,-0.017318592
26/01/2011,40.77,0.005410736
25/01/2011,40.55,0.005688157
24/01/2011,40.32,-0.002477088
21/01/2011,40.42,0.026320607
20/01/2011,39.37,-0.014374223
19/01/2011,39.94,-0.025705815
18/01/2011,40.98,0.015988534
14/01/2011,40.33,0.001240541
13/01/2011,40.28,0.007725895
12/01/2011,39.97,0.017668304
11/01/2011,39.27,0.003571432
10/01/2011,39.13,-0.004589503
07/01/2011,39.31,-0.000762874
06/01/2011,39.34,0.000762874
05/01/2011,39.31,0.005868112
04/01/2011,39.08,-0.014732296
03/01/2011,39.66,0.010391679
31/12/2010,39.25,-0.001781851
30/12/2010,39.32,-0.003807594
29/12/2010,39.47,-0.002530366
28/12/2010,39.57,0.00633796
27/12/2010,39.32,-0.002286296
23/12/2010,39.41,0.002795072
22/12/2010,39.3,-0.420616913
21/12/2010,59.85,0.010244443
20/12/2010,59.24,0.000337667
17/12/2010,59.22,-0.020557254
16/12/2010,60.45,0.011814764
15/12/2010,59.74,-0.005175736
14/12/2010,60.05,0.000499709
13/12/2010,60.02,-0.000999167
10/12/2010,60.08,0.005005851
09/12/2010,59.78,0.002177008
08/12/2010,59.65,-0.004015398
07/12/2010,59.89,-0.00033389
06/12/2010,59.91,-0.010626034
03/12/2010,60.55,-0.005599488
02/12/2010,60.89,-0.014834407
01/12/2010,61.8,0.043488708
30/11/2010,59.17,0.018248993
29/11/2010,58.1,-0.001719691
26/11/2010,58.2,-0.004970445
24/11/2010,58.49,0.032670151
23/11/2010,56.61,-0.003702728
22/11/2010,56.82,0.018114507
19/11/2010,55.8,0.000717103
18/11/2010,55.76,0.018644761
17/11/2010,54.73,0.008071957
16/11/2010,54.29,-0.015535358
15/11/2010,55.14,0.005455551
12/11/2010,54.84,-0.005818198
11/11/2010,55.16,-0.024002585
10/11/2010,56.5,0.004256835
09/11/2010,56.26,0.001067046
08/11/2010,56.2,-0.006738809
05/11/2010,56.58,0.005138666
04/11/2010,56.29,0.022275036
03/11/2010,55.05,0.002182216
02/11/2010,54.93,0.006025765
01/11/2010,54.6,0.010124339
29/10/2010,54.05,0.015287397
28/10/2010,53.23,0.008110956
27/10/2010,52.8,-0.015783868
26/10/2010,53.64,0.064488808
25/10/2010,50.29,0.008386631
22/10/2010,49.87,-0.006196921
21/10/2010,50.18,0.011222563
20/10/2010,49.62,0.016458768
19/10/2010,48.81,-0.016458768
18/10/2010,49.62,0.013186113
15/10/2010,48.97,-0.004685758
14/10/2010,49.2,-0.011719673
13/10/2010,49.78,0.020497927
12/10/2010,48.77,0.003080401
11/10/2010,48.62,0.007846416
08/10/2010,48.24,-0.000828844
07/10/2010,48.28,-0.004546402
06/10/2010,48.5,-0.014939396
05/10/2010,49.23,0.029268371
04/10/2010,47.81,-0.0041745
01/10/2010,48.01,0.005011495
30/09/2010,47.77,0.006510576
29/09/2010,47.46,-0.004624772
28/09/2010,47.68,0.022482389
27/09/2010,46.62,0.00150263
24/09/2010,46.55,0.026116827
23/09/2010,45.35,-0.014013805
22/09/2010,45.99,-0.009737175
21/09/2010,46.44,-0.0027954
20/09/2010,46.57,0.012097793
17/09/2010,46.01,0.003047456
16/09/2010,45.87,-0.002830088
15/09/2010,46,0.006980831
14/09/2010,45.68,0
13/09/2010,45.68,0.013443729
10/09/2010,45.07,0.004670308
09/09/2010,44.86,-0.003782405
08/09/2010,45.03,0.005344034
07/09/2010,44.79,-0.01660616
03/09/2010,45.54,0.019288925
02/09/2010,44.67,0.010577346
01/09/2010,44.2,0.027757259
31/08/2010,42.99,0.005364444
30/08/2010,42.76,-0.022431279
27/08/2010,43.73,0.018929466
26/08/2010,42.91,0.010777986
25/08/2010,42.45,0.00165036
24/08/2010,42.38,-0.00986155
23/08/2010,42.8,-0.007448824
20/08/2010,43.12,-0.004627496
19/08/2010,43.32,-0.018298772
18/08/2010,44.12,-0.002942177
17/08/2010,44.25,0.020087414
16/08/2010,43.37,0.002539537
13/08/2010,43.26,-0.003691744
12/08/2010,43.42,-0.013496716
11/08/2010,44.01,-0.030654599
10/08/2010,45.38,-0.014004605
09/08/2010,46.02,0.011803416
06/08/2010,45.48,0.001980852
05/08/2010,45.39,0.00419473
04/08/2010,45.2,0.009558815
03/08/2010,44.77,-0.001785316
02/08/2010,44.85,0.013016342
30/07/2010,44.27,0.00271432
29/07/2010,44.15,-0.009019227
28/07/2010,44.55,-0.004926118
27/07/2010,44.77,-0.029274678
26/07/2010,46.1,0.018831299
23/07/2010,45.24,0.015145056
22/07/2010,44.56,0.01287426
21/07/2010,43.99,0.028827085
20/07/2010,42.74,0.010821089
19/07/2010,42.28,0.010700376
16/07/2010,41.83,-0.029445067
15/07/2010,43.08,-0.006478505
14/07/2010,43.36,0.002308937
13/07/2010,43.26,0.021732366
12/07/2010,42.33,-0.003537322
09/07/2010,42.48,0.015180557
08/07/2010,41.84,0.010330422
07/07/2010,41.41,0.025435463
06/07/2010,40.37,-0.003708745
02/07/2010,40.52,0.010419345
01/07/2010,40.1,-0.001246106
30/06/2010,40.15,-0.00843259
29/06/2010,40.49,-0.023191568
28/06/2010,41.44,0.003626258
25/06/2010,41.29,0.005342412
24/06/2010,41.07,-0.015942367
23/06/2010,41.73,-0.001676045
22/06/2010,41.8,-0.014252023
21/06/2010,42.4,-0.001885015
18/06/2010,42.48,0.002592812
17/06/2010,42.37,-0.000707798
16/06/2010,42.4,0.002124898
15/06/2010,42.31,0.014522336
14/06/2010,41.7,0.007220248
11/06/2010,41.4,0.01141759
10/06/2010,40.93,0.024985839
09/06/2010,39.92,0.004519214
08/06/2010,39.74,0.005551364
07/06/2010,39.52,-0.016313575
04/06/2010,40.17,-0.042642592
03/06/2010,41.92,0.009346982
02/06/2010,41.53,0.032300337
01/06/2010,40.21,-0.009652346
28/05/2010,40.6,-0.019995789
27/05/2010,41.42,0.033135931
26/05/2010,40.07,-0.008944159
25/05/2010,40.43,-0.001976774
24/05/2010,40.51,-0.001726477
21/05/2010,40.58,-0.003935076
20/05/2010,40.74,-0.018242024
19/05/2010,41.49,-0.024522119
18/05/2010,42.52,-0.014012373
17/05/2010,43.12,0.000928074
14/05/2010,43.08,-0.006478505
13/05/2010,43.36,-0.002533688
12/05/2010,43.47,0.019043771
11/05/2010,42.65,0.001642614
10/05/2010,42.58,0.057020275
07/05/2010,40.22,-0.012109378
06/05/2010,40.71,-0.030719552
05/05/2010,41.98,-0.024006801
04/05/2010,43,-0.023898196
03/05/2010,44.04,0.018101078
30/04/2010,43.25,-0.018782045
29/04/2010,44.07,0.011180949
28/04/2010,43.58,0.010147689
27/04/2010,43.14,-0.002546592
26/04/2010,43.25,-0.006453122
23/04/2010,43.53,0.009231545
22/04/2010,43.13,0.004880893
21/04/2010,42.92,0.02931652
20/04/2010,41.68,0.002642644
19/04/2010,41.57,-0.005278323
16/04/2010,41.79,-0.008340332
15/04/2010,42.14,-0.009917437
14/04/2010,42.56,0.002587932
13/04/2010,42.45,-0.000706464
12/04/2010,42.48,0.000942063
09/04/2010,42.44,0.001886793
08/04/2010,42.36,0.00615678
07/04/2010,42.1,-0.003319899
06/04/2010,42.24,0.005459954
05/04/2010,42.01,0.003338105
01/04/2010,41.87,0.009840473
31/03/2010,41.46,-0.00096432
30/03/2010,41.5,0.020694591
29/03/2010,40.65,0.018121385
26/03/2010,39.92,0.006282217
25/03/2010,39.67,-0.008784095
24/03/2010,40.02,-0.00399003
23/03/2010,40.18,0.009502447
22/03/2010,39.8,0.007060039
19/03/2010,39.52,-0.002779534
18/03/2010,39.63,-0.002016638
17/03/2010,39.71,-0.002012579
16/03/2010,39.79,-0.003762704
15/03/2010,39.94,-0.004995015
12/03/2010,40.14,0.002494389
11/03/2010,40.04,0.002250282
10/03/2010,39.95,0.004264399
09/03/2010,39.78,0.001257704
08/03/2010,39.73,-0.005522102
05/03/2010,39.95,0.001753727
04/03/2010,39.88,-0.006498398
03/03/2010,40.14,0.00900907
02/03/2010,39.78,0.005798579
01/03/2010,39.55,0.012978933
26/02/2010,39.04,0.006166515
25/02/2010,38.8,0.015584731
24/02/2010,38.2,0.001309758
23/02/2010,38.15,-0.018696987
22/02/2010,38.87,0.001287167
19/02/2010,38.82,0.011659673
18/02/2010,38.37,0.010742931
17/02/2010,37.96,-0.001842348
16/02/2010,38.03,0.010042368
12/02/2010,37.65,0.010681009
11/02/2010,37.25,0.01487519
10/02/2010,36.7,-0.00190554
09/02/2010,36.77,0.01341567
08/02/2010,36.28,-0.000275596
05/02/2010,36.29,0.003588686
04/02/2010,36.16,-0.028355226
03/02/2010,37.2,-0.002416433
02/02/2010,37.29,0.014314897
01/02/2010,36.76,0.008743225
29/01/2010,36.44,-0.000548697
28/01/2010,36.46,0.00715665
27/01/2010,36.2,-0.012627124
26/01/2010,36.66,-0.012739026
25/01/2010,37.13,-0.006442975
22/01/2010,37.37,-0.021967272
21/01/2010,38.2,-0.003136437
20/01/2010,38.32,-0.009350717
19/01/2010,38.68,0.006224086
15/01/2010,38.44,-0.01086686
14/01/2010,38.86,0.000257367
13/01/2010,38.85,0.002835419
12/01/2010,38.74,-0.020693036
11/01/2010,39.55,0.005832399
08/01/2010,39.32,0.019258523
07/01/2010,38.57,0.002596055
06/01/2010,38.47,0.001040312
05/01/2010,38.43,-0.004413872
04/01/2010,38.6,0.009370188
31/12/2009,38.24,-0.01299057
30/12/2009,38.74,-0.00386449
29/12/2009,38.89,-0.003849613
28/12/2009,39.04,-0.007909213
24/12/2009,39.35,0.005095552
23/12/2009,39.15,-0.002296212
22/12/2009,39.24,0.006904515
21/12/2009,38.97,-0.002050757
18/12/2009,39.05,0.019131918
17/12/2009,38.31,0.004447359
16/12/2009,38.14,-0.000786267
15/12/2009,38.17,-0.002616433
14/12/2009,38.27,0.011828236
11/12/2009,37.82,0.003974042
10/12/2009,37.67,0.001062417
09/12/2009,37.63,0.002660991
08/12/2009,37.53,-0.001065246
07/12/2009,37.57,0.004267811
04/12/2009,37.41,0.017255753
03/12/2009,36.77,-0.008395445
02/12/2009,37.08,0.000809389
01/12/2009,37.05,0.013313605
30/11/2009,36.56,-0.005999473
27/11/2009,36.78,-0.012966146
25/11/2009,37.26,0.00403389
24/11/2009,37.11,-0.001615509
23/11/2009,37.17,0.012997746
20/11/2009,36.69,0
19/11/2009,36.69,-0.008954069
18/11/2009,37.02,-0.016609008
17/11/2009,37.64,0.010952427
16/11/2009,37.23,0.026399683
13/11/2009,36.26,0.010813914
12/11/2009,35.87,-0.008605188
11/11/2009,36.18,0.008047775
10/11/2009,35.89,-0.003337973
09/11/2009,36.01,0.008365916
06/11/2009,35.71,0.011831124
05/11/2009,35.29,0.017148177
04/11/2009,34.69,-0.008610845
03/11/2009,34.99,-0.009670155
02/11/2009,35.33,0.012532206
30/10/2009,34.89,-0.018458568
29/10/2009,35.54,0.00536043
28/10/2009,35.35,-0.00536043
27/10/2009,35.54,-0.004491866
26/10/2009,35.7,-0.029531607
23/10/2009,36.77,0.003268867
22/10/2009,36.65,0.012906948
21/10/2009,36.18,-0.004412583
20/10/2009,36.34,0.008012199
19/10/2009,36.05,0.013685453
16/10/2009,35.56,-0.009237295
15/10/2009,35.89,0.007551427
14/10/2009,35.62,0.025015517
13/10/2009,34.74,-0.009169119
12/10/2009,35.06,0.010321193
09/10/2009,34.7,-0.001439885
08/10/2009,34.75,0.015077119
07/10/2009,34.23,-0.003208403
06/10/2009,34.34,0.013781189
05/10/2009,33.87,0.016071775
02/10/2009,33.33,-0.029561715
01/10/2009,34.33,-0.016753714
30/09/2009,34.91,-0.013373368
29/09/2009,35.38,0.010798627
28/09/2009,35,0.009761777
25/09/2009,34.66,-0.009761777
24/09/2009,35,-0.016154524
23/09/2009,35.57,-0.005047683
22/09/2009,35.75,0.009838449
21/09/2009,35.4,-0.002820876
18/09/2009,35.5,-0.004496916
17/09/2009,35.66,0.012699479
16/09/2009,35.21,0.007697828
15/09/2009,34.94,0.008334579
14/09/2009,34.65,-0.006615873
11/09/2009,34.88,0.011534153
10/09/2009,34.48,0.031224923
09/09/2009,33.42,0.0309961
08/09/2009,32.4,0.018377717
04/09/2009,31.81,0.012972813
03/09/2009,31.4,0.002231788
02/09/2009,31.33,0.006082939
01/09/2009,31.14,-0.010859257
31/08/2009,31.48,0.001589573
28/08/2009,31.43,0.000636537
27/08/2009,31.41,-0.006979724
26/08/2009,31.63,-0.008499972
25/08/2009,31.9,0.001568628
24/08/2009,31.85,-0.000627746
21/08/2009,31.87,0.017727593
20/08/2009,31.31,0.00866084
19/08/2009,31.04,0.003550109
18/08/2009,30.93,0.015969054
17/08/2009,30.44,-0.024019331
14/08/2009,31.18,-0.007985987
13/08/2009,31.43,0.029708352
12/08/2009,30.51,-0.004251846
11/08/2009,30.64,-0.01586564
10/08/2009,31.13,-0.008635908
07/08/2009,31.4,0.005428722
06/08/2009,31.23,-0.004791576
05/08/2009,31.38,-0.025174394
04/08/2009,32.18,-0.004341092
03/08/2009,32.32,-0.001236859
31/07/2009,32.36,-0.000617856
30/07/2009,32.38,0.004643252
29/07/2009,32.23,-0.034160077
28/07/2009,33.35,-0.131580465
27/07/2009,38.04,-0.009679605
24/07/2009,38.41,0.019984888
23/07/2009,37.65,0.020934742
22/07/2009,36.87,0
21/07/2009,36.87,0.016131587
20/07/2009,36.28,0.019201926
17/07/2009,35.59,0.006766307
16/07/2009,35.35,0.009379065
15/07/2009,35.02,0.023693683
14/07/2009,34.2,0.014727807
13/07/2009,33.7,0.025546092
10/07/2009,32.85,0.003048783
09/07/2009,32.75,-0.006695095
08/07/2009,32.97,-0.007252978
07/07/2009,33.21,-0.027325728
06/07/2009,34.13,0.00234673
02/07/2009,34.05,-0.040575268
01/07/2009,35.46,0.02512982
30/06/2009,34.58,-0.001733603
29/06/2009,34.64,0.006661864
26/06/2009,34.41,-0.007239064
25/06/2009,34.66,0.029276096
24/06/2009,33.66,0.026186598
23/06/2009,32.79,-0.008200502
22/06/2009,33.06,-0.029212211
19/06/2009,34.04,0.001175779
18/06/2009,34,-0.00732604
17/06/2009,34.25,0.008797711
16/06/2009,33.95,-0.009381482
15/06/2009,34.27,-0.026491615
12/06/2009,35.19,-0.004253516
11/06/2009,35.34,0.002549938
10/06/2009,35.25,0.010265274
09/06/2009,34.89,0.024957767
08/06/2009,34.03,-0.016032992
05/06/2009,34.58,0.017209117
04/06/2009,33.99,0.021109748
03/06/2009,33.28,-0.000600781
02/06/2009,33.3,0.00150263
01/06/2009,33.25,0.055655784
29/05/2009,31.45,0.013122288
28/05/2009,31.04,0.006788453
27/05/2009,30.83,-0.030034206
26/05/2009,31.77,0.050018491
22/05/2009,30.22,0.009976804
21/05/2009,29.92,-0.034491841
20/05/2009,30.97,0.016276401
19/05/2009,30.47,0.009231849
18/05/2009,30.19,0.006646751
15/05/2009,29.99,-0.00432541
14/05/2009,30.12,0.000664231
13/05/2009,30.1,-0.039092926
12/05/2009,31.3,-0.013329299
11/05/2009,31.72,-0.04167913
08/05/2009,33.07,0.010334438
07/05/2009,32.73,0.008283526
06/05/2009,32.46,0.010529673
05/05/2009,32.12,-0.010529673
04/05/2009,32.46,0.013647855
01/05/2009,32.02,-0.005916256
30/04/2009,32.21,0.006853609
29/04/2009,31.99,0.005328331
28/04/2009,31.82,-0.024523967
27/04/2009,32.61,-0.00824558
24/04/2009,32.88,0.005183729
23/04/2009,32.71,0.000611621
22/04/2009,32.69,0.034861918
21/04/2009,31.57,-0.067957598
20/04/2009,33.79,-0.055265861
17/04/2009,35.71,0.007025461
16/04/2009,35.46,0.055368437
15/04/2009,33.55,0.010486987
14/04/2009,33.2,-0.006903825
13/04/2009,33.43,-0.013371169
09/04/2009,33.88,0.052101425
08/04/2009,32.16,0.000310994
07/04/2009,32.15,-0.036945127
06/04/2009,33.36,-0.003590668
03/04/2009,33.48,0.011112894
02/04/2009,33.11,0.040683577
01/04/2009,31.79,0.016492603
31/03/2009,31.27,0.010609326
30/03/2009,30.94,-0.031182927
27/03/2009,31.92,-0.023836448
26/03/2009,32.69,0.042493116
25/03/2009,31.33,-0.005411441
24/03/2009,31.5,-0.021357596
23/03/2009,32.18,0.067817145
20/03/2009,30.07,-0.013214596
19/03/2009,30.47,-0.002949371
18/03/2009,30.56,0.014834622
17/03/2009,30.11,0.021145275
16/03/2009,29.48,0.010228524
13/03/2009,29.18,-0.017326746
12/03/2009,29.69,0.039153353
11/03/2009,28.55,0.014464884
10/03/2009,28.14,0.052528486
09/03/2009,26.7,-0.02258937
06/03/2009,27.31,-0.003654975
05/03/2009,27.41,-0.006907862
04/03/2009,27.6,0.088197851
03/03/2009,25.27,0.024435424
02/03/2009,24.66,-0.070451661
27/02/2009,26.46,-0.010152371
26/02/2009,26.73,-0.020733805
25/02/2009,27.29,-0.014912078
24/02/2009,27.7,0.024485053
23/02/2009,27.03,-0.048737311
20/02/2009,28.38,-0.040399072
19/02/2009,29.55,-0.028358865
18/02/2009,30.4,-0.000986355
17/02/2009,30.43,-0.043093484
13/02/2009,31.77,0.005048922
12/02/2009,31.61,-0.00473411
11/02/2009,31.76,0.00631714
10/02/2009,31.56,-0.031501123
09/02/2009,32.57,-0.015839503
06/02/2009,33.09,0.026954159
05/02/2009,32.21,0.016591396
04/02/2009,31.68,-0.016591396
03/02/2009,32.21,-0.006498553
02/02/2009,32.42,0.014290395
30/01/2009,31.96,0.004390098
29/01/2009,31.82,-0.015900569
28/01/2009,32.33,0.026960881
27/01/2009,31.47,-0.00222187
26/01/2009,31.54,-0.006006024
23/01/2009,31.73,-0.003146636
22/01/2009,31.83,-0.028493721
21/01/2009,32.75,0.035745841
20/01/2009,31.6,-0.028082969
16/01/2009,32.5,0.023347364
15/01/2009,31.75,0.066072505
14/01/2009,29.72,0.008108153
13/01/2009,29.48,0.011943496
12/01/2009,29.13,-0.036735386
09/01/2009,30.22,-0.023869042
08/01/2009,30.95,0.007459091
07/01/2009,30.72,-0.012936791
06/01/2009,31.12,0.010011387
05/01/2009,30.81,
