Date,Close,HOT
28/01/2011,58.44,-0.048268533
27/01/2011,61.33,-0.007310568
26/01/2011,61.78,0.005518599
25/01/2011,61.44,-0.020300359
24/01/2011,62.7,0.011227063
21/01/2011,62,0.01429524
20/01/2011,61.12,-0.013972608
19/01/2011,61.98,-0.011390193
18/01/2011,62.69,-0.003185223
14/01/2011,62.89,0.025444207
13/01/2011,61.31,0.020099523
12/01/2011,60.09,-0.007626032
11/01/2011,60.55,-0.007732209
10/01/2011,61.02,-0.004415018
07/01/2011,61.29,0.001469508
06/01/2011,61.2,-0.016529302
05/01/2011,62.22,0.015222966
04/01/2011,61.28,-0.01168086
03/01/2011,62,0.019873598
31/12/2010,60.78,-0.000329001
30/12/2010,60.8,-0.004758398
29/12/2010,61.09,-0.002615663
28/12/2010,61.25,0.00885542
27/12/2010,60.71,-0.007221433
23/12/2010,61.15,-0.011220542
22/12/2010,61.84,-0.009175115
21/12/2010,62.41,0.021377332
20/12/2010,61.09,0.022178996
17/12/2010,59.75,0.002010388
16/12/2010,59.63,0.029268722
15/12/2010,57.91,-0.025404145
14/12/2010,59.4,-0.022143584
13/12/2010,60.73,-0.008199456
10/12/2010,61.23,0.005404091
09/12/2010,60.9,0.016389739
08/12/2010,59.91,-0.000166903
07/12/2010,59.92,-0.002666668
06/12/2010,60.08,0.020855112
03/12/2010,58.84,0.001530743
02/12/2010,58.75,0.005632856
01/12/2010,58.42,0.027417994
30/11/2010,56.84,-0.006138755
29/11/2010,57.19,-0.010090552
26/11/2010,57.77,-0.003456026
24/11/2010,57.97,0.03350309
23/11/2010,56.06,-0.011351665
22/11/2010,56.7,0.000705716
19/11/2010,56.66,0.008863735
18/11/2010,56.16,0.02634105
17/11/2010,54.7,0.003846511
16/11/2010,54.49,-0.022142465
15/11/2010,55.71,-0.011422576
12/11/2010,56.35,-0.026098337
11/11/2010,57.84,-0.002934832
10/11/2010,58.01,0.017739596
09/11/2010,56.99,-0.026492762
08/11/2010,58.52,-0.013072082
05/11/2010,59.29,0.032222154
04/11/2010,57.41,0.040161758
03/11/2010,55.15,0.006184087
02/11/2010,54.81,-0.004914015
01/11/2010,55.08,0.01721339
29/10/2010,54.14,-0.018846043
28/10/2010,55.17,-0.042755958
27/10/2010,57.58,-0.007957143
26/10/2010,58.04,0.007262698
25/10/2010,57.62,0.011520463
22/10/2010,56.96,0.030299948
21/10/2010,55.26,0.010551308
20/10/2010,54.68,0.019762394
19/10/2010,53.61,-0.028683709
18/10/2010,55.17,-0.000181242
15/10/2010,55.18,-0.003437362
14/10/2010,55.37,-0.004684693
13/10/2010,55.63,0.01503243
12/10/2010,54.8,0.007693755
11/10/2010,54.38,-0.011518548
08/10/2010,55.01,0.020384509
07/10/2010,53.9,-0.029973004
06/10/2010,55.54,0.015788369
05/10/2010,54.67,0.040311485
04/10/2010,52.51,-0.0047497
01/10/2010,52.76,0.003988231
30/09/2010,52.55,0.008024499
29/09/2010,52.13,-0.027248611
28/09/2010,53.57,0.011830013
27/09/2010,52.94,0.007203823
24/09/2010,52.56,0.040378156
23/09/2010,50.48,-0.033696829
22/09/2010,52.21,-0.018408338
21/09/2010,53.18,-0.011776938
20/09/2010,53.81,0.035370117
17/09/2010,51.94,0.019440737
16/09/2010,50.94,-0.001961169
15/09/2010,51.04,-0.011299555
14/09/2010,51.62,0.001550989
13/09/2010,51.54,0.017024186
10/09/2010,50.67,-0.003349427
09/09/2010,50.84,0.01266842
08/09/2010,50.2,0.010815247
07/09/2010,49.66,-0.020134239
03/09/2010,50.67,0.014711995
02/09/2010,49.93,0.01452517
01/09/2010,49.21,0.051710498
31/08/2010,46.73,0.01574496
30/08/2010,46,-0.031035129
27/08/2010,47.45,0.047252885
26/08/2010,45.26,0.00754051
25/08/2010,44.92,-0.007982304
24/08/2010,45.28,-0.032162703
23/08/2010,46.76,-0.008305872
20/08/2010,47.15,0.004676879
19/08/2010,46.93,-0.038253175
18/08/2010,48.76,0.004522104
17/08/2010,48.54,0.019765545
16/08/2010,47.59,0.018450317
13/08/2010,46.72,-0.002992095
12/08/2010,46.86,0.006852275
11/08/2010,46.54,-0.043311373
10/08/2010,48.6,-0.033387016
09/08/2010,50.25,0.015239918
06/08/2010,49.49,-0.015040893
05/08/2010,50.24,-0.022048137
04/08/2010,51.36,0.027036674
03/08/2010,49.99,-0.002996107
02/08/2010,50.14,0.034286754
30/07/2010,48.45,-0.006583031
29/07/2010,48.77,-0.01202501
28/07/2010,49.36,0.020053874
27/07/2010,48.38,-0.021673308
26/07/2010,49.44,0.03624779
23/07/2010,47.68,0.047899202
22/07/2010,45.45,0.036979003
21/07/2010,43.8,-0.027917166
20/07/2010,45.04,0.026548241
19/07/2010,43.86,0.015856933
16/07/2010,43.17,-0.071075482
15/07/2010,46.35,-0.005808342
14/07/2010,46.62,-0.005348178
13/07/2010,46.87,0.043162759
12/07/2010,44.89,-0.001335708
09/07/2010,44.95,0.022270631
08/07/2010,43.96,0.02045343
07/07/2010,43.07,0.053654542
06/07/2010,40.82,-0.001468789
02/07/2010,40.88,-0.016978337
01/07/2010,41.58,0.003614026
30/06/2010,41.43,-0.015329642
29/06/2010,42.07,-0.052101145
28/06/2010,44.32,-0.029348483
25/06/2010,45.64,0.024621406
24/06/2010,44.53,-0.041782683
23/06/2010,46.43,0.003884338
22/06/2010,46.25,-0.038180671
21/06/2010,48.05,-0.004982364
18/06/2010,48.29,-0.007427309
17/06/2010,48.65,-0.019339025
16/06/2010,49.6,-0.000806127
15/06/2010,49.64,0.047863921
14/06/2010,47.32,0.007849833
11/06/2010,46.95,-0.016267392
10/06/2010,47.72,0.037796748
09/06/2010,45.95,0.022225582
08/06/2010,44.94,0.056059513
07/06/2010,42.49,-0.036510525
04/06/2010,44.07,-0.065219025
03/06/2010,47.04,0.030432909
02/06/2010,45.63,0.008583744
01/06/2010,45.24,-0.022079813
28/05/2010,46.25,-0.026878751
27/05/2010,47.51,0.069278566
26/05/2010,44.33,-0.008535541
25/05/2010,44.71,0.003585036
24/05/2010,44.55,-0.016915605
21/05/2010,45.31,0.025934832
20/05/2010,44.15,-0.047980906
19/05/2010,46.32,-0.017760176
18/05/2010,47.15,-0.016198945
17/05/2010,47.92,-0.00437273
14/05/2010,48.13,-0.070003511
13/05/2010,51.62,-0.031464127
12/05/2010,53.27,0.047870745
11/05/2010,50.78,0.001182266
10/05/2010,50.72,0.076385497
07/05/2010,46.99,-0.046568381
06/05/2010,49.23,-0.032966725
05/05/2010,50.88,-0.060254594
04/05/2010,54.04,-0.03705473
03/05/2010,56.08,0.028395072
30/04/2010,54.51,-0.032132728
29/04/2010,56.29,0.055143579
28/04/2010,53.27,0.009619993
27/04/2010,52.76,-0.031713159
26/04/2010,54.46,0.009408796
23/04/2010,53.95,0.00427232
22/04/2010,53.72,0.070762866
21/04/2010,50.05,0.02018232
20/04/2010,49.05,0.026023773
19/04/2010,47.79,-0.010408087
16/04/2010,48.29,-0.036197526
15/04/2010,50.07,-0.002393777
14/04/2010,50.19,0.002793298
13/04/2010,50.05,0.019163471
12/04/2010,49.1,-0.018163971
09/04/2010,50,0.003606496
08/04/2010,49.82,0.028916696
07/04/2010,48.4,-0.005151995
06/04/2010,48.65,0.013034218
05/04/2010,48.02,0.008574768
01/04/2010,47.61,0.020584281
31/03/2010,46.64,-0.015741657
30/03/2010,47.38,0.025220401
29/03/2010,46.2,-0.000216427
26/03/2010,46.21,0.026533735
25/03/2010,45,0.02474817
24/03/2010,43.9,-0.003411032
23/03/2010,44.05,0.005235018
22/03/2010,43.82,0.028940554
19/03/2010,42.57,0.004473227
18/03/2010,42.38,-0.002827523
17/03/2010,42.5,0.000706132
16/03/2010,42.47,0.013989558
15/03/2010,41.88,-0.010687669
12/03/2010,42.33,0.009256029
11/03/2010,41.94,0.000954199
10/03/2010,41.9,0.013455273
09/03/2010,41.34,-0.002657327
08/03/2010,41.45,0.001690209
05/03/2010,41.38,0.043716061
04/03/2010,39.61,0.018858867
03/03/2010,38.87,0.001544799
02/03/2010,38.81,0.000257699
01/03/2010,38.8,0.002580647
26/02/2010,38.7,0.021152375
25/02/2010,37.89,-0.004213859
24/02/2010,38.05,0.007121222
23/02/2010,37.78,-0.017058543
22/02/2010,38.43,0.009674543
19/02/2010,38.06,0.011628038
18/02/2010,37.62,0.00159617
17/02/2010,37.56,0.002399042
16/02/2010,37.47,0.013974965
12/02/2010,36.95,0.000541419
11/02/2010,36.93,0.00379816
10/02/2010,36.79,-0.012425876
09/02/2010,37.25,0.022259334
08/02/2010,36.43,-0.008745615
05/02/2010,36.75,0.040821995
04/02/2010,35.28,-0.004524895
03/02/2010,35.44,0.005375596
02/02/2010,35.25,0.026154674
01/02/2010,34.34,0.030153038
29/01/2010,33.32,-0.036828437
28/01/2010,34.57,-0.010073477
27/01/2010,34.92,-0.029625527
26/01/2010,35.97,-0.000277971
25/01/2010,35.98,0.000834144
22/01/2010,35.95,-0.03310383
21/01/2010,37.16,-0.02366817
20/01/2010,38.05,-0.019776861
19/01/2010,38.81,-0.003087216
15/01/2010,38.93,-0.015041711
14/01/2010,39.52,0.029530969
13/01/2010,38.37,0.033658935
12/01/2010,37.1,-0.016838564
11/01/2010,37.73,0.00291971
08/01/2010,37.62,0.016888218
07/01/2010,36.99,0.024631787
06/01/2010,36.09,0.007509422
05/01/2010,35.82,-0.023452585
04/01/2010,36.67,0.00273075
31/12/2009,36.57,-0.015735539
30/12/2009,37.15,-0.004297616
29/12/2009,37.31,0.004566831
28/12/2009,37.14,0.006212039
24/12/2009,36.91,0.001355565
23/12/2009,36.86,0.010911183
22/12/2009,36.46,-0.007378091
21/12/2009,36.73,0.004912674
18/12/2009,36.55,0.001642936
17/12/2009,36.49,-0.011173301
16/12/2009,36.9,0.014467292
15/12/2009,36.37,0.020556279
14/12/2009,35.63,0.046827455
11/12/2009,34,0.003535655
10/12/2009,33.88,0.012474174
09/12/2009,33.46,-0.00506783
08/12/2009,33.63,0.012266422
07/12/2009,33.22,-0.006600684
04/12/2009,33.44,0.054067221
03/12/2009,31.68,-0.016901811
02/12/2009,32.22,0.002486017
01/12/2009,32.14,0.003740653
30/11/2009,32.02,0.013203587
27/11/2009,31.6,-0.023765972
25/11/2009,32.36,0.022500949
24/11/2009,31.64,-0.015056746
23/11/2009,32.12,0.002181706
20/11/2009,32.05,-0.01240326
19/11/2009,32.45,-0.031546444
18/11/2009,33.49,-0.014819477
17/11/2009,33.99,-0.012280856
16/11/2009,34.41,0.024416568
13/11/2009,33.58,0.005674198
12/11/2009,33.39,-0.01279589
11/11/2009,33.82,0.021519061
10/11/2009,33.1,-0.000905934
09/11/2009,33.13,0.063552992
06/11/2009,31.09,-0.005133152
05/11/2009,31.25,0.049526435
04/11/2009,29.74,0.016613367
03/11/2009,29.25,0.027379981
02/11/2009,28.46,-0.020863065
30/10/2009,29.06,-0.046066306
29/10/2009,30.43,0.031038701
28/10/2009,29.5,-0.057629113
27/10/2009,31.25,-0.054185109
26/10/2009,32.99,-0.000303076
23/10/2009,33,-0.018910964
22/10/2009,33.63,-0.016807118
21/10/2009,34.2,-0.018540508
20/10/2009,34.84,-0.034418066
19/10/2009,36.06,0.019037529
16/10/2009,35.38,0.020560404
15/10/2009,34.66,-0.017729947
14/10/2009,35.28,0.037838449
13/10/2009,33.97,0.02624666
12/10/2009,33.09,-0.005124352
09/10/2009,33.26,-0.004499783
08/10/2009,33.41,0.015686596
07/10/2009,32.89,0.006099439
06/10/2009,32.69,0.053727386
05/10/2009,30.98,0.042194789
02/10/2009,29.7,-0.035718083
01/10/2009,30.78,-0.070551111
30/09/2009,33.03,0.011265152
29/09/2009,32.66,0.027628639
28/09/2009,31.77,0.009170025
25/09/2009,31.48,-0.019192032
24/09/2009,32.09,-0.022798276
23/09/2009,32.83,-0.036780944
22/09/2009,34.06,0.03617193
21/09/2009,32.85,-0.037052341
18/09/2009,34.09,-0.002636592
17/09/2009,34.18,0.030296347
16/09/2009,33.16,0.017032042
15/09/2009,32.6,0.042933117
14/09/2009,31.23,0.012242421
11/09/2009,30.85,0.018979627
10/09/2009,30.27,0.032228368
09/09/2009,29.31,0.028726668
08/09/2009,28.48,-0.00315513
04/09/2009,28.57,0.009142117
03/09/2009,28.31,0.023589371
02/09/2009,27.65,-0.002167631
01/09/2009,27.71,-0.072043668
31/08/2009,29.78,-0.026182109
28/08/2009,30.57,0.010192428
27/08/2009,30.26,-0.003628571
26/08/2009,30.37,0.001317957
25/08/2009,30.33,0.005620779
24/08/2009,30.16,-0.006279974
21/08/2009,30.35,0.013935196
20/08/2009,29.93,0.046504106
19/08/2009,28.57,-0.000349956
18/08/2009,28.58,0.046919976
17/08/2009,27.27,-0.042009408
14/08/2009,28.44,-0.029108084
13/08/2009,29.28,0.008574911
12/08/2009,29.03,0.04293411
11/08/2009,27.81,0.001079331
10/08/2009,27.78,-0.066157081
07/08/2009,29.68,0.127389339
06/08/2009,26.13,-0.031641058
05/08/2009,26.97,0.005204473
04/08/2009,26.83,0.075858407
03/08/2009,24.87,0.051991907
31/07/2009,23.61,0.014505374
30/07/2009,23.27,0.039444202
29/07/2009,22.37,-0.020354685
28/07/2009,22.83,-0.003498036
27/07/2009,22.91,-0.000436395
24/07/2009,22.92,0.003934431
23/07/2009,22.83,0.070307796
22/07/2009,21.28,-0.00375235
21/07/2009,21.36,-0.01717378
20/07/2009,21.73,0.050978475
17/07/2009,20.65,-0.022978512
16/07/2009,21.13,-0.02846005
15/07/2009,21.74,0.047089679
14/07/2009,20.74,0.014570437
13/07/2009,20.44,0.034340274
10/07/2009,19.75,-0.022033941
09/07/2009,20.19,0.064967869
08/07/2009,18.92,-0.053510707
07/07/2009,19.96,-0.011457161
06/07/2009,20.19,-0.034561727
02/07/2009,20.9,-0.019427287
01/07/2009,21.31,-0.040915843
30/06/2009,22.2,-0.019625964
29/06/2009,22.64,0.002210923
26/06/2009,22.59,-0.009691706
25/06/2009,22.81,0.035247905
24/06/2009,22.02,0.036535856
23/06/2009,21.23,-0.000470921
22/06/2009,21.24,-0.064273656
19/06/2009,22.65,0.001325381
18/06/2009,22.62,-0.013611626
17/06/2009,22.93,0.014053811
16/06/2009,22.61,-0.0313478
15/06/2009,23.33,-0.045662383
12/06/2009,24.42,-0.019465335
11/06/2009,24.9,-0.015145766
10/06/2009,25.28,-0.019585428
09/06/2009,25.78,0.006225701
08/06/2009,25.62,0.018913093
05/06/2009,25.14,0.006384698
04/06/2009,24.98,0.015735648
03/06/2009,24.59,-0.031621606
02/06/2009,25.38,-0.027973852
01/06/2009,26.1,0.064487437
29/05/2009,24.47,0.040873079
28/05/2009,23.49,0.048407096
27/05/2009,22.38,-0.050958118
26/05/2009,23.55,0.08596965
22/05/2009,21.61,0.012104431
21/05/2009,21.35,0.002344667
20/05/2009,21.3,-0.00515103
19/05/2009,21.41,0.001402197
18/05/2009,21.38,0.074251898
15/05/2009,19.85,-0.005025136
14/05/2009,19.95,0.011595794
13/05/2009,19.72,-0.069060482
12/05/2009,21.13,-0.03670563
11/05/2009,21.92,-0.007272759
08/05/2009,22.08,0.083066599
07/05/2009,20.32,-0.042395559
06/05/2009,21.2,0.026285862
05/05/2009,20.65,-0.005794318
04/05/2009,20.77,0.057980072
01/05/2009,19.6,-0.062303883
30/04/2009,20.86,0.007699749
29/04/2009,20.7,0.126516716
28/04/2009,18.24,-0.016852804
27/04/2009,18.55,-0.115444274
24/04/2009,20.82,0.043186299
23/04/2009,19.94,0.104580702
22/04/2009,17.96,0.039176171
21/04/2009,17.27,0.067670229
20/04/2009,16.14,-0.107403038
17/04/2009,17.97,0.059616505
16/04/2009,16.93,0.068444545
15/04/2009,15.81,0.003167567
14/04/2009,15.76,-0.000634317
13/04/2009,15.77,0.028950237
09/04/2009,15.32,0.063320812
08/04/2009,14.38,-0.00347102
07/04/2009,14.43,-0.080522362
06/04/2009,15.64,-0.027744529
03/04/2009,16.08,0.078903224
02/04/2009,14.86,0.127588693
01/04/2009,13.08,0.029482353
31/03/2009,12.7,0.005527057
30/03/2009,12.63,-0.09653307
27/03/2009,13.91,-0.055919529
26/03/2009,14.71,0.066761702
25/03/2009,13.76,0.019076147
24/03/2009,13.5,0.020958851
23/03/2009,13.22,0.127283392
20/03/2009,11.64,-0.105875847
19/03/2009,12.94,-0.009230835
18/03/2009,13.06,0.052664428
17/03/2009,12.39,0.026166661
16/03/2009,12.07,-0.016434224
13/03/2009,12.27,-0.039941411
12/03/2009,12.77,0.084096856
11/03/2009,11.74,0.035547739
10/03/2009,11.33,0.149161675
09/03/2009,9.76,0.024897552
06/03/2009,9.52,-0.032044085
05/03/2009,9.83,-0.067839273
04/03/2009,10.52,0.061754062
03/03/2009,9.89,-0.024963853
02/03/2009,10.14,-0.133654659
27/02/2009,11.59,0.014776453
26/02/2009,11.42,0
25/02/2009,11.42,-0.057839248
24/02/2009,12.1,0.092586619
23/02/2009,11.03,-0.047796708
20/02/2009,11.57,0.004330886
19/02/2009,11.52,-0.024014876
18/02/2009,11.8,-0.037426406
17/02/2009,12.25,-0.030548999
13/02/2009,12.63,-0.051689099
12/02/2009,13.3,-0.025975486
11/02/2009,13.65,-0.015267472
10/02/2009,13.86,-0.078376318
09/02/2009,14.99,-0.021122898
06/02/2009,15.31,0.030506344
05/02/2009,14.85,0.007434978
04/02/2009,14.74,-0.03138822
03/02/2009,15.21,0.022607346
02/02/2009,14.87,-0.01667261
30/01/2009,15.12,-0.081262964
29/01/2009,16.4,-0.059763419
28/01/2009,17.41,0.084456032
27/01/2009,16,-0.021027367
26/01/2009,16.34,0.010458416
23/01/2009,16.17,-0.006165248
22/01/2009,16.27,-0.055586463
21/01/2009,17.2,0.074197422
20/01/2009,15.97,-0.082304009
16/01/2009,17.34,0.029852963
15/01/2009,16.83,-0.002373888
14/01/2009,16.87,-0.088442875
13/01/2009,18.43,-0.03308733
12/01/2009,19.05,-0.117257963
09/01/2009,21.42,-0.00372787
08/01/2009,21.5,0.00372787
07/01/2009,21.42,-0.075074558
06/01/2009,23.09,0.083513427
05/01/2009,21.24,
