Date,Close,UNM
25/01/2011,25.41,0.008695707
24/01/2011,25.19,0.002782749
21/01/2011,25.12,0.011611742
20/01/2011,24.83,0.002823152
19/01/2011,24.76,-0.013638398
18/01/2011,25.1,0.000398486
14/01/2011,25.09,0.007601557
13/01/2011,24.9,-0.0095924
12/01/2011,25.14,0.008388306
11/01/2011,24.93,0.004019298
10/01/2011,24.83,-0.00321673
07/01/2011,24.91,-0.004406176
06/01/2011,25.02,-0.001597444
05/01/2011,25.06,0.010832603
04/01/2011,24.79,-0.001612253
03/01/2011,24.83,0.024873861
31/12/2010,24.22,0.001239414
30/12/2010,24.19,-0.003301695
29/12/2010,24.27,-0.005751865
28/12/2010,24.41,-0.004088313
27/12/2010,24.51,0.00572833
23/12/2010,24.37,-0.008580237
22/12/2010,24.58,0.009812017
21/12/2010,24.34,0.014484011
20/12/2010,23.99,0.006691786
17/12/2010,23.83,0.007582176
16/12/2010,23.65,-0.004219416
15/12/2010,23.75,-0.007132399
14/12/2010,23.92,-0.001253395
13/12/2010,23.95,0.010071424
10/12/2010,23.71,0.014443752
09/12/2010,23.37,0.004718001
08/12/2010,23.26,0.026133891
07/12/2010,22.66,0.011540297
06/12/2010,22.4,-0.00445435
03/12/2010,22.5,-0.00796817
02/12/2010,22.68,0.02139119
01/12/2010,22.2,0.032504578
30/11/2010,21.49,-0.011106084
29/11/2010,21.73,0.001842469
26/11/2010,21.69,-0.014191129
24/11/2010,22,0.023920184
23/11/2010,21.48,-0.024828862
22/11/2010,22.02,-0.006788892
19/11/2010,22.17,-0.001802614
18/11/2010,22.21,0.017715658
17/11/2010,21.82,0.010596736
16/11/2010,21.59,-0.01835756
15/11/2010,21.99,0.007302634
12/11/2010,21.83,-0.011387051
11/11/2010,22.08,-0.001357773
10/11/2010,22.11,0.016876113
09/11/2010,21.74,-0.027672439
08/11/2010,22.35,-0.023436845
05/11/2010,22.88,-0.001746725
04/11/2010,22.92,0.037790672
03/11/2010,22.07,-0.033418124
02/11/2010,22.82,0.015456258
01/11/2010,22.47,0.002227669
29/10/2010,22.42,-0.015490462
28/10/2010,22.77,-0.003069505
27/10/2010,22.84,0.018559967
26/10/2010,22.42,0.003127097
25/10/2010,22.35,-0.003127097
22/10/2010,22.42,-0.001337197
21/10/2010,22.45,0.008050133
20/10/2010,22.27,0
19/10/2010,22.27,-0.025272904
18/10/2010,22.84,0.014109582
15/10/2010,22.52,0
14/10/2010,22.52,-0.001331263
13/10/2010,22.55,0.013393057
12/10/2010,22.25,-0.00224467
11/10/2010,22.3,-0.003134097
08/10/2010,22.37,0.001341982
07/10/2010,22.34,-0.004911821
06/10/2010,22.45,-0.002224695
05/10/2010,22.5,0.031605339
04/10/2010,21.8,-0.010949014
01/10/2010,22.04,-0.004978512
30/09/2010,22.15,-0.004504512
29/09/2010,22.25,-0.004484312
28/09/2010,22.35,0.008988825
27/09/2010,22.15,-0.011223462
24/09/2010,22.4,0.022574322
23/09/2010,21.9,-0.013605652
22/09/2010,22.2,-0.014311514
21/09/2010,22.52,-0.00531445
20/09/2010,22.64,0.019625964
17/09/2010,22.2,0.003610112
16/09/2010,22.12,-0.00135532
15/09/2010,22.15,-0.000902527
14/09/2010,22.17,-0.003152446
13/09/2010,22.24,0.016776635
10/09/2010,21.87,0.009187019
09/09/2010,21.67,0.013005292
08/09/2010,21.39,0.004686044
07/09/2010,21.29,-0.045003002
03/09/2010,22.27,0.037515836
02/09/2010,21.45,0.024541109
01/09/2010,20.93,0.042954383
31/08/2010,20.05,0.022699588
30/08/2010,19.6,-0.030647965
27/08/2010,20.21,0.038330461
26/08/2010,19.45,-0.006661567
25/08/2010,19.58,-0.011678224
24/08/2010,19.81,-0.029838116
23/08/2010,20.41,0.003927349
20/08/2010,20.33,-0.004906781
19/08/2010,20.43,-0.027994106
18/08/2010,21.01,-0.000951475
17/08/2010,21.03,0.014850572
16/08/2010,20.72,-0.004334223
13/08/2010,20.81,0.001442655
12/08/2010,20.78,-0.006714654
11/08/2010,20.92,-0.046693823
10/08/2010,21.92,-0.017635546
09/08/2010,22.31,0.022666428
06/08/2010,21.81,-0.003204397
05/08/2010,21.88,0.002287807
04/08/2010,21.83,-0.040400467
03/08/2010,22.73,-0.022189294
02/08/2010,23.24,0.018237588
30/07/2010,22.82,0.003511856
29/07/2010,22.74,0.015511058
28/07/2010,22.39,-0.021648736
27/07/2010,22.88,0.024780029
26/07/2010,22.32,-0.006252812
23/07/2010,22.46,0.029367369
22/07/2010,21.81,0.00045861
21/07/2010,21.8,-0.015927527
20/07/2010,22.15,0.019604001
19/07/2010,21.72,-0.000460299
16/07/2010,21.73,-0.033042155
15/07/2010,22.46,0.000890869
14/07/2010,22.44,-0.019855053
13/07/2010,22.89,0.016740479
12/07/2010,22.51,-0.006641601
09/07/2010,22.66,0.011540297
08/07/2010,22.4,0.020293819
07/07/2010,21.95,0.030060067
06/07/2010,21.3,0.0018797
02/07/2010,21.26,-0.003755873
01/07/2010,21.34,-0.016729015
30/06/2010,21.7,-0.009630893
29/06/2010,21.91,-0.03937869
28/06/2010,22.79,0.004397544
25/06/2010,22.69,0.015993233
24/06/2010,22.33,-0.018194422
23/06/2010,22.74,-0.009628083
22/06/2010,22.96,-0.020690393
21/06/2010,23.44,-0.00595493
18/06/2010,23.58,0.009373737
17/06/2010,23.36,-0.002992095
16/06/2010,23.43,-0.016508311
15/06/2010,23.82,0.01992858
14/06/2010,23.35,0.0025729
11/06/2010,23.29,0.009924569
10/06/2010,23.06,0.040713588
09/06/2010,22.14,-0.006303488
08/06/2010,22.28,0.024995621
07/06/2010,21.73,-0.024995621
04/06/2010,22.28,-0.043045732
03/06/2010,23.26,-0.006000875
02/06/2010,23.4,0.033901552
01/06/2010,22.62,-0.020998147
28/05/2010,23.1,-0.018018506
27/05/2010,23.52,0.048790164
26/05/2010,22.4,0.009419222
25/05/2010,22.19,0.004969516
24/05/2010,22.08,-0.017063728
21/05/2010,22.46,0.043218006
20/05/2010,21.51,-0.024794659
19/05/2010,22.05,-0.000906618
18/05/2010,22.07,-0.02328811
17/05/2010,22.59,-0.005298026
14/05/2010,22.71,-0.037169361
13/05/2010,23.57,-0.030913071
12/05/2010,24.31,0.010752792
11/05/2010,24.05,-0.011164061
10/05/2010,24.32,0.080453976
07/05/2010,22.44,-0.009756175
06/05/2010,22.66,-0.03979764
05/05/2010,23.58,0.000424178
04/05/2010,23.57,-0.032967726
03/05/2010,24.36,-0.004505435
30/04/2010,24.47,-0.009760143
29/04/2010,24.71,0.017555054
28/04/2010,24.28,0.000411946
27/04/2010,24.27,-0.054912612
26/04/2010,25.64,-0.010475363
23/04/2010,25.91,0.015558462
22/04/2010,25.51,-0.005473039
21/04/2010,25.65,-0.009313222
20/04/2010,25.89,0.015962963
19/04/2010,25.48,0.006299233
16/04/2010,25.32,-0.029190631
15/04/2010,26.07,-0.012957498
14/04/2010,26.41,0.031541076
13/04/2010,25.59,0.0019558
12/04/2010,25.54,0.000391619
09/04/2010,25.53,0.003924652
08/04/2010,25.43,0.00275645
07/04/2010,25.36,-0.009419222
06/04/2010,25.6,0.010208177
05/04/2010,25.34,0.006731366
01/04/2010,25.17,0.016019566
31/03/2010,24.77,0.001616162
30/03/2010,24.73,-0.005645176
29/03/2010,24.87,0.008885357
26/03/2010,24.65,0.010603688
25/03/2010,24.39,0.008647367
24/03/2010,24.18,-0.000413479
23/03/2010,24.19,0.012479363
22/03/2010,23.89,-0.001672941
19/03/2010,23.93,-0.016577255
18/03/2010,24.33,-0.004101728
17/03/2010,24.43,0.010699691
16/03/2010,24.17,0.013747353
15/03/2010,23.84,0.01862882
12/03/2010,23.4,0.00643089
11/03/2010,23.25,0.020861252
10/03/2010,22.77,0.012817855
09/03/2010,22.48,0.002672607
08/03/2010,22.42,0.009861129
05/03/2010,22.2,0.023702112
04/03/2010,21.68,0.015338437
03/03/2010,21.35,0.002344667
02/03/2010,21.3,-0.000469373
01/03/2010,21.31,0.023742806
26/02/2010,20.81,0.001442655
25/02/2010,20.78,-0.007192551
24/02/2010,20.93,0.013952596
23/02/2010,20.64,-0.017767574
22/02/2010,21.01,0
19/02/2010,21.01,0.004292876
18/02/2010,20.92,0.018818408
17/02/2010,20.53,0.022162936
16/02/2010,20.08,0.028284714
12/02/2010,19.52,0.005136118
11/02/2010,19.42,0.014523077
10/02/2010,19.14,0.00681523
09/02/2010,19.01,0.01483864
08/02/2010,18.73,-0.025824887
05/02/2010,19.22,0.016789481
04/02/2010,18.9,-0.054067221
03/02/2010,19.95,-0.03545423
02/02/2010,20.67,0.027963559
01/02/2010,20.1,0.026722034
29/01/2010,19.57,-0.002041859
28/01/2010,19.61,-0.019192508
27/01/2010,19.99,0.009550211
26/01/2010,19.8,-0.02641569
25/01/2010,20.33,0.006910195
22/01/2010,20.19,-0.038382171
21/01/2010,20.98,-0.025877708
20/01/2010,21.53,-0.005096143
19/01/2010,21.64,0.011619931
15/01/2010,21.39,-0.002801122
14/01/2010,21.45,0.018824085
13/01/2010,21.05,0.006673047
12/01/2010,20.91,-0.002388346
11/01/2010,20.96,0.018296129
08/01/2010,20.58,-0.013513719
07/01/2010,20.86,0.021808473
06/01/2010,20.41,0.008858326
05/01/2010,20.23,0.014438887
04/01/2010,19.94,0.021288184
31/12/2009,19.52,-0.019280151
30/12/2009,19.9,-0.010000083
29/12/2009,20.1,0.00099552
28/12/2009,20.08,0.001994019
24/12/2009,20.04,0.010534334
23/12/2009,19.83,0.00810131
22/12/2009,19.67,0.011761833
21/12/2009,19.44,0.015030083
18/12/2009,19.15,-0.006765574
17/12/2009,19.28,0.001037883
16/12/2009,19.26,0.011488377
15/12/2009,19.04,-0.019761433
14/12/2009,19.42,0.019761433
11/12/2009,19.04,0.006322466
10/12/2009,18.92,0.014909754
09/12/2009,18.64,0.000536625
08/12/2009,18.63,-0.013329976
07/12/2009,18.88,-0.011061477
04/12/2009,19.09,0.017437694
03/12/2009,18.76,-0.031998534
02/12/2009,19.37,0.01823442
01/12/2009,19.02,-0.001050972
30/11/2009,19.04,0.007380107
27/11/2009,18.9,-0.039424193
25/11/2009,19.66,0.014860637
24/11/2009,19.37,0.003102381
23/11/2009,19.31,0.01198243
20/11/2009,19.08,-0.002617117
19/11/2009,19.13,-0.021717503
18/11/2009,19.55,-0.012706651
17/11/2009,19.8,-0.013045845
16/11/2009,20.06,0.020650444
13/11/2009,19.65,0.007662873
12/11/2009,19.5,-0.052446475
11/11/2009,20.55,0.01569429
10/11/2009,20.23,-0.006405541
09/11/2009,20.36,0.041620447
06/11/2009,19.53,0.017041466
05/11/2009,19.2,0.00104221
04/11/2009,19.18,-0.051319363
03/11/2009,20.19,-0.001979219
02/11/2009,20.23,0.013937508
30/10/2009,19.95,-0.060300229
29/10/2009,21.19,0.064318316
28/10/2009,19.87,-0.03121383
27/10/2009,20.5,-0.012121361
26/10/2009,20.75,-0.028036999
23/10/2009,21.34,-0.025903391
22/10/2009,21.9,0.027310191
21/10/2009,21.31,-0.031411358
20/10/2009,21.99,-0.019365613
19/10/2009,22.42,0.0289613
16/10/2009,21.78,-0.032078648
15/10/2009,22.49,-0.011054722
14/10/2009,22.74,0.040382337
13/10/2009,21.84,-0.003656311
12/10/2009,21.92,0.014706147
09/10/2009,21.6,-0.003235501
08/10/2009,21.67,0.000923361
07/10/2009,21.65,0.005558143
06/10/2009,21.53,0.01970045
05/10/2009,21.11,0.03666595
02/10/2009,20.35,-0.002944065
01/10/2009,20.41,-0.049233359
30/09/2009,21.44,-0.011592989
29/09/2009,21.69,0.011592989
28/09/2009,21.44,0.028864081
25/09/2009,20.83,-0.01619083
24/09/2009,21.17,-0.018254661
23/09/2009,21.56,-0.040896203
22/09/2009,22.46,0.013898453
21/09/2009,22.15,-0.013898453
18/09/2009,22.46,-0.001334817
17/09/2009,22.49,-0.017629368
16/09/2009,22.89,0.040567185
15/09/2009,21.98,0.002733487
14/09/2009,21.92,0
11/09/2009,21.92,0.001369551
10/09/2009,21.89,0
09/09/2009,21.89,0.017511968
08/09/2009,21.51,-0.000464792
04/09/2009,21.52,-0.005098505
03/09/2009,21.63,0.028606875
02/09/2009,21.02,0.000951928
01/09/2009,21,-0.070325317
31/08/2009,22.53,-0.005312097
28/08/2009,22.65,0.007089086
27/08/2009,22.49,-0.006205694
26/08/2009,22.63,-0.006606498
25/08/2009,22.78,0.035750009
24/08/2009,21.98,-0.007704548
21/08/2009,22.15,0.030715227
20/08/2009,21.48,0.011706994
19/08/2009,21.23,0.007090552
18/08/2009,21.08,0.028387761
17/08/2009,20.49,-0.040646284
14/08/2009,21.34,-0.018110548
13/08/2009,21.73,0.026581187
12/08/2009,21.16,0.043957813
11/08/2009,20.25,0.006440448
10/08/2009,20.12,-0.02406205
07/08/2009,20.61,0.026550232
06/08/2009,20.07,0.016072671
05/08/2009,19.75,-0.00756624
04/08/2009,19.9,0.044177702
03/08/2009,19.04,0.014282179
31/07/2009,18.77,0.010174117
30/07/2009,18.58,0.025621461
29/07/2009,18.11,-0.011529087
28/07/2009,18.32,-0.01085787
27/07/2009,18.52,-0.002157498
24/07/2009,18.56,0.029526475
23/07/2009,18.02,0.037313543
22/07/2009,17.36,0.00809721
21/07/2009,17.22,0.005240187
20/07/2009,17.13,0.045991981
17/07/2009,16.36,0.008594282
16/07/2009,16.22,-0.010426344
15/07/2009,16.39,0.030981412
14/07/2009,15.89,-0.008771986
13/07/2009,16.03,0.076462101
10/07/2009,14.85,-0.020660515
09/07/2009,15.16,0.024033199
08/07/2009,14.8,-0.004045859
07/07/2009,14.86,-0.015359233
06/07/2009,15.09,0.003318954
02/07/2009,15.04,-0.061875404
01/07/2009,16,0.008788506
30/06/2009,15.86,-0.005658613
29/06/2009,15.95,0.000627156
26/06/2009,15.94,0.001255493
25/06/2009,15.92,0.013915468
24/06/2009,15.7,0.019942765
23/06/2009,15.39,0.0163777
22/06/2009,15.14,-0.062720489
19/06/2009,16.12,0.021951336
18/06/2009,15.77,0.015979886
17/06/2009,15.52,-0.027956077
16/06/2009,15.96,-0.044124805
15/06/2009,16.68,-0.010733556
12/06/2009,16.86,-0.008857454
11/06/2009,17.01,0.013017935
10/06/2009,16.79,-0.009484363
09/06/2009,16.95,-0.018703058
08/06/2009,17.27,0.004643073
05/06/2009,17.19,-0.012716934
04/06/2009,17.41,0.027367065
03/06/2009,16.94,-0.038221213
02/06/2009,17.6,0.020666637
01/06/2009,17.24,0.007569177
29/05/2009,17.11,0.015312431
28/05/2009,16.85,0.037489275
27/05/2009,16.23,-0.074195989
26/05/2009,17.48,0.052257266
22/05/2009,16.59,0.003623192
21/05/2009,16.53,-0.006632524
20/05/2009,16.64,-0.029021877
19/05/2009,17.13,-0.021369569
18/05/2009,17.5,0.07287796
15/05/2009,16.27,-0.028478144
14/05/2009,16.74,0.037120173
13/05/2009,16.13,-0.047224271
12/05/2009,16.91,-0.00648396
11/05/2009,17.02,-0.106886965
08/05/2009,18.94,0.084805882
07/05/2009,17.4,-0.035566831
06/05/2009,18.03,0.015651521
05/05/2009,17.75,0.001691571
04/05/2009,17.72,0.061683308
01/05/2009,16.66,0.019394547
30/04/2009,16.34,0.014175892
29/04/2009,16.11,0.051587369
28/04/2009,15.3,0.003929278
27/04/2009,15.24,0.013210232
24/04/2009,15.04,-0.003981425
23/04/2009,15.1,0.043308527
22/04/2009,14.46,-0.064279151
21/04/2009,15.42,0.095180487
20/04/2009,14.02,-0.069563322
17/04/2009,15.03,0.031083584
16/04/2009,14.57,-0.013633476
15/04/2009,14.77,0.079591444
14/04/2009,13.64,-0.09237332
13/04/2009,14.96,0.01957538
09/04/2009,14.67,0.086082268
08/04/2009,13.46,0.031700768
07/04/2009,13.04,-0.044985096
06/04/2009,13.64,-0.020320002
03/04/2009,13.92,0.023256862
02/04/2009,13.6,0.036694495
01/04/2009,13.11,0.047646653
31/03/2009,12.5,0.061024702
30/03/2009,11.76,-0.108671355
27/03/2009,13.11,-0.021879409
26/03/2009,13.4,0.035704514
25/03/2009,12.93,0.018735911
24/03/2009,12.69,-0.050702103
23/03/2009,13.35,0.157026221
20/03/2009,11.41,-0.057888501
19/03/2009,12.09,-0.057066506
18/03/2009,12.8,0.10883878
17/03/2009,11.48,0.092092366
16/03/2009,10.47,-0.051197779
13/03/2009,11.02,0.016468808
12/03/2009,10.84,0.087682518
11/03/2009,9.93,0.050604498
10/03/2009,9.44,0.144487071
09/03/2009,8.17,0.007371041
06/03/2009,8.11,0.014907108
05/03/2009,7.99,-0.149670787
04/03/2009,9.28,0.067992756
03/03/2009,8.67,-0.074437461
02/03/2009,9.34,-0.086118759
27/02/2009,10.18,-0.077470262
26/02/2009,11,0.038929846
25/02/2009,10.58,-0.072012881
24/02/2009,11.37,0.145539374
23/02/2009,9.83,-0.074471225
20/02/2009,10.59,0.03360854
19/02/2009,10.24,-0.131576358
18/02/2009,11.68,0.031306905
17/02/2009,11.32,-0.124435379
13/02/2009,12.82,-0.026935064
12/02/2009,13.17,0.014531804
11/02/2009,12.98,0.02259543
10/02/2009,12.69,-0.147033212
09/02/2009,14.7,-0.019535818
06/02/2009,14.99,0.014785216
05/02/2009,14.77,0.040060605
04/02/2009,14.19,-0.003517415
03/02/2009,14.24,-0.029749686
02/02/2009,14.67,0.035383504
30/01/2009,14.16,-0.042853827
29/01/2009,14.78,-0.105834017
28/01/2009,16.43,0.072564148
27/01/2009,15.28,0.046208421
26/01/2009,14.59,-0.048169847
23/01/2009,15.31,0.05435756
22/01/2009,14.5,-0.115174272
21/01/2009,16.27,0.150265592
20/01/2009,14,-0.146571006
16/01/2009,16.21,0.042210991
15/01/2009,15.54,0.018182319
14/01/2009,15.26,-0.081755123
13/01/2009,16.56,0.026929412
12/01/2009,16.12,-0.067751406
09/01/2009,17.25,-0.053059849
08/01/2009,18.19,0.042679133
07/01/2009,17.43,-0.136038288
06/01/2009,19.97,0.026384077
05/01/2009,19.45,
