Date,Close,AGN
26/01/2011,70.72,-0.019048195
25/01/2011,72.08,0.007380107
24/01/2011,71.55,0.002659018
21/01/2011,71.36,-0.00279877
20/01/2011,71.56,-0.001396453
19/01/2011,71.66,-0.013445348
18/01/2011,72.63,0.022134961
14/01/2011,71.04,0.002960459
13/01/2011,70.83,-0.00155181
12/01/2011,70.94,0.011341205
11/01/2011,70.14,0.011904049
10/01/2011,69.31,-0.003600494
07/01/2011,69.56,-0.014131989
06/01/2011,70.55,0.004119031
05/01/2011,70.26,0.002279853
04/01/2011,70.1,-0.003417833
03/01/2011,70.34,0.024028204
31/12/2010,68.67,-0.000727855
30/12/2010,68.72,-0.008548918
29/12/2010,69.31,0.004337774
28/12/2010,69.01,-0.006499626
27/12/2010,69.46,0.000431997
23/12/2010,69.43,-0.02123343
22/12/2010,70.92,0.014629904
21/12/2010,69.89,-0.008122595
20/12/2010,70.46,-0.005519793
17/12/2010,70.85,0.000141153
16/12/2010,70.84,0.008505864
15/12/2010,70.24,-0.004828869
14/12/2010,70.58,0.018301912
13/12/2010,69.3,0.000432994
10/12/2010,69.27,0.004050345
09/12/2010,68.99,0.007858015
08/12/2010,68.45,-0.001168054
07/12/2010,68.53,-0.002477594
06/12/2010,68.7,-0.001454546
03/12/2010,68.8,0.007586847
02/12/2010,68.28,0.027016635
01/12/2010,66.46,0.002862957
30/11/2010,66.27,-0.01512571
29/11/2010,67.28,-0.007404151
26/11/2010,67.78,-0.004710047
24/11/2010,68.1,0.013155167
23/11/2010,67.21,-0.015208857
22/11/2010,68.24,-0.002926546
19/11/2010,68.44,-0.005827522
18/11/2010,68.84,0.013307208
17/11/2010,67.93,-0.009814772
16/11/2010,68.6,-0.0146157
15/11/2010,69.61,0.014469938
12/11/2010,68.61,-0.008418047
11/11/2010,69.19,-0.005620826
10/11/2010,69.58,0.008660562
09/11/2010,68.98,-0.007222334
08/11/2010,69.48,-0.019808271
05/11/2010,70.87,-0.036982263
04/11/2010,73.54,0.00682224
03/11/2010,73.04,-0.020194493
02/11/2010,74.53,0.00916572
01/11/2010,73.85,0.019691598
29/10/2010,72.41,-0.005920843
28/10/2010,72.84,0.009240808
27/10/2010,72.17,0.002358328
26/10/2010,72,0.002781643
25/10/2010,71.8,-0.00041774
22/10/2010,71.83,0.002229966
21/10/2010,71.67,-0.007229282
20/10/2010,72.19,0.006392462
19/10/2010,71.73,-0.012193583
18/10/2010,72.61,0.053027195
15/10/2010,68.86,0.008751514
14/10/2010,68.26,-0.003655777
13/10/2010,68.51,0.014259705
12/10/2010,67.54,-0.00531602
11/10/2010,67.9,0.008578665
08/10/2010,67.32,0.008802742
07/10/2010,66.73,0.004806979
06/10/2010,66.41,-0.003157185
05/10/2010,66.62,0.022159049
04/10/2010,65.16,-0.016589681
01/10/2010,66.25,-0.004217509
30/09/2010,66.53,-0.002701893
29/09/2010,66.71,-0.001348214
28/09/2010,66.8,0.009475893
27/09/2010,66.17,-0.002867277
24/09/2010,66.36,0.021784699
23/09/2010,64.93,-0.010113479
22/09/2010,65.59,-0.005776848
21/09/2010,65.97,-0.004989804
20/09/2010,66.3,0.016577066
17/09/2010,65.21,0.008315416
16/09/2010,64.67,-0.022476292
15/09/2010,66.14,0.003938802
14/09/2010,65.88,0.001519065
13/09/2010,65.78,-0.000303998
10/09/2010,65.8,0.010081038
09/09/2010,65.14,0.016250454
08/09/2010,64.09,0.00798939
07/09/2010,63.58,-0.004550812
03/09/2010,63.87,0.003136274
02/09/2010,63.67,0.006144171
01/09/2010,63.28,0.029833808
31/08/2010,61.42,-0.009560147
30/08/2010,62.01,-0.018533843
27/08/2010,63.17,-0.000791202
26/08/2010,63.22,-0.002212041
25/08/2010,63.36,0.003953512
24/08/2010,63.11,-0.011500718
23/08/2010,63.84,0.013880349
20/08/2010,62.96,-0.00158705
19/08/2010,63.06,-0.013232707
18/08/2010,63.9,-0.000469373
17/08/2010,63.93,0.015130312
16/08/2010,62.97,-0.010897999
13/08/2010,63.66,0.003461845
12/08/2010,63.44,0.006642441
11/08/2010,63.02,-0.018706825
10/08/2010,64.21,-0.005436062
09/08/2010,64.56,-0.003093105
06/08/2010,64.76,0.011492594
05/08/2010,64.02,0.004697049
04/08/2010,63.72,0.003773589
03/08/2010,63.48,-0.019345377
02/08/2010,64.72,0.058213285
30/07/2010,61.06,0.008883098
29/07/2010,60.52,-0.007244022
28/07/2010,60.96,-0.001475289
27/07/2010,61.05,-0.007669125
26/07/2010,61.52,0.007341578
23/07/2010,61.07,-0.024105349
22/07/2010,62.56,-0.000798914
21/07/2010,62.61,-0.018357851
20/07/2010,63.77,0.000941324
19/07/2010,63.71,-0.004541547
16/07/2010,64,-0.02377756
15/07/2010,65.54,0.006428922
14/07/2010,65.12,-0.009019399
13/07/2010,65.71,0.001218212
12/07/2010,65.63,0.002135449
09/07/2010,65.49,0.013992694
08/07/2010,64.58,0.01340628
07/07/2010,63.72,0.030271548
06/07/2010,61.82,-0.007573963
02/07/2010,62.29,0.069635235
01/07/2010,58.1,-0.002750088
30/06/2010,58.26,0.006198367
29/06/2010,57.9,-0.026754599
28/06/2010,59.47,-0.005700887
25/06/2010,59.81,0.006710309
24/06/2010,59.41,-0.006710309
23/06/2010,59.81,-0.012131433
22/06/2010,60.54,-0.015570256
21/06/2010,61.49,0.003584233
18/06/2010,61.27,-0.002933509
17/06/2010,61.45,0.001954716
16/06/2010,61.33,-0.006500917
15/06/2010,61.73,0.027592488
14/06/2010,60.05,0.003336117
11/06/2010,59.85,0.011426775
10/06/2010,59.17,0.025677549
09/06/2010,57.67,-0.00863265
08/06/2010,58.17,0.00223733
07/06/2010,58.04,-0.008919442
04/06/2010,58.56,-0.044748701
03/06/2010,61.24,0.022625026
02/06/2010,59.87,0.02058797
01/06/2010,58.65,-0.02591865
28/05/2010,60.19,0.009179736
27/05/2010,59.64,0.023067509
26/05/2010,58.28,0.002921215
25/05/2010,58.11,0.007774074
24/05/2010,57.66,-0.006741016
21/05/2010,58.05,-0.006011182
20/05/2010,58.4,-0.042245638
19/05/2010,60.92,-0.007848307
18/05/2010,61.4,-0.00048848
17/05/2010,61.43,0.006041328
14/05/2010,61.06,-0.025227729
13/05/2010,62.62,-0.010958579
12/05/2010,63.31,0.015760893
11/05/2010,62.32,-0.010058359
10/05/2010,62.95,0.059562835
07/05/2010,59.31,-0.026126788
06/05/2010,60.88,-0.031368781
05/05/2010,62.82,0.00175257
04/05/2010,62.71,-0.019736963
03/05/2010,63.96,0.004230324
30/04/2010,63.69,0.027215812
29/04/2010,61.98,0.016757896
28/04/2010,60.95,0.008899202
27/04/2010,60.41,-0.02274871
26/04/2010,61.8,-0.009661911
23/04/2010,62.4,0.00643089
22/04/2010,62,-0.008831852
21/04/2010,62.55,-0.029768321
20/04/2010,64.44,0.019430257
19/04/2010,63.2,0.023858309
16/04/2010,61.71,-0.010478052
15/04/2010,62.36,-0.002722397
14/04/2010,62.53,-0.003193361
13/04/2010,62.73,-0.006989703
12/04/2010,63.17,-0.002529646
09/04/2010,63.33,-0.003467847
08/04/2010,63.55,0.006314149
07/04/2010,63.15,-0.020842249
06/04/2010,64.48,-0.010644142
05/04/2010,65.17,-0.001226806
01/04/2010,65.25,-0.001072222
31/03/2010,65.32,0.006450644
30/03/2010,64.9,0.00742348
29/03/2010,64.42,0.004667816
26/03/2010,64.12,0.000936184
25/03/2010,64.06,-0.00062422
24/03/2010,64.1,-0.004513978
23/03/2010,64.39,0.000466019
22/03/2010,64.36,0.005609239
19/03/2010,64,0.004855519
18/03/2010,63.69,-0.001882353
17/03/2010,63.81,0.013251495
16/03/2010,62.97,0.002066609
15/03/2010,62.84,0.008469887
12/03/2010,62.31,0.00321492
11/03/2010,62.11,0
10/03/2010,62.11,0.012311835
09/03/2010,61.35,-0.003092199
08/03/2010,61.54,-0.009058619
05/03/2010,62.1,0.032736147
04/03/2010,60.1,0.00718046
03/03/2010,59.67,-0.007679504
02/03/2010,60.13,0.00868554
01/03/2010,59.61,0.019993889
26/02/2010,58.43,-0.004950928
25/02/2010,58.72,-0.001701549
24/02/2010,58.82,0.010081247
23/02/2010,58.23,-0.015337724
22/02/2010,59.13,-0.006741977
19/02/2010,59.53,-0.001510701
18/02/2010,59.62,-0.002010725
17/02/2010,59.74,-0.001839619
16/02/2010,59.85,0.006705809
12/02/2010,59.45,-0.003693758
11/02/2010,59.67,0.020144566
10/02/2010,58.48,-0.004606338
09/02/2010,58.75,0.009921395
08/02/2010,58.17,0.00240964
05/02/2010,58.03,0.011090046
04/02/2010,57.39,0.010862055
03/02/2010,56.77,-0.00334125
02/02/2010,56.96,-0.018438512
01/02/2010,58.02,0.009002831
29/01/2010,57.5,-0.002778744
28/01/2010,57.66,-0.022804246
27/01/2010,58.99,0.014514043
26/01/2010,58.14,-0.005488865
25/01/2010,58.46,-0.00426731
22/01/2010,58.71,-0.017559121
21/01/2010,59.75,-0.023977999
20/01/2010,61.2,-0.00878483
19/01/2010,61.74,0.027921012
15/01/2010,60.04,-0.002495219
14/01/2010,60.19,0.005330681
13/01/2010,59.87,-0.00416702
12/01/2010,60.12,-0.008612176
11/01/2010,60.64,0.002807367
08/01/2010,60.47,-0.010691771
07/01/2010,61.12,-0.021687207
06/01/2010,62.46,-0.006224583
05/01/2010,62.85,-0.0074503
04/01/2010,63.32,0.004907791
31/12/2009,63.01,-0.007588969
30/12/2009,63.49,-0.001888278
29/12/2009,63.61,0.002518497
28/12/2009,63.45,0.012848142
24/12/2009,62.64,0.000638774
23/12/2009,62.6,0.005446113
22/12/2009,62.26,0.01228199
21/12/2009,61.5,0.014082433
18/12/2009,60.64,0.004959508
17/12/2009,60.34,-0.009566294
16/12/2009,60.92,-0.013370491
15/12/2009,61.74,0.000486027
14/12/2009,61.71,0.022119358
11/12/2009,60.36,-0.003803229
10/12/2009,60.59,0.020846248
09/12/2009,59.34,0.01101426
08/12/2009,58.69,-0.012024872
07/12/2009,59.4,0.004048589
04/12/2009,59.16,0.006954485
03/12/2009,58.75,0.002215218
02/12/2009,58.62,-0.004765155
01/12/2009,58.9,0.013159209
30/11/2009,58.13,-0.00274867
27/11/2009,58.29,-0.017684528
25/11/2009,59.33,0.004222623
24/11/2009,59.08,0.008157761
23/11/2009,58.6,-0.000341239
20/11/2009,58.62,-0.00051164
19/11/2009,58.65,-0.023423432
18/11/2009,60.04,-0.000333056
17/11/2009,60.06,0.002166848
16/11/2009,59.93,0.005018411
13/11/2009,59.63,0.002686819
12/11/2009,59.47,-0.009872079
11/11/2009,60.06,-0.00382219
10/11/2009,60.29,0.006990708
09/11/2009,59.87,0.010409765
06/11/2009,59.25,0.001520142
05/11/2009,59.16,0.022910901
04/11/2009,57.82,0.02557505
03/11/2009,56.36,-0.017936124
02/11/2009,57.38,0.019889769
30/10/2009,56.25,0.02392846
29/10/2009,54.92,0.025261784
28/10/2009,53.55,-0.049901103
27/10/2009,56.29,0.003024644
26/10/2009,56.12,-0.010810916
23/10/2009,56.73,-0.013307848
22/10/2009,57.49,0.005931629
21/10/2009,57.15,0.000525072
20/10/2009,57.12,-0.024897552
19/10/2009,58.56,0.010989122
16/10/2009,57.92,-0.016268875
15/10/2009,58.87,0.021288358
14/10/2009,57.63,0.016092703
13/10/2009,56.71,-0.008253625
12/10/2009,57.18,0.007548531
09/10/2009,56.75,0.007783517
08/10/2009,56.31,0.001777462
07/10/2009,56.21,0.005351422
06/10/2009,55.91,0.000715692
05/10/2009,55.87,0.016421916
02/10/2009,54.96,-0.017852787
01/10/2009,55.95,-0.014373418
30/09/2009,56.76,-0.004219416
29/09/2009,57,-0.015666117
28/09/2009,57.9,0.025893679
25/09/2009,56.42,-0.005831951
24/09/2009,56.75,-0.00614846
23/09/2009,57.1,-0.011319233
22/09/2009,57.75,0.007124889
21/09/2009,57.34,-0.001568354
18/09/2009,57.43,-0.012974838
17/09/2009,58.18,-0.006339437
16/09/2009,58.55,0.025427297
15/09/2009,57.08,0.002807019
14/09/2009,56.92,0.009354935
11/09/2009,56.39,-0.004776657
10/09/2009,56.66,0.008507673
09/09/2009,56.18,0.016873493
08/09/2009,55.24,0.005809748
04/09/2009,54.92,0.017819889
03/09/2009,53.95,-0.009959507
02/09/2009,54.49,-0.010769475
01/09/2009,55.08,-0.015135424
31/08/2009,55.92,0.014772382
28/08/2009,55.1,-0.012982512
27/08/2009,55.82,-0.001611027
26/08/2009,55.91,0.00107373
25/08/2009,55.85,-0.001610162
24/08/2009,55.94,0.009158724
21/08/2009,55.43,-0.002522524
20/08/2009,55.57,0.026254926
19/08/2009,54.13,0.00667287
18/08/2009,53.77,-0.001858046
17/08/2009,53.87,-0.009422703
14/08/2009,54.38,-0.007693755
13/08/2009,54.8,0.003656311
12/08/2009,54.6,-0.006571765
11/08/2009,54.96,-0.003632405
10/08/2009,55.16,-0.000181274
07/08/2009,55.17,0.010568611
06/08/2009,54.59,-0.012741345
05/08/2009,55.29,-0.005591141
04/08/2009,55.6,0.000899685
03/08/2009,55.55,0.03891113
31/07/2009,53.43,0.016036567
30/07/2009,52.58,0.004574922
29/07/2009,52.34,-0.002480681
28/07/2009,52.47,-0.000190567
27/07/2009,52.48,-0.003803732
24/07/2009,52.68,0.015109783
23/07/2009,51.89,0.026558874
22/07/2009,50.53,0.011744934
21/07/2009,49.94,0.000600901
20/07/2009,49.91,0.043195744
17/07/2009,47.8,0.009247649
16/07/2009,47.36,0.018971047
15/07/2009,46.47,0.01103549
14/07/2009,45.96,0.001306336
13/07/2009,45.9,0.011834458
10/07/2009,45.36,-0.015314235
09/07/2009,46.06,-0.000868056
08/07/2009,46.1,-0.013787379
07/07/2009,46.74,-0.018022326
06/07/2009,47.59,0.017380683
02/07/2009,46.77,-0.014434553
01/07/2009,47.45,-0.00273598
30/06/2009,47.58,-0.004613135
29/06/2009,47.8,0.034912017
26/06/2009,46.16,-0.018246723
25/06/2009,47.01,0.019981329
24/06/2009,46.08,0.016189371
23/06/2009,45.34,-0.003742437
22/06/2009,45.51,-0.021090031
19/06/2009,46.48,0.015174798
18/06/2009,45.78,0.027010719
17/06/2009,44.56,0.021550114
16/06/2009,43.61,-0.024015654
15/06/2009,44.67,-0.035407767
12/06/2009,46.28,0.039445458
11/06/2009,44.49,0.007218619
10/06/2009,44.17,-0.006544083
09/06/2009,44.46,-0.010293221
08/06/2009,44.92,-0.015682265
05/06/2009,45.63,0.007920833
04/06/2009,45.27,0.005537726
03/06/2009,45.02,-0.026522103
02/06/2009,46.23,0.04535674
01/06/2009,44.18,0.001132375
29/05/2009,44.13,0.019218162
28/05/2009,43.29,-0.008739706
27/05/2009,43.67,-0.017928541
26/05/2009,44.46,0.016098296
22/05/2009,43.75,-0.000913868
21/05/2009,43.79,-0.024141048
20/05/2009,44.86,-0.01942666
19/05/2009,45.74,-0.016694155
18/05/2009,46.51,0.023274569
15/05/2009,45.44,-0.022198953
14/05/2009,46.46,-0.021084798
13/05/2009,47.45,-0.009438979
12/05/2009,47.9,-0.006658368
11/05/2009,48.22,-0.012161337
08/05/2009,48.81,0.016109394
07/05/2009,48.03,0.022103836
06/05/2009,46.98,-0.002551022
05/05/2009,47.1,0.01067246
04/05/2009,46.6,0.06219506
01/05/2009,43.79,-0.063481786
30/04/2009,46.66,-0.013200107
29/04/2009,47.28,0.014916109
28/04/2009,46.58,-0.013222628
27/04/2009,47.2,0.00254561
24/04/2009,47.08,0.005751427
23/04/2009,46.81,0.004496314
22/04/2009,46.6,0.010570695
21/04/2009,46.11,-0.015921162
20/04/2009,46.85,-0.05481962
17/04/2009,49.49,0.006893782
16/04/2009,49.15,0.042391554
15/04/2009,47.11,0.020155056
14/04/2009,46.17,-0.012484019
13/04/2009,46.75,-0.015283677
09/04/2009,47.47,0.000210682
08/04/2009,47.46,0.00464626
07/04/2009,47.24,-0.009690407
06/04/2009,47.7,-0.018280526
03/04/2009,48.58,-0.002261747
02/04/2009,48.69,0.014064348
01/04/2009,48.01,0.005220853
31/03/2009,47.76,-0.012484557
30/03/2009,48.36,0.028312681
27/03/2009,47.01,-0.051208202
26/03/2009,49.48,0.029118317
25/03/2009,48.06,-0.018349139
24/03/2009,48.95,0.125653559
23/03/2009,43.17,0.087832992
20/03/2009,39.54,-0.015309623
19/03/2009,40.15,-0.024601487
18/03/2009,41.15,-0.019969387
17/03/2009,41.98,0.032440511
16/03/2009,40.64,-0.016593841
13/03/2009,41.32,0.031967315
12/03/2009,40.02,0.036904557
11/03/2009,38.57,-0.009033485
10/03/2009,38.92,0.04870024
09/03/2009,37.07,0.014947961
06/03/2009,36.52,0.017680019
05/03/2009,35.88,-0.035321947
04/03/2009,37.17,0.035321947
03/03/2009,35.88,-0.025861139
02/03/2009,36.82,-0.050831482
27/02/2009,38.74,-0.019428014
26/02/2009,39.5,-0.007314953
25/02/2009,39.79,-0.017439406
24/02/2009,40.49,0.018696793
23/02/2009,39.74,-0.010513238
20/02/2009,40.16,-0.012127361
19/02/2009,40.65,-0.014409823
18/02/2009,41.24,-0.011571971
17/02/2009,41.72,-0.045909701
13/02/2009,43.68,0.023159905
12/02/2009,42.68,0.00894334
11/02/2009,42.3,0.030971147
10/02/2009,41.01,-0.008740041
09/02/2009,41.37,0.002662473
06/02/2009,41.26,0.032014554
05/02/2009,39.96,-0.007976114
04/02/2009,40.28,0.011988156
03/02/2009,39.8,0.015955765
02/02/2009,39.17,0.027172069
30/01/2009,38.12,-0.013031198
29/01/2009,38.62,-0.026320671
28/01/2009,39.65,0.029692481
27/01/2009,38.49,0.02366041
26/01/2009,37.59,-0.003717476
23/01/2009,37.73,-0.032849669
22/01/2009,38.99,0.005916416
21/01/2009,38.76,0.005432687
20/01/2009,38.55,-0.05353462
16/01/2009,40.67,-0.011490164
15/01/2009,41.14,0.003164945
14/01/2009,41.01,0.035491999
13/01/2009,39.58,0.010668123
12/01/2009,39.16,-0.02819925
09/01/2009,40.28,-0.006927291
08/01/2009,40.56,0.005438827
07/01/2009,40.34,-0.015984602
06/01/2009,40.99,-0.004867374
05/01/2009,41.19,
