Date,Close,JWN
27/01/2011,41.96,0.010300726
26/01/2011,41.53,-0.000722109
25/01/2011,41.56,-0.014808009
24/01/2011,42.18,0.019390195
21/01/2011,41.37,0.003147321
20/01/2011,41.24,0.008034127
19/01/2011,40.91,-0.030808694
18/01/2011,42.19,0.002373043
14/01/2011,42.09,0.010989122
13/01/2011,41.63,-0.00287839
12/01/2011,41.75,0.00311863
11/01/2011,41.62,-0.012653863
10/01/2011,42.15,-0.004733737
07/01/2011,42.35,-0.013835371
06/01/2011,42.94,0.001864802
05/01/2011,42.86,0.00678921
04/01/2011,42.57,-0.019309661
03/01/2011,43.4,0.023782888
31/12/2010,42.38,-0.001414761
30/12/2010,42.44,0.007331238
29/12/2010,42.13,-0.000474608
28/12/2010,42.15,0.001424502
27/12/2010,42.09,-0.016494248
23/12/2010,42.79,-0.001401215
22/12/2010,42.85,-0.00767178
21/12/2010,43.18,0.011412724
20/12/2010,42.69,0.008941236
17/12/2010,42.31,-0.000236323
16/12/2010,42.32,0.016198544
15/12/2010,41.64,-0.003117135
14/12/2010,41.77,0.002636943
13/12/2010,41.66,-0.012404739
10/12/2010,42.18,0.002373607
09/12/2010,42.08,0.005480771
08/12/2010,41.85,-0.011640469
07/12/2010,42.34,-0.006591361
06/12/2010,42.62,0.018948933
03/12/2010,41.82,-0.007622714
02/12/2010,42.14,-0.030153038
01/12/2010,43.43,0.014612344
30/11/2010,42.8,0.005153443
29/11/2010,42.58,-0.023901822
26/11/2010,43.61,-0.006855603
24/11/2010,43.91,0.023503386
23/11/2010,42.89,0.004673998
22/11/2010,42.69,0.012255633
19/11/2010,42.17,0.006900682
18/11/2010,41.88,0.01104453
17/11/2010,41.42,0.021228075
16/11/2010,40.55,-0.031078005
15/11/2010,41.83,0.010332905
12/11/2010,41.4,-0.023867481
11/11/2010,42.4,0.000235877
10/11/2010,42.39,0.011626658
09/11/2010,41.9,-0.020551095
08/11/2010,42.77,0.006332846
05/11/2010,42.5,0.013502515
04/11/2010,41.93,0.064522622
03/11/2010,39.31,0.002037179
02/11/2010,39.23,0.015153751
01/11/2010,38.64,0.003370062
29/10/2010,38.51,-0.005696546
28/10/2010,38.73,0.01220953
27/10/2010,38.26,0.002879206
26/10/2010,38.15,0.016385145
25/10/2010,37.53,0.017200102
22/10/2010,36.89,0.021647646
21/10/2010,36.1,-0.023272782
20/10/2010,36.95,-0.010499491
19/10/2010,37.34,-0.039900306
18/10/2010,38.86,0.001545197
15/10/2010,38.8,0.01637038
14/10/2010,38.17,-0.006788538
13/10/2010,38.43,-0.014979619
12/10/2010,39.01,-0.002560165
11/10/2010,39.11,0.001279263
08/10/2010,39.06,0.0149603
07/10/2010,38.48,0.024731595
06/10/2010,37.54,-0.006108106
05/10/2010,37.77,0.016282223
04/10/2010,37.16,0.001346439
01/10/2010,37.11,-0.002422286
30/09/2010,37.2,-0.010695289
29/09/2010,37.6,-0.018706908
28/09/2010,38.31,0.037228442
27/09/2010,36.91,0.010896321
24/09/2010,36.51,0.033986558
23/09/2010,35.29,-0.008746
22/09/2010,35.6,-0.008948606
21/09/2010,35.92,-0.012450016
20/09/2010,36.37,0.00772844
17/09/2010,36.09,-0.001384467
16/09/2010,36.14,0.00166159
15/09/2010,36.08,0.022422464
14/09/2010,35.28,0.028170877
13/09/2010,34.3,0.030489264
10/09/2010,33.27,0.009058033
09/09/2010,32.97,-0.000909504
08/09/2010,33,0.011581964
07/09/2010,32.62,-0.025723918
03/09/2010,33.47,0.021441256
02/09/2010,32.76,0.077400698
01/09/2010,30.32,0.047274163
31/08/2010,28.92,0.006939653
30/08/2010,28.72,-0.052893684
27/08/2010,30.28,0.002976685
26/08/2010,30.19,-0.030339956
25/08/2010,31.12,0.024066202
24/08/2010,30.38,-0.027594674
23/08/2010,31.23,-0.017143277
20/08/2010,31.77,0.018424918
19/08/2010,31.19,-0.014324612
18/08/2010,31.64,0.020757571
17/08/2010,30.99,0.028475169
16/08/2010,30.12,-0.030409405
13/08/2010,31.05,-0.07415398
12/08/2010,33.44,-0.003880023
11/08/2010,33.57,-0.025585869
10/08/2010,34.44,-0.019836787
09/08/2010,35.13,0.033872105
06/08/2010,33.96,-0.004700361
05/08/2010,34.12,-0.018008038
04/08/2010,34.74,0.021237162
03/08/2010,34.01,-0.043159748
02/08/2010,35.51,0.043453822
30/07/2010,34,0.013919964
29/07/2010,33.53,-0.002383081
28/07/2010,33.61,-0.025555804
27/07/2010,34.48,-0.012107383
26/07/2010,34.9,0.023776127
23/07/2010,34.08,0.016270141
22/07/2010,33.53,0.045455438
21/07/2010,32.04,-0.028006139
20/07/2010,32.95,0.042467252
19/07/2010,31.58,-0.020994034
16/07/2010,32.25,-0.059584409
15/07/2010,34.23,-0.003790645
14/07/2010,34.36,-0.007538453
13/07/2010,34.62,0.013668964
12/07/2010,34.15,-0.011355487
09/07/2010,34.54,0.024917015
08/07/2010,33.69,-0.002075612
07/07/2010,33.76,0.054478707
06/07/2010,31.97,-0.006236378
02/07/2010,32.17,-0.019699006
01/07/2010,32.81,0.019077502
30/06/2010,32.19,-0.009891889
29/06/2010,32.51,-0.072370734
28/06/2010,34.95,-0.016740354
25/06/2010,35.54,0.004512134
24/06/2010,35.38,-0.040437523
23/06/2010,36.84,-0.0013563
22/06/2010,36.89,-0.022515022
21/06/2010,37.73,-0.02434994
18/06/2010,38.66,-0.012083962
17/06/2010,39.13,-0.021990018
16/06/2010,40,-0.007472015
15/06/2010,40.3,0.037673524
14/06/2010,38.81,0.025046965
11/06/2010,37.85,0.001586463
10/06/2010,37.79,0.039675964
09/06/2010,36.32,0.005798718
08/06/2010,36.11,0.008063439
07/06/2010,35.82,-0.017983608
04/06/2010,36.47,-0.054687582
03/06/2010,38.52,-0.043932417
02/06/2010,40.25,0.02515856
01/06/2010,39.25,-0.011399743
28/05/2010,39.7,-0.005526264
27/05/2010,39.92,0.056686994
26/05/2010,37.72,-0.016042422
25/05/2010,38.33,0.019228829
24/05/2010,37.6,-0.013735028
21/05/2010,38.12,0.022818714
20/05/2010,37.26,-0.030397477
19/05/2010,38.41,0.00915398
18/05/2010,38.06,-0.030787582
17/05/2010,39.25,-0.012909938
14/05/2010,39.76,-0.037758958
13/05/2010,41.29,-0.041277207
12/05/2010,43.03,0.022324978
11/05/2010,42.08,-0.027424665
10/05/2010,43.25,0.076618903
07/05/2010,40.06,-0.012404029
06/05/2010,40.56,-0.022911068
05/05/2010,41.5,-0.004088018
04/05/2010,41.67,-0.045963542
03/05/2010,43.63,0.054156359
30/04/2010,41.33,-0.03751627
29/04/2010,42.91,0.010542443
28/04/2010,42.46,-0.009143189
27/04/2010,42.85,-0.041820329
26/04/2010,44.68,-0.026939143
23/04/2010,45.9,0.012275472
22/04/2010,45.34,0.036383982
21/04/2010,43.72,0.019400147
20/04/2010,42.88,0.016222291
19/04/2010,42.19,-0.017853422
16/04/2010,42.95,-0.011804326
15/04/2010,43.46,0.011804326
14/04/2010,42.95,0.026422863
13/04/2010,41.83,-0.0042939
12/04/2010,42.01,-0.01277217
09/04/2010,42.55,0.026433257
08/04/2010,41.44,-0.015801143
07/04/2010,42.1,-0.029720217
06/04/2010,43.37,0.014164872
05/04/2010,42.76,0.029909659
01/04/2010,41.5,0.015786606
31/03/2010,40.85,-0.012407409
30/03/2010,41.36,-0.010821315
29/03/2010,41.81,0.001436094
26/03/2010,41.75,0.013503943
25/03/2010,41.19,0.007554563
24/03/2010,40.88,-0.014088161
23/03/2010,41.46,0.004108767
22/03/2010,41.29,0.021295628
19/03/2010,40.42,0.003966292
18/03/2010,40.26,0.008731501
17/03/2010,39.91,0.00477208
16/03/2010,39.72,-0.007024615
15/03/2010,40,0.004259057
12/03/2010,39.83,0.022598397
11/03/2010,38.94,-0.005378422
10/03/2010,39.15,0.00025546
09/03/2010,39.14,-0.004842624
08/03/2010,39.33,0.008169563
05/03/2010,39.01,0.01784607
04/03/2010,38.32,0.013398335
03/03/2010,37.81,0.002913523
02/03/2010,37.7,0.002922037
01/03/2010,37.59,0.017443083
26/02/2010,36.94,0.001625576
25/02/2010,36.88,0.00789442
24/02/2010,36.59,0.010992141
23/02/2010,36.19,0.001659292
22/02/2010,36.13,0.011972856
19/02/2010,35.7,0.019231362
18/02/2010,35.02,-0.002851442
17/02/2010,35.12,0.001139601
16/02/2010,35.08,0.025405523
12/02/2010,34.2,0.011469027
11/02/2010,33.81,0.005932975
10/02/2010,33.61,-0.014766955
09/02/2010,34.11,0.003230072
08/02/2010,34,0.001766265
05/02/2010,33.94,-0.03389173
04/02/2010,35.11,-0.026420874
03/02/2010,36.05,-0.010211211
02/02/2010,36.42,0.034356123
01/02/2010,35.19,0.018643879
29/01/2010,34.54,-0.007499314
28/01/2010,34.8,0.001437815
27/01/2010,34.75,-0.008025265
26/01/2010,35.03,0.020476563
25/01/2010,34.32,0.005258557
22/01/2010,34.14,-0.017134149
21/01/2010,34.73,-0.025303411
20/01/2010,35.62,-0.016151841
19/01/2010,36.2,0.004984779
15/01/2010,36.02,-0.01951952
14/01/2010,36.73,-0.017006754
13/01/2010,37.36,0.014831066
12/01/2010,36.81,-0.04098498
11/01/2010,38.35,0.01471001
08/01/2010,37.79,-0.029720644
07/01/2010,38.93,0.03929264
06/01/2010,37.43,0.002675229
05/01/2010,37.33,-0.015681384
04/01/2010,37.92,0.009006683
31/12/2009,37.58,-0.015577873
30/12/2009,38.17,-0.005747142
29/12/2009,38.39,0.015487906
28/12/2009,37.8,0.011440859
24/12/2009,37.37,-0.002672369
23/12/2009,37.47,0.021308965
22/12/2009,36.68,-0.002994422
21/12/2009,36.79,0.030635761
18/12/2009,35.68,0.014681235
17/12/2009,35.16,-0.025275145
16/12/2009,36.06,0.003055134
15/12/2009,35.95,-0.024183646
14/12/2009,36.83,0.021405867
11/12/2009,36.05,0.015092517
10/12/2009,35.51,0.023362886
09/12/2009,34.69,-0.011179707
08/12/2009,35.08,-0.004834362
07/12/2009,35.25,0.000283728
04/12/2009,35.24,0.00769125
03/12/2009,34.97,0.007174661
02/12/2009,34.72,0.011005034
01/12/2009,34.34,0.026259069
30/11/2009,33.45,-0.0168968
27/11/2009,34.02,-0.023530497
25/11/2009,34.83,0.02883555
24/11/2009,33.84,-0.004422829
23/11/2009,33.99,0.00117751
20/11/2009,33.95,-0.008213599
19/11/2009,34.23,-0.018524408
18/11/2009,34.87,0.001434926
17/11/2009,34.82,-0.006583679
16/11/2009,35.05,0.03070925
13/11/2009,33.99,-0.015182773
12/11/2009,34.51,-0.010090903
11/11/2009,34.86,-0.018474307
10/11/2009,35.51,0.009905274
09/11/2009,35.16,0.035609494
06/11/2009,33.93,0.000294768
05/11/2009,33.92,0.039692523
04/11/2009,32.6,-0.002144937
03/11/2009,32.67,0.011699641
02/11/2009,32.29,0.015920424
30/10/2009,31.78,-0.012818684
29/10/2009,32.19,0.048696972
28/10/2009,30.66,-0.040900269
27/10/2009,31.94,-0.045893645
26/10/2009,33.44,-0.005963047
23/10/2009,33.64,-0.020886184
22/10/2009,34.35,0.015254036
21/10/2009,33.83,-0.03998215
20/10/2009,35.21,-0.018013434
19/10/2009,35.85,0.040705776
16/10/2009,34.42,0.000871966
15/10/2009,34.39,-0.011564165
14/10/2009,34.79,0.024735729
13/10/2009,33.94,0.009770618
12/10/2009,33.61,0.010768875
09/10/2009,33.25,-0.009578044
08/10/2009,33.57,0.039184968
07/10/2009,32.28,0.005903388
06/10/2009,32.09,0.011912367
05/10/2009,31.71,0.091061885
02/10/2009,28.95,-0.015084276
01/10/2009,29.39,-0.038382819
30/09/2009,30.54,-0.006852694
29/09/2009,30.75,0.004889985
28/09/2009,30.6,0.012827014
25/09/2009,30.21,-0.014133349
24/09/2009,30.64,-0.018432211
23/09/2009,31.21,-0.03215914
22/09/2009,32.23,0.019740575
21/09/2009,31.6,-0.008821733
18/09/2009,31.88,0.005662173
17/09/2009,31.7,0.007917698
16/09/2009,31.45,0.03264145
15/09/2009,30.44,0.022928401
14/09/2009,29.75,0.014218249
11/09/2009,29.33,-0.020584496
10/09/2009,29.94,0.006366247
09/09/2009,29.75,0.019345589
08/09/2009,29.18,-0.001712036
04/09/2009,29.23,-0.011902878
03/09/2009,29.58,0.084249199
02/09/2009,27.19,-0.013153277
01/09/2009,27.55,-0.017629527
31/08/2009,28.04,-0.019774656
28/08/2009,28.6,0.005258557
27/08/2009,28.45,-0.011879944
26/08/2009,28.79,-0.011397119
25/08/2009,29.12,0.035655647
24/08/2009,28.1,-0.002488006
21/08/2009,28.17,0.012861914
20/08/2009,27.81,0.005046874
19/08/2009,27.67,0.025623657
18/08/2009,26.97,-0.001111729
17/08/2009,27,-0.031713975
14/08/2009,27.87,-0.065614368
13/08/2009,29.76,0.011490495
12/08/2009,29.42,0.000680041
11/08/2009,29.4,0.001361471
10/08/2009,29.36,-0.031514509
07/08/2009,30.3,0.078586123
06/08/2009,28.01,0.001786672
05/08/2009,27.96,0.030134791
04/08/2009,27.13,-0.013545878
03/08/2009,27.5,0.03930799
31/07/2009,26.44,0.034632164
30/07/2009,25.54,0.009046276
29/07/2009,25.31,-0.019562439
28/07/2009,25.81,-0.013851703
27/07/2009,26.17,-0.017800129
24/07/2009,26.64,0.032427026
23/07/2009,25.79,0.061157916
22/07/2009,24.26,0.03994645
21/07/2009,23.31,-0.005988042
20/07/2009,23.45,0.063828042
17/07/2009,22,0.009591304
16/07/2009,21.79,0.007832337
15/07/2009,21.62,0.072401608
14/07/2009,20.11,0.001492909
13/07/2009,20.08,0.028284714
10/07/2009,19.52,-0.010193768
09/07/2009,19.72,0.039301852
08/07/2009,18.96,0.034884138
07/07/2009,18.31,-0.048504045
06/07/2009,19.22,0.031178219
02/07/2009,18.63,-0.073954598
01/07/2009,20.06,0.00851069
30/06/2009,19.89,0.012139755
29/06/2009,19.65,0.006125593
26/06/2009,19.53,-0.004087895
25/06/2009,19.61,0.027398974
24/06/2009,19.08,0.043380296
23/06/2009,18.27,-0.036015717
22/06/2009,18.94,-0.014154889
19/06/2009,19.21,0.012045184
18/06/2009,18.98,-0.004730626
17/06/2009,19.07,0.004203895
16/06/2009,18.99,-0.070641503
15/06/2009,20.38,-0.01895561
12/06/2009,20.77,0.012109618
11/06/2009,20.52,-0.012109618
10/06/2009,20.77,-0.028478431
09/06/2009,21.37,0.010348164
08/06/2009,21.15,0.002840911
05/06/2009,21.09,-0.006616281
04/06/2009,21.23,-0.072222069
03/06/2009,22.82,-0.009160369
02/06/2009,23.03,0.0255071
01/06/2009,22.45,0.131179722
29/05/2009,19.69,0.008671312
28/05/2009,19.52,-0.067352182
27/05/2009,20.88,-0.022728251
26/05/2009,21.36,0.024645797
22/05/2009,20.84,-0.002874942
21/05/2009,20.9,-0.061243625
20/05/2009,22.22,-0.031453313
19/05/2009,22.93,-0.001307475
18/05/2009,22.96,0.016689013
15/05/2009,22.58,0.074925912
14/05/2009,20.95,0.032996686
13/05/2009,20.27,-0.081900493
12/05/2009,22,-0.018910964
11/05/2009,22.42,-0.0298792
08/05/2009,23.1,-0.008620743
07/05/2009,23.3,-0.020391531
06/05/2009,23.78,-0.005033568
05/05/2009,23.9,-0.002507314
04/05/2009,23.96,0.062870464
01/05/2009,22.5,-0.00576115
30/04/2009,22.63,0.044271005
29/04/2009,21.65,0.000924214
28/04/2009,21.63,-0.005992182
27/04/2009,21.76,-0.033441887
24/04/2009,22.5,0.062348329
23/04/2009,21.14,-0.014091356
22/04/2009,21.44,0.010785568
21/04/2009,21.21,0.020000667
20/04/2009,20.79,-0.068319244
17/04/2009,22.26,0.046905149
16/04/2009,21.24,0.063158432
15/04/2009,19.94,-0.05036508
14/04/2009,20.97,-0.059698501
13/04/2009,22.26,0.015848192
09/04/2009,21.91,0.160025196
08/04/2009,18.67,0.097240268
07/04/2009,16.94,-0.101516063
06/04/2009,18.75,-0.038194546
03/04/2009,19.48,0.057037634
02/04/2009,18.4,0.070935751
01/04/2009,17.14,0.023016655
31/03/2009,16.75,-0.001789443
30/03/2009,16.78,-0.058448801
27/03/2009,17.79,0.00112486
26/03/2009,17.77,0.085120293
25/03/2009,16.32,-0.004889985
24/03/2009,16.4,0.035374461
23/03/2009,15.83,0.096068522
20/03/2009,14.38,-0.059396674
19/03/2009,15.26,-0.018182319
18/03/2009,15.54,-0.010880107
17/03/2009,15.71,0.044249249
16/03/2009,15.03,-0.034012435
13/03/2009,15.55,0.018825613
12/03/2009,15.26,0.055232892
11/03/2009,14.44,0.041716901
10/03/2009,13.85,0.11462917
09/03/2009,12.35,0.015504187
06/03/2009,12.16,-0.005740073
05/03/2009,12.23,-0.105442278
04/03/2009,13.59,0.051332023
03/03/2009,12.91,0.003880486
02/03/2009,12.86,-0.046343272
27/02/2009,13.47,0.037825992
26/02/2009,12.97,-0.019091836
25/02/2009,13.22,-0.034934805
24/02/2009,13.69,0.189211564
23/02/2009,11.33,-0.048243636
20/02/2009,11.89,0.005059033
19/02/2009,11.83,-0.017595762
18/02/2009,12.04,-0.040689095
17/02/2009,12.54,-0.049776994
13/02/2009,13.18,-0.043791784
12/02/2009,13.77,0.032475179
11/02/2009,13.33,0.009043016
10/02/2009,13.21,-0.047311114
09/02/2009,13.85,-0.024252259
06/02/2009,14.19,0.083749357
05/02/2009,13.05,0.045462374
04/02/2009,12.47,-0.055374769
03/02/2009,13.18,0.05057476
02/02/2009,12.53,-0.012688513
30/01/2009,12.69,-0.06261587
29/01/2009,13.51,-0.048402369
28/01/2009,14.18,0.058071466
27/01/2009,13.38,0.00224467
26/01/2009,13.35,0.00375235
23/01/2009,13.3,0.018209911
22/01/2009,13.06,0.002299733
21/01/2009,13.03,0.081514755
20/01/2009,12.01,-0.078440195
16/01/2009,12.99,0.024153882
15/01/2009,12.68,0.051791509
14/01/2009,12.04,-0.085140858
13/01/2009,13.11,-0.019638093
12/01/2009,13.37,-0.043182706
09/01/2009,13.96,-0.04001938
08/01/2009,14.53,-0.023802552
07/01/2009,14.88,-0.066929813
06/01/2009,15.91,0.045652414
05/01/2009,15.2,
