Date,Close,DPS
24/01/2011,34.94,-0.006845435
21/01/2011,35.18,0.004558412
20/01/2011,35.02,-0.010227362
19/01/2011,35.38,0.001131222
18/01/2011,35.34,-0.005924689
14/01/2011,35.55,-0.005610113
13/01/2011,35.75,-0.003072199
12/01/2011,35.86,0.006434489
11/01/2011,35.63,0.015556812
10/01/2011,35.08,-0.010209958
07/01/2011,35.44,-0.031660517
06/01/2011,36.58,0.009062262
05/01/2011,36.25,0.020906685
04/01/2011,35.5,0.003103402
03/01/2011,35.39,0.006520222
31/12/2010,35.16,-0.014400927
30/12/2010,35.67,-0.003637894
29/12/2010,35.8,-0.005571045
28/12/2010,36,-0.000832986
27/12/2010,36.03,-0.005811556
23/12/2010,36.24,-0.001929704
22/12/2010,36.31,-0.014219545
21/12/2010,36.83,-0.004605182
20/12/2010,37,-0.025878462
17/12/2010,37.97,0.022909899
16/12/2010,37.11,-0.00376547
15/12/2010,37.25,-0.000805045
14/12/2010,37.28,0.00645858
13/12/2010,37.04,-0.010206911
10/12/2010,37.42,-0.005596284
09/12/2010,37.63,0.028026626
08/12/2010,36.59,-0.003818881
07/12/2010,36.73,-0.004075539
06/12/2010,36.88,-0.020397916
03/12/2010,37.64,-0.003977203
02/12/2010,37.79,0.019506297
01/12/2010,37.06,0.011670644
30/11/2010,36.63,0.001639345
29/11/2010,36.57,-0.019496962
26/11/2010,37.29,-0.009873329
24/11/2010,37.66,0.00773028
23/11/2010,37.37,-0.018820966
22/11/2010,38.08,0.002629505
19/11/2010,37.98,0.02317323
18/11/2010,37.11,0.018768401
17/11/2010,36.42,-0.000274537
16/11/2010,36.43,-0.003835621
15/11/2010,36.57,0.010721752
12/11/2010,36.18,-0.000276358
11/11/2010,36.19,-0.009624713
10/11/2010,36.54,0.012391732
09/11/2010,36.09,-0.013485824
08/11/2010,36.58,-0.015462128
05/11/2010,37.15,-0.00188248
04/11/2010,37.22,0.004577899
03/11/2010,37.05,-0.004577899
02/11/2010,37.22,0.017618019
01/11/2010,36.57,-0.000546747
29/10/2010,36.59,0.002462718
28/10/2010,36.5,0.000548095
27/10/2010,36.48,0.021893628
26/10/2010,35.69,-0.00781472
25/10/2010,35.97,0.002226553
22/10/2010,35.89,0.000836237
21/10/2010,35.86,0.021136478
20/10/2010,35.11,0.035366005
19/10/2010,33.89,-0.013773111
18/10/2010,34.36,-0.017597454
15/10/2010,34.97,-0.001714286
14/10/2010,35.03,-0.00881063
13/10/2010,35.34,0.015972958
12/10/2010,34.78,-0.00287109
11/10/2010,34.88,0.004309732
08/10/2010,34.73,0.003750185
07/10/2010,34.6,-0.013777485
06/10/2010,35.08,-0.011619799
05/10/2010,35.49,0.024241883
04/10/2010,34.64,-0.013476906
01/10/2010,35.11,-0.011609928
30/09/2010,35.52,0.003949229
29/09/2010,35.38,-0.009564067
28/09/2010,35.72,0.025518822
27/09/2010,34.82,-0.003726534
24/09/2010,34.95,0.029324209
23/09/2010,33.94,-0.014334018
22/09/2010,34.43,-0.010689109
21/09/2010,34.8,-0.016811908
20/09/2010,35.39,0.002263084
17/09/2010,35.31,0.003404259
16/09/2010,35.19,-0.011583687
15/09/2010,35.6,0.027336554
14/09/2010,34.64,-0.006330956
13/09/2010,34.86,0.003736173
10/09/2010,34.73,-0.024460833
09/09/2010,35.59,-0.068936674
08/09/2010,38.13,-0.001572327
07/09/2010,38.19,-0.002876195
03/09/2010,38.3,0.006548812
02/09/2010,38.05,0.008975773
01/09/2010,37.71,0.023884135
31/08/2010,36.82,-0.004876737
30/08/2010,37,-0.010217889
27/08/2010,37.38,0.008327785
26/08/2010,37.07,-0.004038234
25/08/2010,37.22,0.0086347
24/08/2010,36.9,0.01007771
23/08/2010,36.53,-0.006276457
20/08/2010,36.76,-0.001087548
19/08/2010,36.8,-0.003255564
18/08/2010,36.92,0.004071114
17/08/2010,36.77,-0.00135888
16/08/2010,36.82,-0.000543036
13/08/2010,36.84,-0.004063394
12/08/2010,36.99,0.003791987
11/08/2010,36.85,-0.011064747
10/08/2010,37.26,0.014326505
09/08/2010,36.73,-0.003804352
06/08/2010,36.87,-0.011326982
05/08/2010,37.29,-0.012789943
04/08/2010,37.77,0.003713532
03/08/2010,37.63,-0.002123707
02/08/2010,37.71,0.004251933
30/07/2010,37.55,0.01151747
29/07/2010,37.12,-0.02946464
28/07/2010,38.23,-0.03773064
27/07/2010,39.7,-0.010025147
26/07/2010,40.1,0.007007036
23/07/2010,39.82,0.00554018
22/07/2010,39.6,0.018349139
21/07/2010,38.88,-0.018349139
20/07/2010,39.6,0.018349139
19/07/2010,38.88,0.016336419
16/07/2010,38.25,-0.018905134
15/07/2010,38.98,-0.00690275
14/07/2010,39.25,0.002295627
13/07/2010,39.16,0.01492181
12/07/2010,38.58,0.001037344
09/07/2010,38.54,0.008861147
08/07/2010,38.2,0.005249356
07/07/2010,38,0.000789785
06/07/2010,37.97,0.018339384
02/07/2010,37.28,-0.004282662
01/07/2010,37.44,0.001336363
30/06/2010,37.39,-0.010641228
29/06/2010,37.79,-0.007382053
28/06/2010,38.07,0.040198338
25/06/2010,36.57,-0.01654275
24/06/2010,37.18,-0.002954212
23/06/2010,37.29,-0.003480127
22/06/2010,37.42,-0.019058279
21/06/2010,38.14,0.004730626
18/06/2010,37.96,-0.007349114
17/06/2010,38.24,0.005769751
16/06/2010,38.02,0.006332475
15/06/2010,37.78,0.00904021
14/06/2010,37.44,0.004014457
11/06/2010,37.29,0.011326982
10/06/2010,36.87,0.019997927
09/06/2010,36.14,-0.011007266
08/06/2010,36.54,0.019063984
07/06/2010,35.85,-0.017694683
04/06/2010,36.49,-0.019270511
03/06/2010,37.2,-0.019697203
02/06/2010,37.94,0.00767301
01/06/2010,37.65,-0.005562192
28/05/2010,37.86,-0.008154721
27/05/2010,38.17,0.023324673
26/05/2010,37.29,0.004838719
25/05/2010,37.11,0.007573745
24/05/2010,36.83,0.002991165
21/05/2010,36.72,0.012330612
20/05/2010,36.27,-0.048435617
19/05/2010,38.07,-0.001312508
18/05/2010,38.12,0.003152919
17/05/2010,38,0.019934215
14/05/2010,37.25,-0.01703528
13/05/2010,37.89,0.000527983
12/05/2010,37.87,0.029205023
11/05/2010,36.78,0.00435968
10/05/2010,36.62,0.024883783
07/05/2010,35.72,0.038526665
06/05/2010,34.37,0.011117727
05/05/2010,33.99,0.022613281
04/05/2010,33.23,-0.028480121
03/05/2010,34.19,0.043641115
30/04/2010,32.73,-0.04830993
29/04/2010,34.35,0.024758117
28/04/2010,33.51,0.008691798
27/04/2010,33.22,-0.0243842
26/04/2010,34.04,0.0133079
23/04/2010,33.59,0.005672504
22/04/2010,33.4,-0.011609001
21/04/2010,33.79,-0.006489698
20/04/2010,34.01,-0.002349487
19/04/2010,34.09,0.001761598
16/04/2010,34.03,-0.005859964
15/04/2010,34.23,-0.015077119
14/04/2010,34.75,-0.003447289
13/04/2010,34.87,-0.004292466
12/04/2010,35.02,-0.003705291
09/04/2010,35.15,-0.001989485
08/04/2010,35.22,0.007695634
07/04/2010,34.95,-0.014204784
06/04/2010,35.45,-0.000564016
05/04/2010,35.47,-0.000281889
01/04/2010,35.48,0.008775711
31/03/2010,35.17,-0.012994533
30/03/2010,35.63,-0.000280623
29/03/2010,35.64,-0.004479291
26/03/2010,35.8,-0.009175652
25/03/2010,36.13,-0.005520301
24/03/2010,36.33,-0.006584386
23/03/2010,36.57,-0.006269613
22/03/2010,36.8,0.016991365
19/03/2010,36.18,-0.013452502
18/03/2010,36.67,-0.000272665
17/03/2010,36.68,0.005741643
16/03/2010,36.47,0.042571536
15/03/2010,34.95,-0.000572082
12/03/2010,34.97,-0.001714286
11/03/2010,35.03,0.040191781
10/03/2010,33.65,0.005363541
09/03/2010,33.47,0.01869777
08/03/2010,32.85,0.015337724
05/03/2010,32.35,0.01244184
04/03/2010,31.95,0.009434032
03/03/2010,31.65,0.004750603
02/03/2010,31.5,0.010210682
01/03/2010,31.18,-0.018115862
26/02/2010,31.75,-0.002516516
25/02/2010,31.83,0.105255798
24/02/2010,28.65,0.00806032
23/02/2010,28.42,-0.00806032
22/02/2010,28.65,-0.009725676
19/02/2010,28.93,-0.007232682
18/02/2010,29.14,0.019054794
17/02/2010,28.59,0.041055203
16/02/2010,27.44,0.013206355
12/02/2010,27.08,-0.003317975
11/02/2010,27.17,0.012220111
10/02/2010,26.84,-0.000744879
09/02/2010,26.86,0.000744879
08/02/2010,26.84,-0.009640416
05/02/2010,27.1,0.009640416
04/02/2010,26.84,-0.044451763
03/02/2010,28.06,0
02/02/2010,28.06,0.009309054
01/02/2010,27.8,0.005048694
29/01/2010,27.66,0.0018093
28/01/2010,27.61,0.003992021
27/01/2010,27.5,0.0025487
26/01/2010,27.43,0.002555212
25/01/2010,27.36,0
22/01/2010,27.36,-0.014153747
21/01/2010,27.75,-0.021038394
20/01/2010,28.34,-0.002114911
19/01/2010,28.4,-0.00140746
15/01/2010,28.44,-0.002107482
14/01/2010,28.5,0.001404495
13/01/2010,28.46,0.008823068
12/01/2010,28.21,-0.016523491
11/01/2010,28.68,-0.006602978
08/01/2010,28.87,-0.007247659
07/01/2010,29.08,-0.010944022
06/01/2010,29.4,0.022009141
05/01/2010,28.76,-0.011752641
04/01/2010,29.1,0.02787637
31/12/2009,28.3,-0.018207786
30/12/2009,28.82,-0.006915657
29/12/2009,29.02,-0.00481266
28/12/2009,29.16,0.002059733
24/12/2009,29.1,0.003787231
23/12/2009,28.99,0.013893937
22/12/2009,28.59,0.009135692
21/12/2009,28.33,0.005663732
18/12/2009,28.17,0.003912507
17/12/2009,28.06,0.008589888
16/12/2009,27.82,-0.016045985
15/12/2009,28.27,0.007099781
14/12/2009,28.07,-0.006392067
11/12/2009,28.25,0.02146773
10/12/2009,27.65,0.020092
09/12/2009,27.1,0.012999255
08/12/2009,26.75,-0.007077698
07/12/2009,26.94,0.005210283
04/12/2009,26.8,0.00336386
03/12/2009,26.71,-0.007088259
02/12/2009,26.9,0.014981554
01/12/2009,26.5,0.011767074
30/11/2009,26.19,-0.003049945
27/11/2009,26.27,-0.028149729
25/11/2009,27.02,-0.010675603
24/11/2009,27.31,-0.001829157
23/11/2009,27.36,0.002195391
20/11/2009,27.3,0.018858019
19/11/2009,26.79,-0.034846731
18/11/2009,27.74,-0.001440922
17/11/2009,27.78,-0.007173632
16/11/2009,27.98,0.022042446
13/11/2009,27.37,0.018065007
12/11/2009,26.88,-0.015504187
11/11/2009,27.3,-0.009478744
10/11/2009,27.56,0.032826108
09/11/2009,26.67,0.001876525
06/11/2009,26.62,0.003763648
05/11/2009,26.52,-0.047856021
04/11/2009,27.82,0.007939414
03/11/2009,27.6,-0.002894358
02/11/2009,27.68,0.015289704
30/10/2009,27.26,-0.015650911
29/10/2009,27.69,0.00761287
28/10/2009,27.48,-0.008695707
27/10/2009,27.72,0.025576842
26/10/2009,27.02,-0.023048395
23/10/2009,27.65,-0.007925114
22/10/2009,27.87,-0.0078628
21/10/2009,28.09,-0.036011582
20/10/2009,29.12,0.00862223
19/10/2009,28.87,-0.007935181
16/10/2009,29.1,-0.001373627
15/10/2009,29.14,0.004815971
14/10/2009,29,-0.00137836
13/10/2009,29.04,-0.015037877
12/10/2009,29.48,-0.020480823
09/10/2009,30.09,0.01506809
08/10/2009,29.64,0.014271394
07/10/2009,29.22,0.020049064
06/10/2009,28.64,0.01654676
05/10/2009,28.17,-0.002835876
02/10/2009,28.25,-0.001768347
01/10/2009,28.3,-0.015775963
30/09/2009,28.75,0.006980831
29/09/2009,28.55,0.0280608
28/09/2009,27.76,0.014148613
25/09/2009,27.37,0.001828488
24/09/2009,27.32,-0.005839433
23/09/2009,27.48,-0.013733501
22/09/2009,27.86,0.0017963
21/09/2009,27.81,-0.001078167
18/09/2009,27.84,0.021053409
17/09/2009,27.26,0.0047803
16/09/2009,27.13,0.000737463
15/09/2009,27.11,0.000738007
14/09/2009,27.09,0.001108033
11/09/2009,27.06,-0.01685639
10/09/2009,27.52,0.013904359
09/09/2009,27.14,0.000737191
08/09/2009,27.12,0.010005642
04/09/2009,26.85,0.012743801
03/09/2009,26.51,0.011381003
02/09/2009,26.21,0.011126146
01/09/2009,25.92,-0.019863143
31/08/2009,26.44,-0.003398153
28/08/2009,26.53,-0.012362023
27/08/2009,26.86,-0.00297398
26/08/2009,26.94,-0.016565812
25/08/2009,27.39,-0.010893354
24/08/2009,27.69,0.016017816
21/08/2009,27.25,0.012927235
20/08/2009,26.9,0.030574187
19/08/2009,26.09,0.007695305
18/08/2009,25.89,-0.001929385
17/08/2009,25.94,0.015540328
14/08/2009,25.54,0.022170346
13/08/2009,24.98,0.060224382
12/08/2009,23.52,-0.004665968
11/08/2009,23.63,0.00084674
10/08/2009,23.61,-0.003804697
07/08/2009,23.7,-0.001265022
06/08/2009,23.73,-0.018372124
05/08/2009,24.17,-0.013152676
04/08/2009,24.49,-0.006106268
03/08/2009,24.64,0.001218274
31/07/2009,24.61,0.00244101
30/07/2009,24.55,-0.001628002
29/07/2009,24.59,0.018469641
28/07/2009,24.14,0
27/07/2009,24.14,0.007901892
24/07/2009,23.95,-0.002085506
23/07/2009,24,0.024463472
22/07/2009,23.42,0.005995735
21/07/2009,23.28,-0.009405798
20/07/2009,23.5,0.002983169
17/07/2009,23.43,0.003848626
16/07/2009,23.34,0.002574004
15/07/2009,23.28,0.030973032
14/07/2009,22.57,0.017881567
13/07/2009,22.17,0.023734569
10/07/2009,21.65,-0.001384722
09/07/2009,21.68,-0.021898685
08/07/2009,22.16,0.001806685
07/07/2009,22.12,-0.008104502
06/07/2009,22.3,0.007200751
02/07/2009,22.14,0.002713706
01/07/2009,22.08,0.041142849
30/06/2009,21.19,0.003308913
29/06/2009,21.12,-0.00707717
26/06/2009,21.27,0.022344643
25/06/2009,20.8,-0.002400962
24/06/2009,20.85,-0.004307257
23/06/2009,20.94,-0.013282928
22/06/2009,21.22,-0.05143466
19/06/2009,22.34,-0.001341982
18/06/2009,22.37,0.048544329
17/06/2009,21.31,0.000469373
16/06/2009,21.3,-0.011204599
15/06/2009,21.54,-0.02203946
12/06/2009,22.02,-0.00272109
11/06/2009,22.08,-0.011706572
10/06/2009,22.34,-0.011128537
09/06/2009,22.59,-0.014502561
08/06/2009,22.92,-0.00174368
05/06/2009,22.96,-0.00521287
04/06/2009,23.08,0.010890981
03/06/2009,22.83,-0.01650776
02/06/2009,23.21,0.032402134
01/06/2009,22.47,0.033487292
29/05/2009,21.73,0.007854048
28/05/2009,21.56,-0.001853569
27/05/2009,21.6,-0.022884294
26/05/2009,22.1,0.038279979
22/05/2009,21.27,0.027163929
21/05/2009,20.7,-0.006260555
20/05/2009,20.83,-0.064598529
19/05/2009,22.22,-0.007621646
18/05/2009,22.39,0.01439521
15/05/2009,22.07,0.032231151
14/05/2009,21.37,-0.032231151
13/05/2009,22.07,0.037391847
12/05/2009,21.26,0.029112054
11/05/2009,20.65,-0.013945886
08/05/2009,20.94,0.020261185
07/05/2009,20.52,-0.003891055
06/05/2009,20.6,-0.0139795
05/05/2009,20.89,0.016896371
04/05/2009,20.54,0.013232244
01/05/2009,20.27,-0.021474715
30/04/2009,20.71,0.018027285
29/04/2009,20.34,0.061854483
28/04/2009,19.12,0.020074631
27/04/2009,18.74,-0.013778702
24/04/2009,19,0.000526454
23/04/2009,18.99,0.003692961
22/04/2009,18.92,-0.022989518
21/04/2009,19.36,0.012997324
20/04/2009,19.11,-0.048017396
17/04/2009,20.05,0.019134521
16/04/2009,19.67,-0.005576694
15/04/2009,19.78,0.021462244
14/04/2009,19.36,0.014568416
13/04/2009,19.08,-0.020234153
09/04/2009,19.47,0.062520357
08/04/2009,18.29,0.017650762
07/04/2009,17.97,-0.027985365
06/04/2009,18.48,-0.001081666
03/04/2009,18.5,0.019100171
02/04/2009,18.15,0.042200354
01/04/2009,17.4,0.028565043
31/03/2009,16.91,0.003554506
30/03/2009,16.85,-0.01414284
27/03/2009,17.09,-0.044629832
26/03/2009,17.87,0.141638352
25/03/2009,15.51,-0.003218542
24/03/2009,15.56,0.010336009
23/03/2009,15.4,0.017687982
20/03/2009,15.13,0.030874936
19/03/2009,14.67,-0.02756477
18/03/2009,15.08,0.007321164
17/03/2009,14.97,0.024341973
16/03/2009,14.61,0.003428183
13/03/2009,14.56,0.015922801
12/03/2009,14.33,0.060406572
11/03/2009,13.49,0.005202539
10/03/2009,13.42,0.120207731
09/03/2009,11.9,-0.025716888
06/03/2009,12.21,0.008223731
05/03/2009,12.11,-0.078580673
04/03/2009,13.1,-0.002287458
03/03/2009,13.13,-0.026307417
02/03/2009,13.48,-0.04141529
27/02/2009,14.05,-0.024605811
26/02/2009,14.4,-0.02672307
25/02/2009,14.79,-0.033247743
24/02/2009,15.29,0.019815708
23/02/2009,14.99,-0.032165556
20/02/2009,15.48,-0.034289073
19/02/2009,16.02,-0.00993797
18/02/2009,16.18,0.019975695
17/02/2009,15.86,-0.045602479
13/02/2009,16.6,0.016398788
12/02/2009,16.33,0.019165965
11/02/2009,16.02,0.034935277
10/02/2009,15.47,-0.052875752
09/02/2009,16.31,-0.018828373
06/02/2009,16.62,0.031787517
05/02/2009,16.1,0.027071216
04/02/2009,15.67,-0.032645711
03/02/2009,16.19,0.018703787
02/02/2009,15.89,-0.034635497
30/01/2009,16.45,-0.019266099
29/01/2009,16.77,-0.002382372
28/01/2009,16.81,0.013173843
27/01/2009,16.59,0.005439723
26/01/2009,16.5,0.034528708
23/01/2009,15.94,-0.01370738
22/01/2009,16.16,-0.011688844
21/01/2009,16.35,0.024142305
20/01/2009,15.96,-0.030239885
16/01/2009,16.45,0.040315537
15/01/2009,15.8,0.005712488
14/01/2009,15.71,-0.010133082
13/01/2009,15.87,0.005687219
12/01/2009,15.78,-0.031808107
09/01/2009,16.29,-0.019453501
08/01/2009,16.61,0.009071728
07/01/2009,16.46,-0.045718855
06/01/2009,17.23,0.018746888
05/01/2009,16.91,
