Date,Close,CCL
27/01/2011,46.26,-0.0220212
26/01/2011,47.29,0.022886252
25/01/2011,46.22,0.00021638
24/01/2011,46.21,0.001949529
21/01/2011,46.12,0.001953338
20/01/2011,46.03,-0.004984299
19/01/2011,46.26,-0.017783007
18/01/2011,47.09,-0.016010454
14/01/2011,47.85,0.017498075
13/01/2011,47.02,-0.006148647
12/01/2011,47.31,0.021795735
11/01/2011,46.29,-0.001726743
10/01/2011,46.37,-0.016469199
07/01/2011,47.14,-0.002753947
06/01/2011,47.27,-0.005905944
05/01/2011,47.55,0.009721125
04/01/2011,47.09,0.005963809
03/01/2011,46.81,0.015067009
31/12/2010,46.11,0.004129094
30/12/2010,45.92,-0.004345943
29/12/2010,46.12,0.003040176
28/12/2010,45.98,0.000435066
27/12/2010,45.96,-0.007370508
23/12/2010,46.3,-0.006243965
22/12/2010,46.59,0.030731415
21/12/2010,45.18,0.043657278
20/12/2010,43.25,0.017257891
17/12/2010,42.51,-0.000705467
16/12/2010,42.54,0.009210125
15/12/2010,42.15,-0.015303418
14/12/2010,42.8,-0.013460403
13/12/2010,43.38,-0.013509078
10/12/2010,43.97,0.005244568
09/12/2010,43.74,0.004353312
08/12/2010,43.55,0.012709588
07/12/2010,43,0.000232585
06/12/2010,42.99,-0.006954131
03/12/2010,43.29,0.00161831
02/12/2010,43.22,0.015153571
01/12/2010,42.57,0.030045178
30/11/2010,41.31,0.004123717
29/11/2010,41.14,-0.014958059
26/11/2010,41.76,-0.017329811
24/11/2010,42.49,0.037161174
23/11/2010,40.94,-0.02794016
22/11/2010,42.1,0.004284701
19/11/2010,41.92,-0.004047143
18/11/2010,42.09,0.01146966
17/11/2010,41.61,0.006993879
16/11/2010,41.32,-0.019176043
15/11/2010,42.12,-0.009922123
12/11/2010,42.54,-0.006560473
11/11/2010,42.82,-0.015755655
10/11/2010,43.5,0.00299298
09/11/2010,43.37,-0.013284666
08/11/2010,43.95,-0.016920877
05/11/2010,44.7,0.003136906
04/11/2010,44.56,0.022467755
03/11/2010,43.57,0.005292844
02/11/2010,43.34,0.001847576
01/11/2010,43.26,0.002082611
29/10/2010,43.17,0.002319111
28/10/2010,43.07,0.014028755
27/10/2010,42.47,-0.014260908
26/10/2010,43.08,0.061756878
25/10/2010,40.5,0.008928631
22/10/2010,40.14,0.005245422
21/10/2010,39.93,0.005524876
20/10/2010,39.71,0.012161285
19/10/2010,39.23,-0.011657507
18/10/2010,39.69,0.00911168
15/10/2010,39.33,-0.008103362
14/10/2010,39.65,-0.01352726
13/10/2010,40.19,0.000248849
12/10/2010,40.18,0.00174368
11/10/2010,40.11,-0.004229388
08/10/2010,40.28,0.003980105
07/10/2010,40.12,0.004246291
06/10/2010,39.95,0.002255357
05/10/2010,39.86,0.045421534
04/10/2010,38.09,-0.007845229
01/10/2010,38.39,0.005223308
30/09/2010,38.19,-0.015330949
29/09/2010,38.78,0.011410912
28/09/2010,38.34,0.008381401
27/09/2010,38.02,0.00606782
24/09/2010,37.79,0.027906292
23/09/2010,36.75,-0.008130126
22/09/2010,37.05,-0.013937508
21/09/2010,37.57,0.013667639
20/09/2010,37.06,0.031243977
17/09/2010,35.92,0.011198325
16/09/2010,35.52,-0.00224972
15/09/2010,35.6,-0.008113067
14/09/2010,35.89,0.001673174
13/09/2010,35.83,0.0154693
10/09/2010,35.28,0.002838492
09/09/2010,35.18,0.017491485
08/09/2010,34.57,0.020456587
07/09/2010,33.87,-0.023345093
03/09/2010,34.67,0.025118143
02/09/2010,33.81,0.027283959
01/09/2010,32.9,0.053695794
31/08/2010,31.18,0.010964315
30/08/2010,30.84,-0.019904349
27/08/2010,31.46,0.029024933
26/08/2010,30.56,-0.002940698
25/08/2010,30.65,0.006875129
24/08/2010,30.44,-0.034864732
23/08/2010,31.52,-0.00852951
20/08/2010,31.79,-0.011571669
19/08/2010,32.16,-0.026995504
18/08/2010,33.04,-0.002116403
17/08/2010,33.11,0.019518765
16/08/2010,32.47,-0.001231148
13/08/2010,32.51,-0.003377863
12/08/2010,32.62,-0.007938973
11/08/2010,32.88,-0.042863704
10/08/2010,34.32,-0.024180798
09/08/2010,35.16,-0.013278907
06/08/2010,35.63,-0.005876608
05/08/2010,35.84,-0.00389864
04/08/2010,35.98,0.016533934
03/08/2010,35.39,-0.003666624
02/08/2010,35.52,0.023932766
30/07/2010,34.68,0.008106588
29/07/2010,34.4,-0.006663794
28/07/2010,34.63,0.003181492
27/07/2010,34.52,-0.018085752
26/07/2010,35.15,0.027691415
23/07/2010,34.19,0.01532597
22/07/2010,33.67,0.068844382
21/07/2010,31.43,-0.008869238
20/07/2010,31.71,0.009824196
19/07/2010,31.4,-0.000318421
16/07/2010,31.41,-0.043302202
15/07/2010,32.8,0.001525553
14/07/2010,32.75,-0.002135124
13/07/2010,32.82,0.035668225
12/07/2010,31.67,-0.014109029
09/07/2010,32.12,0.01695488
08/07/2010,31.58,0.000633513
07/07/2010,31.56,0.034491735
06/07/2010,30.49,-0.004254629
02/07/2010,30.62,-0.022284145
01/07/2010,31.31,0.034771984
30/06/2010,30.24,0.003312358
29/06/2010,30.14,-0.063002837
28/06/2010,32.1,-0.014842573
25/06/2010,32.58,0.007084582
24/06/2010,32.35,-0.029243631
23/06/2010,33.31,0.003609026
22/06/2010,33.19,-0.045643135
21/06/2010,34.74,-0.019102505
18/06/2010,35.41,-0.016524672
17/06/2010,36,-0.020619287
16/06/2010,36.75,-0.018334296
15/06/2010,37.43,0.028728263
14/06/2010,36.37,0.001651074
11/06/2010,36.31,-0.000550661
10/06/2010,36.33,0.045616016
09/06/2010,34.71,-0.007176721
08/06/2010,34.96,0.011507607
07/06/2010,34.56,-0.020902694
04/06/2010,35.29,-0.051902347
03/06/2010,37.17,0.003503575
02/06/2010,37.04,0.03768841
01/06/2010,35.67,-0.015577506
28/05/2010,36.23,-0.015066714
27/05/2010,36.78,0.050749668
26/05/2010,34.96,-0.007409552
25/05/2010,35.22,-0.003967135
24/05/2010,35.36,-0.00704526
21/05/2010,35.61,0.013855729
20/05/2010,35.12,-0.052687538
19/05/2010,37.02,-0.010747014
18/05/2010,37.42,-0.018533758
17/05/2010,38.12,0.014533219
14/05/2010,37.57,-0.034788391
13/05/2010,38.9,-0.029883206
12/05/2010,40.08,0.030397477
11/05/2010,38.88,-0.008451837
10/05/2010,39.21,0.066700169
07/05/2010,36.68,-0.036143675
06/05/2010,38.03,-0.040453796
05/05/2010,39.6,-0.024938948
04/05/2010,40.6,-0.043851883
03/05/2010,42.42,0.01711882
30/04/2010,41.7,-0.034413012
29/04/2010,43.16,0.037054387
28/04/2010,41.59,-0.019995905
27/04/2010,42.43,-0.03291906
26/04/2010,43.85,0.024937797
23/04/2010,42.77,0.027736755
22/04/2010,41.6,0.033487181
21/04/2010,40.23,0.007735535
20/04/2010,39.92,0.025883201
19/04/2010,38.9,-0.001797869
16/04/2010,38.97,-0.013002095
15/04/2010,39.48,0.008138397
14/04/2010,39.16,0.007690374
13/04/2010,38.86,0.001029866
12/04/2010,38.82,-0.004113116
09/04/2010,38.98,0.010055519
08/04/2010,38.59,0.007543279
07/04/2010,38.3,-0.02653769
06/04/2010,39.33,-0.001524391
05/04/2010,39.39,0.003815342
01/04/2010,39.24,0.009216655
31/03/2010,38.88,-0.007941633
30/03/2010,39.19,0.005372918
29/03/2010,38.98,0.004628447
26/03/2010,38.8,0.006723584
25/03/2010,38.54,0.002077923
24/03/2010,38.46,-0.009059205
23/03/2010,38.81,0.023463016
22/03/2010,37.91,0.007679106
19/03/2010,37.62,-0.001062699
18/03/2010,37.66,0.001594473
17/03/2010,37.6,0.012848142
16/03/2010,37.12,-0.000807863
15/03/2010,37.15,-0.00911046
12/03/2010,37.49,0.006422286
11/03/2010,37.25,0.002149961
10/03/2010,37.17,0.00620701
09/03/2010,36.94,0
08/03/2010,36.94,-0.002703435
05/03/2010,37.04,0.024321461
04/03/2010,36.15,0.012246187
03/03/2010,35.71,-0.001119508
02/03/2010,35.75,-0.009742596
01/03/2010,36.1,0.003885656
26/02/2010,35.96,0.008377597
25/02/2010,35.66,-0.003918281
24/02/2010,35.8,0.06134066
23/02/2010,33.67,-0.012983363
22/02/2010,34.11,0.006470611
19/02/2010,33.89,0.003251074
18/02/2010,33.78,-0.006785688
17/02/2010,34.01,0.015706353
16/02/2010,33.48,0.01991016
12/02/2010,32.82,-0.010909199
11/02/2010,33.18,0.017328295
10/02/2010,32.61,-0.005809526
09/02/2010,32.8,-0.010915815
08/02/2010,33.16,0.01918159
05/02/2010,32.53,-0.011309917
04/02/2010,32.9,-0.050091965
03/02/2010,34.59,0
02/02/2010,34.59,0.013094906
01/02/2010,34.14,0.024011825
29/01/2010,33.33,-0.031889327
28/01/2010,34.41,0.01552235
27/01/2010,33.88,0.004140793
26/01/2010,33.74,0.005349196
25/01/2010,33.56,0.007777485
22/01/2010,33.3,-0.026960602
21/01/2010,34.21,-0.002918858
20/01/2010,34.31,-0.020196878
19/01/2010,35.01,0.022531282
15/01/2010,34.23,-0.024243612
14/01/2010,35.07,0.029516032
13/01/2010,34.05,0.034965462
12/01/2010,32.88,-0.016289953
11/01/2010,33.42,0.006002419
08/01/2010,33.22,0.033050744
07/01/2010,32.14,0.010949585
06/01/2010,31.79,-0.018080293
05/01/2010,32.37,0.009622921
04/01/2010,32.06,0.011607973
31/12/2009,31.69,-0.012854856
30/12/2009,32.1,-0.006830204
29/12/2009,32.32,0.00216819
28/12/2009,32.25,-0.007106472
24/12/2009,32.48,-0.001538225
23/12/2009,32.53,-0.006129348
22/12/2009,32.73,0.011060021
21/12/2009,32.37,0.00464469
18/12/2009,32.22,-0.0347702
17/12/2009,33.36,-0.013694766
16/12/2009,33.82,-0.001772526
15/12/2009,33.88,0.005327032
14/12/2009,33.7,0.038413917
11/12/2009,32.43,0.007428075
10/12/2009,32.19,0.026760608
09/12/2009,31.34,-0.015514004
08/12/2009,31.83,-0.018057776
07/12/2009,32.41,-0.013789095
04/12/2009,32.86,0.006411257
03/12/2009,32.65,-0.001835986
02/12/2009,32.71,0.017890668
01/12/2009,32.13,0.00311721
30/11/2009,32.03,0.000312256
27/11/2009,32.02,-0.031055532
25/11/2009,33.03,0.028248731
24/11/2009,32.11,-0.005590077
23/11/2009,32.29,0.00621313
20/11/2009,32.09,0.006565601
19/11/2009,31.88,-0.026924108
18/11/2009,32.75,0.00030539
17/11/2009,32.74,-0.006697133
16/11/2009,32.96,0.020846862
13/11/2009,32.28,0.028277096
12/11/2009,31.38,-0.006986373
11/11/2009,31.6,-0.002844053
10/11/2009,31.69,-0.007231599
09/11/2009,31.92,0.043213637
06/11/2009,30.57,-0.008144694
05/11/2009,30.82,0.035334698
04/11/2009,29.75,0.014900377
03/11/2009,29.31,-0.005783313
02/11/2009,29.48,0.012286844
30/10/2009,29.12,-0.052185753
29/10/2009,30.68,0.050127433
28/10/2009,29.18,-0.035351266
27/10/2009,30.23,-0.011838349
26/10/2009,30.59,-0.045999805
23/10/2009,32.03,-0.030137582
22/10/2009,33.01,0.028266091
21/10/2009,32.09,-0.032498262
20/10/2009,33.15,-0.005715161
19/10/2009,33.34,0.00813135
16/10/2009,33.07,-0.009030766
15/10/2009,33.37,0.001499475
14/10/2009,33.32,0.020925707
13/10/2009,32.63,-0.000612745
12/10/2009,32.65,0
09/10/2009,32.65,-0.018510618
08/10/2009,33.26,0.021270933
07/10/2009,32.56,-0.002147569
06/10/2009,32.63,0.002147569
05/10/2009,32.56,0.003384098
02/10/2009,32.45,-0.008591645
01/10/2009,32.73,-0.016664527
30/09/2009,33.28,-0.006588823
29/09/2009,33.5,-0.003575689
28/09/2009,33.62,0.018310582
25/09/2009,33.01,-0.028078308
24/09/2009,33.95,0.024751524
23/09/2009,33.12,-0.012004946
22/09/2009,33.52,0.046406373
21/09/2009,32,-0.00809217
18/09/2009,32.26,-0.01842804
17/09/2009,32.86,-0.010895992
16/09/2009,33.22,0.008464379
15/09/2009,32.94,0.015295496
14/09/2009,32.44,-0.006452626
11/09/2009,32.65,0.01294716
10/09/2009,32.23,0.010918842
09/09/2009,31.88,0.033166305
08/09/2009,30.84,0.049520002
04/09/2009,29.35,0.000681663
03/09/2009,29.33,0.02835598
02/09/2009,28.51,-0.003501404
01/09/2009,28.61,-0.022123267
31/08/2009,29.25,-0.0365874
28/08/2009,30.34,0.00927159
27/08/2009,30.06,-0.014859114
26/08/2009,30.51,-0.017866319
25/08/2009,31.06,0.011983949
24/08/2009,30.69,-0.006171857
21/08/2009,30.88,0.024587372
20/08/2009,30.13,0.025207182
19/08/2009,29.38,0.017857617
18/08/2009,28.86,0.021363096
17/08/2009,28.25,-0.055091382
14/08/2009,29.85,-0.016282134
13/08/2009,30.34,-0.004275619
12/08/2009,30.47,0.032013404
11/08/2009,29.51,-0.012125443
10/08/2009,29.87,-0.015941885
07/08/2009,30.35,0.048608961
06/08/2009,28.91,-0.001728011
05/08/2009,28.96,-0.015759148
04/08/2009,29.42,0.014378885
03/08/2009,29,0.035448526
31/07/2009,27.99,-0.006055228
30/07/2009,28.16,0.031382197
29/07/2009,27.29,-0.040924591
28/07/2009,28.43,0.006705513
27/07/2009,28.24,-0.009164675
24/07/2009,28.5,-0.001752849
23/07/2009,28.55,0.026261268
22/07/2009,27.81,0.006493529
21/07/2009,27.63,-0.001807992
20/07/2009,27.68,0.049621434
17/07/2009,26.34,-0.033597785
16/07/2009,27.24,-0.000733945
15/07/2009,27.26,0.067134208
14/07/2009,25.49,0.016614306
13/07/2009,25.07,0.015678713
10/07/2009,24.68,-0.02402037
09/07/2009,25.28,0.030932372
08/07/2009,24.51,-0.0169907
07/07/2009,24.93,-0.020250841
06/07/2009,25.44,0.003544008
02/07/2009,25.35,-0.035648874
01/07/2009,26.27,0.019216579
30/06/2009,25.77,-0.012341074
29/06/2009,26.09,0.028773369
26/06/2009,25.35,-0.015267472
25/06/2009,25.74,0.010152371
24/06/2009,25.48,0.037589391
23/06/2009,24.54,-0.000814664
22/06/2009,24.56,-0.079792113
19/06/2009,26.6,0.071277972
18/06/2009,24.77,0.071967474
17/06/2009,23.05,0.022818015
16/06/2009,22.53,-0.027578898
15/06/2009,23.16,-0.042685542
12/06/2009,24.17,0.018372124
11/06/2009,23.73,-0.005044147
10/06/2009,23.85,-0.048290888
09/06/2009,25.03,0.001199281
08/06/2009,25,-0.022152805
05/06/2009,25.56,-0.016683219
04/06/2009,25.99,-0.009573115
03/06/2009,26.24,-0.021116923
02/06/2009,26.8,0.004487666
01/06/2009,26.68,0.047591483
29/05/2009,25.44,0.042149526
28/05/2009,24.39,-0.016670441
27/05/2009,24.8,-0.043785341
26/05/2009,25.91,0.037755172
22/05/2009,24.95,0.010880623
21/05/2009,24.68,-0.014880628
20/05/2009,25.05,-0.057779201
19/05/2009,26.54,0.001885726
18/05/2009,26.49,0.057891478
15/05/2009,25,-0.022152805
14/05/2009,25.56,0.01101506
13/05/2009,25.28,-0.060624622
12/05/2009,26.86,-0.014782235
11/05/2009,27.26,-0.022130415
08/05/2009,27.87,-0.009285781
07/05/2009,28.13,-0.046536174
06/05/2009,29.47,0.00510292
05/05/2009,29.32,-0.008490457
04/05/2009,29.57,0.123293626
01/05/2009,26.14,-0.027915807
30/04/2009,26.88,0.013106348
29/04/2009,26.53,0.037638851
28/04/2009,25.55,0.03829746
27/04/2009,24.59,-0.145105069
24/04/2009,28.43,0.025290751
23/04/2009,27.72,0.041618969
22/04/2009,26.59,0.039115416
21/04/2009,25.57,0.012593634
20/04/2009,25.25,-0.076227365
17/04/2009,27.25,-0.005854389
16/04/2009,27.41,0.059758525
15/04/2009,25.82,0.021135816
14/04/2009,25.28,-0.035745841
13/04/2009,26.2,0.023167059
09/04/2009,25.6,0.064955275
08/04/2009,23.99,0.020636656
07/04/2009,23.5,-0.051825068
06/04/2009,24.75,-0.030636969
03/04/2009,25.52,0.053523134
02/04/2009,24.19,0.048707489
01/04/2009,23.04,0.064538521
31/03/2009,21.6,0.031987675
30/03/2009,20.92,-0.058034384
27/03/2009,22.17,-0.042822698
26/03/2009,23.14,0.018757366
25/03/2009,22.71,-0.005270104
24/03/2009,22.83,-0.020806993
23/03/2009,23.31,0.09017538
20/03/2009,21.3,-0.049907358
19/03/2009,22.39,0.01439521
18/03/2009,22.07,0.02245226
17/03/2009,21.58,0.051342074
16/03/2009,20.5,-0.001949318
13/03/2009,20.54,-0.009689998
12/03/2009,20.74,0.05296957
11/03/2009,19.67,0.025226563
10/03/2009,19.18,0.121831889
09/03/2009,16.98,-0.018670321
06/03/2009,17.3,-0.045205437
05/03/2009,18.1,-0.075527643
04/03/2009,19.52,0.075527643
03/03/2009,18.1,-0.006058955
02/03/2009,18.21,-0.071515771
27/02/2009,19.56,-0.021745484
26/02/2009,19.99,0.010055389
25/02/2009,19.79,-0.022978034
24/02/2009,20.25,0.086607418
23/02/2009,18.57,-0.043725691
20/02/2009,19.4,0.000515597
19/02/2009,19.39,-0.01687588
18/02/2009,19.72,-0.015098425
17/02/2009,20.02,-0.041580947
13/02/2009,20.87,-0.015688461
12/02/2009,21.2,-0.020542272
11/02/2009,21.64,0.020070685
10/02/2009,21.21,-0.011251877
09/02/2009,21.45,0.035590945
06/02/2009,20.7,0.068475407
05/02/2009,19.33,0.044969227
04/02/2009,18.48,-0.021943615
03/02/2009,18.89,0.047705522
02/02/2009,18.01,-0.009944833
30/01/2009,18.19,-0.022289588
29/01/2009,18.6,-0.071069567
28/01/2009,19.97,0.01972251
27/01/2009,19.58,0.027966608
26/01/2009,19.04,-0.017699577
23/01/2009,19.38,-0.003091193
22/01/2009,19.44,-0.022381402
21/01/2009,19.88,0.039502443
20/01/2009,19.11,-0.099535104
16/01/2009,21.11,0.007608215
15/01/2009,20.95,-0.036094849
14/01/2009,21.72,-0.044131429
13/01/2009,22.7,0.009294159
12/01/2009,22.49,-0.048599585
09/01/2009,23.61,-0.021785529
08/01/2009,24.13,-0.003309891
07/01/2009,24.21,-0.04087156
06/01/2009,25.22,0.005566615
05/01/2009,25.08,
