Date,Close,HCBK
18/01/2011,13.16,-0.002277041
14/01/2011,13.19,0.016819968
13/01/2011,12.97,0
12/01/2011,12.97,-0.000770713
11/01/2011,12.98,-0.001539646
10/01/2011,13,-0.011472401
07/01/2011,13.15,-0.001519757
06/01/2011,13.17,-0.006056037
05/01/2011,13.25,0.037682275
04/01/2011,12.76,-0.01246122
03/01/2011,12.92,0.014029848
31/12/2010,12.74,-0.00235202
30/12/2010,12.77,-0.001564946
29/12/2010,12.79,-0.007788201
28/12/2010,12.89,0.001552795
27/12/2010,12.87,0.007800352
23/12/2010,12.77,-0.012451523
22/12/2010,12.93,0.017948199
21/12/2010,12.7,0.013476225
20/12/2010,12.53,0.001597444
17/12/2010,12.51,0.0016
16/12/2010,12.49,0.012893007
15/12/2010,12.33,0.002436055
14/12/2010,12.3,-0.006483005
13/12/2010,12.38,-0.002420332
10/12/2010,12.41,0.004037147
09/12/2010,12.36,0.00486619
08/12/2010,12.3,0.02636067
07/12/2010,11.98,-0.004995847
06/12/2010,12.04,-0.004144225
03/12/2010,12.09,0.026824743
02/12/2010,11.77,0.018003058
01/12/2010,11.56,0.018333119
30/11/2010,11.35,-0.016601517
29/11/2010,11.54,0.012205906
26/11/2010,11.4,-0.0104713
24/11/2010,11.52,0.000868433
23/11/2010,11.51,-0.004334641
22/11/2010,11.56,-0.001728609
19/11/2010,11.58,0
18/11/2010,11.58,0.000863931
17/11/2010,11.57,0
16/11/2010,11.57,-0.014586273
15/11/2010,11.74,0.01804948
12/11/2010,11.53,-0.010353846
11/11/2010,11.65,-0.006843483
10/11/2010,11.73,0.008561696
09/11/2010,11.63,-0.011115976
08/11/2010,11.76,-0.01853465
05/11/2010,11.98,0.003344485
04/11/2010,11.94,0.021160332
03/11/2010,11.69,0.006006024
02/11/2010,11.62,0.00690849
01/11/2010,11.54,-0.008628181
29/10/2010,11.64,0.006896579
28/10/2010,11.56,0.006073771
27/10/2010,11.49,0.002614381
26/10/2010,11.46,-0.00174368
25/10/2010,11.48,-0.004345943
22/10/2010,11.53,0.001736112
21/10/2010,11.51,-0.018080561
20/10/2010,11.72,-0.017759452
19/10/2010,11.93,0.000838574
18/10/2010,11.92,0.01862882
15/10/2010,11.7,-0.007662873
14/10/2010,11.79,-0.015986878
13/10/2010,11.98,-0.002501043
12/10/2010,12.01,-0.001663894
11/10/2010,12.03,0.00249688
08/10/2010,12,-0.004987542
07/10/2010,12.06,-0.004962789
06/10/2010,12.12,-0.003294896
05/10/2010,12.16,0.001646091
04/10/2010,12.14,-0.004110158
01/10/2010,12.19,-0.005725987
30/09/2010,12.26,0.000815994
29/09/2010,12.25,0
28/09/2010,12.25,0.014802902
27/09/2010,12.07,-0.014802902
24/09/2010,12.25,0.016461277
23/09/2010,12.05,-0.004140793
22/09/2010,12.1,-0.009049836
21/09/2010,12.21,-0.005716635
20/09/2010,12.28,0.020568393
17/09/2010,12.03,-0.011570377
16/09/2010,12.17,-0.009812017
15/09/2010,12.29,0.002443993
14/09/2010,12.26,-0.013770975
13/09/2010,12.43,0.014586969
10/09/2010,12.25,0.018954008
09/09/2010,12.02,0.008354267
08/09/2010,11.92,0.003361348
07/09/2010,11.88,-0.005037794
03/09/2010,11.94,0.010101096
02/09/2010,11.82,0.023973751
01/09/2010,11.54,0.000866927
31/08/2010,11.53,0.00958613
30/08/2010,11.42,-0.017361547
27/08/2010,11.62,0.01299282
26/08/2010,11.47,-0.011270167
25/08/2010,11.6,-0.017094433
24/08/2010,11.8,-0.024279133
23/08/2010,12.09,0.010810916
20/08/2010,11.96,0.021124571
19/08/2010,11.71,-0.005110744
18/08/2010,11.77,0.000849979
17/08/2010,11.76,0.013698844
16/08/2010,11.6,0.003454235
13/08/2010,11.56,-0.002591794
12/08/2010,11.59,-0.003445309
11/08/2010,11.63,-0.031318683
10/08/2010,12,-0.009124908
09/08/2010,12.11,-0.002474228
06/08/2010,12.14,-0.015529532
05/08/2010,12.33,0.003249394
04/08/2010,12.29,0.000814001
03/08/2010,12.28,-0.028103014
02/08/2010,12.63,0.01676686
30/07/2010,12.42,-0.006420568
29/07/2010,12.5,0.005615739
28/07/2010,12.43,0.018676954
27/07/2010,12.2,-0.002455998
26/07/2010,12.23,0.010686497
23/07/2010,12.1,-0.004946424
22/07/2010,12.16,0.009087217
21/07/2010,12.05,-0.052537334
20/07/2010,12.7,0.021489088
19/07/2010,12.43,-0.000804182
16/07/2010,12.44,-0.025398191
15/07/2010,12.76,0.012618464
14/07/2010,12.6,-0.009478744
13/07/2010,12.72,0.011067307
12/07/2010,12.58,0.007980888
09/07/2010,12.48,0.004819286
08/07/2010,12.42,0.00403389
07/07/2010,12.37,0.022895522
06/07/2010,12.09,0
02/07/2010,12.09,-0.019656653
01/07/2010,12.33,0.00650938
30/06/2010,12.25,-0.027376911
29/06/2010,12.59,-0.018103603
28/06/2010,12.82,0.009404458
25/06/2010,12.7,0.001576044
24/06/2010,12.68,-0.02029734
23/06/2010,12.94,-0.009996239
22/06/2010,13.07,-0.012923023
21/06/2010,13.24,-0.010518504
18/06/2010,13.38,0.017339296
17/06/2010,13.15,-0.00455236
16/06/2010,13.21,0.005313105
15/06/2010,13.14,0.017658808
14/06/2010,12.91,-0.011551919
11/06/2010,13.06,0
10/06/2010,13.06,0.020108953
09/06/2010,12.8,-0.00778214
08/06/2010,12.9,0.01169604
07/06/2010,12.75,0.012628424
04/06/2010,12.59,-0.030506863
03/06/2010,12.98,0.007733991
02/06/2010,12.88,0.038786025
01/06/2010,12.39,-0.017600454
28/05/2010,12.61,-0.013391299
27/05/2010,12.78,0.024555689
26/05/2010,12.47,-0.003202565
25/05/2010,12.51,0.00079968
24/05/2010,12.5,-0.014297305
21/05/2010,12.68,0.00315956
20/05/2010,12.64,-0.035745841
19/05/2010,13.1,0.003058106
18/05/2010,13.06,-0.006106889
17/05/2010,13.14,0.009942721
14/05/2010,13.01,-0.014498537
13/05/2010,13.2,-0.003780723
12/05/2010,13.25,0.013678025
11/05/2010,13.07,-0.003818256
10/05/2010,13.12,0.030176371
07/05/2010,12.73,0
06/05/2010,12.73,-0.023292979
05/05/2010,13.03,0.001536099
04/05/2010,13.01,-0.009942721
03/05/2010,13.14,-0.013605652
30/04/2010,13.32,-0.00224972
29/04/2010,13.35,0.00375235
28/04/2010,13.3,0.000752163
27/04/2010,13.29,-0.013453118
26/04/2010,13.47,-0.01107431
23/04/2010,13.62,-0.02823206
22/04/2010,14.01,-0.035066707
21/04/2010,14.51,0
20/04/2010,14.51,0.004835933
19/04/2010,14.44,0.002773927
16/04/2010,14.4,-0.013793322
15/04/2010,14.6,-0.008185585
14/04/2010,14.72,0.022673592
13/04/2010,14.39,-0.011057473
12/04/2010,14.55,0.008281621
09/04/2010,14.43,0.004166673
08/04/2010,14.37,0.011900735
07/04/2010,14.2,0.002820876
06/04/2010,14.16,0.002120892
05/04/2010,14.13,-0.00845671
01/04/2010,14.25,0.005629853
31/03/2010,14.17,0.004952256
30/03/2010,14.1,-0.002125399
29/03/2010,14.13,0.009957408
26/03/2010,13.99,-0.009957408
25/03/2010,14.13,-0.002826857
24/03/2010,14.17,0.00992916
23/03/2010,14.03,0.005718386
22/03/2010,13.95,0.007916558
19/03/2010,13.84,-0.016481921
18/03/2010,14.07,0.001422475
17/03/2010,14.05,0.017953804
16/03/2010,13.8,0.020498522
15/03/2010,13.52,-0.010301784
12/03/2010,13.66,-0.003653639
11/03/2010,13.71,0.005118841
10/03/2010,13.64,0.003672424
09/03/2010,13.59,0.014079521
08/03/2010,13.4,0.000746547
05/03/2010,13.39,0.010510607
04/03/2010,13.25,0.001510574
03/03/2010,13.23,-0.007530156
02/03/2010,13.33,0.007530156
01/03/2010,13.23,-0.021683092
26/02/2010,13.52,0.01340303
25/02/2010,13.34,0.002251408
24/02/2010,13.31,0.006028654
23/02/2010,13.23,0.000756144
22/02/2010,13.22,0.004548909
19/02/2010,13.16,-0.015831465
18/02/2010,13.37,0.009770841
17/02/2010,13.24,-0.012758147
16/02/2010,13.41,0.016541731
12/02/2010,13.19,0.005321183
11/02/2010,13.12,0.016135579
10/02/2010,12.91,0.004658394
09/02/2010,12.85,0.008597161
08/02/2010,12.74,-0.024807474
05/02/2010,13.06,0.03585731
04/02/2010,12.6,-0.022755003
03/02/2010,12.89,-0.024522302
02/02/2010,13.21,-0.003023434
01/02/2010,13.25,-0.001508296
29/01/2010,13.27,0.00908409
28/01/2010,13.15,-0.00908409
27/01/2010,13.27,0.015951724
26/01/2010,13.06,-0.003058106
25/01/2010,13.1,-0.001525553
22/01/2010,13.12,-0.010614201
21/01/2010,13.26,-0.024582243
20/01/2010,13.59,-0.010977059
19/01/2010,13.74,-0.007251663
15/01/2010,13.84,-0.010064787
14/01/2010,13.98,-0.00570615
13/01/2010,14.06,0.007854378
12/01/2010,13.95,-0.022679923
11/01/2010,14.27,-0.00419581
08/01/2010,14.33,0.022583881
07/01/2010,14.01,0.029701568
06/01/2010,13.6,0.009604802
05/01/2010,13.47,-0.009604802
04/01/2010,13.6,-0.009513427
31/12/2009,13.73,-0.005085372
30/12/2009,13.8,-0.001448226
29/12/2009,13.82,0.007262196
28/12/2009,13.72,-0.004363643
24/12/2009,13.78,0.004363643
23/12/2009,13.72,0.00584797
22/12/2009,13.64,0.010316967
21/12/2009,13.5,0.00148258
18/12/2009,13.48,0.031652982
17/12/2009,13.06,0.003067487
16/12/2009,13.02,0.001537279
15/12/2009,13,-0.015267472
14/12/2009,13.2,0.002275314
11/12/2009,13.17,0.002280503
10/12/2009,13.14,0.005341485
09/12/2009,13.07,-0.003818256
08/12/2009,13.12,0.000762486
07/12/2009,13.11,-0.012130551
04/12/2009,13.27,0.018251457
03/12/2009,13.03,-0.014476443
02/12/2009,13.22,0.004548909
01/12/2009,13.16,-0.009829947
30/11/2009,13.29,0.025916085
27/11/2009,12.95,-0.007692346
25/11/2009,13.05,-0.003824096
24/11/2009,13.1,-0.012139755
23/11/2009,13.26,-0.00301205
20/11/2009,13.3,-0.00150263
19/11/2009,13.32,-0.023006581
18/11/2009,13.63,0.010324575
17/11/2009,13.49,-0.002960772
16/11/2009,13.53,0.017145407
13/11/2009,13.3,-0.00375235
12/11/2009,13.35,-0.008205939
11/11/2009,13.46,0.023300566
10/11/2009,13.15,0.003046461
09/11/2009,13.11,-0.008355537
06/11/2009,13.22,-0.00302115
05/11/2009,13.26,0.024428696
04/11/2009,12.94,-0.009996239
03/11/2009,13.07,-0.00305577
02/11/2009,13.11,-0.002285715
30/10/2009,13.14,-0.032937109
29/10/2009,13.58,0.029897593
28/10/2009,13.18,-0.009063506
27/10/2009,13.3,-0.005997019
26/10/2009,13.38,-0.002239643
23/10/2009,13.41,-0.008169373
22/10/2009,13.52,0.030794773
21/10/2009,13.11,-0.000762486
20/10/2009,13.12,-0.008349195
19/10/2009,13.23,0.010638398
16/10/2009,13.09,-0.012148973
15/10/2009,13.25,-0.001508296
14/10/2009,13.27,0.007564333
13/10/2009,13.17,-0.003789319
12/10/2009,13.22,0.010646488
09/10/2009,13.08,-0.001527884
08/10/2009,13.1,-0.003048783
07/10/2009,13.14,0.008406622
06/10/2009,13.03,0.00384468
05/10/2009,12.98,0.004633213
02/10/2009,12.92,0.0062112
01/10/2009,12.84,-0.02385646
30/09/2009,13.15,-0.00455236
29/09/2009,13.21,0.02219762
28/09/2009,12.92,-0.011543029
25/09/2009,13.07,-0.003818256
24/09/2009,13.12,-0.019623271
23/09/2009,13.38,-0.015573173
22/09/2009,13.59,-0.010977059
21/09/2009,13.74,-0.004357305
18/09/2009,13.8,-0.008658063
17/09/2009,13.92,-0.003585518
16/09/2009,13.97,0.043151119
15/09/2009,13.38,0.031122056
14/09/2009,12.97,-0.024372874
11/09/2009,13.29,0.008311344
10/09/2009,13.18,0
09/09/2009,13.18,0.009146405
08/09/2009,13.06,0.029528175
04/09/2009,12.68,0.002368734
03/09/2009,12.65,0.028057953
02/09/2009,12.3,-0.026475674
01/09/2009,12.63,-0.038062847
31/08/2009,13.12,0.019238762
28/08/2009,12.87,-0.004651171
27/08/2009,12.93,-0.010003931
26/08/2009,13.06,0.018547672
25/08/2009,12.82,-0.027694078
24/08/2009,13.18,-0.014312862
21/08/2009,13.37,-0.004477619
20/08/2009,13.43,-0.000744325
19/08/2009,13.44,0.00671895
18/08/2009,13.35,-0.007462721
17/08/2009,13.45,-0.028583844
14/08/2009,13.84,-0.014347448
13/08/2009,14.04,0.010741242
12/08/2009,13.89,0.004329011
11/08/2009,13.83,-0.035515096
10/08/2009,14.33,-0.011793408
07/08/2009,14.5,0.015989218
06/08/2009,14.27,-0.0104567
05/08/2009,14.42,0.001387925
04/08/2009,14.4,0.011875794
03/08/2009,14.23,0.012018526
31/07/2009,14.06,0.002849005
30/07/2009,14.02,0.010756647
29/07/2009,13.87,-0.000720721
28/07/2009,13.88,-0.0028777
27/07/2009,13.92,0.019587133
24/07/2009,13.65,-0.020305266
23/07/2009,13.93,0.021038135
22/07/2009,13.64,-0.023189445
21/07/2009,13.96,-0.045510128
20/07/2009,14.61,0.023546794
17/07/2009,14.27,-0.002799162
16/07/2009,14.31,-0.024845999
15/07/2009,14.67,0.029047685
14/07/2009,14.25,-0.009776614
13/07/2009,14.39,0.052061667
10/07/2009,13.66,0.008085307
09/07/2009,13.55,0.011878388
08/07/2009,13.39,-0.005956831
07/07/2009,13.47,0.005956831
06/07/2009,13.39,0.020370376
02/07/2009,13.12,-0.013626252
01/07/2009,13.3,0.000752163
30/06/2009,13.29,-0.015677813
29/06/2009,13.5,0.00445435
26/06/2009,13.44,-0.006674107
25/06/2009,13.53,0.036887886
24/06/2009,13.04,0.010019352
23/06/2009,12.91,0.021927268
22/06/2009,12.63,-0.053191729
19/06/2009,13.32,0.034367644
18/06/2009,12.87,0.00155521
17/06/2009,12.85,-0.007751977
16/06/2009,12.95,0.003868477
15/06/2009,12.9,-0.020714204
12/06/2009,13.17,0.002280503
11/06/2009,13.14,0.013793322
10/06/2009,12.96,0.009302393
09/06/2009,12.84,0.018075148
08/06/2009,12.61,-0.019631569
05/06/2009,12.86,-0.018490511
04/06/2009,13.1,0.036537294
03/06/2009,12.63,-0.018046782
02/06/2009,12.86,-0.002330098
01/06/2009,12.89,0.004665638
29/05/2009,12.83,0.026057534
28/05/2009,12.5,0.045834536
27/05/2009,11.94,-0.039413969
26/05/2009,12.42,0.06572011
22/05/2009,11.63,0.007768705
21/05/2009,11.54,-0.01973466
20/05/2009,11.77,-0.058573442
19/05/2009,12.48,-0.033874842
18/05/2009,12.91,0.050030282
15/05/2009,12.28,-0.028103014
14/05/2009,12.63,0.028917678
13/05/2009,12.27,-0.04462892
12/05/2009,12.83,0.005470901
11/05/2009,12.76,0.010240342
08/05/2009,12.63,0.032182987
07/05/2009,12.23,-0.057203838
06/05/2009,12.95,0.021858794
05/05/2009,12.67,-0.024172717
04/05/2009,12.98,0.067727988
01/05/2009,12.13,-0.034835438
30/04/2009,12.56,-0.02515856
29/04/2009,12.88,0.037173121
28/04/2009,12.41,-0.008824766
27/04/2009,12.52,-0.02289875
24/04/2009,12.81,0.022100347
23/04/2009,12.53,0.028330507
22/04/2009,12.18,-0.028330507
21/04/2009,12.53,0.065976106
20/04/2009,11.73,-0.087295508
17/04/2009,12.8,0.004698521
16/04/2009,12.74,-0.009375069
15/04/2009,12.86,0.038847532
14/04/2009,12.37,-0.076990982
13/04/2009,13.36,0.035037857
09/04/2009,12.9,0.072320662
08/04/2009,12,0.004175371
07/04/2009,11.95,0.005033568
06/04/2009,11.89,-0.03064422
03/04/2009,12.26,0.004086642
02/04/2009,12.21,0.034155757
01/04/2009,11.8,0.009365756
31/03/2009,11.69,0.064481494
30/03/2009,10.96,-0.078919112
27/03/2009,11.86,-0.028264558
26/03/2009,12.2,0.027421743
25/03/2009,11.87,0.039524045
24/03/2009,11.41,-0.084012435
23/03/2009,12.41,0.112458798
20/03/2009,11.09,-0.011654099
19/03/2009,11.22,-0.068874029
18/03/2009,12.02,0.10795215
17/03/2009,10.79,0.04259991
16/03/2009,10.34,-0.020105991
13/03/2009,10.55,0.021073577
12/03/2009,10.33,0.073289185
11/03/2009,9.6,0.00104221
10/03/2009,9.59,0.117131527
09/03/2009,8.53,-0.03116236
06/03/2009,8.8,-0.014664673
05/03/2009,8.93,-0.11815624
04/03/2009,10.05,-0.008915364
03/03/2009,10.14,-0.000985707
02/03/2009,10.15,-0.021443317
27/02/2009,10.37,-0.046169292
26/02/2009,10.86,0.012975159
25/02/2009,10.72,-0.003724399
24/02/2009,10.76,0.054428707
23/02/2009,10.19,-0.028061832
20/02/2009,10.48,-0.001906578
19/02/2009,10.5,-0.05286349
18/02/2009,11.07,-0.007200751
17/02/2009,11.15,-0.06088837
13/02/2009,11.85,-0.028288076
12/02/2009,12.19,-0.011419374
11/02/2009,12.33,0.020484125
10/02/2009,12.08,-0.064900624
09/02/2009,12.89,0.025934656
06/02/2009,12.56,0.037311708
05/02/2009,12.1,-0.001651528
04/02/2009,12.12,0.024218303
03/02/2009,11.83,0.016191236
02/02/2009,11.64,0.003442344
30/01/2009,11.6,-0.033067871
29/01/2009,11.99,-0.0440528
28/01/2009,12.53,0.016901811
27/01/2009,12.32,0.046520016
26/01/2009,11.76,-0.022699588
23/01/2009,12.03,0.00500001
22/01/2009,11.97,-0.087150604
21/01/2009,13.06,0.064844847
20/01/2009,12.24,-0.082302596
16/01/2009,13.29,0.009829947
15/01/2009,13.16,-0.001518603
14/01/2009,13.18,-0.063921867
13/01/2009,14.05,0.017229428
12/01/2009,13.81,-0.028552975
09/01/2009,14.21,-0.029128273
08/01/2009,14.63,-0.011552966
07/01/2009,14.8,-0.032571839
06/01/2009,15.29,0.014493007
05/01/2009,15.07,
