Date,Close,CMI
27/01/2011,109.92,0.002824217
26/01/2011,109.61,0.023445785
25/01/2011,107.07,0.008818068
24/01/2011,106.13,0.01022833
21/01/2011,105.05,-0.027879968
20/01/2011,108.02,-0.031080196
19/01/2011,111.43,-0.021485201
18/01/2011,113.85,0.01139538
14/01/2011,112.56,-0.003104628
13/01/2011,112.91,0.00961118
12/01/2011,111.83,0.002775914
11/01/2011,111.52,0.00431345
10/01/2011,111.04,0.011412134
07/01/2011,109.78,-0.003455491
06/01/2011,110.16,-0.025365465
05/01/2011,112.99,0.012378269
04/01/2011,111.6,-0.001343184
03/01/2011,111.75,0.015692963
31/12/2010,110.01,-0.001362584
30/12/2010,110.16,0.000272368
29/12/2010,110.13,0.000635815
28/12/2010,110.06,0.00218301
27/12/2010,109.82,-0.0098764
23/12/2010,110.91,-0.003060859
22/12/2010,111.25,0.000539471
21/12/2010,111.19,0.018792256
20/12/2010,109.12,0.010687406
17/12/2010,107.96,-0.005081546
16/12/2010,108.51,-0.001013218
15/12/2010,108.62,0.003042739
14/12/2010,108.29,0.01488538
13/12/2010,106.69,0.01568141
10/12/2010,105.03,0.007454163
09/12/2010,104.25,-0.007930104
08/12/2010,105.08,-0.008528432
07/12/2010,105.98,0.009671072
06/12/2010,104.96,0.020404943
03/12/2010,102.84,-0.010928014
02/12/2010,103.97,0.033745683
01/12/2010,100.52,0.034409385
30/11/2010,97.12,-0.00154329
29/11/2010,97.27,-0.009515598
26/11/2010,98.2,-0.004572017
24/11/2010,98.65,0.038649158
23/11/2010,94.91,-0.007139138
22/11/2010,95.59,0.013480984
19/11/2010,94.31,0.005315768
18/11/2010,93.81,0.019265515
17/11/2010,92.02,0.007636123
16/11/2010,91.32,-0.028712172
15/11/2010,93.98,-0.000850883
12/11/2010,94.06,-0.010049273
11/11/2010,95.01,0.005064905
10/11/2010,94.53,0.013097137
09/11/2010,93.3,-0.022258471
08/11/2010,95.4,-0.010323883
05/11/2010,96.39,0.007811319
04/11/2010,95.64,0.044580093
03/11/2010,91.47,0.001093853
02/11/2010,91.37,0.035310234
01/11/2010,88.2,0.00113443
29/10/2010,88.1,-0.01027619
28/10/2010,89.01,-0.002804736
27/10/2010,89.26,0.002917089
26/10/2010,89,-0.059857639
25/10/2010,94.49,0.009143164
22/10/2010,93.63,-0.00128082
21/10/2010,93.75,0.018299757
20/10/2010,92.05,0.02063513
19/10/2010,90.17,-0.013001505
18/10/2010,91.35,-0.02475936
15/10/2010,93.64,-0.001280683
14/10/2010,93.76,0.010076192
13/10/2010,92.82,0.006051456
12/10/2010,92.26,-0.008633768
11/10/2010,93.06,0.001613164
08/10/2010,92.91,0.006803849
07/10/2010,92.28,-0.010134858
06/10/2010,93.22,0.010568415
05/10/2010,92.24,0.028034596
04/10/2010,89.69,-0.01790103
01/10/2010,91.31,0.008026873
30/09/2010,90.58,-0.007917349
29/09/2010,91.3,0.003730938
28/09/2010,90.96,0.015064529
27/09/2010,89.6,-0.01396454
24/09/2010,90.86,0.028466509
23/09/2010,88.31,-0.00090549
22/09/2010,88.39,-0.008337137
21/09/2010,89.13,0.013327507
20/09/2010,87.95,0.032471511
17/09/2010,85.14,0.012528234
16/09/2010,84.08,0.00908011
15/09/2010,83.32,-0.020197907
14/09/2010,85.02,0.002473063
13/09/2010,84.81,0.034670299
10/09/2010,81.92,0.005876608
09/09/2010,81.44,-0.006364771
08/09/2010,81.96,0.013264749
07/09/2010,80.88,-0.027799888
03/09/2010,83.16,0.016489219
02/09/2010,81.8,0.023751735
01/09/2010,79.88,0.070935167
31/08/2010,74.41,0.007960644
30/08/2010,73.82,-0.031600523
27/08/2010,76.19,0.048678607
26/08/2010,72.57,-0.012461647
25/08/2010,73.48,-0.017403475
24/08/2010,74.77,-0.022874006
23/08/2010,76.5,-0.038592059
20/08/2010,79.51,-0.021524937
19/08/2010,81.24,-0.007236188
18/08/2010,81.83,0.015517553
17/08/2010,80.57,0.035370619
16/08/2010,77.77,0.000257202
13/08/2010,77.75,-0.002825586
12/08/2010,77.97,0.00205418
11/08/2010,77.81,-0.046087634
10/08/2010,81.48,0.004428052
09/08/2010,81.12,-0.000123267
06/08/2010,81.13,-0.006266532
05/08/2010,81.64,0.001839025
04/08/2010,81.49,0.017953804
03/08/2010,80.04,-0.016971606
02/08/2010,81.41,0.022358402
30/07/2010,79.61,0.005921277
29/07/2010,79.14,-0.00780369
28/07/2010,79.76,0.004145995
27/07/2010,79.43,0.020092232
26/07/2010,77.85,0.011368163
23/07/2010,76.97,0.013999051
22/07/2010,75.9,0.036904557
21/07/2010,73.15,0.008373994
20/07/2010,72.54,0.026258492
19/07/2010,70.66,0.016552889
16/07/2010,69.5,-0.045014632
15/07/2010,72.7,-0.026335172
14/07/2010,74.64,0.012266785
13/07/2010,73.73,0.04253013
12/07/2010,70.66,-0.0122373
09/07/2010,71.53,0.036880381
08/07/2010,68.94,0.022443186
07/07/2010,67.41,0.058651714
06/07/2010,63.57,-0.010484409
02/07/2010,64.24,-0.008988128
01/07/2010,64.82,-0.004771075
30/06/2010,65.13,-0.016899238
29/06/2010,66.24,-0.061760663
28/06/2010,70.46,-0.029781998
25/06/2010,72.59,0.017089683
24/06/2010,71.36,-0.024774639
23/06/2010,73.15,0.012933587
22/06/2010,72.21,-0.037509493
21/06/2010,74.97,0.008977082
18/06/2010,74.3,0.006616728
17/06/2010,73.81,-0.009439121
16/06/2010,74.51,-0.011475973
15/06/2010,75.37,0.040064906
14/06/2010,72.41,0.002627396
11/06/2010,72.22,0.024388034
10/06/2010,70.48,0.067342297
09/06/2010,65.89,0.010680602
08/06/2010,65.19,0.035124191
07/06/2010,62.94,-0.052761869
04/06/2010,66.35,-0.061236164
03/06/2010,70.54,0.010832489
02/06/2010,69.78,0.054329986
01/06/2010,66.09,-0.028196095
28/05/2010,67.98,-0.023407335
27/05/2010,69.59,0.053269213
26/05/2010,65.98,0.015887899
25/05/2010,64.94,0.010993375
24/05/2010,64.23,-0.025212711
21/05/2010,65.87,0.03349854
20/05/2010,63.7,-0.072211131
19/05/2010,68.47,-0.021385008
18/05/2010,69.95,-0.01869478
17/05/2010,71.27,-0.003921024
14/05/2010,71.55,-0.034208982
13/05/2010,74.04,-0.014081906
12/05/2010,75.09,0.045360176
11/05/2010,71.76,-0.005142829
10/05/2010,72.13,0.099324883
07/05/2010,65.31,-0.029123145
06/05/2010,67.24,-0.04606699
05/05/2010,70.41,-0.003402811
04/05/2010,70.65,-0.036140139
03/05/2010,73.25,0.014022776
30/04/2010,72.23,-0.048110886
29/04/2010,75.79,0.026472134
28/04/2010,73.81,0.019287924
27/04/2010,72.4,0.029292263
26/04/2010,70.31,0.007853257
23/04/2010,69.76,0.024671111
22/04/2010,68.06,0.019585196
21/04/2010,66.74,-0.004484983
20/04/2010,67.04,0.016695883
19/04/2010,65.93,0.000303398
16/04/2010,65.91,-0.016551687
15/04/2010,67.01,-0.010539695
14/04/2010,67.72,0.024818137
13/04/2010,66.06,0.014178147
12/04/2010,65.13,-0.014329513
09/04/2010,66.07,0.015866084
08/04/2010,65.03,0.004932953
07/04/2010,64.71,-0.006315973
06/04/2010,65.12,-0.007801187
05/04/2010,65.63,0.051429634
01/04/2010,62.34,0.006275666
31/03/2010,61.95,-0.00322321
30/03/2010,62.15,-0.014852944
29/03/2010,63.08,0.011479718
26/03/2010,62.36,0.012911735
25/03/2010,61.56,-0.004052855
24/03/2010,61.81,-0.008698508
23/03/2010,62.35,0.039252791
22/03/2010,59.95,0.030313048
19/03/2010,58.16,-0.019917247
18/03/2010,59.33,-0.014058809
17/03/2010,60.17,-0.008769809
16/03/2010,60.7,0.007939175
15/03/2010,60.22,-0.00248777
12/03/2010,60.37,0.015524892
11/03/2010,59.44,-0.013203167
10/03/2010,60.23,-0.014832177
09/03/2010,61.13,0.018324904
08/03/2010,60.02,-0.011265858
05/03/2010,60.7,0.016109291
04/03/2010,59.73,0.00925076
03/03/2010,59.18,-0.001013342
02/03/2010,59.24,0.004737742
01/03/2010,58.96,0.037675097
26/02/2010,56.78,0.013296889
25/02/2010,56.03,0.001428827
24/02/2010,55.95,0.005556068
23/02/2010,55.64,-0.02730182
22/02/2010,57.18,-0.013031198
19/02/2010,57.93,0.007624365
18/02/2010,57.49,0.018078597
17/02/2010,56.46,-0.01144681
16/02/2010,57.11,0.038555552
12/02/2010,54.95,0.001639195
11/02/2010,54.86,0.053925456
10/02/2010,51.98,-0.004989456
09/02/2010,52.24,0.041627896
08/02/2010,50.11,-0.007356629
05/02/2010,50.48,0.00755621
04/02/2010,50.1,-0.034141044
03/02/2010,51.84,0.014573269
02/02/2010,51.09,0.084718593
01/02/2010,46.94,0.038658451
29/01/2010,45.16,-0.008598884
28/01/2010,45.55,-0.01870433
27/01/2010,46.41,-0.018783903
26/01/2010,47.29,-0.007163958
25/01/2010,47.63,-0.002935013
22/01/2010,47.77,-0.034968598
21/01/2010,49.47,-0.039632688
20/01/2010,51.47,-0.028160083
19/01/2010,52.94,0.023121313
15/01/2010,51.73,-0.022176401
14/01/2010,52.89,0.002081954
13/01/2010,52.78,-0.010741647
12/01/2010,53.35,-0.030459207
11/01/2010,55,0.024478999
08/01/2010,53.67,0.052009427
07/01/2010,50.95,0.049487169
06/01/2010,48.49,0.009115456
05/01/2010,48.05,0.023371945
04/01/2010,46.94,0.023276913
31/12/2009,45.86,-0.011490641
30/12/2009,46.39,-0.00965362
29/12/2009,46.84,-0.012095638
28/12/2009,47.41,-0.002527914
24/12/2009,47.53,0.003794271
23/12/2009,47.35,0.012538683
22/12/2009,46.76,-0.009153869
21/12/2009,47.19,0.001696713
18/12/2009,47.11,0.01303298
17/12/2009,46.5,-0.005789659
16/12/2009,46.77,0.014212126
15/12/2009,46.11,-0.009711957
14/12/2009,46.56,0.021053409
11/12/2009,45.59,-0.016532898
10/12/2009,46.35,0.013248103
09/12/2009,45.74,0.017199983
08/12/2009,44.96,-0.002665484
07/12/2009,45.08,0.031090587
04/12/2009,43.7,0.014985871
03/12/2009,43.05,-0.008557934
02/12/2009,43.42,-0.082625911
01/12/2009,47.16,0.049108281
30/11/2009,44.9,-0.00975185
27/11/2009,45.34,-0.021815874
25/11/2009,46.34,0.005626503
24/11/2009,46.08,-0.015290488
23/11/2009,46.79,0.006217192
20/11/2009,46.5,-0.014517761
19/11/2009,47.18,-0.020143358
18/11/2009,48.14,-0.00765653
17/11/2009,48.51,-0.006779687
16/11/2009,48.84,0.039040549
13/11/2009,46.97,0.00769399
12/11/2009,46.61,-0.016596126
11/11/2009,47.39,0.009541046
10/11/2009,46.94,-0.001490155
09/11/2009,47.01,0.017813541
06/11/2009,46.18,-0.019089051
05/11/2009,47.07,0.038328823
04/11/2009,45.3,0.01176876
03/11/2009,44.77,0.01507849
02/11/2009,44.1,0.023865291
30/10/2009,43.06,-0.06430626
29/10/2009,45.92,0.02692725
28/10/2009,44.7,-0.039908826
27/10/2009,46.52,-0.039824076
26/10/2009,48.41,-0.003711344
23/10/2009,48.59,-0.028805237
22/10/2009,50.01,-0.001199041
21/10/2009,50.07,-0.00855131
20/10/2009,50.5,-0.000989609
19/10/2009,50.55,0.036873322
16/10/2009,48.72,-0.011022769
15/10/2009,49.26,0.005496197
14/10/2009,48.99,0.036586912
13/10/2009,47.23,-0.010321313
12/10/2009,47.72,0.008417558
09/10/2009,47.32,0.003811142
08/10/2009,47.14,0.038491238
07/10/2009,45.36,0.010861239
06/10/2009,44.87,0.017763255
05/10/2009,44.08,0.035561355
02/10/2009,42.54,-0.012381889
01/10/2009,43.07,-0.03960463
30/09/2009,44.81,0.007391679
29/09/2009,44.48,-0.001123469
28/09/2009,44.53,0.009476605
25/09/2009,44.11,0.003861447
24/09/2009,43.94,-0.023837423
23/09/2009,45,-0.014341117
22/09/2009,45.65,0.018795468
21/09/2009,44.8,-0.027736755
18/09/2009,46.06,-0.017006114
17/09/2009,46.85,-0.021537995
16/09/2009,47.87,0.004816259
15/09/2009,47.64,0.003785493
14/09/2009,47.46,-0.000421319
11/09/2009,47.48,0.012077697
10/09/2009,46.91,-0.00616302
09/09/2009,47.2,0.013866889
08/09/2009,46.55,-0.006850808
04/09/2009,46.87,0.018736415
03/09/2009,46,0.033376952
02/09/2009,44.49,0.00925828
01/09/2009,44.08,-0.027742271
31/08/2009,45.32,-0.005720588
28/08/2009,45.58,-0.004815067
27/08/2009,45.8,-0.006962604
26/08/2009,46.12,-0.039954316
25/08/2009,48,0.026600682
24/08/2009,46.74,-0.006185367
21/08/2009,47.03,0.034833159
20/08/2009,45.42,0.020912887
19/08/2009,44.48,-0.00984348
18/08/2009,44.92,0.017969935
17/08/2009,44.12,-0.059610829
14/08/2009,46.83,-0.034833568
13/08/2009,48.49,0.04362719
12/08/2009,46.42,0.030623565
11/08/2009,45.02,-0.049826204
10/08/2009,47.32,0.003811142
07/08/2009,47.14,0.045348913
06/08/2009,45.05,0.002889854
05/08/2009,44.92,0.001782532
04/08/2009,44.84,0.006039611
03/08/2009,44.57,0.03562834
31/07/2009,43.01,0.040328045
30/07/2009,41.31,0.038998032
29/07/2009,39.73,-0.013996729
28/07/2009,40.29,-0.020634483
27/07/2009,41.13,-0.012083279
24/07/2009,41.63,0.009412402
23/07/2009,41.24,0.042348782
22/07/2009,39.53,-0.006052982
21/07/2009,39.77,0.032714392
20/07/2009,38.49,0.055280393
17/07/2009,36.42,0.006888028
16/07/2009,36.17,0.026615943
15/07/2009,35.22,0.074850833
14/07/2009,32.68,-0.015184015
13/07/2009,33.18,0.031845924
10/07/2009,32.14,-0.012676008
09/07/2009,32.55,0.014544586
08/07/2009,32.08,-0.00528526
07/07/2009,32.25,-0.058999956
06/07/2009,34.21,-0.001168566
02/07/2009,34.25,-0.048442519
01/07/2009,35.95,0.020798951
30/06/2009,35.21,-0.024685685
29/06/2009,36.09,0.033528989
26/06/2009,34.9,0.018508336
25/06/2009,34.26,0.053046143
24/06/2009,32.49,0.032215452
23/06/2009,31.46,0.028043739
22/06/2009,30.59,-0.052534759
19/06/2009,32.24,0.007472015
18/06/2009,32,-0.019189694
17/06/2009,32.62,-0.028409284
16/06/2009,33.56,-0.013613705
15/06/2009,34.02,-0.04230238
12/06/2009,35.49,-0.021464239
11/06/2009,36.26,0.012488021
10/06/2009,35.81,-0.005013938
09/06/2009,35.99,0.001390241
08/06/2009,35.94,-0.0083126
05/06/2009,36.24,0.000275976
04/06/2009,36.23,0.031116736
03/06/2009,35.12,-0.03717069
02/06/2009,36.45,0.019670949
01/06/2009,35.74,0.097186589
29/05/2009,32.43,0
28/05/2009,32.43,-0.009208168
27/05/2009,32.73,-0.022357427
26/05/2009,33.47,0.043040368
22/05/2009,32.06,-0.004667816
21/05/2009,32.21,-0.019674782
20/05/2009,32.85,0.003965233
19/05/2009,32.72,0.037681556
18/05/2009,31.51,0.064221212
15/05/2009,29.55,-0.015113638
14/05/2009,30,0.019862629
13/05/2009,29.41,-0.070555743
12/05/2009,31.56,-0.029964789
11/05/2009,32.52,-0.045093302
08/05/2009,34.02,0.107583901
07/05/2009,30.55,-0.1037553
06/05/2009,33.89,-0.003240539
05/05/2009,34,-0.004109193
04/05/2009,34.14,0.004109193
01/05/2009,34,0
30/04/2009,34,0.015113638
29/04/2009,33.49,0.069227511
28/04/2009,31.25,-0.019645752
27/04/2009,31.87,-0.04629179
24/04/2009,33.38,0.057969372
23/04/2009,31.5,0.055143638
22/04/2009,29.81,0.061568543
21/04/2009,28.03,0.028588884
20/04/2009,27.24,-0.089486285
17/04/2009,29.79,-0.00835706
16/04/2009,30.04,0.047376384
15/04/2009,28.65,-0.005569106
14/04/2009,28.81,-0.045793994
13/04/2009,30.16,0.004652717
09/04/2009,30.02,0.117574863
08/04/2009,26.69,-0.0156137
07/04/2009,27.11,-0.080751817
06/04/2009,29.39,-0.010492565
03/04/2009,29.7,0.026613649
02/04/2009,28.92,0.093065122
01/04/2009,26.35,0.034752532
31/03/2009,25.45,0.036818885
30/03/2009,24.53,-0.067388106
27/03/2009,26.24,-0.025955943
26/03/2009,26.93,0.040930306
25/03/2009,25.85,-0.019157674
24/03/2009,26.35,-0.034685558
23/03/2009,27.28,0.150004838
20/03/2009,23.48,-0.032267622
19/03/2009,24.25,-0.00943984
18/03/2009,24.48,0.050261835
17/03/2009,23.28,0.033634968
16/03/2009,22.51,-0.000444148
13/03/2009,22.52,-0.016733107
12/03/2009,22.9,0.028345565
11/03/2009,22.26,0.040803277
10/03/2009,21.37,0.085948429
09/03/2009,19.61,0.01386415
06/03/2009,19.34,-0.007212808
05/03/2009,19.48,-0.118923157
04/03/2009,21.94,0.102629517
03/03/2009,19.8,0.070617567
02/03/2009,18.45,-0.119888616
27/02/2009,20.8,0.00820666
26/02/2009,20.63,0.005833755
25/02/2009,20.51,-0.067854567
24/02/2009,21.95,0.073232239
23/02/2009,20.4,-0.045048345
20/02/2009,21.34,0
19/02/2009,21.34,-0.040859482
18/02/2009,22.23,0.002702704
17/02/2009,22.17,-0.104819097
13/02/2009,24.62,-0.012111573
12/02/2009,24.92,-0.0381861
11/02/2009,25.89,0.013219477
10/02/2009,25.55,-0.071728851
09/02/2009,27.45,-0.02872729
06/02/2009,28.25,0.064703727
05/02/2009,26.48,0.036927273
04/02/2009,25.52,0.041197588
03/02/2009,24.49,0.007788521
02/02/2009,24.3,0.013256201
30/01/2009,23.98,-0.048035282
29/01/2009,25.16,-0.053020736
28/01/2009,26.53,0.071877865
27/01/2009,24.69,0.000810373
26/01/2009,24.67,-0.035440699
23/01/2009,25.56,0.008249899
22/01/2009,25.35,-0.030687978
21/01/2009,26.14,0.083331712
20/01/2009,24.05,-0.09019411
16/01/2009,26.32,0.008393792
15/01/2009,26.1,0.062446203
14/01/2009,24.52,-0.074632188
13/01/2009,26.42,0.009125539
12/01/2009,26.18,-0.078925553
09/01/2009,28.33,-0.043177143
08/01/2009,29.58,0.057039103
07/01/2009,27.94,-0.123414172
06/01/2009,31.61,0.0516097
05/01/2009,30.02,
