Date,Close,PWR
07/02/2011,23.61,0.000847458
04/02/2011,23.59,0.010654267
03/02/2011,23.34,-0.011078085
02/02/2011,23.6,-0.012213249
01/02/2011,23.89,0.006719891
31/01/2011,23.73,0.026042027
28/01/2011,23.12,-0.022665071
27/01/2011,23.65,0.00296422
26/01/2011,23.58,0.02229938
25/01/2011,23.06,-0.014636508
24/01/2011,23.4,0.06488046
21/01/2011,21.93,-0.014036907
20/01/2011,22.24,0.001349831
19/01/2011,22.21,-0.015635789
18/01/2011,22.56,0.015185642
14/01/2011,22.22,0.03947277
13/01/2011,21.36,-0.012098798
12/01/2011,21.62,0.01022789
11/01/2011,21.4,-0.000934143
10/01/2011,21.42,0.012212458
07/01/2011,21.16,-0.004714766
06/01/2011,21.26,0.020433118
05/01/2011,20.83,-0.002397508
04/01/2011,20.88,0.041061487
03/01/2011,20.04,0.006006024
31/12/2010,19.92,0.007052926
30/12/2010,19.78,-0.004036332
29/12/2010,19.86,0.003025721
28/12/2010,19.8,0.007604599
27/12/2010,19.65,-0.006088299
23/12/2010,19.77,-0.017548708
22/12/2010,20.12,0.009488211
21/12/2010,19.93,0.023351315
20/12/2010,19.47,0
17/12/2010,19.47,-0.016807118
16/12/2010,19.8,-0.015535266
15/12/2010,20.11,0.002489421
14/12/2010,20.06,0.012036254
13/12/2010,19.82,-0.006036236
10/12/2010,19.94,0.010080731
09/12/2010,19.74,0.010695289
08/12/2010,19.53,0.023835325
07/12/2010,19.07,0.00367744
06/12/2010,19,0.014312463
03/12/2010,18.73,0.022133157
02/12/2010,18.32,0.028794902
01/12/2010,17.8,0.010731535
30/11/2010,17.61,-0.012976205
29/11/2010,17.84,0.000560695
26/11/2010,17.83,-0.01558184
24/11/2010,18.11,0.031410322
23/11/2010,17.55,-0.011894788
22/11/2010,17.76,0.003384098
19/11/2010,17.7,-0.015695389
18/11/2010,17.98,0.014001909
17/11/2010,17.73,0.039107916
16/11/2010,17.05,-0.019169916
15/11/2010,17.38,0.004035751
12/11/2010,17.31,-0.030719139
11/11/2010,17.85,0.001682086
10/11/2010,17.82,0.014697834
09/11/2010,17.56,-0.02474817
08/11/2010,18,0.00836825
05/11/2010,17.85,0.004491866
04/11/2010,17.77,-0.009521214
03/11/2010,17.94,-0.105193278
02/11/2010,19.93,0.008060497
01/11/2010,19.77,0.005579522
29/10/2010,19.66,-0.008105414
28/10/2010,19.82,0.015251948
27/10/2010,19.52,-0.021789562
26/10/2010,19.95,0.003514942
25/10/2010,19.88,0.024441135
22/10/2010,19.4,-0.040409538
21/10/2010,20.2,0.008451455
20/10/2010,20.03,0.014077658
19/10/2010,19.75,-0.026481687
18/10/2010,20.28,0.009910884
15/10/2010,20.08,-0.003976148
14/10/2010,20.16,-0.01281437
13/10/2010,20.42,0.010337281
12/10/2010,20.21,0.005457716
11/10/2010,20.1,0.004987542
08/10/2010,20,0.009545413
07/10/2010,19.81,0.036498526
06/10/2010,19.1,-0.003136437
05/10/2010,19.16,0.01737343
04/10/2010,18.83,-0.009513814
01/10/2010,19.01,-0.00367551
30/09/2010,19.08,-0.00938974
29/09/2010,19.26,-0.00259269
28/09/2010,19.31,-0.00361851
27/09/2010,19.38,0.027198329
24/09/2010,18.86,0.031235711
23/09/2010,18.28,-0.011963166
22/09/2010,18.5,-0.014489119
21/09/2010,18.77,0.003736327
20/09/2010,18.7,0.02655263
17/09/2010,18.21,0.027841442
16/09/2010,17.71,-0.013460663
15/09/2010,17.95,0.006146988
14/09/2010,17.84,0.006749182
13/09/2010,17.72,-0.027825947
10/09/2010,18.22,-0.002192983
09/09/2010,18.26,-0.025413641
08/09/2010,18.73,0.014520287
07/09/2010,18.46,-0.02196713
03/09/2010,18.87,0.009049836
02/09/2010,18.7,0.013459153
01/09/2010,18.45,0.028031514
31/08/2010,17.94,-0.000557258
30/08/2010,17.95,-0.02530388
27/08/2010,18.41,0.026418708
26/08/2010,17.93,-0.006670397
25/08/2010,18.05,-0.007176404
24/08/2010,18.18,-0.027666533
23/08/2010,18.69,-0.008524292
20/08/2010,18.85,-0.003177969
19/08/2010,18.91,-0.020932214
18/08/2010,19.31,0.003631651
17/08/2010,19.24,0.024198971
16/08/2010,18.78,-0.005310687
13/08/2010,18.88,0.002120892
12/08/2010,18.84,0.006389798
11/08/2010,18.72,-0.036710992
10/08/2010,19.42,-0.003598051
09/08/2010,19.49,0.005144044
06/08/2010,19.39,-0.010261763
05/08/2010,19.59,-0.035108922
04/08/2010,20.29,-0.055130182
03/08/2010,21.44,-0.014815086
02/08/2010,21.76,0.012951152
30/07/2010,21.48,-0.008344972
29/07/2010,21.66,-0.005524876
28/07/2010,21.78,-0.012773896
27/07/2010,22.06,-0.019749295
26/07/2010,22.5,0.014324327
23/07/2010,22.18,0.01316107
22/07/2010,21.89,0.028262247
21/07/2010,21.28,-0.004220405
20/07/2010,21.37,0.038154366
19/07/2010,20.57,0.012720328
16/07/2010,20.31,-0.047593697
15/07/2010,21.3,-0.009345862
14/07/2010,21.5,-0.003714025
13/07/2010,21.58,0.012590514
12/07/2010,21.31,-0.014904794
09/07/2010,21.63,0.021496155
08/07/2010,21.17,0.017151445
07/07/2010,20.81,0.023828018
06/07/2010,20.32,0.003450829
02/07/2010,20.25,-0.010805606
01/07/2010,20.47,-0.00875492
30/06/2010,20.65,-0.01203384
29/06/2010,20.9,-0.045823819
28/06/2010,21.88,0.000914495
25/06/2010,21.86,0.010115029
24/06/2010,21.64,-0.022842473
23/06/2010,22.14,0.000903751
22/06/2010,22.12,-0.020139414
21/06/2010,22.57,-0.012329527
18/06/2010,22.85,-0.007846596
17/06/2010,23.03,0.015314235
16/06/2010,22.68,0.01242252
15/06/2010,22.4,0.028068841
14/06/2010,21.78,0.000918696
11/06/2010,21.76,0.021366349
10/06/2010,21.3,0.034387342
09/06/2010,20.58,0.016164937
08/06/2010,20.25,0.011922645
07/06/2010,20.01,-0.042080572
04/06/2010,20.87,-0.010012003
03/06/2010,21.08,0.02012526
02/06/2010,20.66,0.022516859
01/06/2010,20.2,-0.025899322
28/05/2010,20.73,-0.007688649
27/05/2010,20.89,0.011071112
26/05/2010,20.66,0.001453137
25/05/2010,20.63,-0.008687313
24/05/2010,20.81,-0.014786818
21/05/2010,21.12,0.019121041
20/05/2010,20.72,-0.051269163
19/05/2010,21.81,-0.011397434
18/05/2010,22.06,-0.017079067
17/05/2010,22.44,0.000445732
14/05/2010,22.43,-0.008435122
13/05/2010,22.62,0.041983146
12/05/2010,21.69,0.052045804
11/05/2010,20.59,-0.000485555
10/05/2010,20.6,0.046196443
07/05/2010,19.67,-0.017137516
06/05/2010,20.01,0.021212917
05/05/2010,19.59,-0.003058106
04/05/2010,19.65,-0.023637007
03/05/2010,20.12,-0.000496894
30/04/2010,20.13,-0.009886388
29/04/2010,20.33,0.028437935
28/04/2010,19.76,0.009661911
27/04/2010,19.57,-0.018228353
26/04/2010,19.93,-0.007996045
23/04/2010,20.09,-0.005955353
22/04/2010,20.21,0.000990099
21/04/2010,20.19,0.021021795
20/04/2010,19.77,0.015290818
19/04/2010,19.47,0.007216526
16/04/2010,19.33,-0.014891161
15/04/2010,19.62,0.003574168
14/04/2010,19.55,-0.013211574
13/04/2010,19.81,-0.009545413
12/04/2010,20,-0.016857117
09/04/2010,20.34,0.022372298
08/04/2010,19.89,0.006557401
07/04/2010,19.76,-0.010070579
06/04/2010,19.96,0.01057678
05/04/2010,19.75,0.010178205
01/04/2010,19.55,0.020150514
31/03/2010,19.16,0.002613014
30/03/2010,19.11,-0.018149319
29/03/2010,19.46,0.00257268
26/03/2010,19.41,-0.004113116
25/03/2010,19.49,-0.02483026
24/03/2010,19.98,-0.003996009
23/03/2010,20.06,0.017094433
22/03/2010,19.72,0.015329886
19/03/2010,19.42,-0.010245991
18/03/2010,19.62,-0.007110238
17/03/2010,19.76,0.015812622
16/03/2010,19.45,0.024988286
15/03/2010,18.97,-0.008399
12/03/2010,19.13,0.023804351
11/03/2010,18.68,0.003754362
10/03/2010,18.61,-0.004289551
09/03/2010,18.69,0.004827041
08/03/2010,18.6,-0.004827041
05/03/2010,18.69,0.00375235
04/03/2010,18.62,-0.009620598
03/03/2010,18.8,-0.007419218
02/03/2010,18.94,-0.013113222
01/03/2010,19.19,0.009950331
26/02/2010,19,-0.01203258
25/02/2010,19.23,0.003646787
24/02/2010,19.16,0.006282743
23/02/2010,19.04,-0.011488377
22/02/2010,19.26,0.074347637
19/02/2010,17.88,-0.006688988
18/02/2010,18,0.021904835
17/02/2010,17.61,-0.003401364
16/02/2010,17.67,0.010238997
12/02/2010,17.49,-0.00570127
11/02/2010,17.59,0.009137699
10/02/2010,17.43,-0.009706043
09/02/2010,17.6,0.015459798
08/02/2010,17.33,0.00985801
05/02/2010,17.16,-0.030418414
04/02/2010,17.69,-0.042064862
03/02/2010,18.45,0.003801254
02/02/2010,18.38,0
01/02/2010,18.38,0.008743225
29/01/2010,18.22,0.001098298
28/01/2010,18.2,-0.016889533
27/01/2010,18.51,0.004331355
26/01/2010,18.43,0.001085776
25/01/2010,18.41,0.002175096
22/01/2010,18.37,-0.007051833
21/01/2010,18.5,-0.008075414
20/01/2010,18.65,0.00915708
19/01/2010,18.48,-0.030902832
15/01/2010,19.06,-0.019740901
14/01/2010,19.44,-0.059413528
13/01/2010,20.63,0.001940806
12/01/2010,20.59,-0.018764082
11/01/2010,20.98,-0.04108888
08/01/2010,21.86,-0.018581999
07/01/2010,22.27,0.014929026
06/01/2010,21.94,0.028196922
05/01/2010,21.33,0.004228336
04/01/2010,21.24,0.019011979
31/12/2009,20.84,-0.007648221
30/12/2009,21,-0.023995506
29/12/2009,21.51,-0.004638227
28/12/2009,21.61,0.000462856
24/12/2009,21.6,0.002781643
23/12/2009,21.54,-0.01611824
22/12/2009,21.89,0.027792433
21/12/2009,21.29,0.019924758
18/12/2009,20.87,0.010597402
17/12/2009,20.65,-0.011555256
16/12/2009,20.89,0.007688649
15/12/2009,20.73,0.023921082
14/12/2009,20.24,0.065329348
11/12/2009,18.96,0.015413539
10/12/2009,18.67,0.020563495
09/12/2009,18.29,0.017650762
08/12/2009,17.97,-0.025818517
07/12/2009,18.44,0.005437751
04/12/2009,18.34,-0.018904155
03/12/2009,18.69,-0.023791765
02/12/2009,19.14,0.007341407
01/12/2009,19,0.013245227
30/11/2009,18.75,-0.011137744
27/11/2009,18.96,-0.016736792
25/11/2009,19.28,-0.00362413
24/11/2009,19.35,-0.012837147
23/11/2009,19.6,-0.000510074
20/11/2009,19.61,-0.007620052
19/11/2009,19.76,-0.025975486
18/11/2009,20.28,-0.012252052
17/11/2009,20.53,-0.011622407
16/11/2009,20.77,0.009675934
13/11/2009,20.57,0.005361943
12/11/2009,20.46,-0.029378467
11/11/2009,21.07,0.00332779
10/11/2009,21,-0.026317308
09/11/2009,21.56,0.014012373
06/11/2009,21.26,-0.017716081
05/11/2009,21.64,0.011152532
04/11/2009,21.4,-0.01207632
03/11/2009,21.66,0.014883996
02/11/2009,21.34,0.006582064
30/10/2009,21.2,-0.029741969
29/10/2009,21.84,0.040173548
28/10/2009,20.98,-0.039257377
27/10/2009,21.82,-0.018165804
26/10/2009,22.22,-0.02664456
23/10/2009,22.82,-0.004808752
22/10/2009,22.93,0.024725321
21/10/2009,22.37,-0.018162183
20/10/2009,22.78,0.008375628
19/10/2009,22.59,0.002659576
16/10/2009,22.53,0.008468961
15/10/2009,22.34,0.026765036
14/10/2009,21.75,0.004146516
13/10/2009,21.66,-0.002305742
12/10/2009,21.71,-0.010994156
09/10/2009,21.95,-0.010874597
08/10/2009,22.19,0.004969516
07/10/2009,22.08,-0.004518761
06/10/2009,22.18,0.034865917
05/10/2009,21.42,0.020278931
02/10/2009,20.99,-0.009483238
01/10/2009,21.19,-0.043404782
30/09/2009,22.13,-0.034202756
29/09/2009,22.9,0.002185793
28/09/2009,22.85,0.0338261
25/09/2009,22.09,-0.022824889
24/09/2009,22.6,-0.024044874
23/09/2009,23.15,-0.015431082
22/09/2009,23.51,-0.007204947
21/09/2009,23.68,-0.011754963
18/09/2009,23.96,-0.0083126
17/09/2009,24.16,-0.00824407
16/09/2009,24.36,0.014055626
15/09/2009,24.02,-0.033970936
14/09/2009,24.85,-0.010010094
11/09/2009,25.1,0.011621048
10/09/2009,24.81,0.026548425
09/09/2009,24.16,0.007478223
08/09/2009,23.98,0.003760188
04/09/2009,23.89,0.04057785
03/09/2009,22.94,0.059263299
02/09/2009,21.62,0.005565877
01/09/2009,21.5,-0.028429242
31/08/2009,22.12,-0.03596392
28/08/2009,22.93,0.012286245
27/08/2009,22.65,-0.010977059
26/08/2009,22.9,-0.007829531
25/08/2009,23.08,-0.001731602
24/08/2009,23.12,0.003466208
21/08/2009,23.04,0.033542421
20/08/2009,22.28,0.011284254
19/08/2009,22.03,-0.003172448
18/08/2009,22.1,0.040162333
17/08/2009,21.23,-0.043775706
14/08/2009,22.18,-0.028008054
13/08/2009,22.81,-0.007425236
12/08/2009,22.98,0.010938635
11/08/2009,22.73,-0.029050384
10/08/2009,23.4,-0.031134193
07/08/2009,24.14,0.035846132
06/08/2009,23.29,0.005165745
05/08/2009,23.17,-0.011585626
04/08/2009,23.44,0.002563009
03/08/2009,23.38,0.002998503
31/07/2009,23.31,0.002577321
30/07/2009,23.25,0.008205617
29/07/2009,23.06,-0.007345032
28/07/2009,23.23,-0.017072544
27/07/2009,23.63,0.007220248
24/07/2009,23.46,0.018065007
23/07/2009,23.04,0.053488685
22/07/2009,21.84,-0.004112412
21/07/2009,21.93,0.00319708
20/07/2009,21.86,0.018467746
17/07/2009,21.46,-0.008814717
16/07/2009,21.65,0.004165708
15/07/2009,21.56,0.050902784
14/07/2009,20.49,0.007839335
13/07/2009,20.33,0.014866478
10/07/2009,20.03,-0.010429695
09/07/2009,20.24,0.025520524
08/07/2009,19.73,-0.033884657
07/07/2009,20.41,-0.056668338
06/07/2009,21.6,-0.006460567
02/07/2009,21.74,-0.050234777
01/07/2009,22.86,-0.011741818
30/06/2009,23.13,-0.004314071
29/06/2009,23.23,0.021758909
26/06/2009,22.73,-0.009196474
25/06/2009,22.94,0.036399935
24/06/2009,22.12,0.019169916
23/06/2009,21.7,0.012987196
22/06/2009,21.42,-0.063750396
19/06/2009,22.83,0.014115806
18/06/2009,22.51,-0.009285939
17/06/2009,22.72,-0.005705523
16/06/2009,22.85,-0.023357463
15/06/2009,23.39,-0.054899439
12/06/2009,24.71,-0.002021428
11/06/2009,24.76,-0.019596708
10/06/2009,25.25,-0.006316642
09/06/2009,25.41,0.046313894
08/06/2009,24.26,-0.001235839
05/06/2009,24.29,0.025433933
04/06/2009,23.68,0.033057314
03/06/2009,22.91,-0.027127605
02/06/2009,23.54,-0.00254561
01/06/2009,23.6,0.034047676
29/05/2009,22.81,0.054505722
28/05/2009,21.6,0.00046307
27/05/2009,21.59,-0.011970677
26/05/2009,21.85,0.035876198
22/05/2009,21.08,0.007619084
21/05/2009,20.92,-0.026882071
20/05/2009,21.49,-0.02481745
19/05/2009,22.03,-0.01843992
18/05/2009,22.44,0.025729246
15/05/2009,21.87,0.001372684
14/05/2009,21.84,0.01243969
13/05/2009,21.57,-0.051061464
12/05/2009,22.7,0.003972638
11/05/2009,22.61,-0.043701524
08/05/2009,23.62,0.025296097
07/05/2009,23.03,-0.015510867
06/05/2009,23.39,-0.02824213
05/05/2009,24.06,0.030382084
04/05/2009,23.34,0.014674411
01/05/2009,23,0.011808578
30/04/2009,22.73,-0.058941054
29/04/2009,24.11,-0.000829187
28/04/2009,24.13,-0.007431909
27/04/2009,24.31,0.011584739
24/04/2009,24.03,0.022302629
23/04/2009,23.5,-0.01394487
22/04/2009,23.83,0.035451075
21/04/2009,23,0.010929071
20/04/2009,22.75,-0.067145011
17/04/2009,24.33,0.027501733
16/04/2009,23.67,0.04980462
15/04/2009,22.52,0.038936562
14/04/2009,21.66,-0.009648593
13/04/2009,21.87,-0.00547197
09/04/2009,21.99,0.020211988
08/04/2009,21.55,0.010261284
07/04/2009,21.33,-0.067084504
06/04/2009,22.81,-0.021683417
03/04/2009,23.31,0.010782938
02/04/2009,23.06,0.071908778
01/04/2009,21.46,0.000466092
31/03/2009,21.45,-0.002793298
30/03/2009,21.51,-0.050316527
27/03/2009,22.62,-0.03816595
26/03/2009,23.5,0.066867472
25/03/2009,21.98,0.024408304
24/03/2009,21.45,-0.031661282
23/03/2009,22.14,0.082831899
20/03/2009,20.38,-0.045560505
19/03/2009,21.33,-0.004210533
18/03/2009,21.42,-0.022618089
17/03/2009,21.91,0.011014338
16/03/2009,21.67,-0.023262166
13/03/2009,22.18,-0.001801802
12/03/2009,22.22,0.061243625
11/03/2009,20.9,0.009132484
10/03/2009,20.71,0.097291862
09/03/2009,18.79,0.047407406
06/03/2009,17.92,0.011223462
05/03/2009,17.72,-0.0234255
04/03/2009,18.14,0.08091593
03/03/2009,16.73,0.01931261
02/03/2009,16.41,-0.070007997
27/02/2009,17.6,-0.001135718
26/02/2009,17.62,-0.029084824
25/02/2009,18.14,-0.030938696
24/02/2009,18.71,0.162110298
23/02/2009,15.91,-0.08202305
20/02/2009,17.27,0.004061508
19/02/2009,17.2,-0.00464038
18/02/2009,17.28,-0.033013812
17/02/2009,17.86,-0.060822218
13/02/2009,18.98,-0.023947006
12/02/2009,19.44,-0.036863553
11/02/2009,20.17,-0.007409271
10/02/2009,20.32,-0.040506984
09/02/2009,21.16,0.004262379
06/02/2009,21.07,0.006666691
05/02/2009,20.93,-0.008089504
04/02/2009,21.1,-0.007554332
03/02/2009,21.26,0.019953156
02/02/2009,20.84,-0.025581689
30/01/2009,21.38,0.00187266
29/01/2009,21.34,-0.05780904
28/01/2009,22.61,0.034649135
27/01/2009,21.84,0.070170959
26/01/2009,20.36,0.029912499
23/01/2009,19.76,0.031356977
22/01/2009,19.15,0.007337559
21/01/2009,19.01,0.010576513
20/01/2009,18.81,-0.091387752
16/01/2009,20.61,0.032046124
15/01/2009,19.96,0.0884699
14/01/2009,18.27,-0.045997413
13/01/2009,19.13,0.016337649
12/01/2009,18.82,-0.053283873
09/01/2009,19.85,-0.029778875
08/01/2009,20.45,0.022250609
07/01/2009,20,-0.055907632
06/01/2009,21.15,-0.008005694
05/01/2009,21.32,
