Date,Close,KMB
25/01/2011,65.61,0.0253139
24/01/2011,63.97,-0.004834317
21/01/2011,64.28,-0.004036646
20/01/2011,64.54,0.007621158
19/01/2011,64.05,0.002657705
18/01/2011,63.88,0.00376412
14/01/2011,63.64,0.000628733
13/01/2011,63.6,-0.004236297
12/01/2011,63.87,0.017213216
11/01/2011,62.78,-0.002068582
10/01/2011,62.91,-0.00127085
07/01/2011,62.99,-0.000476153
06/01/2011,63.02,-0.001427099
05/01/2011,63.11,0.003333072
04/01/2011,62.9,0.004301767
03/01/2011,62.63,-0.006525049
31/12/2010,63.04,0
30/12/2010,63.04,-0.001901744
29/12/2010,63.16,-0.003477165
28/12/2010,63.38,0.003635505
27/12/2010,63.15,-0.001107858
23/12/2010,63.22,0.000474646
22/12/2010,63.19,0.002535257
21/12/2010,63.03,-0.000317259
20/12/2010,63.05,0.00492886
17/12/2010,62.74,0.008162004
16/12/2010,62.23,0.003864117
15/12/2010,61.99,-0.000322581
14/12/2010,62.01,0.005984652
13/12/2010,61.64,-0.00097292
10/12/2010,61.7,-0.004527821
09/12/2010,61.98,0.000807037
08/12/2010,61.93,-0.00016146
07/12/2010,61.94,0.004206445
06/12/2010,61.68,-0.005335933
03/12/2010,62.01,0.005335933
02/12/2010,61.68,-0.012566623
01/12/2010,62.46,0.009167736
30/11/2010,61.89,0.005833755
29/11/2010,61.53,-0.00178615
26/11/2010,61.64,0.005694313
24/11/2010,61.29,-0.002769859
23/11/2010,61.46,-0.010681442
22/11/2010,62.12,0.004517594
19/11/2010,61.84,-0.004195585
18/11/2010,62.1,0.0069484
17/11/2010,61.67,0.002272728
16/11/2010,61.53,-0.010508544
15/11/2010,62.18,0.002576491
12/11/2010,62.02,-0.002093904
11/11/2010,62.15,0.004677051
10/11/2010,61.86,-0.004837939
09/11/2010,62.16,-0.010561788
08/11/2010,62.82,-0.003337309
05/11/2010,63.03,0.000793588
04/11/2010,62.98,0.000158793
03/11/2010,62.97,0.000317662
02/11/2010,62.95,0.012468192
01/11/2010,62.17,-0.018644473
29/10/2010,63.34,0.012710689
28/10/2010,62.54,0.00304268
27/10/2010,62.35,-0.004161338
26/10/2010,62.61,-0.059825708
25/10/2010,66.47,-0.001353078
22/10/2010,66.56,-0.004497084
21/10/2010,66.86,0.004196649
20/10/2010,66.58,0.007689446
19/10/2010,66.07,-0.011137984
18/10/2010,66.81,0.006456964
15/10/2010,66.38,-0.000903478
14/10/2010,66.44,-0.005703152
13/10/2010,66.82,0.00194742
12/10/2010,66.69,0.005412733
11/10/2010,66.33,-0.001807502
08/10/2010,66.45,0.005583656
07/10/2010,66.08,0.00060551
06/10/2010,66.04,0.008057816
05/10/2010,65.51,0.005050129
04/10/2010,65.18,0.002303972
01/10/2010,65.03,-0.000307503
30/09/2010,65.05,-0.000153716
29/09/2010,65.06,0.005239648
28/09/2010,64.72,-0.009227995
27/09/2010,65.32,-0.011113763
24/09/2010,66.05,-0.00648912
23/09/2010,66.48,-0.004202948
22/09/2010,66.76,0.003751786
21/09/2010,66.51,-0.00599612
20/09/2010,66.91,0.008103286
17/09/2010,66.37,-0.003309269
16/09/2010,66.59,-0.0003003
15/09/2010,66.61,0.002254453
14/09/2010,66.46,-0.000451297
13/09/2010,66.49,0.003465164
10/09/2010,66.26,0.002115124
09/09/2010,66.12,0.000605144
08/09/2010,66.08,-0.004077632
07/09/2010,66.35,0.002565458
03/09/2010,66.18,0.004391618
02/09/2010,65.89,0.007617343
01/09/2010,65.39,0.015255708
31/08/2010,64.4,0.00373367
30/08/2010,64.16,-0.004664913
27/08/2010,64.46,0.005756531
26/08/2010,64.09,-0.006066753
25/08/2010,64.48,-0.003715175
24/08/2010,64.72,-0.003701423
23/08/2010,64.96,0.003855947
20/08/2010,64.71,-0.001235521
19/08/2010,64.79,-0.00753444
18/08/2010,65.28,0.005529968
17/08/2010,64.92,-0.002922405
16/08/2010,65.11,0.004618235
13/08/2010,64.81,-0.006459573
12/08/2010,65.23,0.001687764
11/08/2010,65.12,-0.013726005
10/08/2010,66.02,0.002274624
09/08/2010,65.87,0.008844217
06/08/2010,65.29,-0.000306279
05/08/2010,65.31,-0.000459242
04/08/2010,65.34,0.008298803
03/08/2010,64.8,-0.005079669
02/08/2010,65.13,0.015628945
30/07/2010,64.12,0.002811184
29/07/2010,63.94,-0.007323757
28/07/2010,64.41,-0.007732794
27/07/2010,64.91,0.012089422
26/07/2010,64.13,0.00767007
23/07/2010,63.64,0.010742599
22/07/2010,62.96,0.00957556
21/07/2010,62.36,-0.01732815
20/07/2010,63.45,0.013167478
19/07/2010,62.62,0.008983057
16/07/2010,62.06,-0.007544783
15/07/2010,62.53,0.003203591
14/07/2010,62.33,-0.00064154
13/07/2010,62.37,0.007079676
12/07/2010,61.93,0.003720784
09/07/2010,61.7,-0.003397787
08/07/2010,61.91,0.01006502
07/07/2010,61.29,0.018110472
06/07/2010,60.19,-0.004971837
02/07/2010,60.49,-0.002476679
01/07/2010,60.64,0.000164921
30/06/2010,60.63,-0.00559212
29/06/2010,60.97,-0.012873966
28/06/2010,61.76,0.004706655
25/06/2010,61.47,-0.006809365
24/06/2010,61.89,-0.007084235
23/06/2010,62.33,-0.00064154
22/06/2010,62.37,-0.005117555
21/06/2010,62.69,-0.001434606
18/06/2010,62.78,-0.005559541
17/06/2010,63.13,0.004763426
16/06/2010,62.83,-0.003178137
15/06/2010,63.03,0.009244567
14/06/2010,62.45,0.004815419
11/06/2010,62.15,-0.001125674
10/06/2010,62.22,0.007258682
09/06/2010,61.77,0.001782387
08/06/2010,61.66,0.012730709
07/06/2010,60.88,0.011564642
04/06/2010,60.18,-0.018113454
03/06/2010,61.28,0.002941659
02/06/2010,61.1,-0.000327279
01/06/2010,61.12,0.006895447
28/05/2010,60.7,-0.007876641
27/05/2010,61.18,0.015317766
26/05/2010,60.25,-0.004966898
25/05/2010,60.55,-0.007076472
24/05/2010,60.98,-0.010440552
21/05/2010,61.62,0.006349228
20/05/2010,61.23,-0.01249712
19/05/2010,62,0
18/05/2010,62,-0.004666514
17/05/2010,62.29,0.010976704
14/05/2010,61.61,-0.00920921
13/05/2010,62.18,-0.009921669
12/05/2010,62.8,0.000159248
11/05/2010,62.79,-0.002227172
10/05/2010,62.93,0.031149133
07/05/2010,61,-0.001474322
06/05/2010,61.09,-0.007014139
05/05/2010,61.52,0.005378548
04/05/2010,61.19,0.000653915
03/05/2010,61.15,-0.001797239
30/04/2010,61.26,-0.000326424
29/04/2010,61.28,0.004251846
28/04/2010,61.02,0.004928546
27/04/2010,60.72,-0.00361664
26/04/2010,60.94,0.000164109
23/04/2010,60.93,-0.019342334
22/04/2010,62.12,-0.013272762
21/04/2010,62.95,0.006694319
20/04/2010,62.53,0.006095624
19/04/2010,62.15,0.005323881
16/04/2010,61.82,0.003727417
15/04/2010,61.59,0.005698949
14/04/2010,61.24,0.002943583
13/04/2010,61.06,-0.005389968
12/04/2010,61.39,-0.004712774
09/04/2010,61.68,0.00569061
08/04/2010,61.33,-0.00341825
07/04/2010,61.54,-0.01066763
06/04/2010,62.2,-0.000964165
05/04/2010,62.26,-0.003847392
01/04/2010,62.5,-0.006061591
31/03/2010,62.88,-0.004126335
30/03/2010,63.14,-0.001266224
29/03/2010,63.22,0.00650641
26/03/2010,62.81,-0.003655149
25/03/2010,63.04,0.002382277
24/03/2010,62.89,-0.009810205
23/03/2010,63.51,0.008062647
22/03/2010,63,0.025236411
19/03/2010,61.43,0.002281618
18/03/2010,61.29,0.005891033
17/03/2010,60.93,0.006586554
16/03/2010,60.53,0.002978162
15/03/2010,60.35,0.00448394
12/03/2010,60.08,0.006177497
11/03/2010,59.71,0.003859389
10/03/2010,59.48,-0.008871093
09/03/2010,60.01,-0.00183135
08/03/2010,60.12,0.000166348
05/03/2010,60.11,0.00116521
04/03/2010,60.04,0.000333167
03/03/2010,60.02,-0.005317394
02/03/2010,60.34,-0.006771848
01/03/2010,60.75,0.000164623
26/02/2010,60.74,0.005613355
25/02/2010,60.4,0.001657001
24/02/2010,60.3,-0.001325821
23/02/2010,60.38,0.007981419
22/02/2010,59.9,-0.005826067
19/02/2010,60.25,-0.002486533
18/02/2010,60.4,0.017536984
17/02/2010,59.35,0.001517579
16/02/2010,59.26,0.006772799
12/02/2010,58.86,-0.005590866
11/02/2010,59.19,0.00440231
10/02/2010,58.93,-0.011640789
09/02/2010,59.62,0.011301461
08/02/2010,58.95,-0.000169621
05/02/2010,58.96,-0.004568922
04/02/2010,59.23,-0.019395358
03/02/2010,60.39,-0.004790626
02/02/2010,60.68,0.019469789
01/02/2010,59.51,0.002018504
29/01/2010,59.39,0.004725747
28/01/2010,59.11,-0.006576198
27/01/2010,59.5,-0.010199904
26/01/2010,60.11,-0.00564036
25/01/2010,60.45,0.00364601
22/01/2010,60.23,-0.014504952
21/01/2010,61.11,-0.015909426
20/01/2010,62.09,-0.011370128
19/01/2010,62.8,0.009278582
15/01/2010,62.22,-0.012775645
14/01/2010,63.02,-0.00947575
13/01/2010,63.62,0.00947575
12/01/2010,63.02,0.00620774
11/01/2010,62.63,-0.001276528
08/01/2010,62.71,-0.006358311
07/01/2010,63.11,-0.006633
06/01/2010,63.53,-0.01235839
05/01/2010,64.32,0.000777665
04/01/2010,64.27,0.008751423
31/12/2009,63.71,-0.010616805
30/12/2009,64.39,-0.000310559
29/12/2009,64.41,0.000465875
28/12/2009,64.38,0.005763705
24/12/2009,64.01,-0.003586748
23/12/2009,64.24,0.000155678
22/12/2009,64.23,-0.004039782
21/12/2009,64.49,0.018151022
18/12/2009,63.33,-0.011929195
17/12/2009,64.09,-0.01348335
16/12/2009,64.96,-0.000769408
15/12/2009,65.01,-0.000307598
14/12/2009,65.03,0.004932953
11/12/2009,64.71,0.001546551
10/12/2009,64.61,0.00761287
09/12/2009,64.12,-0.012245367
08/12/2009,64.91,-0.004304388
07/12/2009,65.19,-0.01037702
04/12/2009,65.87,-0.002426082
03/12/2009,66.03,-0.011444185
02/12/2009,66.79,-0.000449068
01/12/2009,66.82,0.012802344
30/11/2009,65.97,0.006234339
27/11/2009,65.56,-0.006840492
25/11/2009,66.01,0.003794495
24/11/2009,65.76,0.001217286
23/11/2009,65.68,0.014260765
20/11/2009,64.75,0
19/11/2009,64.75,-0.005851572
18/11/2009,65.13,-0.002300438
17/11/2009,65.28,0.006917251
16/11/2009,64.83,0.012260571
13/11/2009,64.04,0.007208933
12/11/2009,63.58,-0.006740366
11/11/2009,64.01,-0.003898033
10/11/2009,64.26,0.00249299
09/11/2009,64.1,0.006102828
06/11/2009,63.71,0.002514538
05/11/2009,63.55,0.014263316
04/11/2009,62.65,0.010429296
03/11/2009,62,-0.011864818
02/11/2009,62.74,0.025505822
30/10/2009,61.16,-0.009276655
29/10/2009,61.73,0.01140449
28/10/2009,61.03,-0.008159314
27/10/2009,61.53,0.00097561
26/10/2009,61.47,-0.001625488
23/10/2009,61.57,-0.024387539
22/10/2009,63.09,0.055397776
21/10/2009,59.69,0.002180294
20/10/2009,59.56,-0.001509941
19/10/2009,59.65,0.009770967
16/10/2009,59.07,-0.005234288
15/10/2009,59.38,0.008455995
14/10/2009,58.88,-0.002205447
13/10/2009,59.01,-0.008773466
12/10/2009,59.53,0.004545845
09/10/2009,59.26,0.003380666
08/10/2009,59.06,0.006454923
07/10/2009,58.68,-0.00238298
06/10/2009,58.82,0.008193969
05/10/2009,58.34,-0.009043659
02/10/2009,58.87,0.011274462
01/10/2009,58.21,-0.013141242
30/09/2009,58.98,0.023328674
29/09/2009,57.62,-0.014644073
28/09/2009,58.47,0.013256629
25/09/2009,57.7,-0.003114728
24/09/2009,57.88,-0.004137937
23/09/2009,58.12,0.008466573
22/09/2009,57.63,0.002258318
21/09/2009,57.5,-0.006586954
18/09/2009,57.88,0.012517549
17/09/2009,57.16,-0.005930595
16/09/2009,57.5,-0.0032989
15/09/2009,57.69,-0.00604858
14/09/2009,58.04,-0.007894326
11/09/2009,58.5,0.000855066
10/09/2009,58.45,0.008936303
09/09/2009,57.93,0.001900649
08/09/2009,57.82,-0.006550618
04/09/2009,58.2,0.002752927
03/09/2009,58.04,-0.004469665
02/09/2009,58.3,-0.013628831
01/09/2009,59.1,-0.022751065
31/08/2009,60.46,0.011645449
28/08/2009,59.76,-0.00066912
27/08/2009,59.8,-0.006002019
26/08/2009,60.16,0.010023472
25/08/2009,59.56,0.004880932
24/08/2009,59.27,-0.004377111
21/08/2009,59.53,0.011998454
20/08/2009,58.82,-0.002207694
19/08/2009,58.95,0.00868904
18/08/2009,58.44,0.001027221
17/08/2009,58.38,-0.009546612
14/08/2009,58.94,0.000509122
13/08/2009,58.91,0.008523747
12/08/2009,58.41,0.004977269
11/08/2009,58.12,0.005694088
10/08/2009,57.79,0.003987868
07/08/2009,57.56,-0.004333889
06/08/2009,57.81,-0.01254851
05/08/2009,58.54,-0.010366309
04/08/2009,59.15,0.014989209
03/08/2009,58.27,-0.003084307
31/07/2009,58.45,0.001369629
30/07/2009,58.37,-0.003591282
29/07/2009,58.58,-0.004258587
28/07/2009,58.83,0.004770839
27/07/2009,58.55,0.009093311
24/07/2009,58.02,0.003799003
23/07/2009,57.8,0.059522288
22/07/2009,54.46,0.003126439
21/07/2009,54.29,-0.009897441
20/07/2009,54.83,0.006587398
17/07/2009,54.47,0.001653652
16/07/2009,54.38,0.007753408
15/07/2009,53.96,0.016442822
14/07/2009,53.08,-0.001129731
13/07/2009,53.14,0.022648223
10/07/2009,51.95,-0.003650691
09/07/2009,52.14,-0.007642376
08/07/2009,52.54,-0.005882928
07/07/2009,52.85,-0.007727868
06/07/2009,53.26,0.006215295
02/07/2009,52.93,-0.01611729
01/07/2009,53.79,0.02560863
30/06/2009,52.43,-0.014955319
29/06/2009,53.22,0.016482328
26/06/2009,52.35,-0.007611835
25/06/2009,52.75,0.018752941
24/06/2009,51.77,0.012635021
23/06/2009,51.12,0.001174398
22/06/2009,51.06,0.007667392
19/06/2009,50.67,-0.012941357
18/06/2009,51.33,0.007038152
17/06/2009,50.97,0.002160464
16/06/2009,50.86,-0.010950442
15/06/2009,51.42,-0.025157352
12/06/2009,52.73,0.005896356
11/06/2009,52.42,-0.001334477
10/06/2009,52.49,-0.001713144
09/06/2009,52.58,-0.003796512
08/06/2009,52.78,0.007034918
05/06/2009,52.41,-0.004568826
04/06/2009,52.65,-0.006436978
03/06/2009,52.99,-0.016841715
02/06/2009,53.89,0.00763718
01/06/2009,53.48,0.030181659
29/05/2009,51.89,0.006379915
28/05/2009,51.56,0.008374769
27/05/2009,51.13,-0.027774206
26/05/2009,52.57,0.027383122
22/05/2009,51.15,0.007063008
21/05/2009,50.79,-0.011744116
20/05/2009,51.39,0.003899401
19/05/2009,51.19,-0.016468453
18/05/2009,52.04,0.030237357
15/05/2009,50.49,-0.000989805
14/05/2009,50.54,-0.01939906
13/05/2009,51.53,-0.007154628
12/05/2009,51.9,0.004828595
11/05/2009,51.65,-0.005791522
08/05/2009,51.95,0.004630531
07/05/2009,51.71,0.014217787
06/05/2009,50.98,0.021011675
05/05/2009,49.92,-0.008179597
04/05/2009,50.33,0.011590857
01/05/2009,49.75,0.012337097
30/04/2009,49.14,-0.009519059
29/04/2009,49.61,-0.004625448
28/04/2009,49.84,0.004827041
27/04/2009,49.6,0.005863933
24/04/2009,49.31,-0.001216052
23/04/2009,49.37,-0.008270345
22/04/2009,49.78,-0.003409208
21/04/2009,49.95,0.000600781
20/04/2009,49.92,-0.006389798
17/04/2009,50.24,0.009198225
16/04/2009,49.78,0.013143451
15/04/2009,49.13,0.017245346
14/04/2009,48.29,-0.000207061
13/04/2009,48.3,0.00207254
09/04/2009,48.2,0.010008424
08/04/2009,47.72,-0.00543366
07/04/2009,47.98,-0.020831938
06/04/2009,48.99,-0.000204102
03/04/2009,49,-0.005292095
02/04/2009,49.26,0.040179354
01/04/2009,47.32,0.025903193
31/03/2009,46.11,-0.006054073
30/03/2009,46.39,-0.024487543
27/03/2009,47.54,0.007813365
26/03/2009,47.17,0.01108517
25/03/2009,46.65,0.010775966
24/03/2009,46.15,-0.014627062
23/03/2009,46.83,0.018317504
20/03/2009,45.98,-0.011245793
19/03/2009,46.5,-0.011545991
18/03/2009,47.04,0.003620492
17/03/2009,46.87,0.001922051
16/03/2009,46.78,0.016379677
13/03/2009,46.02,0.021969249
12/03/2009,45.02,0.017025501
11/03/2009,44.26,-0.001354708
10/03/2009,44.32,0.020746213
09/03/2009,43.41,-0.011679968
06/03/2009,43.92,-0.005676028
05/03/2009,44.17,-0.042767124
04/03/2009,46.1,0
03/03/2009,46.1,0.005001641
02/03/2009,45.87,-0.026673984
27/02/2009,47.11,0.009598026
26/02/2009,46.66,-0.018684195
25/02/2009,47.54,-0.013164959
24/02/2009,48.17,0.024376076
23/02/2009,47.01,-0.020632311
20/02/2009,47.99,-0.016122714
19/02/2009,48.77,0.006995913
18/02/2009,48.43,-0.007610856
17/02/2009,48.8,-0.019481136
13/02/2009,49.76,-0.013573063
12/02/2009,50.44,0.003773964
11/02/2009,50.25,0.018680869
10/02/2009,49.32,-0.033103721
09/02/2009,50.98,-0.009759984
06/02/2009,51.48,0.003697581
05/02/2009,51.29,0.014335052
04/02/2009,50.56,-0.018809332
03/02/2009,51.52,0.010536683
02/02/2009,50.98,-0.009565715
30/01/2009,51.47,-0.016761783
29/01/2009,52.34,0.00325328
28/01/2009,52.17,0.001534625
27/01/2009,52.09,0.008289204
26/01/2009,51.66,-0.006367605
23/01/2009,51.99,-0.025072538
22/01/2009,53.31,0.010370603
21/01/2009,52.76,0.013740674
20/01/2009,52.04,-0.022421612
16/01/2009,53.22,0.015718532
15/01/2009,52.39,0.019856074
14/01/2009,51.36,-0.016797383
13/01/2009,52.23,0.032496293
12/01/2009,50.56,0.002178003
09/01/2009,50.45,-0.01397523
08/01/2009,51.16,-0.008951218
07/01/2009,51.62,-0.021654578
06/01/2009,52.75,-0.004350711
05/01/2009,52.98,
