Date,Close,PHM
26/01/2011,8.43,0.011933316
25/01/2011,8.33,-0.011933316
24/01/2011,8.43,0.021583572
21/01/2011,8.25,-0.015634714
20/01/2011,8.38,0.012004946
19/01/2011,8.28,-0.032088315
18/01/2011,8.55,-0.016241656
14/01/2011,8.69,0.0399114
13/01/2011,8.35,-0.008348289
12/01/2011,8.42,0.01676686
11/01/2011,8.28,0.009708814
10/01/2011,8.2,-0.048790164
07/01/2011,8.61,0.045138304
06/01/2011,8.23,0.030847603
05/01/2011,7.98,0.037017628
04/01/2011,7.69,-0.011635555
03/01/2011,7.78,0.0339902
31/12/2010,7.52,0.010695289
30/12/2010,7.44,0.009453143
29/12/2010,7.37,0
28/12/2010,7.37,-0.016151091
27/12/2010,7.49,0.014795159
23/12/2010,7.38,-0.034623965
22/12/2010,7.64,0.040058761
21/12/2010,7.34,0.009582551
20/12/2010,7.27,0.02931124
17/12/2010,7.06,0.0258264
16/12/2010,6.88,0.025019701
15/12/2010,6.71,-0.016260521
14/12/2010,6.82,-0.030327234
13/12/2010,7.03,0.001423488
10/12/2010,7.02,0.008583744
09/12/2010,6.96,0.017391743
08/12/2010,6.84,0.029675768
07/12/2010,6.64,-0.006006024
06/12/2010,6.68,-0.004480963
03/12/2010,6.71,-0.005943554
02/12/2010,6.75,0.031605339
01/12/2010,6.54,0.04375698
30/11/2010,6.26,0.003200003
29/11/2010,6.24,0.00643089
26/11/2010,6.2,-0.034868826
24/11/2010,6.42,0.023641763
23/11/2010,6.27,-0.036025822
22/11/2010,6.5,0
19/11/2010,6.5,-0.031796774
18/11/2010,6.71,-0.004460974
17/11/2010,6.74,-0.02201116
16/11/2010,6.89,-0.027202823
15/11/2010,7.08,-0.05629489
12/11/2010,7.49,-0.049489265
11/11/2010,7.87,-0.003804697
10/11/2010,7.9,0.019169916
09/11/2010,7.75,-0.025479085
08/11/2010,7.95,0.011385322
05/11/2010,7.86,0.014093763
04/11/2010,7.75,0.039478811
03/11/2010,7.45,-0.07993945
02/11/2010,8.07,0.035312622
01/11/2010,7.79,-0.007672672
29/10/2010,7.85,-0.001273075
28/10/2010,7.86,-0.010126669
27/10/2010,7.94,-0.003771218
26/10/2010,7.97,-0.017413375
25/10/2010,8.11,-0.015902476
22/10/2010,8.24,0.018371613
21/10/2010,8.09,-0.004932192
20/10/2010,8.13,-0.01343942
19/10/2010,8.24,0.00364742
18/10/2010,8.21,0.029668431
15/10/2010,7.97,-0.01370738
14/10/2010,8.08,-0.012300278
13/10/2010,8.18,-0.012150818
12/10/2010,8.28,0.010929071
11/10/2010,8.19,-0.004872117
08/10/2010,8.23,-0.019254506
07/10/2010,8.39,-0.010669929
06/10/2010,8.48,-0.014051753
05/10/2010,8.6,-0.00464038
04/10/2010,8.64,-0.010362787
01/10/2010,8.73,-0.003430535
30/09/2010,8.76,0.002285715
29/09/2010,8.74,-0.012507269
28/09/2010,8.85,0.014798221
27/09/2010,8.72,0.03500941
24/09/2010,8.42,0.028917678
23/09/2010,8.18,-0.02534837
22/09/2010,8.39,-0.01537582
21/09/2010,8.52,-0.016298382
20/09/2010,8.66,0.048501522
17/09/2010,8.25,0.001212856
16/09/2010,8.24,-0.039267389
15/09/2010,8.57,-0.020785968
14/09/2010,8.75,-0.00796817
13/09/2010,8.82,0.00796817
10/09/2010,8.75,0.013809195
09/09/2010,8.63,0.003482302
08/09/2010,8.6,0.004662013
07/09/2010,8.56,-0.026514522
03/09/2010,8.79,0.020690393
02/09/2010,8.61,0.023502844
01/09/2010,8.41,0.044992391
31/08/2010,8.04,-0.001243008
30/08/2010,8.05,-0.014796817
27/08/2010,8.17,0.038682302
26/08/2010,7.86,-0.027605266
25/08/2010,8.08,0.030153038
24/08/2010,7.84,-0.011414201
23/08/2010,7.93,-0.013776048
20/08/2010,8.04,-0.009901071
19/08/2010,8.12,-0.029128273
18/08/2010,8.36,0.009615459
17/08/2010,8.28,0.036904557
16/08/2010,7.98,-0.01492565
13/08/2010,8.1,0.019950786
12/08/2010,7.94,-0.035872739
11/08/2010,8.23,-0.042812721
10/08/2010,8.59,-0.029818723
09/08/2010,8.85,0.020548668
06/08/2010,8.67,0.012768601
05/08/2010,8.56,0.021252276
04/08/2010,8.38,-0.005948858
03/08/2010,8.43,-0.06320311
02/08/2010,8.98,0.022523475
30/07/2010,8.78,-0.002275314
29/07/2010,8.8,0.024152985
28/07/2010,8.59,-0.039936853
27/07/2010,8.94,-0.014436675
26/07/2010,9.07,0.046257542
23/07/2010,8.66,0.037651506
22/07/2010,8.34,0.035391125
21/07/2010,8.05,-0.030583423
20/07/2010,8.3,0.045602479
19/07/2010,7.93,-0.015019056
16/07/2010,8.05,-0.05791727
15/07/2010,8.53,-0.001171646
14/07/2010,8.54,-0.029990714
13/07/2010,8.8,0.038221213
12/07/2010,8.47,-0.015231695
09/07/2010,8.6,0.037919235
08/07/2010,8.28,-0.026223195
07/07/2010,8.5,0.043275983
06/07/2010,8.14,-0.002453989
02/07/2010,8.16,-0.027796352
01/07/2010,8.39,0.013197552
30/06/2010,8.28,-0.010810916
29/06/2010,8.37,-0.050097837
28/06/2010,8.8,-0.013544225
25/06/2010,8.92,-0.010039125
24/06/2010,9.01,-0.004429686
23/06/2010,9.05,0.021217993
22/06/2010,8.86,-0.032207115
21/06/2010,9.15,-0.022691411
18/06/2010,9.36,-0.015898586
17/06/2010,9.51,-0.024923408
16/06/2010,9.75,-0.018293193
15/06/2010,9.93,0.046376162
14/06/2010,9.48,-0.007356838
11/06/2010,9.55,-0.022775312
10/06/2010,9.77,0.06337918
09/06/2010,9.17,-0.024772403
08/06/2010,9.4,0
07/06/2010,9.4,-0.043711433
04/06/2010,9.82,-0.048693176
03/06/2010,10.31,-0.040860791
02/06/2010,10.74,0.02641663
01/06/2010,10.46,-0.062983776
28/05/2010,11.14,-0.001793722
27/05/2010,11.16,0.031864325
26/05/2010,10.81,-0.004614683
25/05/2010,10.86,0.018587896
24/05/2010,10.66,-0.016744577
21/05/2010,10.84,0.007407441
20/05/2010,10.76,-0.047195691
19/05/2010,11.28,-0.021921088
18/05/2010,11.53,-0.010353846
17/05/2010,11.65,0.005163523
14/05/2010,11.59,-0.019650355
13/05/2010,11.82,-0.030822932
12/05/2010,12.19,0.004110158
11/05/2010,12.14,-0.007386164
10/05/2010,12.23,0.089765482
07/05/2010,11.18,-0.063251916
06/05/2010,11.91,-0.055524465
05/05/2010,12.59,-0.039709382
04/05/2010,13.1,-0.021895929
03/05/2010,13.39,0.02265958
30/04/2010,13.09,-0.016667052
29/04/2010,13.31,0.034393914
28/04/2010,12.86,0.018046782
27/04/2010,12.63,-0.03194662
26/04/2010,13.04,-0.01143741
23/04/2010,13.19,0.055331604
22/04/2010,12.48,0.058573442
21/04/2010,11.77,0.02669121
20/04/2010,11.46,0.031017108
19/04/2010,11.11,0.000900495
16/04/2010,11.1,-0.01519922
15/04/2010,11.27,-0.009713101
14/04/2010,11.38,0.031238595
13/04/2010,11.03,-0.017969935
12/04/2010,11.23,0.005357156
09/04/2010,11.17,0.025386676
08/04/2010,10.89,0.000918696
07/04/2010,10.88,-0.025409716
06/04/2010,11.16,-0.024780029
05/04/2010,11.44,0.028370697
01/04/2010,11.12,-0.01162284
31/03/2010,11.25,-0.015873349
30/03/2010,11.43,-0.016486274
29/03/2010,11.62,-0.008569033
26/03/2010,11.72,0.009429988
25/03/2010,11.61,-0.003439384
24/03/2010,11.65,0.015571249
23/03/2010,11.47,0
22/03/2010,11.47,0.023821153
19/03/2010,11.2,-0.026433257
18/03/2010,11.5,0.002612104
17/03/2010,11.47,0.006999154
16/03/2010,11.39,0.025790669
15/03/2010,11.1,-0.01164366
12/03/2010,11.23,-0.015901395
11/03/2010,11.41,0.004391751
10/03/2010,11.36,-0.011378679
09/03/2010,11.49,0.006110888
08/03/2010,11.42,0.016777435
05/03/2010,11.23,0.032582068
04/03/2010,10.87,-0.005504601
03/03/2010,10.93,0.014746811
02/03/2010,10.77,-0.013831479
01/03/2010,10.92,0.008275909
26/02/2010,10.83,0.01207632
25/02/2010,10.7,-0.01022789
24/02/2010,10.81,-0.014692643
23/02/2010,10.97,-0.036693154
22/02/2010,11.38,-0.004384049
19/02/2010,11.43,-0.005235614
18/02/2010,11.49,-0.010389704
17/02/2010,11.61,-0.004297385
16/02/2010,11.66,-0.006837633
12/02/2010,11.74,0.002558637
11/02/2010,11.71,0.041854409
10/02/2010,11.23,0.013447087
09/02/2010,11.08,-0.004502484
08/02/2010,11.13,0.022717924
05/02/2010,10.88,-0.003669729
04/02/2010,10.92,-0.040382337
03/02/2010,11.37,0.001760564
02/02/2010,11.35,0.072144466
01/02/2010,10.56,0.003795071
29/01/2010,10.52,-0.003795071
28/01/2010,10.56,0.022020995
27/01/2010,10.33,-0.001934237
26/01/2010,10.35,0.01166194
25/01/2010,10.23,0.000977995
22/01/2010,10.22,-0.028931623
21/01/2010,10.52,-0.035484582
20/01/2010,10.9,-0.008222979
19/01/2010,10.99,-0.000909504
15/01/2010,11,-0.020693496
14/01/2010,11.23,-0.007982304
13/01/2010,11.32,0.037808284
12/01/2010,10.9,-0.006401485
11/01/2010,10.97,-0.005454559
08/01/2010,11.03,-0.016187404
07/01/2010,11.21,0.077889215
06/01/2010,10.37,0
05/01/2010,10.37,0.012615403
04/01/2010,10.24,0.023716527
31/12/2009,10,-0.004987542
30/12/2009,10.05,0.007992051
29/12/2009,9.97,0.010080731
28/12/2009,9.87,-0.027973852
24/12/2009,10.15,0.008906541
23/12/2009,10.06,0.020080996
22/12/2009,9.86,0.04565108
21/12/2009,9.42,0.014973542
18/12/2009,9.28,0.006486509
17/12/2009,9.22,-0.012931215
16/12/2009,9.34,0.049379203
15/12/2009,8.89,-0.004489345
14/12/2009,8.93,0.01126138
11/12/2009,8.83,-0.001131862
10/12/2009,8.84,-0.010129518
09/12/2009,8.93,0.005614838
08/12/2009,8.88,-0.017857617
07/12/2009,9.04,-0.00331309
04/12/2009,9.07,0
03/12/2009,9.07,-0.026116827
02/12/2009,9.31,0
01/12/2009,9.31,0.018428706
30/11/2009,9.14,0.003287674
27/11/2009,9.11,-0.032400242
25/11/2009,9.41,0.011758553
24/11/2009,9.3,-0.027573327
23/11/2009,9.56,0.010515344
20/11/2009,9.46,-0.037348739
19/11/2009,9.82,-0.022155992
18/11/2009,10.04,0.044814016
17/11/2009,9.6,-0.022658024
16/11/2009,9.82,0.013326696
13/11/2009,9.69,-0.009245058
12/11/2009,9.78,-0.044985096
11/11/2009,10.23,0.078252197
10/11/2009,9.46,-0.035310003
09/11/2009,9.8,0.01542447
06/11/2009,9.65,-0.001035733
05/11/2009,9.66,0.011452494
04/11/2009,9.55,0.034082106
03/11/2009,9.23,0.024123977
02/11/2009,9.01,0
30/10/2009,9.01,-0.034899943
29/10/2009,9.33,0.024960601
28/10/2009,9.1,-0.051403178
27/10/2009,9.58,-0.012448294
26/10/2009,9.7,-0.038427377
23/10/2009,10.08,-0.03509132
22/10/2009,10.44,0.063262197
21/10/2009,9.8,-0.028170877
20/10/2009,10.08,-0.05124369
19/10/2009,10.61,-0.008446789
16/10/2009,10.7,-0.012999255
15/10/2009,10.84,-0.01009646
14/10/2009,10.95,0.033429297
13/10/2009,10.59,0.02292364
12/10/2009,10.35,-0.018191023
09/10/2009,10.54,0.004755121
08/10/2009,10.49,0.041855258
07/10/2009,10.06,-0.038991294
06/10/2009,10.46,0.005752652
05/10/2009,10.4,0.000962001
02/10/2009,10.39,-0.021895211
01/10/2009,10.62,-0.034246753
30/09/2009,10.99,-0.033992539
29/09/2009,11.37,0.009721685
28/09/2009,11.26,0.007130155
25/09/2009,11.18,-0.029958188
24/09/2009,11.52,-0.031613055
23/09/2009,11.89,-0.042804889
22/09/2009,12.41,-0.011218066
21/09/2009,12.55,-0.01266842
18/09/2009,12.71,-0.001572327
17/09/2009,12.73,-0.028650818
16/09/2009,13.1,0.050088717
15/09/2009,12.46,0.028491956
14/09/2009,12.11,-0.015567705
11/09/2009,12.3,-0.02171376
10/09/2009,12.57,0.015230755
09/09/2009,12.38,0.001616815
08/09/2009,12.36,0.001619434
04/09/2009,12.34,0.01059073
03/09/2009,12.21,0.024037626
02/09/2009,11.92,-0.031381601
01/09/2009,12.3,-0.038282187
31/08/2009,12.78,-0.029300477
28/08/2009,13.16,0.002282238
27/08/2009,13.13,-0.014366977
26/08/2009,13.32,0.019712541
25/08/2009,13.06,0.034271267
24/08/2009,12.62,-0.003954137
21/08/2009,12.67,0.022347299
20/08/2009,12.39,0.009732437
19/08/2009,12.27,-0.004878058
18/08/2009,12.33,0.000811359
17/08/2009,12.32,-0.013704366
14/08/2009,12.49,-0.019818326
13/08/2009,12.74,-0.009375069
12/08/2009,12.86,0.042897761
11/08/2009,12.32,0.003252035
10/08/2009,12.28,-0.028894466
07/08/2009,12.64,0.062010075
06/08/2009,11.88,-0.004199922
05/08/2009,11.93,0.021178259
04/08/2009,11.68,-0.006825965
03/08/2009,11.76,0.033725635
31/07/2009,11.37,0.02854788
30/07/2009,11.05,0.028455339
29/07/2009,10.74,-0.003717476
28/07/2009,10.78,0.017782406
27/07/2009,10.59,0.082642875
24/07/2009,9.75,-0.003072199
23/07/2009,9.78,0.042826388
22/07/2009,9.37,0.044742869
21/07/2009,8.96,-0.027519623
20/07/2009,9.21,0.007629465
17/07/2009,9.14,0.013216051
16/07/2009,9.02,0.038422805
15/07/2009,8.68,0.03875999
14/07/2009,8.35,0.025471359
13/07/2009,8.14,0
10/07/2009,8.14,-0.010995835
09/07/2009,8.23,0.038394809
08/07/2009,7.92,-0.021237525
07/07/2009,8.09,-0.028033524
06/07/2009,8.32,-0.023754086
02/07/2009,8.52,-0.050353886
01/07/2009,8.96,0.014615212
30/06/2009,8.83,-0.015730661
29/06/2009,8.97,0.023689771
26/06/2009,8.76,-0.022574322
25/06/2009,8.96,0.056239718
24/06/2009,8.47,-0.021028812
23/06/2009,8.65,-0.013777485
22/06/2009,8.77,-0.001139601
19/06/2009,8.78,0.024208675
18/06/2009,8.57,-0.033279032
17/06/2009,8.86,0.020525236
16/06/2009,8.68,0.00809721
15/06/2009,8.61,-0.024097552
12/06/2009,8.82,-0.005652926
11/06/2009,8.87,-0.059098157
10/06/2009,9.41,-0.015814773
09/06/2009,9.56,0.054822969
08/06/2009,9.05,0.028013036
05/06/2009,8.8,0.029990714
04/06/2009,8.54,-0.005837728
03/06/2009,8.59,-0.04328694
02/06/2009,8.97,0.034016885
01/06/2009,8.67,-0.014882931
29/05/2009,8.8,0.014882931
28/05/2009,8.67,-0.080840898
27/05/2009,9.4,-0.022094534
26/05/2009,9.61,0.026358932
22/05/2009,9.36,0.011821739
21/05/2009,9.25,-0.028771297
20/05/2009,9.52,-0.052185753
19/05/2009,10.03,-0.026563293
18/05/2009,10.3,0.067260669
15/05/2009,9.63,-0.012384059
14/05/2009,9.75,-0.012232568
13/05/2009,9.87,-0.081678031
12/05/2009,10.71,-0.047410884
11/05/2009,11.23,-0.021146162
08/05/2009,11.47,0.050972142
07/05/2009,10.9,-0.036924501
06/05/2009,11.31,-0.083911972
05/05/2009,12.3,0.011447386
04/05/2009,12.16,0.087609642
01/05/2009,11.14,-0.032673988
30/04/2009,11.51,-0.029955171
29/04/2009,11.86,0.030824358
28/04/2009,11.5,-0.040056484
27/04/2009,11.97,-0.001669449
24/04/2009,11.99,0.070841356
23/04/2009,11.17,0.01261278
22/04/2009,11.03,-0.001811595
21/04/2009,11.05,0.035932009
20/04/2009,10.66,-0.087949024
17/04/2009,11.64,0.03942692
16/04/2009,11.19,0.040114768
15/04/2009,10.75,0.053498907
14/04/2009,10.19,-0.001960785
13/04/2009,10.21,0.009842599
09/04/2009,10.11,0.047603924
08/04/2009,9.64,-0.110843383
07/04/2009,10.77,-0.07165105
06/04/2009,11.57,0.00259628
03/04/2009,11.54,0.013083484
02/04/2009,11.39,0.014147009
01/04/2009,11.23,0.027077467
31/03/2009,10.93,-0.008200502
30/03/2009,11.02,-0.033901552
27/03/2009,11.4,-0.00873368
26/03/2009,11.5,0.033601747
25/03/2009,11.12,0.022738588
24/03/2009,10.87,-0.01913498
23/03/2009,11.08,0.122759296
20/03/2009,9.8,-0.052669897
19/03/2009,10.33,-0.058287173
18/03/2009,10.95,0.074881014
17/03/2009,10.16,0.065063593
16/03/2009,9.52,-0.049190244
13/03/2009,10,-0.001998003
12/03/2009,10.02,0.086467159
11/03/2009,9.19,-0.020463827
10/03/2009,9.38,0.14918789
09/03/2009,8.08,0.022529113
06/03/2009,7.9,-0.034829391
05/03/2009,8.18,-0.018171306
04/03/2009,8.33,0.030471584
03/03/2009,8.08,-0.055369135
02/03/2009,8.54,-0.072266197
27/02/2009,9.18,-0.040560522
26/02/2009,9.56,-0.030898442
25/02/2009,9.86,-0.004048589
24/02/2009,9.9,0.122338852
23/02/2009,8.76,0.005724114
20/02/2009,8.71,-0.002293579
19/02/2009,8.73,-0.085578507
18/02/2009,9.51,-0.042209045
17/02/2009,9.92,-0.08221157
13/02/2009,10.77,0.020638631
12/02/2009,10.55,-0.03355394
11/02/2009,10.91,0.06729208
10/02/2009,10.2,-0.107710693
09/02/2009,11.36,-0.082747605
06/02/2009,12.34,0.089814772
05/02/2009,11.28,0.040711185
04/02/2009,10.83,-0.008275909
03/02/2009,10.92,0.064294351
02/02/2009,10.24,0.008827914
30/01/2009,10.15,-0.046206487
29/01/2009,10.63,-0.091625988
28/01/2009,11.65,0.082262623
27/01/2009,10.73,-0.024851716
26/01/2009,11,0.023920184
23/01/2009,10.74,0.017849229
22/01/2009,10.55,-0.004728141
21/01/2009,10.6,0.018087118
20/01/2009,10.41,-0.068672615
16/01/2009,11.15,0.044941079
15/01/2009,10.66,0.037271395
14/01/2009,10.27,-0.065025258
13/01/2009,10.96,0.021208725
12/01/2009,10.73,-0.090809684
09/01/2009,11.75,-0.049802822
08/01/2009,12.35,0.024591403
07/01/2009,12.05,-0.062721519
06/01/2009,12.83,0.055280393
05/01/2009,12.14,
