Date,Close,DNB
21/01/2011,85.15,0.008847006
20/01/2011,84.4,-0.000947418
19/01/2011,84.48,0
18/01/2011,84.48,0.001184413
14/01/2011,84.38,0.006658764
13/01/2011,83.82,-0.003453823
12/01/2011,84.11,0.010397464
11/01/2011,83.24,0.003610547
10/01/2011,82.94,0.00084434
07/01/2011,82.87,0.003626696
06/01/2011,82.57,0.015869474
05/01/2011,81.27,0.008650573
04/01/2011,80.57,-0.007912021
03/01/2011,81.21,-0.010777814
31/12/2010,82.09,0.006722509
30/12/2010,81.54,-0.003794606
29/12/2010,81.85,0.002324018
28/12/2010,81.66,-0.000489716
27/12/2010,81.7,0.003187449
23/12/2010,81.44,-0.002575267
22/12/2010,81.65,-0.000734574
21/12/2010,81.71,0.002818802
20/12/2010,81.48,-0.000981354
17/12/2010,81.56,0.006396086
16/12/2010,81.04,0.009546908
15/12/2010,80.27,-0.001866949
14/12/2010,80.42,0.009620865
13/12/2010,79.65,0.007434978
10/12/2010,79.06,0.006217111
09/12/2010,78.57,0.003314638
08/12/2010,78.31,0.004351171
07/12/2010,77.97,0.00346888
06/12/2010,77.7,-0.001286174
03/12/2010,77.8,0.002445146
02/12/2010,77.61,0.011533854
01/12/2010,76.72,0.018151228
30/11/2010,75.34,-0.001458983
29/11/2010,75.45,0.002122861
26/11/2010,75.29,-0.010175179
24/11/2010,76.06,0.013501198
23/11/2010,75.04,-0.010208905
22/11/2010,75.81,-0.005131253
19/11/2010,76.2,0.007640664
18/11/2010,75.62,0.005436598
17/11/2010,75.21,-0.001859724
16/11/2010,75.35,-0.012922121
15/11/2010,76.33,-0.002747434
12/11/2010,76.54,-0.008456435
11/11/2010,77.19,0.012777227
10/11/2010,76.21,0.006318305
09/11/2010,75.73,-0.011683756
08/11/2010,76.62,-0.004167758
05/11/2010,76.94,-0.000519751
04/11/2010,76.98,0.012680737
03/11/2010,76.01,0.0025028
02/11/2010,75.82,0.013677924
01/11/2010,74.79,0.005093845
29/10/2010,74.41,0.000403253
28/10/2010,74.38,0.006880297
27/10/2010,73.87,-0.017578447
26/10/2010,75.18,0.000798403
25/10/2010,75.12,-0.001330318
22/10/2010,75.22,0.00292904
21/10/2010,75,0.004275795
20/10/2010,74.68,-0.006539897
19/10/2010,75.17,-0.009005491
18/10/2010,75.85,-0.002370293
15/10/2010,76.03,0.01004635
14/10/2010,75.27,-0.000265675
13/10/2010,75.29,0.00053142
12/10/2010,75.25,-0.001328021
11/10/2010,75.35,0.003589713
08/10/2010,75.08,0.001866418
07/10/2010,74.94,0.000533903
06/10/2010,74.9,-0.001200881
05/10/2010,74.99,0.014641943
04/10/2010,73.9,-0.010097696
01/10/2010,74.65,0.006855326
30/09/2010,74.14,-0.005246531
29/09/2010,74.53,-0.000134165
28/09/2010,74.54,0.013914443
27/09/2010,73.51,-0.00393728
24/09/2010,73.8,0.037552728
23/09/2010,71.08,-0.014525395
22/09/2010,72.12,0.004029182
21/09/2010,71.83,0.003207142
20/09/2010,71.6,0.027612374
17/09/2010,69.65,0.015627579
16/09/2010,68.57,-0.002621615
15/09/2010,68.75,-0.000581649
14/09/2010,68.79,-0.003772494
13/09/2010,69.05,0.008727328
10/09/2010,68.45,0.002926118
09/09/2010,68.25,0.001759789
08/09/2010,68.13,0.002939882
07/09/2010,67.93,-0.012580622
03/09/2010,68.79,0.014348709
02/09/2010,67.81,0.012017057
01/09/2010,67,0.016554178
31/08/2010,65.9,-0.005297023
30/08/2010,66.25,-0.01676435
27/08/2010,67.37,0.007748511
26/08/2010,66.85,-0.009824432
25/08/2010,67.51,0.002372832
24/08/2010,67.35,-0.005183277
23/08/2010,67.7,-0.003980251
20/08/2010,67.97,-0.001470156
19/08/2010,68.07,-0.010521798
18/08/2010,68.79,0.004954834
17/08/2010,68.45,0.010574339
16/08/2010,67.73,0.002365116
13/08/2010,67.57,0
12/08/2010,67.57,-0.006049447
11/08/2010,67.98,-0.019375652
10/08/2010,69.31,-0.00546764
09/08/2010,69.69,0.010530209
06/08/2010,68.96,-0.00115942
05/08/2010,69.04,-0.003181492
04/08/2010,69.26,0.01117979
03/08/2010,68.49,-0.013631302
02/08/2010,69.43,0.015531193
30/07/2010,68.36,-0.035918241
29/07/2010,70.86,0.006796968
28/07/2010,70.38,-0.014248672
27/07/2010,71.39,-0.003495774
26/07/2010,71.64,0.01831295
23/07/2010,70.34,0.002277257
22/07/2010,70.18,0.01623249
21/07/2010,69.05,-0.012806852
20/07/2010,69.94,0.022996168
19/07/2010,68.35,0.0060166
16/07/2010,67.94,-0.014031215
15/07/2010,68.9,0.005822433
14/07/2010,68.5,-0.003933858
13/07/2010,68.77,0.020270964
12/07/2010,67.39,-0.001038191
09/07/2010,67.46,0.002523192
08/07/2010,67.29,0.008506879
07/07/2010,66.72,0.012062872
06/07/2010,65.92,-0.006803262
02/07/2010,66.37,-0.007505289
01/07/2010,66.87,-0.003731626
30/06/2010,67.12,-0.014201422
29/06/2010,68.08,-0.031803779
28/06/2010,70.28,-0.002841718
25/06/2010,70.48,0.000141894
24/06/2010,70.47,-0.01170924
23/06/2010,71.3,-0.00643089
22/06/2010,71.76,-0.012601427
21/06/2010,72.67,-0.007676528
18/06/2010,73.23,-0.003408087
17/06/2010,73.48,0.000408358
16/06/2010,73.45,-0.000408358
15/06/2010,73.48,0.022154329
14/06/2010,71.87,0.000417507
11/06/2010,71.84,0.004324482
10/06/2010,71.53,0.018626191
09/06/2010,70.21,-0.000569557
08/06/2010,70.25,0.004136658
07/06/2010,69.96,-0.007547206
04/06/2010,70.49,-0.03485159
03/06/2010,72.99,0.005770832
02/06/2010,72.57,0.012479363
01/06/2010,71.67,-0.018250195
28/05/2010,72.99,-0.010222947
27/05/2010,73.74,0.015167333
26/05/2010,72.63,-0.000825764
25/05/2010,72.69,-0.002198709
24/05/2010,72.85,-0.006567269
21/05/2010,73.33,0.012487298
20/05/2010,72.42,-0.031800478
19/05/2010,74.76,-0.006400022
18/05/2010,75.24,-0.006887444
17/05/2010,75.76,0.010349038
14/05/2010,74.98,-0.014826854
13/05/2010,76.1,-0.000525486
12/05/2010,76.14,0.004475458
11/05/2010,75.8,-0.011020841
10/05/2010,76.64,0.033703601
07/05/2010,74.1,-0.018452188
06/05/2010,75.48,-0.023696861
05/05/2010,77.29,-0.000775996
04/05/2010,77.35,-0.002324381
03/05/2010,77.53,0.007249223
30/04/2010,76.97,-0.002983721
29/04/2010,77.2,-0.001553197
28/04/2010,77.32,-0.011316993
27/04/2010,78.2,-0.004974817
26/04/2010,78.59,-0.002922307
23/04/2010,78.82,0.010970897
22/04/2010,77.96,0.011352031
21/04/2010,77.08,0.000648887
20/04/2010,77.03,0.00821226
19/04/2010,76.4,0.001178705
16/04/2010,76.31,-0.005097717
15/04/2010,76.7,0.005622032
14/04/2010,76.27,0.009749748
13/04/2010,75.53,0.007708704
12/04/2010,74.95,0.006156336
09/04/2010,74.49,0.004979487
08/04/2010,74.12,0.001079914
07/04/2010,74.04,-0.005656581
06/04/2010,74.46,-0.003084146
05/04/2010,74.69,0.004159126
01/04/2010,74.38,-0.000537634
31/03/2010,74.42,-0.002415784
30/03/2010,74.6,0.005106852
29/03/2010,74.22,0.009748249
26/03/2010,73.5,-0.001087843
25/03/2010,73.58,-0.00162955
24/03/2010,73.7,-0.014146413
23/03/2010,74.75,-0.002271665
22/03/2010,74.92,0.0089831
19/03/2010,74.25,0.012195273
18/03/2010,73.35,-0.003266642
17/03/2010,73.59,0.012442903
16/03/2010,72.68,0.019871424
15/03/2010,71.25,0.007325008
12/03/2010,70.73,0.014812976
11/03/2010,69.69,0.002730083
10/03/2010,69.5,0.002737557
09/03/2010,69.31,-0.004462686
08/03/2010,69.62,-0.004728819
05/03/2010,69.95,0.00157379
04/03/2010,69.84,-0.005711038
03/03/2010,70.24,0.001852512
02/03/2010,70.11,-0.001425314
01/03/2010,70.21,0.000712403
26/02/2010,70.16,-0.003840961
25/02/2010,70.43,-0.004674561
24/02/2010,70.76,0.007233561
23/02/2010,70.25,-0.011464282
22/02/2010,71.06,-0.003652202
19/02/2010,71.32,-0.000420551
18/02/2010,71.35,0.003650664
17/02/2010,71.09,0.008759593
16/02/2010,70.47,0.00113588
12/02/2010,70.39,-0.008769505
11/02/2010,71.01,0.004092294
10/02/2010,70.72,-0.00451468
09/02/2010,71.04,-0.004354245
08/02/2010,71.35,-0.035386083
05/02/2010,73.92,-0.050386498
04/02/2010,77.74,-0.015444815
03/02/2010,78.95,-0.017328409
02/02/2010,80.33,0.004616641
01/02/2010,79.96,0.012458476
29/01/2010,78.97,-0.003160759
28/01/2010,79.22,-0.011795845
27/01/2010,80.16,0.01015619
26/01/2010,79.35,-0.008658063
25/01/2010,80.04,0.003379016
22/01/2010,79.77,-0.007244598
21/01/2010,80.35,-0.012860323
20/01/2010,81.39,-0.014757265
19/01/2010,82.6,0.005462836
15/01/2010,82.15,-0.003402604
14/01/2010,82.43,0.001699855
13/01/2010,82.29,0.002677052
12/01/2010,82.07,-0.000974303
11/01/2010,82.15,0.005003366
08/01/2010,81.74,-0.010466202
07/01/2010,82.6,-0.008918945
06/01/2010,83.34,0.000600132
05/01/2010,83.29,-0.000960038
04/01/2010,83.37,-0.011923356
31/12/2009,84.37,-0.00319508
30/12/2009,84.64,0.001182173
29/12/2009,84.54,0.007599182
28/12/2009,83.9,0.002625613
24/12/2009,83.68,0.005872852
23/12/2009,83.19,0.004819867
22/12/2009,82.79,0.003387783
21/12/2009,82.51,0.005956378
18/12/2009,82.02,-0.001096692
17/12/2009,82.11,-0.001703578
16/12/2009,82.25,0.001460032
15/12/2009,82.13,-0.003888691
14/12/2009,82.45,0.007303745
11/12/2009,81.85,-0.00536129
10/12/2009,82.29,0.01938711
09/12/2009,80.71,0.004097094
08/12/2009,80.38,-0.00273326
07/12/2009,80.6,0.008347398
04/12/2009,79.93,0.016397946
03/12/2009,78.63,-0.005327258
02/12/2009,79.05,0.000632711
01/12/2009,79,0.005203388
30/11/2009,78.59,-0.001017423
27/11/2009,78.67,-0.016264621
25/11/2009,79.96,0.000500375
24/11/2009,79.92,-0.00723105
23/11/2009,80.5,0.007856871
20/11/2009,79.87,-0.001501314
19/11/2009,79.99,-0.008589086
18/11/2009,80.68,-0.00888456
17/11/2009,81.4,0
16/11/2009,81.4,0.007398307
13/11/2009,80.8,0.00322301
12/11/2009,80.54,-0.003346765
11/11/2009,80.81,0
10/11/2009,80.81,-0.00653718
09/11/2009,81.34,0.025273676
06/11/2009,79.31,0
05/11/2009,79.31,0.024248253
04/11/2009,77.41,-0.004768358
03/11/2009,77.78,-0.000385629
02/11/2009,77.81,0.01619521
30/10/2009,76.56,-0.020043342
29/10/2009,78.11,-0.003833381
28/10/2009,78.41,-0.025435771
27/10/2009,80.43,0.003986551
26/10/2009,80.11,0.017122413
23/10/2009,78.75,0.000635122
22/10/2009,78.7,0.017302578
21/10/2009,77.35,-0.003999747
20/10/2009,77.66,0.010875301
19/10/2009,76.82,0.01086327
16/10/2009,75.99,0.000526524
15/10/2009,75.95,0.003164977
14/10/2009,75.71,0.012359783
13/10/2009,74.78,-0.007327992
12/10/2009,75.33,-0.00251906
09/10/2009,75.52,0.002917387
08/10/2009,75.3,0.011486703
07/10/2009,74.44,-0.001878943
06/10/2009,74.58,0.010784683
05/10/2009,73.78,0.007072935
02/10/2009,73.26,-0.009644848
01/10/2009,73.97,-0.018086098
30/09/2009,75.32,0.006660475
29/09/2009,74.82,0.005360506
28/09/2009,74.42,0.007011895
25/09/2009,73.9,-0.001757589
24/09/2009,74.03,0.002705263
23/09/2009,73.83,-0.006614941
22/09/2009,74.32,0.004044768
21/09/2009,74.02,-0.003237122
18/09/2009,74.26,-0.00161464
17/09/2009,74.38,-0.005095894
16/09/2009,74.76,0.002142475
15/09/2009,74.6,-0.000937898
14/09/2009,74.67,0.009418799
11/09/2009,73.97,0.007871919
10/09/2009,73.39,-0.00027248
09/09/2009,73.41,-0.014604722
08/09/2009,74.49,-0.000805153
04/09/2009,74.55,0.004166953
03/09/2009,74.24,0.017665903
02/09/2009,72.94,-0.000411212
01/09/2009,72.97,-0.000958839
31/08/2009,73.04,0.001232961
28/08/2009,72.95,-0.005740858
27/08/2009,73.37,-0.006520876
26/08/2009,73.85,-0.00553644
25/08/2009,74.26,-0.001076716
24/08/2009,74.34,-0.003893406
21/08/2009,74.63,0.009153382
20/08/2009,73.95,-0.006201152
19/08/2009,74.41,0.004984854
18/08/2009,74.04,-0.005656581
17/08/2009,74.46,-0.006425725
14/08/2009,74.94,-0.006649845
13/08/2009,75.44,0.000397746
12/08/2009,75.41,0.015098156
11/08/2009,74.28,-0.00201735
10/08/2009,74.43,0.004578516
07/08/2009,74.09,0.011402323
06/08/2009,73.25,-0.001636885
05/08/2009,73.37,0.006563677
04/08/2009,72.89,0.021634459
03/08/2009,71.33,-0.009210224
31/07/2009,71.99,-0.139659266
30/07/2009,82.78,-0.004579977
29/07/2009,83.16,0.012219619
28/07/2009,82.15,0
27/07/2009,82.15,0.01533302
24/07/2009,80.9,0.001855862
23/07/2009,80.75,-0.003214642
22/07/2009,81.01,-0.005048339
21/07/2009,81.42,-0.00233086
20/07/2009,81.61,0.019550239
17/07/2009,80.03,0.001750876
16/07/2009,79.89,-0.004620676
15/07/2009,80.26,0.014052929
14/07/2009,79.14,-0.000631592
13/07/2009,79.19,0.010919357
10/07/2009,78.33,-0.001658269
09/07/2009,78.46,-0.003943273
08/07/2009,78.77,-0.000126944
07/07/2009,78.78,-0.011233946
06/07/2009,79.67,0.011614826
02/07/2009,78.75,-0.033096995
01/07/2009,81.4,0.002336881
30/06/2009,81.21,-0.000861592
29/06/2009,81.28,0.014000105
26/06/2009,80.15,-0.00559877
25/06/2009,80.6,0.013364341
24/06/2009,79.53,0.003526896
23/06/2009,79.25,-0.000630716
22/06/2009,79.3,-0.010162562
19/06/2009,80.11,0.001374056
18/06/2009,80,-0.00623055
17/06/2009,80.5,-0.000124216
16/06/2009,80.51,-0.017483824
15/06/2009,81.93,-0.019580031
12/06/2009,83.55,-0.003703487
11/06/2009,83.86,0.002746434
10/06/2009,83.63,-0.003342488
09/06/2009,83.91,-0.003212567
08/06/2009,84.18,0.002140564
05/06/2009,84,0.0110128
04/06/2009,83.08,-0.000601649
03/06/2009,83.13,0.010642258
02/06/2009,82.25,-0.007871672
01/06/2009,82.9,0.013480075
29/05/2009,81.79,0.003183936
28/05/2009,81.53,0.013832504
27/05/2009,80.41,-0.034589455
26/05/2009,83.24,0.030493886
22/05/2009,80.74,-0.00074285
21/05/2009,80.8,-0.017056675
20/05/2009,82.19,-0.002066242
19/05/2009,82.36,-0.00242542
18/05/2009,82.56,0.025516595
15/05/2009,80.48,0.002737342
14/05/2009,80.26,-0.001991537
13/05/2009,80.42,-0.013585487
12/05/2009,81.52,0.007140249
11/05/2009,80.94,-0.013133052
08/05/2009,82.01,0.012392036
07/05/2009,81,-0.001233806
06/05/2009,81.1,-0.005410736
05/05/2009,81.54,0.009116732
04/05/2009,80.8,0.000990589
01/05/2009,80.72,-0.008388897
30/04/2009,81.4,-0.013059318
29/04/2009,82.47,0.020086407
28/04/2009,80.83,0.00123793
27/04/2009,80.73,0.000743494
24/04/2009,80.67,0.015994343
23/04/2009,79.39,-0.002516041
22/04/2009,79.59,-0.010374445
21/04/2009,80.42,0.003238264
20/04/2009,80.16,-0.011288342
17/04/2009,81.07,-0.005658072
16/04/2009,81.53,0.038509571
15/04/2009,78.45,0.009863655
14/04/2009,77.68,-0.035038049
13/04/2009,80.45,-0.000372833
09/04/2009,80.48,0.018181179
08/04/2009,79.03,0.017358445
07/04/2009,77.67,-0.010756923
06/04/2009,78.51,0.000892004
03/04/2009,78.44,-0.003817284
02/04/2009,78.74,0.026640788
01/04/2009,76.67,-0.004294924
31/03/2009,77,0.020070196
30/03/2009,75.47,-0.006603299
27/03/2009,75.97,-0.00891108
26/03/2009,76.65,0.008647853
25/03/2009,75.99,0.001185068
24/03/2009,75.9,-0.015556886
23/03/2009,77.09,0.044021426
20/03/2009,73.77,0.001628002
19/03/2009,73.65,-0.0206941
18/03/2009,75.19,0.009219118
17/03/2009,74.5,0.011067733
16/03/2009,73.68,-0.01200689
13/03/2009,74.57,0.007132794
12/03/2009,74.04,0.028912064
11/03/2009,71.93,0.012168833
10/03/2009,71.06,0.017890581
09/03/2009,69.8,-0.027693208
06/03/2009,71.76,0.016013827
05/03/2009,70.62,-0.027238223
04/03/2009,72.57,0.011781965
03/03/2009,71.72,0.002373143
02/03/2009,71.55,-0.0332631
27/02/2009,73.97,0.008144473
26/02/2009,73.37,-0.005979091
25/02/2009,73.81,-0.002300563
24/02/2009,73.98,0.015941478
23/02/2009,72.81,-0.013776389
20/02/2009,73.82,-0.010644849
19/02/2009,74.61,-0.010665346
18/02/2009,75.41,-0.000265182
17/02/2009,75.43,-0.029778875
13/02/2009,77.71,-0.010878715
12/02/2009,78.56,0.003059666
11/02/2009,78.32,-0.00216823
10/02/2009,78.49,-0.034067164
09/02/2009,81.21,-0.002336881
06/02/2009,81.4,0.012485483
05/02/2009,80.39,0.010378336
04/02/2009,79.56,-0.000377003
03/02/2009,79.59,0.0182584
02/02/2009,78.15,0.027896717
30/01/2009,76,0.014445947
29/01/2009,74.91,0.01601326
28/01/2009,73.72,-0.000949088
27/01/2009,73.79,0.012820688
26/01/2009,72.85,0.01201423
23/01/2009,71.98,-0.025241395
22/01/2009,73.82,-0.017723343
21/01/2009,75.14,0.026977627
20/01/2009,73.14,-0.01168968
16/01/2009,74,0.013057857
15/01/2009,73.04,0.01253719
14/01/2009,72.13,-0.02586528
13/01/2009,74.02,-0.007537048
12/01/2009,74.58,-0.007480665
09/01/2009,75.14,-0.021591149
08/01/2009,76.78,0.01469457
07/01/2009,75.66,-0.019761161
06/01/2009,77.17,-0.009029989
05/01/2009,77.87,
