Date,Close,VTR
13/08/2013,63.22,-0.018958656
12/08/2013,64.43,-0.002789834
09/08/2013,64.61,0.004343112
08/08/2013,64.33,0.002022875
07/08/2013,64.2,-0.008376038
06/08/2013,64.74,-0.007540237
05/08/2013,65.23,0.004301743
02/08/2013,64.95,0.00354747
01/08/2013,64.72,-0.015637295
31/07/2013,65.74,-0.031297007
30/07/2013,67.83,-0.00822204
29/07/2013,68.39,-0.00058471
26/07/2013,68.43,-0.010466733
25/07/2013,69.15,0.002751432
24/07/2013,68.96,-0.035751155
23/07/2013,71.47,-0.001956948
22/07/2013,71.61,0.002376792
19/07/2013,71.44,-0.010027939
18/07/2013,72.16,0.007511511
17/07/2013,71.62,0.010244985
16/07/2013,70.89,0.00282526
15/07/2013,70.69,0.001982442
12/07/2013,70.55,-0.009873141
11/07/2013,71.25,0.037173687
10/07/2013,68.65,-0.005375185
09/07/2013,69.02,0.01430055
08/07/2013,68.04,0
05/07/2013,68.04,-0.017194071
03/07/2013,69.22,-0.009203401
02/07/2013,69.86,0.018054943
01/07/2013,68.61,-0.012312751
28/06/2013,69.46,-0.004739686
27/06/2013,69.79,0.013851037
26/06/2013,68.83,0.021439881
25/06/2013,67.37,0.031973769
24/06/2013,65.25,-0.003213223
21/06/2013,65.46,0.016636243
20/06/2013,64.38,-0.063052095
19/06/2013,68.57,-0.044217129
18/06/2013,71.67,0.003774381
17/06/2013,71.4,0.013678561
14/06/2013,70.43,0.013292556
13/06/2013,69.5,0.013617478
12/06/2013,68.56,-0.020071427
11/06/2013,69.95,-0.007690155
10/06/2013,70.49,-0.010723963
07/06/2013,71.25,-0.000561246
06/06/2013,71.29,0.025429313
05/06/2013,69.5,-0.010591197
04/06/2013,70.24,-0.016939987
03/06/2013,71.44,0.000980324
31/05/2013,71.37,-0.01970097
30/05/2013,72.79,0.003164777
29/05/2013,72.56,-0.030938696
28/05/2013,74.84,-0.024027559
24/05/2013,76.66,-0.0182258
23/05/2013,78.07,-0.033256623
22/05/2013,80.71,-0.027134395
21/05/2013,82.93,0.007625771
20/05/2013,82.3,0.00768437
17/05/2013,81.67,0.0054021
16/05/2013,81.23,-0.006992607
15/05/2013,81.8,0.015647458
14/05/2013,80.53,0.008104277
13/05/2013,79.88,0.007665762
10/05/2013,79.27,0.007216591
09/05/2013,78.7,-0.012124422
08/05/2013,79.66,-0.012351227
07/05/2013,80.65,0.003477832
06/05/2013,80.37,0.004864369
03/05/2013,79.98,-0.003494761
02/05/2013,80.26,0.010143472
01/05/2013,79.45,-0.002263013
30/04/2013,79.63,0.007943054
29/04/2013,79,0.007496382
26/04/2013,78.41,-0.002420229
25/04/2013,78.6,-0.007730854
24/04/2013,79.21,-0.002269862
23/04/2013,79.39,0.003406728
22/04/2013,79.12,0.000885124
19/04/2013,79.05,0.016967939
18/04/2013,77.72,0.002447666
17/04/2013,77.53,-0.003090794
16/04/2013,77.77,0.014767108
15/04/2013,76.63,-0.007151711
12/04/2013,77.18,0.011336365
11/04/2013,76.31,0.002098912
10/04/2013,76.15,0.008175151
09/04/2013,75.53,-0.00026476
08/04/2013,75.55,0.010779265
05/04/2013,74.74,0.0012049
04/04/2013,74.65,0.015117038
03/04/2013,73.53,-0.006641841
02/04/2013,74.02,0.007049921
01/04/2013,73.5,0.004089985
28/03/2013,73.2,0.01500269
27/03/2013,72.11,0.00166551
26/03/2013,71.99,0.01019206
25/03/2013,71.26,0.003937013
22/03/2013,70.98,0.010337839
21/03/2013,70.25,0.001709646
20/03/2013,70.13,0.003428085
19/03/2013,69.89,-0.004568174
18/03/2013,70.21,-0.006813369
15/03/2013,70.69,0.002407763
14/03/2013,70.52,0.003124559
13/03/2013,70.3,-0.002273374
12/03/2013,70.46,-0.001984972
11/03/2013,70.6,0.003689517
08/03/2013,70.34,-0.007083186
07/03/2013,70.84,-0.000846621
06/03/2013,70.9,-0.012753309
05/03/2013,71.81,0.002789013
04/03/2013,71.61,0.004899569
01/03/2013,71.26,0.006758685
28/02/2013,70.78,0.006804676
27/02/2013,70.3,0.01072588
26/02/2013,69.55,0.010115693
25/02/2013,68.85,-0.018420437
22/02/2013,70.13,0.010031612
21/02/2013,69.43,-0.002158119
20/02/2013,69.58,0.003311023
19/02/2013,69.35,-0.001728858
15/02/2013,69.47,0.024627839
14/02/2013,67.78,-0.004856879
13/02/2013,68.11,-0.000733837
12/02/2013,68.16,0.006771703
11/02/2013,67.7,0.00414447
08/02/2013,67.42,0.011336637
07/02/2013,66.66,0
06/02/2013,66.66,0.001651528
05/02/2013,66.55,-0.006141881
04/02/2013,66.96,-0.001343184
01/02/2013,67.05,0.011399553
31/01/2013,66.29,-0.00571602
30/01/2013,66.67,-0.002845804
29/01/2013,66.86,0.003896303
28/01/2013,66.6,-0.000750469
25/01/2013,66.65,0.008437597
24/01/2013,66.09,0.002423876
23/01/2013,65.93,-0.00060652
22/01/2013,65.97,0.003340422
18/01/2013,65.75,0.003351618
17/01/2013,65.53,0.005969253
16/01/2013,65.14,-0.001227371
15/01/2013,65.22,0.003071255
14/01/2013,65.02,-0.002611168
11/01/2013,65.19,0.000460299
10/01/2013,65.16,-0.001686729
09/01/2013,65.27,0.003068899
08/01/2013,65.07,0.004775485
07/01/2013,64.76,-0.003391401
04/01/2013,64.98,0.004627496
03/01/2013,64.68,-0.007393749
02/01/2013,65.16,0.006775511
31/12/2012,64.72,0.012125129
28/12/2012,63.94,-0.006702542
27/12/2012,64.37,0.002332997
26/12/2012,64.22,-0.006364011
24/12/2012,64.63,0.009639378
21/12/2012,64.01,-0.010567309
20/12/2012,64.69,0.015579066
19/12/2012,63.69,-0.00313529
18/12/2012,63.89,0.0080145
17/12/2012,63.38,0.010786907
14/12/2012,62.7,-0.013308181
13/12/2012,63.54,-0.023793985
12/12/2012,65.07,-0.004446837
11/12/2012,65.36,0.005677039
10/12/2012,64.99,-0.003839366
07/12/2012,65.24,0.005841677
06/12/2012,64.86,0.011474773
05/12/2012,64.12,-0.006063923
04/12/2012,64.51,0.005752056
03/12/2012,64.14,0.007668869
30/11/2012,63.65,0.00110037
29/11/2012,63.58,-0.003610962
28/11/2012,63.81,-0.003910226
27/11/2012,64.06,-0.01702564
26/11/2012,65.16,0.001535863
23/11/2012,65.06,0.011439296
21/11/2012,64.32,-0.006045124
20/11/2012,64.71,0.002940496
19/11/2012,64.52,0.011065335
16/11/2012,63.81,0.014204784
15/11/2012,62.91,-0.004757383
14/11/2012,63.21,-0.011639012
13/11/2012,63.95,0.00250509
12/11/2012,63.79,0.001568874
09/11/2012,63.69,0.004090629
08/11/2012,63.43,-0.010819392
07/11/2012,64.12,0.003280484
06/11/2012,63.91,0.010696972
05/11/2012,63.23,-0.015068563
02/11/2012,64.19,0.01112254
01/11/2012,63.48,0.003313612
31/10/2012,63.27,0.003641838
26/10/2012,63.04,0.000317309
25/10/2012,63.02,-0.009004089
24/10/2012,63.59,0.00173133
23/10/2012,63.48,-0.016095355
22/10/2012,64.51,-0.000464936
19/10/2012,64.54,-0.002476015
18/10/2012,64.7,0.012598347
17/10/2012,63.89,-0.012752894
16/10/2012,64.71,0.006200609
15/10/2012,64.31,0.012045511
12/10/2012,63.54,-0.001886793
11/10/2012,63.66,-0.004232313
10/10/2012,63.93,0.012909499
09/10/2012,63.11,0.000158466
08/10/2012,63.1,-0.001108735
05/10/2012,63.17,0.008265824
04/10/2012,62.65,0.000638672
03/10/2012,62.61,-0.002233568
02/10/2012,62.75,0.014931641
01/10/2012,61.82,-0.006931599
28/09/2012,62.25,0.004992361
27/09/2012,61.94,-0.004831705
26/09/2012,62.24,0.002735099
25/09/2012,62.07,-0.013919111
24/09/2012,62.94,0.00461821
21/09/2012,62.65,-0.003982482
20/09/2012,62.9,-0.00602316
19/09/2012,63.28,0.003641261
18/09/2012,63.05,-0.033684769
17/09/2012,65.21,0.002149218
14/09/2012,65.07,-0.004446837
13/09/2012,65.36,0.007062827
12/09/2012,64.9,0.002931875
11/09/2012,64.71,0.007445358
10/09/2012,64.23,-0.012532074
07/09/2012,65.04,-0.022800805
06/09/2012,66.54,0.004518761
05/09/2012,66.24,-0.001357773
04/09/2012,66.33,0.012744824
31/08/2012,65.49,0.004898219
30/08/2012,65.17,0.003843498
29/08/2012,64.92,0.001233046
28/08/2012,64.84,0.005567599
27/08/2012,64.48,0.005131007
