Date,Close,RIG
31/01/2011,79.93,0.013603938
28/01/2011,78.85,-0.012727788
27/01/2011,79.86,-0.001876525
26/01/2011,80.01,0.022242797
25/01/2011,78.25,-0.007511653
24/01/2011,78.84,0.005213975
21/01/2011,78.43,0.000765306
20/01/2011,78.37,-0.010535098
19/01/2011,79.2,-0.046141156
18/01/2011,82.94,0.048543028
14/01/2011,79.01,0.021621772
13/01/2011,77.32,0.003627887
12/01/2011,77.04,0.011225806
11/01/2011,76.18,0.032011269
10/01/2011,73.78,-0.016933613
07/01/2011,75.04,0.027014068
06/01/2011,73.04,-0.002871012
05/01/2011,73.25,0.050395548
04/01/2011,69.65,0.00301963
03/01/2011,69.44,-0.001007557
31/12/2010,69.51,0.005481837
30/12/2010,69.13,-0.002167474
29/12/2010,69.28,0.014832321
28/12/2010,68.26,-0.002779608
27/12/2010,68.45,-0.012629913
23/12/2010,69.32,0.000577201
22/12/2010,69.28,-0.004320905
21/12/2010,69.58,-0.005589409
20/12/2010,69.97,0.009044639
17/12/2010,69.34,0.000432744
16/12/2010,69.31,-0.036547977
15/12/2010,71.89,-0.012578782
14/12/2010,72.8,0.004543272
13/12/2010,72.47,0.003317211
10/12/2010,72.23,0.013099407
09/12/2010,71.29,0.003653742
08/12/2010,71.03,0.01918899
07/12/2010,69.68,-0.017780143
06/12/2010,70.93,0.005938931
03/12/2010,70.51,-0.005938931
02/12/2010,70.93,0.046016628
01/12/2010,67.74,0.010536567
30/11/2010,67.03,-0.024172142
29/11/2010,68.67,0.03196011
26/11/2010,66.51,0.002710029
24/11/2010,66.33,0.000452386
23/11/2010,66.3,-0.019418086
22/11/2010,67.6,-0.010740926
19/11/2010,68.33,0.002637751
18/11/2010,68.15,0.009731719
17/11/2010,67.49,0.019903388
16/11/2010,66.16,-0.015894772
15/11/2010,67.22,-0.007263057
12/11/2010,67.71,-0.024508885
11/11/2010,69.39,-0.006750474
10/11/2010,69.86,0.029636103
09/11/2010,67.82,0.011866054
08/11/2010,67.02,0.047358781
05/11/2010,63.92,-0.00452666
04/11/2010,64.21,0.003901074
03/11/2010,63.96,0.005644418
02/11/2010,63.6,0.011067307
01/11/2010,62.9,-0.007286584
29/10/2010,63.36,-0.012547216
28/10/2010,64.16,-0.00528526
27/10/2010,64.5,0.002017538
26/10/2010,64.37,-0.005731562
25/10/2010,64.74,-0.007693529
22/10/2010,65.24,0.002609164
21/10/2010,65.07,-0.014948417
20/10/2010,66.05,0.008056591
19/10/2010,65.52,-0.042724945
18/10/2010,68.38,0.019194447
15/10/2010,67.08,0.005980879
14/10/2010,66.68,-0.002247024
13/10/2010,66.83,0.030692169
12/10/2010,64.81,0.045778195
11/10/2010,61.91,-0.017135498
08/10/2010,62.98,0.015037877
07/10/2010,62.04,-0.020105991
06/10/2010,63.3,-0.006613156
05/10/2010,63.72,0.010729039
04/10/2010,63.04,-0.020567488
01/10/2010,64.35,0.000932836
30/09/2010,64.29,-0.012981174
29/09/2010,65.13,0.030080971
28/09/2010,63.2,0.013380257
27/09/2010,62.36,0.037579982
24/09/2010,60.06,0.009872079
23/09/2010,59.47,-0.007037563
22/09/2010,59.89,0.003680165
21/09/2010,59.67,-0.009175142
20/09/2010,60.22,0.000996843
17/09/2010,60.16,0.004999177
16/09/2010,59.86,0.001337346
15/09/2010,59.78,0.024211798
14/09/2010,58.35,-0.008362537
13/09/2010,58.84,0.000339963
10/09/2010,58.82,0.061709025
09/09/2010,55.3,0.028615305
08/09/2010,53.74,0.012922738
07/09/2010,53.05,-0.023841696
03/09/2010,54.33,0.006092514
02/09/2010,54,-0.006092514
01/09/2010,54.33,0.065213637
31/08/2010,50.9,-0.027897974
30/08/2010,52.34,0.005940422
27/08/2010,52.03,0.026881245
26/08/2010,50.65,-0.015087971
25/08/2010,51.42,-0.018879389
24/08/2010,52.4,0.029633232
23/08/2010,50.87,-0.002552274
20/08/2010,51,-0.025361925
19/08/2010,52.31,-0.033276874
18/08/2010,54.08,-0.008286577
17/08/2010,54.53,0.015151805
16/08/2010,53.71,-0.00815877
13/08/2010,54.15,0.004813042
12/08/2010,53.89,-0.004997697
11/08/2010,54.16,-0.041589794
10/08/2010,56.46,-0.006355954
09/08/2010,56.82,-0.005090856
06/08/2010,57.11,-0.014256152
05/08/2010,57.93,0.078432864
04/08/2010,53.56,0.061009778
03/08/2010,50.39,-0.005738613
02/08/2010,50.68,0.092335131
30/07/2010,46.21,-0.025215011
29/07/2010,47.39,0.013169264
28/07/2010,46.77,-0.008516126
27/07/2010,47.17,0.023596118
26/07/2010,46.07,0.017738339
23/07/2010,45.26,-0.03067792
22/07/2010,46.67,-0.022877507
21/07/2010,47.75,-0.025841231
20/07/2010,49,0.018954008
19/07/2010,48.08,-0.079914708
16/07/2010,52.08,-0.049082712
15/07/2010,54.7,0.043720768
14/07/2010,52.36,0.007091549
13/07/2010,51.99,-0.039043148
12/07/2010,54.06,0.042125409
09/07/2010,51.83,-0.004619835
08/07/2010,52.07,0.018021997
07/07/2010,51.14,0.060245832
06/07/2010,48.15,0.005832135
02/07/2010,47.87,-0.021083873
01/07/2010,48.89,0.053783177
30/06/2010,46.33,-0.010520763
29/06/2010,46.82,-0.067311265
28/06/2010,50.08,0.006209334
25/06/2010,49.77,0.000401929
24/06/2010,49.75,-0.058742864
23/06/2010,52.76,0.005130653
22/06/2010,52.49,-0.026693314
21/06/2010,53.91,-0.012901027
18/06/2010,54.61,0.099659489
17/06/2010,49.43,0.049984484
16/06/2010,47.02,-0.031196919
15/06/2010,48.51,0.080008351
14/06/2010,44.78,-0.045189398
11/06/2010,46.85,0.056643762
10/06/2010,44.27,0.038922587
09/06/2010,42.58,-0.08440504
08/06/2010,46.33,-0.059493982
07/06/2010,49.17,-0.020731345
04/06/2010,50.2,-0.017965146
03/06/2010,51.11,0.055513951
02/06/2010,48.35,-0.034356464
01/06/2010,50.04,-0.126185332
28/05/2010,56.77,-0.050491493
27/05/2010,59.71,0.019106169
26/05/2010,58.58,0.024538988
25/05/2010,57.16,0.057611322
24/05/2010,53.96,-0.093353958
21/05/2010,59.24,0.02098158
20/05/2010,58.01,-0.080294622
19/05/2010,62.86,0.003027167
18/05/2010,62.67,-0.036350548
17/05/2010,64.99,-0.020258099
14/05/2010,66.32,-0.005563506
13/05/2010,66.69,-0.021509396
12/05/2010,68.14,-0.010511046
11/05/2010,68.86,0.037282424
10/05/2010,66.34,-0.02486172
07/05/2010,68.01,-0.024545565
06/05/2010,69.7,-0.042966036
05/05/2010,72.76,0.000274914
04/05/2010,72.74,-0.002334364
03/05/2010,72.91,0.008125088
30/04/2010,72.32,-0.082125289
29/04/2010,78.51,-0.077423249
28/04/2010,84.83,0.003661061
27/04/2010,84.52,-0.040348622
26/04/2010,88,-0.021249886
23/04/2010,89.89,-0.004440012
22/04/2010,90.29,-0.000885642
21/04/2010,90.37,-0.018202257
20/04/2010,92.03,0.04148776
19/04/2010,88.29,0.015178608
16/04/2010,86.96,-0.012115819
15/04/2010,88.02,0.007297638
14/04/2010,87.38,0.03197761
13/04/2010,84.63,-0.013846736
12/04/2010,85.81,0.001866325
09/04/2010,85.65,-0.018393717
08/04/2010,87.24,0.00401999
07/04/2010,86.89,-0.016550055
06/04/2010,88.34,-0.00879077
05/04/2010,89.12,0.003935021
01/04/2010,88.77,0.027292588
31/03/2010,86.38,0.037869462
30/03/2010,83.17,0.002287091
29/03/2010,82.98,0.013833493
26/03/2010,81.84,0.008590064
25/03/2010,81.14,-0.010665133
24/03/2010,82.01,-0.008136544
23/03/2010,82.68,0.014006684
22/03/2010,81.53,-0.003795071
19/03/2010,81.84,-0.022114369
18/03/2010,83.67,-0.021284947
17/03/2010,85.47,-0.010359168
16/03/2010,86.36,0.019409004
15/03/2010,84.7,-0.016045317
12/03/2010,86.07,0.006176816
11/03/2010,85.54,-0.004781629
10/03/2010,85.95,0.012409431
09/03/2010,84.89,-0.001177302
08/03/2010,84.99,0.008270369
05/03/2010,84.29,0.013857586
04/03/2010,83.13,0.006274909
03/03/2010,82.61,0.017338652
02/03/2010,81.19,0.011520722
01/03/2010,80.26,0.005497265
26/02/2010,79.82,0.007292878
25/02/2010,79.24,-0.007668653
24/02/2010,79.85,-0.056719996
23/02/2010,84.51,-0.009304584
22/02/2010,85.3,0.002112429
19/02/2010,85.12,0.021373409
18/02/2010,83.32,-0.009674605
17/02/2010,84.13,0.015331478
16/02/2010,82.85,-0.006376729
12/02/2010,83.38,-0.030706239
11/02/2010,85.98,0.013701251
10/02/2010,84.81,0.000471754
09/02/2010,84.77,0.016293397
08/02/2010,83.4,-0.007049435
05/02/2010,83.99,0.007769118
04/02/2010,83.34,-0.048024218
03/02/2010,87.44,-0.019255324
02/02/2010,89.14,0.020399619
01/02/2010,87.34,0.030220803
29/01/2010,84.74,-0.004591755
28/01/2010,85.13,-0.025056409
27/01/2010,87.29,-0.000572639
26/01/2010,87.34,0.002407292
25/01/2010,87.13,0.016315086
22/01/2010,85.72,-0.040243199
21/01/2010,89.24,-0.019420241
20/01/2010,90.99,-0.022064913
19/01/2010,93.02,0.012657712
15/01/2010,91.85,-0.005212304
14/01/2010,92.33,0.001842919
13/01/2010,92.16,0.021385911
12/01/2010,90.21,-0.025284552
11/01/2010,92.52,-0.005174656
08/01/2010,93,0.021630103
07/01/2010,91.01,-0.007116688
06/01/2010,91.66,0.034405791
05/01/2010,88.56,0.020304108
04/01/2010,86.78,0.046948119
31/12/2009,82.8,-0.009735069
30/12/2009,83.61,-0.00524873
29/12/2009,84.05,-0.011239397
28/12/2009,85,0.008150775
24/12/2009,84.31,0.000830614
23/12/2009,84.24,0.016396753
22/12/2009,82.87,-0.009846381
21/12/2009,83.69,0.013230888
18/12/2009,82.59,-0.002901707
17/12/2009,82.83,-0.016048249
16/12/2009,84.17,0.009669985
15/12/2009,83.36,0.024039035
14/12/2009,81.38,0.01373359
11/12/2009,80.27,-0.005342623
10/12/2009,80.7,0.006713938
09/12/2009,80.16,0.012679851
08/12/2009,79.15,-0.047495821
07/12/2009,83,0
04/12/2009,83,-0.014591815
03/12/2009,84.22,-0.021728496
02/12/2009,86.07,-0.006138897
01/12/2009,86.6,0.014070818
30/11/2009,85.39,0.005637126
27/11/2009,84.91,-0.016932734
25/11/2009,86.36,0.010827278
24/11/2009,85.43,0.005046071
23/11/2009,85,0.014218249
20/11/2009,83.8,-0.016803141
19/11/2009,85.22,-0.023999761
18/11/2009,87.29,-0.020186669
17/11/2009,89.07,-0.005039487
16/11/2009,89.52,0.02499706
13/11/2009,87.31,-0.00068697
12/11/2009,87.37,-0.027767021
11/11/2009,89.83,0.014916443
10/11/2009,88.5,0.003962643
09/11/2009,88.15,0.031693808
06/11/2009,85.4,-0.005022495
05/11/2009,85.83,0.016682718
04/11/2009,84.41,-0.017614359
03/11/2009,85.91,0.019630369
02/11/2009,84.24,0.003925072
30/10/2009,83.91,-0.034322549
29/10/2009,86.84,0.036111778
28/10/2009,83.76,-0.042310857
27/10/2009,87.38,-0.008660036
26/10/2009,88.14,-0.019326444
23/10/2009,89.86,-0.031654798
22/10/2009,92.75,0.012694794
21/10/2009,91.58,0.002733587
20/10/2009,91.33,-0.014889152
19/10/2009,92.7,0.017630231
16/10/2009,91.08,-0.004382128
15/10/2009,91.48,0.013093657
14/10/2009,90.29,0.023646532
13/10/2009,88.18,-0.017647847
12/10/2009,89.75,-0.005887925
09/10/2009,90.28,-0.020067563
08/10/2009,92.11,0.049175647
07/10/2009,87.69,0.024005769
06/10/2009,85.61,0.025434624
05/10/2009,83.46,0.018868484
02/10/2009,81.9,-0.012015437
01/10/2009,82.89,-0.031352764
30/09/2009,85.53,-0.000116911
29/09/2009,85.54,0.014009294
28/09/2009,84.35,0.013847661
25/09/2009,83.19,-0.000480711
24/09/2009,83.23,-0.016680954
23/09/2009,84.63,-0.028882874
22/09/2009,87.11,0.029355632
21/09/2009,84.59,-0.021750156
18/09/2009,86.45,0.015151805
17/09/2009,85.15,-0.006205019
16/09/2009,85.68,0.027810798
15/09/2009,83.33,0.017187545
14/09/2009,81.91,0.00514077
11/09/2009,81.49,0.001473659
10/09/2009,81.37,0.017730301
09/09/2009,79.94,-0.002623526
08/09/2009,80.15,0.040873982
04/09/2009,76.94,0.02247581
03/09/2009,75.23,0.011228563
02/09/2009,74.39,-0.00723282
01/09/2009,74.93,-0.012071514
31/08/2009,75.84,-0.022425972
28/08/2009,77.56,0.002840544
27/08/2009,77.34,0.010136539
26/08/2009,76.56,-0.008195168
25/08/2009,77.19,-0.018229003
24/08/2009,78.61,0.01383396
21/08/2009,77.53,0.028521033
20/08/2009,75.35,0.010137475
19/08/2009,74.59,0.009699658
18/08/2009,73.87,0.018582308
17/08/2009,72.51,-0.041202559
14/08/2009,75.56,-0.025221853
13/08/2009,77.49,0.028535968
12/08/2009,75.31,0.013905826
11/08/2009,74.27,-0.020259256
10/08/2009,75.79,0.009678564
07/08/2009,75.06,-0.02694518
06/08/2009,77.11,-0.006334453
05/08/2009,77.6,-0.034575723
04/08/2009,80.33,-0.021307537
03/08/2009,82.06,0.02930658
31/07/2009,79.69,0.012755114
30/07/2009,78.68,0.00880838
29/07/2009,77.99,-0.033538191
28/07/2009,80.65,-0.013302327
27/07/2009,81.73,-0.002932195
24/07/2009,81.97,0.025076973
23/07/2009,79.94,0.033841163
22/07/2009,77.28,-0.005033893
21/07/2009,77.67,0.028998897
20/07/2009,75.45,0.01482102
17/07/2009,74.34,0.011091687
16/07/2009,73.52,0.013419344
15/07/2009,72.54,0.029802835
14/07/2009,70.41,0.010134981
13/07/2009,69.7,0.009659125
10/07/2009,69.03,0.010924295
09/07/2009,68.28,0.012675188
08/07/2009,67.42,0.001632896
07/07/2009,67.31,-0.038757765
06/07/2009,69.97,-0.010944605
02/07/2009,70.74,-0.037865976
01/07/2009,73.47,-0.011099194
30/06/2009,74.29,-0.019065973
29/06/2009,75.72,-0.002110819
26/06/2009,75.88,-0.001974854
25/06/2009,76.03,0.036158197
24/06/2009,73.33,0.004784371
23/06/2009,72.98,0.00853177
22/06/2009,72.36,-0.062281623
19/06/2009,77.01,-0.003370498
18/06/2009,77.27,-0.00400388
17/06/2009,77.58,-0.015095592
16/06/2009,78.76,-0.023837536
15/06/2009,80.66,-0.023524731
12/06/2009,82.58,-0.024757588
11/06/2009,84.65,0.008303725
10/06/2009,83.95,0.010658145
09/06/2009,83.06,0.019819483
08/06/2009,81.43,-0.012205693
05/06/2009,82.43,0.004986328
04/06/2009,82.02,0.026562807
03/06/2009,79.87,-0.047555254
02/06/2009,83.76,0.003827756
01/06/2009,83.44,0.048622393
29/05/2009,79.48,0.009735206
28/05/2009,78.71,0.057121047
27/05/2009,74.34,0.001885015
26/05/2009,74.2,0.03301896
22/05/2009,71.79,-0.001113741
21/05/2009,71.87,-0.017106225
20/05/2009,73.11,0.011556051
19/05/2009,72.27,0.021539294
18/05/2009,70.73,0.034081953
15/05/2009,68.36,-0.035777108
14/05/2009,70.85,0.001129784
13/05/2009,70.77,-0.043818771
12/05/2009,73.94,0.003794042
11/05/2009,73.66,-0.023745163
08/05/2009,75.43,0.03397927
07/05/2009,72.91,-0.022780646
06/05/2009,74.59,0.021958052
05/05/2009,72.97,-0.014016695
04/05/2009,74,0.046751703
01/05/2009,70.62,0.045482133
30/04/2009,67.48,0.003116886
29/04/2009,67.27,0.028192114
28/04/2009,65.4,-0.017881974
27/04/2009,66.58,-0.024040333
24/04/2009,68.2,0.04360568
23/04/2009,65.29,0.019643351
22/04/2009,64.02,-0.005452152
21/04/2009,64.37,0.004359341
20/04/2009,64.09,-0.073383282
17/04/2009,68.97,0.031519546
16/04/2009,66.83,0.007811366
15/04/2009,66.31,-0.006014151
14/04/2009,66.71,0.003453716
13/04/2009,66.48,-0.005101286
09/04/2009,66.82,0.055698136
08/04/2009,63.2,0.009858563
07/04/2009,62.58,-0.027735784
06/04/2009,64.34,-0.018173918
03/04/2009,65.52,0.045270724
02/04/2009,62.62,0.054138199
01/04/2009,59.32,0.008124622
31/03/2009,58.84,-0.021187946
30/03/2009,60.1,-0.022376715
27/03/2009,61.46,-0.040183978
26/03/2009,63.98,-0.008869583
25/03/2009,64.55,0.013883695
24/03/2009,63.66,-0.018828845
23/03/2009,64.87,0.084226464
20/03/2009,59.63,-0.032015936
19/03/2009,61.57,0.037565433
18/03/2009,59.3,0.027872198
17/03/2009,57.67,0.027957865
16/03/2009,56.08,0.015091914
13/03/2009,55.24,-0.010265736
12/03/2009,55.81,0.0507182
11/03/2009,53.05,0.014238494
10/03/2009,52.3,0.050387998
09/03/2009,49.73,-0.0273718
06/03/2009,51.11,-0.015145921
05/03/2009,51.89,-0.084052034
04/03/2009,56.44,0.015174798
03/03/2009,55.59,0.011033846
02/03/2009,54.98,-0.08353438
27/02/2009,59.77,0.000167322
26/02/2009,59.76,0.028170877
25/02/2009,58.1,-0.000860215
24/02/2009,58.15,0.047363839
23/02/2009,55.46,-0.07065035
20/02/2009,59.52,-0.001678698
19/02/2009,59.62,0.04143719
18/02/2009,57.2,0.023884373
17/02/2009,55.85,-0.074171917
13/02/2009,60.15,-0.000664783
12/02/2009,60.19,0.025407272
11/02/2009,58.68,-0.009835589
10/02/2009,59.26,-0.024667917
09/02/2009,60.74,0.016768053
06/02/2009,59.73,0.031980953
05/02/2009,57.85,0.045985113
04/02/2009,55.25,0.028641576
03/02/2009,53.69,0.000931706
02/02/2009,53.64,-0.018105058
30/01/2009,54.62,-0.00310758
29/01/2009,54.79,-0.032677952
28/01/2009,56.61,0.038535557
27/01/2009,54.47,-0.006040103
26/01/2009,54.8,0.048224631
23/01/2009,52.22,0.052483302
22/01/2009,49.55,-0.008640665
21/01/2009,49.98,0.074539007
20/01/2009,46.39,-0.076737469
16/01/2009,50.09,0.001398462
15/01/2009,50.02,0.008432092
14/01/2009,49.6,-0.047445174
13/01/2009,52.01,0.028868788
12/01/2009,50.53,-0.075633482
09/01/2009,54.5,-0.038338178
08/01/2009,56.63,0.030843399
07/01/2009,54.91,-0.035951292
06/01/2009,56.92,0.04675429
05/01/2009,54.32,
