Date,Close,PH
27/01/2011,88.65,0.005202455
26/01/2011,88.19,0.019464778
25/01/2011,86.49,-0.006683593
24/01/2011,87.07,0.012365097
21/01/2011,86,0.005713968
20/01/2011,85.51,-0.063104913
19/01/2011,91.08,-0.009071596
18/01/2011,91.91,0.024896637
14/01/2011,89.65,0.004695894
13/01/2011,89.23,0.006408477
12/01/2011,88.66,0.00986123
11/01/2011,87.79,0.006170038
10/01/2011,87.25,0.013849038
07/01/2011,86.05,0.001628286
06/01/2011,85.91,-0.019480761
05/01/2011,87.6,0.001485121
04/01/2011,87.47,-0.000685714
03/01/2011,87.53,0.014151994
31/12/2010,86.3,0.003714887
30/12/2010,85.98,-0.001975252
29/12/2010,86.15,0.003255438
28/12/2010,85.87,0.000698975
27/12/2010,85.81,0.005961095
23/12/2010,85.3,-0.003510829
22/12/2010,85.6,-0.004545727
21/12/2010,85.99,0.011932757
20/12/2010,84.97,0.001766889
17/12/2010,84.82,-0.006229085
16/12/2010,85.35,0.000351556
15/12/2010,85.32,-0.009100518
14/12/2010,86.1,-0.003362517
13/12/2010,86.39,0.002898049
10/12/2010,86.14,0.012852146
09/12/2010,85.04,-0.000587786
08/12/2010,85.09,0.001175917
07/12/2010,84.99,0.003418001
06/12/2010,84.7,0.005683179
03/12/2010,84.22,0.002734679
02/12/2010,83.99,0.009570596
01/12/2010,83.19,0.036229639
30/11/2010,80.23,-0.003359675
29/11/2010,80.5,-0.011854918
26/11/2010,81.46,-0.010137491
24/11/2010,82.29,0.029098342
23/11/2010,79.93,-0.017855403
22/11/2010,81.37,0.002337743
19/11/2010,81.18,0.016769538
18/11/2010,79.83,0.022549727
17/11/2010,78.05,-0.005239294
16/11/2010,78.46,-0.024425235
15/11/2010,80.4,0.01264176
12/11/2010,79.39,-0.023896594
11/11/2010,81.31,0.010508844
10/11/2010,80.46,0.007860793
09/11/2010,79.83,-0.012325086
08/11/2010,80.82,-0.010584714
05/11/2010,81.68,0.016043785
04/11/2010,80.38,0.031853047
03/11/2010,77.86,-0.008313663
02/11/2010,78.51,0.01553205
01/11/2010,77.3,0.009749833
29/10/2010,76.55,0.008922773
28/10/2010,75.87,-0.001448798
27/10/2010,75.98,-0.006820593
26/10/2010,76.5,-0.008979174
25/10/2010,77.19,0.011465924
22/10/2010,76.31,0.004728762
21/10/2010,75.95,0.006075032
20/10/2010,75.49,0.005445985
19/10/2010,75.08,0.036071707
18/10/2010,72.42,0.019380181
15/10/2010,71.03,-0.001969058
14/10/2010,71.17,-0.008673809
13/10/2010,71.79,0.017707039
12/10/2010,70.53,-0.005796298
11/10/2010,70.94,-0.003377431
08/10/2010,71.18,0.006624874
07/10/2010,70.71,0.007381155
06/10/2010,70.19,-0.011755677
05/10/2010,71.02,0.03934463
04/10/2010,68.28,-0.030718401
01/10/2010,70.41,0.004983281
30/09/2010,70.06,-0.005551221
29/09/2010,70.45,0.004837801
28/09/2010,70.11,0.009890427
27/09/2010,69.42,-0.006604475
24/09/2010,69.88,0.030807435
23/09/2010,67.76,-0.023626591
22/09/2010,69.38,-0.001152406
21/09/2010,69.46,-0.005455864
20/09/2010,69.84,0.018935306
17/09/2010,68.53,0.019300783
16/09/2010,67.22,0.000148776
15/09/2010,67.21,0.003427979
14/09/2010,66.98,-0.011430392
13/09/2010,67.75,0.040668255
10/09/2010,65.05,0.001384509
09/09/2010,64.96,-0.001230769
08/09/2010,65.04,0.013778374
07/09/2010,64.15,-0.012701534
03/09/2010,64.97,0.019741062
02/09/2010,63.7,0.023829563
01/09/2010,62.2,0.050109362
31/08/2010,59.16,-0.003374961
30/08/2010,59.36,-0.022158341
27/08/2010,60.69,0.013937508
26/08/2010,59.85,0.003179653
25/08/2010,59.66,-0.010670325
24/08/2010,60.3,-0.027479649
23/08/2010,61.98,-0.01996712
20/08/2010,63.23,-0.008974318
19/08/2010,63.8,-0.031929912
18/08/2010,65.87,0.0054803
17/08/2010,65.51,0.032738941
16/08/2010,63.4,-0.001890955
13/08/2010,63.52,0.010922151
12/08/2010,62.83,0.007668994
11/08/2010,62.35,-0.042238793
10/08/2010,65.04,-0.004142699
09/08/2010,65.31,-0.002599589
06/08/2010,65.48,0.001375411
05/08/2010,65.39,0.014634783
04/08/2010,64.44,0.004042923
03/08/2010,64.18,0.005155053
02/08/2010,63.85,0.027468584
30/07/2010,62.12,0.009055689
29/07/2010,61.56,-0.004052855
28/07/2010,61.81,0.011716977
27/07/2010,61.09,-0.020575858
26/07/2010,62.36,0.002729829
23/07/2010,62.19,0.025899322
22/07/2010,60.6,0.038864341
21/07/2010,58.29,0.005504917
20/07/2010,57.97,0.01898185
19/07/2010,56.88,0.010959982
16/07/2010,56.26,-0.031837567
15/07/2010,58.08,0.011777067
14/07/2010,57.4,-0.015043078
13/07/2010,58.27,0.031909254
12/07/2010,56.44,-0.015471476
09/07/2010,57.32,0.000872677
08/07/2010,57.27,0.007008965
07/07/2010,56.87,0.037077767
06/07/2010,54.8,-0.004006562
02/07/2010,55.02,-0.003809528
01/07/2010,55.23,-0.004155756
30/06/2010,55.46,-0.01254272
29/06/2010,56.16,-0.032065822
28/06/2010,57.99,-0.003786579
25/06/2010,58.21,0.027341712
24/06/2010,56.64,-0.034701608
23/06/2010,58.64,0.001877614
22/06/2010,58.53,-0.041826103
21/06/2010,61.03,0.002789402
18/06/2010,60.86,-0.01046103
17/06/2010,61.5,-0.003894844
16/06/2010,61.74,-0.027635334
15/06/2010,63.47,0.041498396
14/06/2010,60.89,-0.00278803
11/06/2010,61.06,0.003445168
10/06/2010,60.85,0.040753522
09/06/2010,58.42,0.005148458
08/06/2010,58.12,0.018056046
07/06/2010,57.08,-0.024914784
04/06/2010,58.52,-0.057443176
03/06/2010,61.98,0.004852023
02/06/2010,61.68,0.035983417
01/06/2010,59.5,-0.032410244
28/05/2010,61.46,-0.020453245
27/05/2010,62.73,0.040005335
26/05/2010,60.27,0.006993035
25/05/2010,59.85,0.004857224
24/05/2010,59.56,-0.016815513
21/05/2010,60.57,0.014467701
20/05/2010,59.7,-0.063753037
19/05/2010,63.63,-0.020532686
18/05/2010,64.95,-0.020119563
17/05/2010,66.27,-0.002862957
14/05/2010,66.46,-0.025551004
13/05/2010,68.18,-0.012824425
12/05/2010,69.06,0.029537082
11/05/2010,67.05,-0.009499849
10/05/2010,67.69,0.083779923
07/05/2010,62.25,-0.035506688
06/05/2010,64.5,-0.041603085
05/05/2010,67.24,-0.010945236
04/05/2010,67.98,-0.040927902
03/05/2010,70.82,0.023429643
30/04/2010,69.18,-0.029202274
29/04/2010,71.23,0.030938386
28/04/2010,69.06,0.004498955
27/04/2010,68.75,-0.034454126
26/04/2010,71.16,0.002391841
23/04/2010,70.99,0.007777738
22/04/2010,70.44,-0.007918593
21/04/2010,71,0.046117682
20/04/2010,67.8,-0.02318057
19/04/2010,69.39,0.004622282
16/04/2010,69.07,-0.016370268
15/04/2010,70.21,-0.004689174
14/04/2010,70.54,0.011119145
13/04/2010,69.76,0.004021838
12/04/2010,69.48,0.01449721
09/04/2010,68.48,0.013081689
08/04/2010,67.59,0.016258095
07/04/2010,66.5,0.002710437
06/04/2010,66.32,-0.001506705
05/04/2010,66.42,0.017465703
01/04/2010,65.27,0.008153264
31/03/2010,64.74,-0.011976191
30/03/2010,65.52,0.004282662
29/03/2010,65.24,0.00970358
26/03/2010,64.61,-0.002782073
25/03/2010,64.79,-0.008453136
24/03/2010,65.34,-0.018649619
23/03/2010,66.57,0.015440815
22/03/2010,65.55,0.006735063
19/03/2010,65.11,-0.007497549
18/03/2010,65.6,0.003512258
17/03/2010,65.37,0.014328879
16/03/2010,64.44,0.009354605
15/03/2010,63.84,0.003609262
12/03/2010,63.61,-0.001256874
11/03/2010,63.69,-0.002039056
10/03/2010,63.82,0.00770747
09/03/2010,63.33,0.004907014
08/03/2010,63.02,0.001429139
05/03/2010,62.93,0.013760217
04/03/2010,62.07,-0.005462739
03/03/2010,62.41,0.005462739
02/03/2010,62.07,0.005816788
01/03/2010,61.71,0.022948065
26/02/2010,60.31,0.023656837
25/02/2010,58.9,0.000509468
24/02/2010,58.87,0.009558018
23/02/2010,58.31,-0.010406986
22/02/2010,58.92,-0.001356852
19/02/2010,59,0.004076093
18/02/2010,58.76,0.009747833
17/02/2010,58.19,0.016285876
16/02/2010,57.25,0.0206484
12/02/2010,56.08,-0.01205261
11/02/2010,56.76,0.021548336
10/02/2010,55.55,-0.003593894
09/02/2010,55.75,0.021943033
08/02/2010,54.54,-0.007853204
05/02/2010,54.97,0.000727935
04/02/2010,54.93,-0.042240976
03/02/2010,57.3,-0.014553271
02/02/2010,58.14,0.017349498
01/02/2010,57.14,0.021761142
29/01/2010,55.91,-0.007306457
28/01/2010,56.32,-0.018994591
27/01/2010,57.4,0.014035318
26/01/2010,56.6,-0.013512533
25/01/2010,57.37,-0.004348211
22/01/2010,57.62,-0.032442661
21/01/2010,59.52,-0.018147505
20/01/2010,60.61,-0.013275619
19/01/2010,61.42,0.047683645
15/01/2010,58.56,-0.003919903
14/01/2010,58.79,0.00922768
13/01/2010,58.25,0.0053361
12/01/2010,57.94,0.002073256
11/01/2010,57.82,0.028062171
08/01/2010,56.22,0.027957453
07/01/2010,54.67,0.011775665
06/01/2010,54.03,-0.004247859
05/01/2010,54.26,-0.0047803
04/01/2010,54.52,0.011808255
31/12/2009,53.88,-0.008685262
30/12/2009,54.35,-0.002021874
29/12/2009,54.46,-0.006406172
28/12/2009,54.81,-0.002732989
24/12/2009,54.96,0.002915454
23/12/2009,54.8,0.005856532
22/12/2009,54.48,-0.00036704
21/12/2009,54.5,0.009401857
18/12/2009,53.99,-0.003882064
17/12/2009,54.2,-0.027119689
16/12/2009,55.69,0.000359195
15/12/2009,55.67,-0.000897747
14/12/2009,55.72,0.031355102
11/12/2009,54,0.00445435
10/12/2009,53.76,-0.00297177
09/12/2009,53.92,-0.003147859
08/12/2009,54.09,-0.026274089
07/12/2009,55.53,0.003969691
04/12/2009,55.31,0.019719463
03/12/2009,54.23,-0.012279088
02/12/2009,54.9,0.00273598
01/12/2009,54.75,0.014534337
30/11/2009,53.96,0.007253821
27/11/2009,53.57,-0.026707546
25/11/2009,55.02,0.002547772
24/11/2009,54.88,0.009888379
23/11/2009,54.34,0.006646996
20/11/2009,53.98,-0.006094764
19/11/2009,54.31,-0.027244693
18/11/2009,55.81,-0.005004479
17/11/2009,56.09,-0.015391724
16/11/2009,56.96,0.035016082
13/11/2009,55,-0.005258875
12/11/2009,55.29,-0.014721989
11/11/2009,56.11,-0.01836534
10/11/2009,57.15,-0.005409663
09/11/2009,57.46,0.023240483
06/11/2009,56.14,-0.008690309
05/11/2009,56.63,0.037787871
04/11/2009,54.53,-0.013117331
03/11/2009,55.25,0.030505857
02/11/2009,53.59,0.011825572
30/10/2009,52.96,-0.024987315
29/10/2009,54.3,0.02291243
28/10/2009,53.07,-0.020146177
27/10/2009,54.15,-0.028760628
26/10/2009,55.73,-0.020073505
23/10/2009,56.86,-0.015358068
22/10/2009,57.74,0.025966371
21/10/2009,56.26,-0.029941832
20/10/2009,57.97,0.047876316
19/10/2009,55.26,0.036675999
16/10/2009,53.27,-0.004495231
15/10/2009,53.51,-0.002612917
14/10/2009,53.65,0.026824427
13/10/2009,52.23,-0.010475289
12/10/2009,52.78,-0.001703739
09/10/2009,52.87,0.017554353
08/10/2009,51.95,0.018456085
07/10/2009,51,-0.009950331
06/10/2009,51.51,0.006427133
05/10/2009,51.18,0.033376161
02/10/2009,49.5,-0.014042357
01/10/2009,50.2,-0.032147025
30/09/2009,51.84,-0.020430305
29/09/2009,52.91,0.00170245
28/09/2009,52.82,0.011807412
25/09/2009,52.2,-0.00076599
24/09/2009,52.24,-0.015574864
23/09/2009,53.06,-0.011617144
22/09/2009,53.68,-0.008163311
21/09/2009,54.12,-0.019396765
18/09/2009,55.18,0.005816083
17/09/2009,54.86,-0.001639195
16/09/2009,54.95,0.017254466
15/09/2009,54.01,0.025692928
14/09/2009,52.64,0.04746126
11/09/2009,50.2,0.030130679
10/09/2009,48.71,0.007418126
09/09/2009,48.35,0.005391967
08/09/2009,48.09,-0.004771298
04/09/2009,48.32,0.013753082
03/09/2009,47.66,0.006103355
02/09/2009,47.37,-0.011752496
01/09/2009,47.93,-0.015115724
31/08/2009,48.66,-0.014283042
28/08/2009,49.36,-0.006462058
27/08/2009,49.68,-0.002010859
26/08/2009,49.78,-0.010988024
25/08/2009,50.33,0.011791882
24/08/2009,49.74,0.005038809
21/08/2009,49.49,0.017941358
20/08/2009,48.61,0.004742766
19/08/2009,48.38,0.000206718
18/08/2009,48.37,0.024062255
17/08/2009,47.22,-0.03434618
14/08/2009,48.87,-0.020055367
13/08/2009,49.86,0.008054816
12/08/2009,49.46,0.038121439
11/08/2009,47.61,-0.013974573
10/08/2009,48.28,-0.009687801
07/08/2009,48.75,0.039327386
06/08/2009,46.87,0.00491927
05/08/2009,46.64,-0.023939285
04/08/2009,47.77,0.020300972
03/08/2009,46.81,0.055563747
31/07/2009,44.28,-0.03156519
30/07/2009,45.7,-0.027623681
29/07/2009,46.98,-0.01205981
28/07/2009,47.55,-0.012331643
27/07/2009,48.14,0.004371819
24/07/2009,47.93,-0.001459398
23/07/2009,48,0.019565155
22/07/2009,47.07,0.007249499
21/07/2009,46.73,0.01792124
20/07/2009,45.9,0.031650313
17/07/2009,44.47,-0.004263442
16/07/2009,44.66,0.017847531
15/07/2009,43.87,0.041658147
14/07/2009,42.08,0.010991747
13/07/2009,41.62,0.02284425
10/07/2009,40.68,0.011869576
09/07/2009,40.2,-0.001491425
08/07/2009,40.26,0.006979091
07/07/2009,39.98,-0.029816179
06/07/2009,41.19,-0.009904659
02/07/2009,41.6,-0.029838823
01/07/2009,42.86,-0.00233046
30/06/2009,42.96,-0.000930665
29/06/2009,43,0.006064866
26/06/2009,42.74,0.013663346
25/06/2009,42.16,0.026681068
24/06/2009,41.05,0.005373731
23/06/2009,40.83,0.007127964
22/06/2009,40.54,-0.047214935
19/06/2009,42.5,-0.005865119
18/06/2009,42.75,-0.008617731
17/06/2009,43.12,-0.006702903
16/06/2009,43.41,-0.024124975
15/06/2009,44.47,-0.03794852
12/06/2009,46.19,-0.0004329
11/06/2009,46.21,-0.016099951
10/06/2009,46.96,-0.006368096
09/06/2009,47.26,-0.005696819
08/06/2009,47.53,-0.005455322
05/06/2009,47.79,0.020292389
04/06/2009,46.83,0.01484377
03/06/2009,46.14,-0.018041726
02/06/2009,46.98,0.006620419
01/06/2009,46.67,0.099260548
29/05/2009,42.26,-0.009655085
28/05/2009,42.67,-0.016963344
27/05/2009,43.4,-0.010771274
26/05/2009,43.87,0.031021006
22/05/2009,42.53,-0.000705136
21/05/2009,42.56,-0.022765211
20/05/2009,43.54,-0.034092928
19/05/2009,45.05,-0.011476621
18/05/2009,45.57,0.042817254
15/05/2009,43.66,0.006203351
14/05/2009,43.39,0.00508319
13/05/2009,43.17,-0.035722146
12/05/2009,44.74,-0.017283834
11/05/2009,45.52,-0.035394286
08/05/2009,47.16,0.032980681
07/05/2009,45.63,-0.038056834
06/05/2009,47.4,0.017236303
05/05/2009,46.59,-0.021866915
04/05/2009,47.62,0.030706037
01/05/2009,46.18,0.018136627
30/04/2009,45.35,0.009304453
29/04/2009,44.93,0.038571024
28/04/2009,43.23,-0.001848857
27/04/2009,43.31,-0.013530765
24/04/2009,43.9,-0.002502561
23/04/2009,44.01,0.047700097
22/04/2009,41.96,0.054610214
21/04/2009,39.73,0.040580812
20/04/2009,38.15,-0.049102167
17/04/2009,40.07,0.029376638
16/04/2009,38.91,0.069433546
15/04/2009,36.3,-0.018289032
14/04/2009,36.97,-0.019553322
13/04/2009,37.7,-0.037229342
09/04/2009,39.13,0.067387793
08/04/2009,36.58,-0.000819784
07/04/2009,36.61,-0.035420929
06/04/2009,37.93,-0.016213744
03/04/2009,38.55,0.020440963
02/04/2009,37.77,0.080748985
01/04/2009,34.84,0.024994036
31/03/2009,33.98,0.007088039
30/03/2009,33.74,-0.047462612
27/03/2009,35.38,-0.025119937
26/03/2009,36.28,0.060211256
25/03/2009,34.16,0.005577587
24/03/2009,33.97,0.002062768
23/03/2009,33.9,0.076288701
20/03/2009,31.41,-0.041165775
19/03/2009,32.73,0.011987234
18/03/2009,32.34,0.028223887
17/03/2009,31.44,0.031338375
16/03/2009,30.47,-0.009797596
13/03/2009,30.77,-0.007124382
12/03/2009,30.99,0.02449902
11/03/2009,30.24,0.00896867
10/03/2009,29.97,0.073004913
09/03/2009,27.86,-0.027263151
06/03/2009,28.63,-0.010078278
05/03/2009,28.92,-0.079723474
04/03/2009,31.32,0.012207026
03/03/2009,30.94,-0.015394788
02/03/2009,31.42,-0.06021266
27/02/2009,33.37,-0.028070982
26/02/2009,34.32,-0.03070102
25/02/2009,35.39,-0.038524925
24/02/2009,36.78,0.034858301
23/02/2009,35.52,-0.053444695
20/02/2009,37.47,-0.005854194
19/02/2009,37.69,-0.025669298
18/02/2009,38.67,0.002848636
17/02/2009,38.56,-0.053766892
13/02/2009,40.69,0.017102908
12/02/2009,40,-0.006975614
11/02/2009,40.28,0.021581766
10/02/2009,39.42,-0.049490554
09/02/2009,41.42,-0.010805724
06/02/2009,41.87,0.028095818
05/02/2009,40.71,0.017094433
04/02/2009,40.02,0.017646034
03/02/2009,39.32,0.03125658
02/02/2009,38.11,-0.002620547
30/01/2009,38.21,-0.03623678
29/01/2009,39.62,-0.053323035
28/01/2009,41.79,0.047283762
27/01/2009,39.86,0.025665238
26/01/2009,38.85,-0.00590275
23/01/2009,39.08,0.013395357
22/01/2009,38.56,-0.02332542
21/01/2009,39.47,-0.02056241
20/01/2009,40.29,0.01299044
16/01/2009,39.77,0
15/01/2009,39.77,0.02032074
14/01/2009,38.97,-0.041468437
13/01/2009,40.62,-0.005646265
12/01/2009,40.85,-0.034170793
09/01/2009,42.27,-0.021762881
08/01/2009,43.2,0.003942948
07/01/2009,43.03,-0.063695731
06/01/2009,45.86,0.011403632
05/01/2009,45.34,
