Date,Close,NOV
28/01/2011,71.46,0.00829064
27/01/2011,70.87,-0.009129918
26/01/2011,71.52,0.048559486
25/01/2011,68.13,-0.001759789
24/01/2011,68.25,0.010901699
21/01/2011,67.51,-0.003696315
20/01/2011,67.76,-0.007351893
19/01/2011,68.26,-0.023026142
18/01/2011,69.85,0.00776089
14/01/2011,69.31,0.031958158
13/01/2011,67.13,-0.0037172
12/01/2011,67.38,0.014651181
11/01/2011,66.4,0.018237588
10/01/2011,65.2,0.002457004
07/01/2011,65.04,0.02050398
06/01/2011,63.72,-0.036216301
05/01/2011,66.07,-0.010988295
04/01/2011,66.8,-0.001047356
03/01/2011,66.87,-0.005666582
31/12/2010,67.25,0.005367539
30/12/2010,66.89,0.008708764
29/12/2010,66.31,0.019645801
28/12/2010,65.02,-0.000768699
27/12/2010,65.07,-0.011308189
23/12/2010,65.81,0.000912131
22/12/2010,65.75,0.00564327
21/12/2010,65.38,0.020396257
20/12/2010,64.06,0.007521189
17/12/2010,63.58,0.008370893
16/12/2010,63.05,0.013251571
15/12/2010,62.22,-0.020678325
14/12/2010,63.52,-0.007372004
13/12/2010,63.99,0.021003536
10/12/2010,62.66,-0.003663883
09/12/2010,62.89,0.01958958
08/12/2010,61.67,-0.014488341
07/12/2010,62.57,-0.011757365
06/12/2010,63.31,0.004908568
03/12/2010,63,0.010531452
02/12/2010,62.34,0.005630193
01/12/2010,61.99,0.011356384
30/11/2010,61.29,-0.001630258
29/11/2010,61.39,-0.00211537
26/11/2010,61.52,-0.028523004
24/11/2010,63.3,0.039144887
23/11/2010,60.87,-0.001313413
22/11/2010,60.95,-0.01271618
19/11/2010,61.73,-0.002265373
18/11/2010,61.87,0.044282801
17/11/2010,59.19,0.026709343
16/11/2010,57.63,0.002432246
15/11/2010,57.49,-0.002779227
12/11/2010,57.65,-0.032593961
11/11/2010,59.56,0.007922502
10/11/2010,59.09,0.012945165
09/11/2010,58.33,0.000685989
08/11/2010,58.29,-0.008200969
05/11/2010,58.77,0.008715769
04/11/2010,58.26,0.044576603
03/11/2010,55.72,0.004496815
02/11/2010,55.47,0.020949851
01/11/2010,54.32,0.010362787
29/10/2010,53.76,0.005221944
28/10/2010,53.48,-0.009676294
27/10/2010,54,0.037163571
26/10/2010,52.03,0.08124466
25/10/2010,47.97,-0.012841933
22/10/2010,48.59,0.013258947
21/10/2010,47.95,-0.017776409
20/10/2010,48.81,0.027837277
19/10/2010,47.47,-0.017540646
18/10/2010,48.31,-0.005984952
15/10/2010,48.6,0.009510099
14/10/2010,48.14,-0.000207706
13/10/2010,48.15,0.028010676
12/10/2010,46.82,0.00385192
11/10/2010,46.64,0.000643432
08/10/2010,46.61,0.021030585
07/10/2010,45.64,-0.0124117
06/10/2010,46.21,0.001732727
05/10/2010,46.13,0.048638431
04/10/2010,43.94,-0.027829444
01/10/2010,45.18,0.015839707
30/09/2010,44.47,-0.008508784
29/09/2010,44.85,0.012113203
28/09/2010,44.31,0.015007103
27/09/2010,43.65,-0.012747726
24/09/2010,44.21,0.033114086
23/09/2010,42.77,-0.002568595
22/09/2010,42.88,-0.002562014
21/09/2010,42.99,0.018310371
20/09/2010,42.21,0.022279039
17/09/2010,41.28,0.009248058
16/09/2010,40.9,-0.005607719
15/09/2010,41.13,-0.007750099
14/09/2010,41.45,0.003141237
13/09/2010,41.32,0.005338523
10/09/2010,41.1,0.029381202
09/09/2010,39.91,0.001253604
08/09/2010,39.86,0.007807621
07/09/2010,39.55,-0.024970086
03/09/2010,40.55,0.018920156
02/09/2010,39.79,0.015194012
01/09/2010,39.19,0.040620008
31/08/2010,37.63,-0.00053135
30/08/2010,37.65,-0.00846342
27/08/2010,37.97,0.032658149
26/08/2010,36.75,-0.017265063
25/08/2010,37.39,-0.020384558
24/08/2010,38.16,-0.003923112
23/08/2010,38.31,0.002090411
20/08/2010,38.23,-0.011960621
19/08/2010,38.69,-0.021731649
18/08/2010,39.54,-0.015807631
17/08/2010,40.17,0.019862375
16/08/2010,39.38,-0.002789402
13/08/2010,39.49,0.000253261
12/08/2010,39.48,0.002536141
11/08/2010,39.38,-0.034443135
10/08/2010,40.76,-0.00757672
09/08/2010,41.07,-0.013543133
06/08/2010,41.63,0.003368627
05/08/2010,41.49,-0.008878283
04/08/2010,41.86,0.021978907
03/08/2010,40.95,-0.004385972
02/08/2010,41.13,0.049081965
30/07/2010,39.16,0.007175838
29/07/2010,38.88,0.040682687
28/07/2010,37.33,-0.001338509
27/07/2010,37.38,-0.015397172
26/07/2010,37.96,-0.002105264
23/07/2010,38.04,0.004743092
22/07/2010,37.86,0.033573719
21/07/2010,36.61,-0.021081862
20/07/2010,37.39,0.03538747
19/07/2010,36.09,0.023266642
16/07/2010,35.26,-0.028793044
15/07/2010,36.29,0.011362184
14/07/2010,35.88,-0.000835771
13/07/2010,35.91,0.009513222
12/07/2010,35.57,0.001688239
09/07/2010,35.51,-0.003373633
08/07/2010,35.63,0.013278907
07/07/2010,35.16,0.040928655
06/07/2010,33.75,0.011922645
02/07/2010,33.35,0.003303802
01/07/2010,33.24,0.005127443
30/06/2010,33.07,0.001513089
29/06/2010,33.02,-0.049338022
28/06/2010,34.69,-0.017431503
25/06/2010,35.3,-0.002263725
24/06/2010,35.38,-0.01040358
23/06/2010,35.75,-0.003072199
22/06/2010,35.86,-0.04044267
21/06/2010,37.34,-0.020149144
18/06/2010,38.1,0.011615759
17/06/2010,37.66,-0.015283565
16/06/2010,38.24,-0.014022562
15/06/2010,38.78,0.051049031
14/06/2010,36.85,-0.018284995
11/06/2010,37.53,0.002935292
10/06/2010,37.42,0.062580703
09/06/2010,35.15,-0.007087202
08/06/2010,35.4,0.011363759
07/06/2010,35,0.009761777
04/06/2010,34.66,-0.028723715
03/06/2010,35.67,0.008728762
02/06/2010,35.36,0.042166223
01/06/2010,33.9,-0.117586359
28/05/2010,38.13,-0.049626551
27/05/2010,40.07,0.05172684
26/05/2010,38.05,0.032859909
25/05/2010,36.82,0.020579681
24/05/2010,36.07,-0.022479017
21/05/2010,36.89,0.041511217
20/05/2010,35.39,-0.05951036
19/05/2010,37.56,-0.027830623
18/05/2010,38.62,-0.013885541
17/05/2010,39.16,-0.018971101
14/05/2010,39.91,-0.018125884
13/05/2010,40.64,-0.01101198
12/05/2010,41.09,0.012982424
11/05/2010,40.56,-0.019290062
10/05/2010,41.35,0.055694233
07/05/2010,39.11,-0.047681564
06/05/2010,41.02,-0.042945531
05/05/2010,42.82,-0.015065762
04/05/2010,43.47,-0.023642838
03/05/2010,44.51,0.010842663
30/04/2010,44.03,-0.016443664
29/04/2010,44.76,0.009878841
28/04/2010,44.32,0.021437537
27/04/2010,43.38,-0.06837796
26/04/2010,46.45,0.004098808
23/04/2010,46.26,0.036543798
22/04/2010,44.6,0.003368897
21/04/2010,44.45,0.00926665
20/04/2010,44.04,0.034653502
19/04/2010,42.54,0.001411433
16/04/2010,42.48,-0.00937214
15/04/2010,42.88,0.014801163
14/04/2010,42.25,0.008557219
13/04/2010,41.89,-0.023591564
12/04/2010,42.89,-0.000932184
09/04/2010,42.93,0.011715223
08/04/2010,42.43,-0.011948133
07/04/2010,42.94,-0.006499559
06/04/2010,43.22,0.014214384
05/04/2010,42.61,0.023508147
01/04/2010,41.62,0.025305487
31/03/2010,40.58,0.002961503
30/03/2010,40.46,-0.003454235
29/03/2010,40.6,0.016890615
26/03/2010,39.92,-0.024252612
25/03/2010,40.9,-0.032474291
24/03/2010,42.25,-0.005429023
23/03/2010,42.48,0.003773589
22/03/2010,42.32,-0.003302669
19/03/2010,42.46,-0.029243207
18/03/2010,43.72,-0.021272583
17/03/2010,44.66,0.012618464
16/03/2010,44.1,0.019231362
15/03/2010,43.26,-0.015596646
12/03/2010,43.94,0.001138563
11/03/2010,43.89,0.004109595
10/03/2010,43.71,0.006196233
09/03/2010,43.44,-0.004364312
08/03/2010,43.63,-0.000687364
05/03/2010,43.66,0.011749934
04/03/2010,43.15,-0.027204787
03/03/2010,44.34,0.007015984
02/03/2010,44.03,0.008438869
01/03/2010,43.66,0.004361306
26/02/2010,43.47,0.006925235
25/02/2010,43.17,-0.007385217
24/02/2010,43.49,0.008312216
23/02/2010,43.13,-0.029020659
22/02/2010,44.4,-0.015864482
19/02/2010,45.11,0.008683123
18/02/2010,44.72,0.00875918
17/02/2010,44.33,0.00588237
16/02/2010,44.07,0.016241922
12/02/2010,43.36,-0.001152472
11/02/2010,43.41,0.020009974
10/02/2010,42.55,-0.003050571
09/02/2010,42.68,0.027314369
08/02/2010,41.53,-0.018371028
05/02/2010,42.3,-0.005657724
04/02/2010,42.54,-0.033062773
03/02/2010,43.97,0.030480309
02/02/2010,42.65,0.013217091
01/02/2010,42.09,0.02868012
29/01/2010,40.9,-0.014322371
28/01/2010,41.49,-0.033885483
27/01/2010,42.92,0.005841821
26/01/2010,42.67,-0.0100269
25/01/2010,43.1,0.013313288
22/01/2010,42.53,-0.04280451
21/01/2010,44.39,-0.034104279
20/01/2010,45.93,-0.024729784
19/01/2010,47.08,0.018003058
15/01/2010,46.24,-0.015450951
14/01/2010,46.96,0.013074884
13/01/2010,46.35,-0.000215726
12/01/2010,46.36,-0.006235909
11/01/2010,46.65,-0.009812365
08/01/2010,47.11,0.000212292
07/01/2010,47.1,-0.009719071
06/01/2010,47.56,0.014187639
05/01/2010,46.89,0.017208426
04/01/2010,46.09,0.044363007
31/12/2009,44.09,-0.01150086
30/12/2009,44.6,-0.005589729
29/12/2009,44.85,-0.009100052
28/12/2009,45.26,0.006428039
24/12/2009,44.97,0.004457329
23/12/2009,44.77,0.021219758
22/12/2009,43.83,-0.002051283
21/12/2009,43.92,0.014679163
18/12/2009,43.28,-0.026674327
17/12/2009,44.45,-0.009181567
16/12/2009,44.86,0.002902112
15/12/2009,44.73,0.00965974
14/12/2009,44.3,0.00815961
11/12/2009,43.94,0.002734733
10/12/2009,43.82,0.050068937
09/12/2009,41.68,0.006740517
08/12/2009,41.4,-0.019849988
07/12/2009,42.23,-0.001183292
04/12/2009,42.28,-0.012691122
03/12/2009,42.82,-0.02399746
02/12/2009,43.86,-0.005003422
01/12/2009,44.08,0.024341041
30/11/2009,43.02,-0.006487511
27/11/2009,43.3,-0.035839626
25/11/2009,44.88,0.019802627
24/11/2009,44,0.010739278
23/11/2009,43.53,0.017145925
20/11/2009,42.79,-0.024014084
19/11/2009,43.83,-0.03936988
18/11/2009,45.59,-0.011775103
17/11/2009,46.13,0.014630679
16/11/2009,45.46,0.028786993
13/11/2009,44.17,0
12/11/2009,44.17,-0.031861891
11/11/2009,45.6,0.010360503
10/11/2009,45.13,-0.011894413
09/11/2009,45.67,0.044551296
06/11/2009,43.68,0.003210276
05/11/2009,43.54,0.022060572
04/11/2009,42.59,-0.005152236
03/11/2009,42.81,0.033974048
02/11/2009,41.38,0.009469538
30/10/2009,40.99,-0.046009783
29/10/2009,42.92,0.037023688
28/10/2009,41.36,-0.040744622
27/10/2009,43.08,-0.028828352
26/10/2009,44.34,-0.055917229
23/10/2009,46.89,-0.035819098
22/10/2009,48.6,0.008057062
21/10/2009,48.21,-0.012983181
20/10/2009,48.84,-0.019866861
19/10/2009,49.82,0.032435276
16/10/2009,48.23,-0.010518814
15/10/2009,48.74,0.041471912
14/10/2009,46.76,0.015300374
13/10/2009,46.05,-0.001302084
12/10/2009,46.11,0.018827176
09/10/2009,45.25,-0.010989122
08/10/2009,45.75,0.040366725
07/10/2009,43.94,0.011214215
06/10/2009,43.45,0.031563111
05/10/2009,42.1,0.029162206
02/10/2009,40.89,-0.008038041
01/10/2009,41.22,-0.045295235
30/09/2009,43.13,0.000463822
29/09/2009,43.11,-0.003011004
28/09/2009,43.24,0.030525967
25/09/2009,41.94,0.007899502
24/09/2009,41.61,-0.039119031
23/09/2009,43.27,-0.021491454
22/09/2009,44.21,0.026588777
21/09/2009,43.05,-0.014528101
18/09/2009,43.68,0.003899535
17/09/2009,43.51,-0.019798121
16/09/2009,44.38,0.035550126
15/09/2009,42.83,0.043422852
14/09/2009,41.01,0.045904792
11/09/2009,39.17,0.006916897
10/09/2009,38.9,0.019468493
09/09/2009,38.15,0
08/09/2009,38.15,0.019587709
04/09/2009,37.41,0.020251806
03/09/2009,36.66,0.021506205
02/09/2009,35.88,0.004189365
01/09/2009,35.73,-0.017203532
31/08/2009,36.35,-0.023920684
28/08/2009,37.23,-0.019418086
27/08/2009,37.96,-0.006825965
26/08/2009,38.22,-0.007299302
25/08/2009,38.5,-0.028928166
24/08/2009,39.63,0.00607443
21/08/2009,39.39,0.034610893
20/08/2009,38.05,0.018568173
19/08/2009,37.35,0.019738372
18/08/2009,36.62,0.034447851
17/08/2009,35.38,-0.029520384
14/08/2009,36.44,-0.049521693
13/08/2009,38.29,0.034000619
12/08/2009,37.01,0.022129028
11/08/2009,36.2,-0.024557851
10/08/2009,37.1,0.013841991
07/08/2009,36.59,0.009887474
06/08/2009,36.23,-0.0008277
05/08/2009,36.26,-0.020472941
04/08/2009,37.01,-0.027450091
03/08/2009,38.04,0.056787356
31/07/2009,35.94,0.000556638
30/07/2009,35.92,0.027661939
29/07/2009,34.94,-0.045048881
28/07/2009,36.55,-0.024058465
27/07/2009,37.44,-0.004264399
24/07/2009,37.6,0.028049304
23/07/2009,36.56,0.032525452
22/07/2009,35.39,-0.015977915
21/07/2009,35.96,0.015977915
20/07/2009,35.39,0.035373925
17/07/2009,34.16,0.009707386
16/07/2009,33.83,0.012792083
15/07/2009,33.4,0.038765727
14/07/2009,32.13,0.030334079
13/07/2009,31.17,0.022713501
10/07/2009,30.47,-0.005237328
09/07/2009,30.63,0.034543454
08/07/2009,29.59,0.001352723
07/07/2009,29.55,-0.036222601
06/07/2009,30.64,-0.006506204
02/07/2009,30.84,-0.047492305
01/07/2009,32.34,-0.009846233
30/06/2009,32.66,-0.018805528
29/06/2009,33.28,0.005423334
26/06/2009,33.1,-0.002715343
25/06/2009,33.19,0.045301229
24/06/2009,31.72,-0.014086944
23/06/2009,32.17,0.00654922
22/06/2009,31.96,-0.071534487
19/06/2009,34.33,-0.021896582
18/06/2009,35.09,0.006289329
17/06/2009,34.87,-0.039088345
16/06/2009,36.26,-0.034425408
15/06/2009,37.53,-0.030440556
12/06/2009,38.69,-0.013350648
11/06/2009,39.21,0.038211276
10/06/2009,37.74,-0.012900008
09/06/2009,38.23,0.009197279
08/06/2009,37.88,-0.002109705
05/06/2009,37.96,-0.031633439
04/06/2009,39.18,0.051320161
03/06/2009,37.22,-0.074031206
02/06/2009,40.08,0.001248284
01/06/2009,40.03,0.035858896
29/05/2009,38.62,0.005973268
28/05/2009,38.39,0.045838027
27/05/2009,36.67,0.000545554
26/05/2009,36.65,0.036115036
22/05/2009,35.35,0.005673774
21/05/2009,35.15,-0.038509223
20/05/2009,36.53,0.040787777
19/05/2009,35.07,0.012048339
18/05/2009,34.65,0.0588405
15/05/2009,32.67,-0.044012492
14/05/2009,34.14,0.016836906
13/05/2009,33.57,-0.049399933
12/05/2009,35.27,0.011979607
11/05/2009,34.85,-0.033576296
08/05/2009,36.04,0.059446071
07/05/2009,33.96,-0.007919091
06/05/2009,34.23,0.050325084
05/05/2009,32.55,-0.006125593
04/05/2009,32.75,0.047844047
01/05/2009,31.22,0.030571487
30/04/2009,30.28,-0.015727716
29/04/2009,30.76,0.039116687
28/04/2009,29.58,-0.019418086
27/04/2009,30.16,-0.043471003
24/04/2009,31.5,0.073424445
23/04/2009,29.27,-0.11842816
22/04/2009,32.95,0.010985768
21/04/2009,32.59,0.02077272
20/04/2009,31.92,-0.091543697
17/04/2009,34.98,0.007172603
16/04/2009,34.73,0.019186635
15/04/2009,34.07,-0.017169053
14/04/2009,34.66,0.018343796
13/04/2009,34.03,0.017190702
09/04/2009,33.45,0.071879802
08/04/2009,31.13,0.028014861
07/04/2009,30.27,-0.039830423
06/04/2009,31.5,-0.02878797
03/04/2009,32.42,0.039961271
02/04/2009,31.15,0.0588405
01/04/2009,29.37,0.022728251
31/03/2009,28.71,-0.02951484
30/03/2009,29.57,-0.055898838
27/03/2009,31.27,-0.062898226
26/03/2009,33.3,0.010869672
25/03/2009,32.94,-0.002122821
24/03/2009,33.01,-0.018905289
23/03/2009,33.64,0.106219651
20/03/2009,30.25,-0.034760687
19/03/2009,31.32,0.047067511
18/03/2009,29.88,-0.009327183
17/03/2009,30.16,0.023143746
16/03/2009,29.47,0.019531202
13/03/2009,28.9,-0.022918739
12/03/2009,29.57,0.048857803
11/03/2009,28.16,-0.004959273
10/03/2009,28.3,0.086304913
09/03/2009,25.96,0.039282348
06/03/2009,24.96,0.013309331
05/03/2009,24.63,-0.067503063
04/03/2009,26.35,0.080580487
03/03/2009,24.31,0.01408474
02/03/2009,23.97,-0.108983482
27/02/2009,26.73,-0.002988422
26/02/2009,26.81,0.004860731
25/02/2009,26.68,0.011687221
24/02/2009,26.37,0.080516844
23/02/2009,24.33,-0.064846735
20/02/2009,25.96,-0.032963773
19/02/2009,26.83,0.04030964
18/02/2009,25.77,0.017616427
17/02/2009,25.32,-0.115850328
13/02/2009,28.43,0.012387347
12/02/2009,28.08,-0.006743593
11/02/2009,28.27,-0.004235799
10/02/2009,28.39,-0.05815592
09/02/2009,30.09,0.030366706
06/02/2009,29.19,0.040907644
05/02/2009,28.02,0.02456771
04/02/2009,27.34,0.064977535
03/02/2009,25.62,-0.013183595
02/02/2009,25.96,-0.018321123
30/01/2009,26.44,-0.03274102
29/01/2009,27.32,-0.057951169
28/01/2009,28.95,0.077168317
27/01/2009,26.8,0.016933613
26/01/2009,26.35,0.027704735
23/01/2009,25.63,0.058651346
22/01/2009,24.17,-0.024521049
21/01/2009,24.77,0.102806922
20/01/2009,22.35,-0.081590296
16/01/2009,24.25,0.011613569
15/01/2009,23.97,-0.002500001
14/01/2009,24.03,-0.096331109
13/01/2009,26.46,0.028754137
12/01/2009,25.71,-0.051176601
09/01/2009,27.06,-0.077822951
08/01/2009,29.25,0.005828921
07/01/2009,29.08,-0.044391956
06/01/2009,30.4,0.068053463
05/01/2009,28.4,
