Date,Close,RAI
26/01/2011,32.39,0.009305278
25/01/2011,32.09,-0.002489886
24/01/2011,32.17,0.001555452
21/01/2011,32.12,-0.000622471
20/01/2011,32.14,0.002804177
19/01/2011,32.05,-0.005290194
18/01/2011,32.22,-0.012031612
14/01/2011,32.61,-0.005809526
13/01/2011,32.8,0.002747674
12/01/2011,32.71,-0.001527417
11/01/2011,32.76,-0.014244823
10/01/2011,33.23,0.000903206
07/01/2011,33.2,-0.019389123
06/01/2011,33.85,0.029987254
05/01/2011,32.85,0.00030446
04/01/2011,32.84,0.003660773
03/01/2011,32.72,0.003060915
31/12/2010,32.62,-0.001531628
30/12/2010,32.67,-0.002140346
29/12/2010,32.74,0.003671975
28/12/2010,32.62,-0.000612933
27/12/2010,32.64,-0.001836548
23/12/2010,32.7,-0.004881035
22/12/2010,32.86,0.001522766
21/12/2010,32.81,0.003052505
20/12/2010,32.71,0.007672279
17/12/2010,32.46,0.006800644
16/12/2010,32.24,-0.001859313
15/12/2010,32.3,0.000619387
14/12/2010,32.28,0.00652683
13/12/2010,32.07,-0.004666364
10/12/2010,32.22,0.006851475
09/12/2010,32,-0.008711941
08/12/2010,32.28,-0.010477754
07/12/2010,32.62,0.001226994
06/12/2010,32.58,0.007084582
03/12/2010,32.35,0.014008011
02/12/2010,31.9,0.000940881
01/12/2010,31.87,0.029615283
30/11/2010,30.94,-0.018889628
29/11/2010,31.53,-0.004114581
26/11/2010,31.66,0.000631912
24/11/2010,31.64,0.003482669
23/11/2010,31.53,-0.012293299
22/11/2010,31.92,-0.011215071
19/11/2010,32.28,-0.009864445
18/11/2010,32.6,0.017639325
17/11/2010,32.03,-0.000312159
16/11/2010,32.04,-0.705245979
15/11/2010,64.86,0.002160828
12/11/2010,64.72,-0.001698186
11/11/2010,64.83,0.003554048
10/11/2010,64.6,-0.022349009
09/11/2010,66.06,-0.000907853
08/11/2010,66.12,-0.010231808
05/11/2010,66.8,0.005253295
04/11/2010,66.45,0.014705033
03/11/2010,65.48,0.004745512
02/11/2010,65.17,0.006928968
01/11/2010,64.72,-0.003239494
29/10/2010,64.93,0.004940569
28/10/2010,64.61,0.023648428
27/10/2010,63.1,-0.003954137
26/10/2010,63.35,-0.000315657
25/10/2010,63.37,0.009991361
22/10/2010,62.74,-0.00492886
21/10/2010,63.05,0.000793336
20/10/2010,63,0.01422772
19/10/2010,62.11,-0.00321492
18/10/2010,62.31,0.008704117
15/10/2010,61.77,0.029573373
14/10/2010,59.97,0.003507896
13/10/2010,59.76,0.01161336
12/10/2010,59.07,0.009867382
11/10/2010,58.49,-0.00409487
08/10/2010,58.73,-0.010332945
07/10/2010,59.34,0.001517835
06/10/2010,59.25,-0.010409765
05/10/2010,59.87,0.017353649
04/10/2010,58.84,-0.000169938
01/10/2010,58.85,-0.009134028
30/09/2010,59.39,-0.008884477
29/09/2010,59.92,0.003510829
28/09/2010,59.71,0.012301107
27/09/2010,58.98,-0.006759066
24/09/2010,59.38,0.01510167
23/09/2010,58.49,-0.014090718
22/09/2010,59.32,-0.001852632
21/09/2010,59.43,0.004384493
20/09/2010,59.17,0.012927549
17/09/2010,58.41,-0.000342349
16/09/2010,58.43,-0.008011634
15/09/2010,58.9,0.017296433
14/09/2010,57.89,0.015142575
13/09/2010,57.02,-0.000175362
10/09/2010,57.03,0.011640343
09/09/2010,56.37,-0.004425178
08/09/2010,56.62,-0.015770434
07/09/2010,57.52,0.001391789
03/09/2010,57.44,0.019158684
02/09/2010,56.35,0.010884218
01/09/2010,55.74,0.021763645
31/08/2010,54.54,-0.00767127
30/08/2010,54.96,-0.005443672
27/08/2010,55.26,-0.009007447
26/08/2010,55.76,-0.015835221
25/08/2010,56.65,0.002828356
24/08/2010,56.49,0.000531209
23/08/2010,56.46,-0.003183027
20/08/2010,56.64,-0.002116403
19/08/2010,56.76,-0.018329919
18/08/2010,57.81,0.00485522
17/08/2010,57.53,0.015238056
16/08/2010,56.66,0.005131392
13/08/2010,56.37,-0.003541707
12/08/2010,56.57,0.000707339
11/08/2010,56.53,-0.015098601
10/08/2010,57.39,0.001569448
09/08/2010,57.3,-0.008168986
06/08/2010,57.77,0.006773799
05/08/2010,57.38,-0.002436903
04/08/2010,57.52,0.00104366
03/08/2010,57.46,-0.005553641
02/08/2010,57.78,-0.000692042
30/07/2010,57.82,0.007290433
29/07/2010,57.4,-0.009018445
28/07/2010,57.92,-0.00189737
27/07/2010,58.03,0.006049625
26/07/2010,57.68,0.0104567
23/07/2010,57.08,0.00632691
22/07/2010,56.72,0.015994654
21/07/2010,55.82,-0.01210841
20/07/2010,56.5,0.011034104
19/07/2010,55.88,0.012787207
16/07/2010,55.17,-0.014575157
15/07/2010,55.98,0.005373468
14/07/2010,55.68,0.005583085
13/07/2010,55.37,0.001084207
12/07/2010,55.31,-0.002708316
09/07/2010,55.46,0.000721501
08/07/2010,55.42,0.026697508
07/07/2010,53.96,0.016442822
06/07/2010,53.08,0.012130551
02/07/2010,52.44,0.004970379
01/07/2010,52.18,0.001150527
30/06/2010,52.12,-0.002682508
29/06/2010,52.26,-0.022515377
28/06/2010,53.45,0.039692293
25/06/2010,51.37,-0.008142736
24/06/2010,51.79,-0.010563817
23/06/2010,52.34,0.001529637
22/06/2010,52.26,-0.013305652
21/06/2010,52.96,0.003783584
18/06/2010,52.76,0.004940158
17/06/2010,52.5,0.003052272
16/06/2010,52.34,-0.005525402
15/06/2010,52.63,0.01261967
14/06/2010,51.97,-0.001538166
11/06/2010,52.05,-0.00841788
10/06/2010,52.49,0.01613248
09/06/2010,51.65,0.000774743
08/06/2010,51.61,0.001939489
07/06/2010,51.51,-0.009275429
04/06/2010,51.99,-0.020560404
03/06/2010,53.07,0.004154085
02/06/2010,52.85,0.01929566
01/06/2010,51.84,-0.005770356
28/05/2010,52.14,-0.00973383
27/05/2010,52.65,0.039714662
26/05/2010,50.6,-0.003157067
25/05/2010,50.76,-0.008435558
24/05/2010,51.19,-0.010106986
21/05/2010,51.71,0.003098976
20/05/2010,51.55,-0.04754233
19/05/2010,54.06,0.004077856
18/05/2010,53.84,-0.004632641
17/05/2010,54.09,0.01283858
14/05/2010,53.4,-0.009690721
13/05/2010,53.92,-0.003517545
12/05/2010,54.11,0.00055458
11/05/2010,54.08,0.001295217
10/05/2010,54.01,0.034661598
07/05/2010,52.17,0.012343455
06/05/2010,51.53,-0.038451635
05/05/2010,53.55,0.001682086
04/05/2010,53.46,-0.004851661
03/05/2010,53.72,0.005600164
30/04/2010,53.42,-0.012279224
29/04/2010,54.08,0.010409016
28/04/2010,53.52,0.000560695
27/04/2010,53.49,-0.028565473
26/04/2010,55.04,-0.010123008
23/04/2010,55.6,-0.003052889
22/04/2010,55.77,0.006476008
21/04/2010,55.41,0.009064602
20/04/2010,54.91,0.013568232
19/04/2010,54.17,0.006110564
16/04/2010,53.84,-0.002782159
15/04/2010,53.99,-0.004066549
14/04/2010,54.21,-0.00331492
13/04/2010,54.39,-0.002570696
12/04/2010,54.53,0.001100918
09/04/2010,54.47,0.009963182
08/04/2010,53.93,0.000927558
07/04/2010,53.88,-0.013640765
06/04/2010,54.62,-0.002559884
05/04/2010,54.76,-0.000365163
01/04/2010,54.78,0.014711556
31/03/2010,53.98,-0.004989385
30/03/2010,54.25,-0.000552843
29/03/2010,54.28,0.010370463
26/03/2010,53.72,0.002796162
25/03/2010,53.57,-0.002982295
24/03/2010,53.73,-0.006862681
23/03/2010,54.1,0.006862681
22/03/2010,53.73,0.005786297
19/03/2010,53.42,-0.003177276
18/03/2010,53.59,0.008620743
17/03/2010,53.13,-0.003006956
16/03/2010,53.29,0.008480217
15/03/2010,52.84,0.010080922
12/03/2010,52.31,-0.00875529
11/03/2010,52.77,-0.003405225
10/03/2010,52.95,0.006061773
09/03/2010,52.63,-0.009267206
08/03/2010,53.12,-0.030041198
05/03/2010,54.74,0.01083673
04/03/2010,54.15,0.001848429
03/03/2010,54.05,0.007055358
02/03/2010,53.67,0.008044193
01/03/2010,53.24,0.008298803
26/02/2010,52.8,-0.00641875
25/02/2010,53.14,-0.00431885
24/02/2010,53.37,0.013392636
23/02/2010,52.66,-0.005303043
22/02/2010,52.94,0.005113163
19/02/2010,52.67,0.005139442
18/02/2010,52.4,0.009395141
17/02/2010,51.91,0.003860263
16/02/2010,51.71,0.002905008
12/02/2010,51.56,-0.006572612
11/02/2010,51.9,0.007154628
10/02/2010,51.53,-0.005225987
09/02/2010,51.8,0.006002535
08/02/2010,51.49,-0.009856105
05/02/2010,52,-0.028624834
04/02/2010,53.51,-0.011150459
03/02/2010,54.11,0.003146694
02/02/2010,53.94,0.005763705
01/02/2010,53.63,0.008050217
29/01/2010,53.2,-0.011400927
28/01/2010,53.81,-0.003154284
27/01/2010,53.98,-0.000740741
26/01/2010,54.02,0.009112104
25/01/2010,53.53,0.008253658
22/01/2010,53.09,-0.006009408
21/01/2010,53.41,-0.011541454
20/01/2010,54.03,-0.010494435
19/01/2010,54.6,0.014574559
15/01/2010,53.81,-0.003895025
14/01/2010,54.02,0.009485796
13/01/2010,53.51,0.006750448
12/01/2010,53.15,-0.004505358
11/01/2010,53.39,0.004693522
08/01/2010,53.14,-0.004693522
07/01/2010,53.39,-0.011175382
06/01/2010,53.99,0.012862513
05/01/2010,53.3,0.001126338
04/01/2010,53.24,0.005084278
31/12/2009,52.97,-0.009395033
30/12/2009,53.47,-0.003733437
29/12/2009,53.67,-0.002605137
28/12/2009,53.81,0.003350711
24/12/2009,53.63,0.005797118
23/12/2009,53.32,-0.002060891
22/12/2009,53.43,0.004126037
21/12/2009,53.21,0.001504608
18/12/2009,53.13,0.006041174
17/12/2009,52.81,-0.004722782
16/12/2009,53.06,-0.000941886
15/12/2009,53.11,-0.005445512
14/12/2009,53.4,0.007518832
11/12/2009,53,0.001321628
10/12/2009,52.93,0.001323377
09/12/2009,52.86,0.017365192
08/12/2009,51.95,-0.0375906
07/12/2009,53.94,0.016825972
04/12/2009,53.04,0.038240801
03/12/2009,51.05,-0.002347878
02/12/2009,51.17,0.006469976
01/12/2009,50.84,0.017460761
30/11/2009,49.96,-0.026857854
27/11/2009,51.32,-0.000973805
25/11/2009,51.37,0.00116868
24/11/2009,51.31,0.000974944
23/11/2009,51.26,0.007440802
20/11/2009,50.88,0.001573564
19/11/2009,50.8,-0.007257068
18/11/2009,51.17,0.001760392
17/11/2009,51.08,0.001371339
16/11/2009,51.01,0.01361908
13/11/2009,50.32,0.020072934
12/11/2009,49.32,0.008552282
11/11/2009,48.9,-0.00753798
10/11/2009,49.27,0.003456342
09/11/2009,49.1,0.010235504
06/11/2009,48.6,0.003297612
05/11/2009,48.44,0.007043742
04/11/2009,48.1,-0.001454244
03/11/2009,48.17,-0.004350085
02/11/2009,48.38,-0.002064837
30/10/2009,48.48,-0.003089283
29/10/2009,48.63,0.010542733
28/10/2009,48.12,0.002705235
27/10/2009,47.99,0.005642059
26/10/2009,47.72,-0.014975321
23/10/2009,48.44,-0.011086133
22/10/2009,48.98,-0.00122424
21/10/2009,49.04,-0.016783328
20/10/2009,49.87,0.012510252
19/10/2009,49.25,0.016170652
16/10/2009,48.46,0.009954458
15/10/2009,47.98,0.015331603
14/10/2009,47.25,0.008288221
13/10/2009,46.86,-0.027364368
12/10/2009,48.16,0.011906146
09/10/2009,47.59,0.005900965
08/10/2009,47.31,0.017699577
07/10/2009,46.48,-0.000645231
06/10/2009,46.51,0.02790676
05/10/2009,45.23,0.023941182
02/10/2009,44.16,-0.005645267
01/10/2009,44.41,-0.002473857
30/09/2009,44.52,-0.013608687
29/09/2009,45.13,-0.001107297
28/09/2009,45.18,0.010904748
25/09/2009,44.69,0.005834846
24/09/2009,44.43,-0.009408672
23/09/2009,44.85,0.003126398
22/09/2009,44.71,-0.012889067
21/09/2009,45.29,0.005091323
18/09/2009,45.06,-0.001773836
17/09/2009,45.14,-0.002654869
16/09/2009,45.26,0.004872656
15/09/2009,45.04,-0.018042294
14/09/2009,45.86,-0.000218031
11/09/2009,45.87,0.001527217
10/09/2009,45.8,0.000873744
09/09/2009,45.76,-0.00065538
08/09/2009,45.79,-0.017534814
04/09/2009,46.6,0.015135424
03/09/2009,45.9,0.008752791
02/09/2009,45.5,0.009495489
01/09/2009,45.07,-0.014100256
31/08/2009,45.71,0.003286954
28/08/2009,45.56,-0.005690538
27/08/2009,45.82,-0.003920719
26/08/2009,46,0.006761941
25/08/2009,45.69,-0.022720874
24/08/2009,46.74,0.013353634
21/08/2009,46.12,0.015294159
20/08/2009,45.42,0.009290047
19/08/2009,45,0.006241661
18/08/2009,44.72,0.013054428
17/08/2009,44.14,-0.016403019
14/08/2009,44.87,0.004467285
13/08/2009,44.67,0.002016807
12/08/2009,44.58,0.001346802
11/08/2009,44.52,0.009932362
10/08/2009,44.08,-0.000453618
07/08/2009,44.1,0.009569451
06/08/2009,43.68,0.007583628
05/08/2009,43.35,-0.013518364
04/08/2009,43.94,-0.000455063
03/08/2009,43.96,0.010289333
31/07/2009,43.51,-0.005043569
30/07/2009,43.73,0.00965081
29/07/2009,43.31,0.017233775
28/07/2009,42.57,0.007308768
27/07/2009,42.26,0.004981626
24/07/2009,42.05,-0.004034656
23/07/2009,42.22,0.024941341
22/07/2009,41.18,0.007311756
21/07/2009,40.88,0.002449181
20/07/2009,40.78,-0.005624174
17/07/2009,41.01,0.015976744
16/07/2009,40.36,0.01623615
15/07/2009,39.71,0.014713609
14/07/2009,39.13,0.000511247
13/07/2009,39.11,0.010280224
10/07/2009,38.71,0.002845688
09/07/2009,38.6,-0.011078305
08/07/2009,39.03,0.004107836
07/07/2009,38.87,-0.006155444
06/07/2009,39.11,0.024590342
02/07/2009,38.16,-0.027653914
01/07/2009,39.23,0.015671483
30/06/2009,38.62,0.002073614
29/06/2009,38.54,0.001558037
26/06/2009,38.48,0.015451401
25/06/2009,37.89,0.030276928
24/06/2009,36.76,-0.007588112
23/06/2009,37.04,-0.01420745
22/06/2009,37.57,-0.005044482
19/06/2009,37.76,0.005576963
18/06/2009,37.55,0.01124811
17/06/2009,37.13,0.021781422
16/06/2009,36.33,-0.00603734
15/06/2009,36.55,-0.030448264
12/06/2009,37.68,0.008796538
11/06/2009,37.35,0.001339585
10/06/2009,37.3,-0.023842189
09/06/2009,38.2,-0.008601643
08/06/2009,38.53,-0.032178466
05/06/2009,39.79,0.006555747
04/06/2009,39.53,-0.00429131
03/06/2009,39.7,-0.009027143
02/06/2009,40.06,0.001999001
01/06/2009,39.98,0.000250156
29/05/2009,39.97,-0.006980831
28/05/2009,40.25,0.017797186
27/05/2009,39.54,-0.011566636
26/05/2009,40,0.018418586
22/05/2009,39.27,-0.000509165
21/05/2009,39.29,-0.006089844
20/05/2009,39.53,-0.004039389
19/05/2009,39.69,-0.007029906
18/05/2009,39.97,0.000250219
15/05/2009,39.96,0.005772384
14/05/2009,39.73,-0.01325185
13/05/2009,40.26,-0.017969714
12/05/2009,40.99,0.025198962
11/05/2009,39.97,-0.013172801
08/05/2009,40.5,0.017183837
07/05/2009,39.81,-0.011985162
06/05/2009,40.29,0.029469454
05/05/2009,39.12,0.015975604
04/05/2009,38.5,-0.002594035
01/05/2009,38.6,0.016192571
30/04/2009,37.98,-0.088151678
29/04/2009,41.48,0.02045858
28/04/2009,40.64,0.028198999
27/04/2009,39.51,0.005583771
24/04/2009,39.29,0.001018589
23/04/2009,39.25,0.005364683
22/04/2009,39.04,-0.010954128
21/04/2009,39.47,0.004825406
20/04/2009,39.28,-0.008113635
17/04/2009,39.6,0.011173301
16/04/2009,39.16,0.020640568
15/04/2009,38.36,-0.014236037
14/04/2009,38.91,-0.015302517
13/04/2009,39.51,0.009153382
09/04/2009,39.15,0.00025546
08/04/2009,39.14,0.007436885
07/04/2009,38.85,0.008790129
06/04/2009,38.51,0.005206989
03/04/2009,38.31,0.006021749
02/04/2009,38.08,0.018820966
01/04/2009,37.37,0.041803655
31/03/2009,35.84,-0.021256839
30/03/2009,36.61,0.002187586
27/03/2009,36.53,-0.032056617
26/03/2009,37.72,-0.008710627
25/03/2009,38.05,0.024206528
24/03/2009,37.14,-0.017879062
23/03/2009,37.81,0.030887375
20/03/2009,36.66,0.014009294
19/03/2009,36.15,-0.015644617
18/03/2009,36.72,-0.003262646
17/03/2009,36.84,0.023620983
16/03/2009,35.98,0.019930484
13/03/2009,35.27,0.039912759
12/03/2009,33.89,0.027521929
11/03/2009,32.97,-0.017140699
10/03/2009,33.54,0.018051032
09/03/2009,32.94,0.02396428
06/03/2009,32.16,-0.024267817
05/03/2009,32.95,-0.029308318
04/03/2009,33.93,0.040600976
03/03/2009,32.58,-0.015834679
02/03/2009,33.1,-0.014397369
27/02/2009,33.58,0.014397369
26/02/2009,33.1,-0.020631618
25/02/2009,33.79,-0.014980453
24/02/2009,34.3,-0.02873761
23/02/2009,35.3,-0.038621274
20/02/2009,36.69,-0.035345045
19/02/2009,38.01,0.021003032
18/02/2009,37.22,-0.014668886
17/02/2009,37.77,0.000264795
13/02/2009,37.76,-0.03333642
12/02/2009,39.04,-0.020284671
11/02/2009,39.84,0.024905989
10/02/2009,38.86,-0.030412886
09/02/2009,40.06,0.020172141
06/02/2009,39.26,0.026585641
05/02/2009,38.23,-0.009631729
04/02/2009,38.6,-0.004394475
03/02/2009,38.77,0.010892224
02/02/2009,38.35,0.00444271
30/01/2009,38.18,-0.021762517
29/01/2009,39.02,0.00901023
28/01/2009,38.67,-0.032314222
27/01/2009,39.94,-0.001251095
26/01/2009,39.99,0.001501502
23/01/2009,39.93,-0.002751033
22/01/2009,40.04,-0.00149738
21/01/2009,40.1,-0.00844306
20/01/2009,40.44,-0.006899978
16/01/2009,40.72,0.017589949
15/01/2009,40.01,0.012828751
14/01/2009,39.5,-0.012578782
13/01/2009,40,0.010302893
12/01/2009,39.59,0.006588975
09/01/2009,39.33,0.046580555
08/01/2009,37.54,0.00320171
07/01/2009,37.42,-0.009574541
06/01/2009,37.78,-0.056599467
05/01/2009,39.98,
