Date,Close,LH
19/11/2013,103.96,-0.007283912
18/11/2013,104.72,-0.015257344
15/11/2013,106.33,-0.009919602
14/11/2013,107.39,0.018419842
13/11/2013,105.43,9.48542E-05
12/11/2013,105.42,-0.00227402
11/11/2013,105.66,0.006551797
08/11/2013,104.97,0.006115643
07/11/2013,104.33,0.011277771
06/11/2013,103.16,0.007296817
05/11/2013,102.41,-0.003022476
04/11/2013,102.72,0.015501144
01/11/2013,101.14,0.002375768
31/10/2013,100.9,-0.00287001
30/10/2013,101.19,-0.003354384
29/10/2013,101.53,0.012687255
28/10/2013,100.25,0.000299297
25/10/2013,100.22,-0.000299297
24/10/2013,100.25,-0.011800425
23/10/2013,101.44,0.005535799
22/10/2013,100.88,0.015584731
21/10/2013,99.32,-0.008821228
18/10/2013,100.2,-0.023182296
17/10/2013,102.55,0.013943667
16/10/2013,101.13,0.016651265
15/10/2013,99.46,-0.011694871
14/10/2013,100.63,0.001491721
11/10/2013,100.48,0.014535868
10/10/2013,99.03,-0.011146372
09/10/2013,100.14,0.000699266
08/10/2013,100.07,0.00019988
07/10/2013,100.05,-0.004189114
04/10/2013,100.47,0.006690992
03/10/2013,99.8,-0.000300556
02/10/2013,99.83,0.008854067
01/10/2013,98.95,-0.001918321
30/09/2013,99.14,0.005157518
27/09/2013,98.63,-0.002430381
26/09/2013,98.87,0.001214452
25/09/2013,98.75,-0.004244145
24/09/2013,99.17,-0.002718898
23/09/2013,99.44,-0.001306467
20/09/2013,99.57,-0.001906387
19/09/2013,99.76,-0.007489924
18/09/2013,100.51,-0.008717242
17/09/2013,101.39,0.002963258
16/09/2013,101.09,0.003865409
13/09/2013,100.7,0.006475739
12/09/2013,100.05,-0.000999001
11/09/2013,100.15,0.000899056
10/09/2013,100.06,0.015713458
09/09/2013,98.5,0.003355878
06/09/2013,98.17,0.004287471
05/09/2013,97.75,0.00770222
04/09/2013,97,0.009946207
03/09/2013,96.04,0.003337508
30/08/2013,95.72,-0.001670147
29/08/2013,95.88,-0.001875587
28/08/2013,96.06,0.000520644
27/08/2013,96.01,-0.005297888
26/08/2013,96.52,0.000207232
23/08/2013,96.5,0.001140547
22/08/2013,96.39,-0.001347779
21/08/2013,96.52,-0.000932015
20/08/2013,96.61,-0.00413181
19/08/2013,97.01,0.001547429
16/08/2013,96.86,-0.006483172
15/08/2013,97.49,-0.016884046
14/08/2013,99.15,0.00962764
13/08/2013,98.2,0.002651169
12/08/2013,97.94,0.001737265
09/08/2013,97.77,-0.000511274
08/08/2013,97.82,0.009759182
07/08/2013,96.87,-0.005866931
06/08/2013,97.44,-0.005526572
05/08/2013,97.98,0.005321339
02/08/2013,97.46,0.000718501
01/08/2013,97.39,0.006696569
31/07/2013,96.74,-0.007004561
30/07/2013,97.42,-0.006242026
29/07/2013,98.03,-0.003258991
26/07/2013,98.35,0.003258991
25/07/2013,98.03,0.002553497
24/07/2013,97.78,-0.004387986
23/07/2013,98.21,0.007973872
22/07/2013,97.43,0.005661072
19/07/2013,96.88,-0.005558429
18/07/2013,97.42,-0.011329542
17/07/2013,98.53,0.012767652
16/07/2013,97.28,-0.000616586
15/07/2013,97.34,0.006596602
12/07/2013,96.7,0
11/07/2013,96.7,-0.001549987
10/07/2013,96.85,0.010274596
09/07/2013,95.86,-0.043780268
08/07/2013,100.15,0.002499376
05/07/2013,99.9,0.014519311
03/07/2013,98.46,-0.007689233
02/07/2013,99.22,-0.010427205
01/07/2013,100.26,0.001597126
28/06/2013,100.1,-0.006869458
27/06/2013,100.79,0.013384139
26/06/2013,99.45,0.001912335
25/06/2013,99.26,0.002218861
24/06/2013,99.04,-0.004231744
21/06/2013,99.46,0.004736718
20/06/2013,98.99,-0.010251346
19/06/2013,100.01,-0.007669742
18/06/2013,100.78,0.003379389
17/06/2013,100.44,0.004390348
14/06/2013,100,-0.00079968
13/06/2013,100.08,0.002300806
12/06/2013,99.85,-0.00638916
11/06/2013,100.49,-0.002980924
10/06/2013,100.79,0.009169804
07/06/2013,99.87,0.012392481
06/06/2013,98.64,0.000405597
