Date,Close,SNDK
15/08/2013,55.94,-0.033746612
14/08/2013,57.86,-0.008947066
13/08/2013,58.38,0.020769179
12/08/2013,57.18,-0.014411223
09/08/2013,58.01,-0.002410469
08/08/2013,58.15,0.019448434
07/08/2013,57.03,-0.012719049
06/08/2013,57.76,0.00590382
05/08/2013,57.42,-0.015209419
02/08/2013,58.3,-0.002056204
01/08/2013,58.42,0.05814567
31/07/2013,55.12,0.010761618
30/07/2013,54.53,-0.015828585
29/07/2013,55.4,-0.028471674
26/07/2013,57,-0.060253036
25/07/2013,60.54,-0.003133506
24/07/2013,60.73,-0.023595595
23/07/2013,62.18,-0.02021879
22/07/2013,63.45,0.01173127
19/07/2013,62.71,0.024373735
18/07/2013,61.2,0.029179789
17/07/2013,59.44,-0.001008912
16/07/2013,59.5,-0.02980353
15/07/2013,61.3,0.006546668
12/07/2013,60.9,0.001972387
11/07/2013,60.78,0.01575358
10/07/2013,59.83,0.000836051
09/07/2013,59.78,-0.004006683
08/07/2013,60.02,-0.029872564
05/07/2013,61.84,0.006977716
03/07/2013,61.41,-0.002926831
02/07/2013,61.59,0.002764005
01/07/2013,61.42,0.005223649
28/06/2013,61.1,0.010364492
27/06/2013,60.47,0.018695253
26/06/2013,59.35,0.017164157
25/06/2013,58.34,0.011030791
24/06/2013,57.7,-0.019904569
21/06/2013,58.86,-0.008795727
20/06/2013,59.38,-0.03605484
19/06/2013,61.56,-0.023757137
18/06/2013,63.04,0.02913218
17/06/2013,61.23,0.040325357
14/06/2013,58.81,-0.010318962
13/06/2013,59.42,0.008280571
12/06/2013,58.93,-0.005752977
11/06/2013,59.27,-0.009403932
10/06/2013,59.83,0.025733602
07/06/2013,58.31,-0.003253149
06/06/2013,58.5,0.017241806
05/06/2013,57.5,-0.011068947
04/06/2013,58.14,-0.010607456
03/06/2013,58.76,-0.004415018
31/05/2013,59.02,-0.014633177
30/05/2013,59.89,0.026735941
29/05/2013,58.31,0.008093027
28/05/2013,57.84,-0.002934832
24/05/2013,58.01,0.003107737
23/05/2013,57.83,-0.001209712
22/05/2013,57.9,-0.006026708
21/05/2013,58.25,-0.00376971
20/05/2013,58.47,-0.024162703
17/05/2013,59.9,0.023307929
16/05/2013,58.52,-0.008338345
15/05/2013,59.01,0.008851122
14/05/2013,58.49,0.010138415
13/05/2013,57.9,0.011639148
10/05/2013,57.23,0.010186249
09/05/2013,56.65,0.025204659
08/05/2013,55.24,-0.003253211
07/05/2013,55.42,0.014906657
06/05/2013,54.6,0.013274531
03/05/2013,53.88,0.023853136
02/05/2013,52.61,0.027557385
01/05/2013,51.18,-0.024320828
30/04/2013,52.44,-0.032457591
29/04/2013,54.17,0.004996772
26/04/2013,53.9,0.003903713
25/04/2013,53.69,-0.010560543
24/04/2013,54.26,0.0156021
23/04/2013,53.42,0.024444609
22/04/2013,52.13,-0.003446959
19/04/2013,52.31,0.005559297
18/04/2013,52.02,-0.068710889
17/04/2013,55.72,-0.031271871
16/04/2013,57.49,0.026437916
15/04/2013,55.99,-0.030257365
12/04/2013,57.71,-0.015645467
11/04/2013,58.62,0.005130848
10/04/2013,58.32,0.035072948
09/04/2013,56.31,0.01286881
08/04/2013,55.59,0.015043329
05/04/2013,54.76,-0.000365163
04/04/2013,54.78,0.020843695
03/04/2013,53.65,-0.014250264
02/04/2013,54.42,-0.002385979
01/04/2013,54.55,-0.007487936
28/03/2013,54.96,-0.000363835
27/03/2013,54.98,-0.005260783
26/03/2013,55.27,-0.001084991
25/03/2013,55.33,0.002533479
22/03/2013,55.19,0.010198595
21/03/2013,54.63,-0.010923102
20/03/2013,55.23,0.010740069
19/03/2013,54.64,0.004218255
18/03/2013,54.41,-0.012783227
15/03/2013,55.11,0.000181472
14/03/2013,55.1,0.012050538
13/03/2013,54.44,0.012569482
12/03/2013,53.76,0.021433421
11/03/2013,52.62,0.014741341
08/03/2013,51.85,0.009689998
07/03/2013,51.35,0.003120736
06/03/2013,51.19,0.00509206
05/03/2013,50.93,0.010262573
04/03/2013,50.41,0.002383318
01/03/2013,50.29,-0.002383318
28/02/2013,50.41,-0.001585729
27/02/2013,50.49,0.001982554
26/02/2013,50.39,0.021665842
25/02/2013,49.31,-0.003239525
22/02/2013,49.47,0.008118575
21/02/2013,49.07,-0.019974436
20/02/2013,50.06,-0.03126791
19/02/2013,51.65,-0.001160991
15/02/2013,51.71,0.033028361
14/02/2013,50.03,0.00681912
13/02/2013,49.69,0.001409727
12/02/2013,49.62,-0.0048251
11/02/2013,49.86,-0.006995132
08/02/2013,50.21,-0.000398248
07/02/2013,50.23,-0.007339119
06/02/2013,50.6,0.016137416
05/02/2013,49.79,0.003420182
04/02/2013,49.62,-0.012616569
01/02/2013,50.25,0.005187562
31/01/2013,49.99,0.016335949
30/01/2013,49.18,-0.000203314
29/01/2013,49.19,-0.006888196
28/01/2013,49.53,-0.002621233
25/01/2013,49.66,0.016445402
24/01/2013,48.85,0.024871748
23/01/2013,47.65,-0.006276171
22/01/2013,47.95,-0.010579914
18/01/2013,48.46,0.001445535
17/01/2013,48.39,0.027657325
16/01/2013,47.07,0.000850159
15/01/2013,47.03,0.00170249
14/01/2013,46.95,0.00898594
11/01/2013,46.53,0.020189549
10/01/2013,45.6,0.006379958
09/01/2013,45.31,0.004423807
08/01/2013,45.11,-0.003982306
07/01/2013,45.29,-0.003746561
04/01/2013,45.46,0.017306844
03/01/2013,44.68,-0.001341982
02/01/2013,44.74,0.028107018
31/12/2012,43.5,0.019030512
28/12/2012,42.68,-0.012572925
27/12/2012,43.22,-0.008065489
26/12/2012,43.57,-0.013903358
24/12/2012,44.18,-0.003163844
21/12/2012,44.32,0.002032751
20/12/2012,44.23,0.008400549
19/12/2012,43.86,-0.001367054
18/12/2012,43.92,0.0288737
17/12/2012,42.67,0
14/12/2012,42.67,-0.011649712
13/12/2012,43.17,-0.002544825
12/12/2012,43.28,0.004167637
11/12/2012,43.1,0.007218567
10/12/2012,42.79,0.012700077
07/12/2012,42.25,0.02225771
06/12/2012,41.32,0.037479732
05/12/2012,39.8,-0.012484557
04/12/2012,40.3,0.019291592
03/12/2012,39.53,0.01093741
30/11/2012,39.1,-0.017493157
29/11/2012,39.79,-0.01620377
28/11/2012,40.44,0.007446051
27/11/2012,40.14,-0.013117377
26/11/2012,40.67,0.013366536
23/11/2012,40.13,0.016583295
21/11/2012,39.47,0.016090246
20/11/2012,38.84,-0.011773875
19/11/2012,39.3,-0.004062982
16/11/2012,39.46,0.004572017
15/11/2012,39.28,-0.013653815
14/11/2012,39.82,-0.015944533
13/11/2012,40.46,-0.000247127
12/11/2012,40.47,-0.018362617
09/11/2012,41.22,0.003158793
08/11/2012,41.09,-0.054694658
07/11/2012,43.4,-0.031971888
06/11/2012,44.81,0.011220944
05/11/2012,44.31,0.01936941
02/11/2012,43.46,-0.015978427
01/11/2012,44.16,0.055401646
31/10/2012,41.78,-0.010713113
26/10/2012,42.23,-0.003781616
25/10/2012,42.39,-0.016842503
24/10/2012,43.11,-0.005782368
23/10/2012,43.36,-0.001613089
22/10/2012,43.43,-0.01349363
19/10/2012,44.02,0.026705086
18/10/2012,42.86,-0.033948214
17/10/2012,44.34,-0.010767264
16/10/2012,44.82,0.024620103
15/10/2012,43.73,0.033720204
12/10/2012,42.28,0
11/10/2012,42.28,-0.006600684
10/10/2012,42.56,-0.019314155
09/10/2012,43.39,-0.007805366
08/10/2012,43.73,-0.008198634
05/10/2012,44.09,-0.012173279
04/10/2012,44.63,0.022661292
03/10/2012,43.63,-0.015465398
02/10/2012,44.31,0.029777738
01/10/2012,43.01,-0.0097178
28/09/2012,43.43,0.004384454
27/09/2012,43.24,0.01350428
26/09/2012,42.66,-0.028424791
25/09/2012,43.89,-0.028303776
24/09/2012,45.15,-0.001991371
21/09/2012,45.24,-0.015572198
