Date,Close,ECL
26/01/2011,50.45,0.009359821
25/01/2011,49.98,-0.007772834
24/01/2011,50.37,0.004576667
21/01/2011,50.14,0.010828259
20/01/2011,49.6,-0.002416433
19/01/2011,49.72,0.012548232
18/01/2011,49.1,0.005514157
14/01/2011,48.83,-0.004291414
13/01/2011,49.04,-0.009740337
12/01/2011,49.52,0.01055633
11/01/2011,49,-0.010152371
10/01/2011,49.5,0.005063302
07/01/2011,49.25,-0.007283059
06/01/2011,49.61,-0.005026652
05/01/2011,49.86,0.00200763
04/01/2011,49.76,-0.015157849
03/01/2011,50.52,0.001981376
31/12/2010,50.42,-0.001189296
30/12/2010,50.48,0.002975897
29/12/2010,50.33,-0.001588247
28/12/2010,50.41,0.002980036
27/12/2010,50.26,0.000198985
23/12/2010,50.25,-0.000198985
22/12/2010,50.26,0.00039801
21/12/2010,50.24,-0.001789799
20/12/2010,50.33,0.005179294
17/12/2010,50.07,0.006009633
16/12/2010,49.77,0.014776101
15/12/2010,49.04,-0.010547765
14/12/2010,49.56,0.012588999
13/12/2010,48.94,0.019602402
10/12/2010,47.99,0.003757833
09/12/2010,47.81,0.005453034
08/12/2010,47.55,0.006964257
07/12/2010,47.22,0.003819228
06/12/2010,47.04,-0.011624352
03/12/2010,47.59,-0.007744675
02/12/2010,47.96,0.001669449
01/12/2010,47.88,0.001463058
30/11/2010,47.81,-0.015565324
29/11/2010,48.56,-0.004520246
26/11/2010,48.78,-0.006945891
24/11/2010,49.12,0.014353332
23/11/2010,48.42,-0.013334899
22/11/2010,49.07,0
19/11/2010,49.07,0.003674974
18/11/2010,48.89,0.023803256
17/11/2010,47.74,0.002726798
16/11/2010,47.61,-0.013145729
15/11/2010,48.24,-0.013179762
12/11/2010,48.88,-0.012402314
11/11/2010,49.49,0.007911594
10/11/2010,49.1,0.00571897
09/11/2010,48.82,-0.017261064
08/11/2010,49.67,0.000402739
05/11/2010,49.65,0.002217966
04/11/2010,49.54,0.001009795
03/11/2010,49.49,0.001415428
02/11/2010,49.42,0.002025522
01/11/2010,49.32,0
29/10/2010,49.32,0.002232823
28/10/2010,49.21,-0.007288957
27/10/2010,49.57,0.005664591
26/10/2010,49.29,-0.055827532
25/10/2010,52.12,0.010802574
22/10/2010,51.56,0.000193968
21/10/2010,51.55,0.007594234
20/10/2010,51.16,0.007849334
19/10/2010,50.76,-0.018929241
18/10/2010,51.73,-0.006359016
15/10/2010,52.06,0.002115182
14/10/2010,51.95,-0.006714654
13/10/2010,52.3,0.008448591
12/10/2010,51.86,0.003863992
11/10/2010,51.66,0.000387222
08/10/2010,51.64,-0.001934611
07/10/2010,51.74,-0.008084741
06/10/2010,52.16,0.001150969
05/10/2010,52.1,0.02585932
04/10/2010,50.77,-0.010774911
01/10/2010,51.32,0.011365986
30/09/2010,50.74,0.003356039
29/09/2010,50.57,-0.00098824
28/09/2010,50.62,-0.0011846
27/09/2010,50.68,-0.005313404
24/09/2010,50.95,0.018221934
23/09/2010,50.03,-0.009548511
22/09/2010,50.51,-0.004148974
21/09/2010,50.72,0.001973555
20/09/2010,50.62,0.009128859
17/09/2010,50.16,0.000199382
16/09/2010,50.15,0.005197933
15/09/2010,49.89,0.007040158
14/09/2010,49.54,0.008921389
13/09/2010,49.1,0.006333661
10/09/2010,48.79,-0.008164977
09/09/2010,49.19,0.002646312
08/09/2010,49.06,0.007570369
07/09/2010,48.69,-0.014679163
03/09/2010,49.41,0.005275986
02/09/2010,49.15,0.011047576
01/09/2010,48.61,0.025207042
31/08/2010,47.4,0.005076153
30/08/2010,47.16,-0.009706765
27/08/2010,47.62,0.023800528
26/08/2010,46.5,-0.001289491
25/08/2010,46.56,0.002580647
24/08/2010,46.44,-0.006011182
23/08/2010,46.72,-0.015504187
20/08/2010,47.45,0.007615861
19/08/2010,47.09,-0.020181471
18/08/2010,48.05,-0.00684437
17/08/2010,48.38,0.013526374
16/08/2010,47.73,0.000628733
13/08/2010,47.7,-0.007102599
12/08/2010,48.04,0.003544994
11/08/2010,47.87,-0.022514635
10/08/2010,48.96,-0.007934128
09/08/2010,49.35,0.003654084
06/08/2010,49.17,-0.003654084
05/08/2010,49.35,-0.003034904
04/08/2010,49.5,0.014447296
03/08/2010,48.79,-0.006944472
02/08/2010,49.13,0.004487972
30/07/2010,48.91,0.00061356
29/07/2010,48.88,0.000409249
28/07/2010,48.86,0.010492844
27/07/2010,48.35,-0.028946171
26/07/2010,49.77,0.010097016
23/07/2010,49.27,0.017815563
22/07/2010,48.4,0.004971013
21/07/2010,48.16,-0.019126547
20/07/2010,49.09,0.021205118
19/07/2010,48.06,0.01024792
16/07/2010,47.57,-0.018330028
15/07/2010,48.45,0.005380808
14/07/2010,48.19,-0.006824553
13/07/2010,48.52,0.023775885
12/07/2010,47.38,-0.010079884
09/07/2010,47.86,0.004817268
08/07/2010,47.63,0.012039432
07/07/2010,47.06,0.039220713
06/07/2010,45.25,0.00731954
02/07/2010,44.92,-0.003777363
01/07/2010,45.09,0.004000005
30/06/2010,44.91,-0.003334448
29/06/2010,45.06,-0.011474089
28/06/2010,45.58,-0.001972603
25/06/2010,45.67,0.000218986
24/06/2010,45.66,-0.020806993
23/06/2010,46.62,0
22/06/2010,46.62,-0.007692346
21/06/2010,46.98,-0.000425622
18/06/2010,47,-0.005305052
17/06/2010,47.25,0.004241788
16/06/2010,47.05,-0.003394869
15/06/2010,47.21,0.026399215
14/06/2010,45.98,-0.009954637
11/06/2010,46.44,-0.000645786
10/06/2010,46.47,0.020655153
09/06/2010,45.52,-0.008095439
08/06/2010,45.89,0.010074549
07/06/2010,45.43,-0.016590645
04/06/2010,46.19,-0.03090942
03/06/2010,47.64,0.001050089
02/06/2010,47.59,0.019949728
01/06/2010,46.65,-0.012356357
28/05/2010,47.23,-0.006121391
27/05/2010,47.52,0.028603871
26/05/2010,46.18,-0.009053737
25/05/2010,46.6,0.011872778
24/05/2010,46.05,-0.012945165
21/05/2010,46.65,0.023862304
20/05/2010,45.55,-0.041708539
19/05/2010,47.49,-0.003573309
18/05/2010,47.66,-0.004814243
17/05/2010,47.89,0.008598145
14/05/2010,47.48,-0.012973607
13/05/2010,48.1,-0.008487785
12/05/2010,48.51,-0.006984416
11/05/2010,48.85,-0.003677977
10/05/2010,49.03,0.026662735
07/05/2010,47.74,0.00503991
06/05/2010,47.5,-0.022688037
05/05/2010,48.59,0
04/05/2010,48.59,-0.015317363
03/05/2010,49.34,0.010185462
30/04/2010,48.84,-0.003270649
29/04/2010,49,0.031933047
28/04/2010,47.46,0.011230121
27/04/2010,46.93,-0.01648389
26/04/2010,47.71,0.001888178
23/04/2010,47.62,0.015235166
22/04/2010,46.9,0.011149344
21/04/2010,46.38,0.009314483
20/04/2010,45.95,0.009621767
19/04/2010,45.51,0.005066648
16/04/2010,45.28,-0.002866911
15/04/2010,45.41,0.002204586
14/04/2010,45.31,0.004202151
13/04/2010,45.12,0.002663117
12/04/2010,45,-0.000444346
09/04/2010,45.02,0.013867366
08/04/2010,44.4,-0.006734032
07/04/2010,44.7,0.003136906
06/04/2010,44.56,0
05/04/2010,44.56,0.002921679
01/04/2010,44.43,0.010862293
31/03/2010,43.95,0.001138304
30/03/2010,43.9,0.006169333
29/03/2010,43.63,0.003213961
26/03/2010,43.49,0.009008029
25/03/2010,43.1,-0.004398664
24/03/2010,43.29,-0.002998503
23/03/2010,43.42,0.000691165
22/03/2010,43.39,0.004620013
19/03/2010,43.19,0.001158346
18/03/2010,43.14,-0.010606509
17/03/2010,43.6,-0.002519759
16/03/2010,43.71,0.004126553
15/03/2010,43.53,-0.002065405
12/03/2010,43.62,0.021316841
11/03/2010,42.7,0.002814261
10/03/2010,42.58,0.000704804
09/03/2010,42.55,-0.003519065
08/03/2010,42.7,-0.009324077
05/03/2010,43.1,0.009792571
04/03/2010,42.68,0.000234329
03/03/2010,42.67,0.011075876
02/03/2010,42.2,-0.0037843
01/03/2010,42.36,0.005207112
26/02/2010,42.14,-0.000474496
25/02/2010,42.16,0.003564219
24/02/2010,42.01,0.010288403
23/02/2010,41.58,-0.012903405
22/02/2010,42.12,-0.010627093
19/02/2010,42.57,-0.003517415
18/02/2010,42.72,0.008462674
17/02/2010,42.36,-0.000472032
16/02/2010,42.38,0.014019476
12/02/2010,41.79,0.011068448
11/02/2010,41.33,-0.057588464
10/02/2010,43.78,-0.00864231
09/02/2010,44.16,0.014598799
08/02/2010,43.52,0.003452645
05/02/2010,43.37,0.004853817
04/02/2010,43.16,-0.031024386
03/02/2010,44.52,-0.003587448
02/02/2010,44.68,0.006962409
01/02/2010,44.37,0.010649245
29/01/2010,43.9,0
28/01/2010,43.9,-0.016939987
27/01/2010,44.65,0.003140424
26/01/2010,44.51,-0.012502954
25/01/2010,45.07,0.004447417
22/01/2010,44.87,-0.020732988
21/01/2010,45.81,-0.027770593
20/01/2010,47.1,0.003828977
19/01/2010,46.92,0.016763771
15/01/2010,46.14,-0.005403666
14/01/2010,46.39,-0.014339465
13/01/2010,47.06,0.013477581
12/01/2010,46.43,0.0032359
11/01/2010,46.28,0.021623645
08/01/2010,45.29,0.00842577
07/01/2010,44.91,0.01074557
06/01/2010,44.43,-0.002921679
05/01/2010,44.56,-0.015366075
04/01/2010,45.25,0.014917342
31/12/2009,44.58,-0.014032973
30/12/2009,45.21,-0.003091875
29/12/2009,45.35,0.00287071
28/12/2009,45.22,0
24/12/2009,45.22,0.007547206
23/12/2009,44.88,0.003571432
22/12/2009,44.72,-0.00223364
21/12/2009,44.82,0.002457278
18/12/2009,44.71,-0.000223639
17/12/2009,44.72,-0.01310693
16/12/2009,45.31,0.006865269
15/12/2009,45,-0.009069855
14/12/2009,45.41,0.005299195
11/12/2009,45.17,-0.008377474
10/12/2009,45.55,0.010593787
09/12/2009,45.07,0.012727648
08/12/2009,44.5,-0.009393941
07/12/2009,44.92,-0.006435171
04/12/2009,45.21,0.002436055
03/12/2009,45.1,-0.01518348
02/12/2009,45.79,0.006793058
01/12/2009,45.48,0.012612182
30/11/2009,44.91,0.010295525
27/11/2009,44.45,-0.018721296
25/11/2009,45.29,0.004204011
24/11/2009,45.1,-0.011902278
23/11/2009,45.64,0.007698267
20/11/2009,45.29,0
19/11/2009,45.29,-0.014685195
18/11/2009,45.96,-0.008665565
17/11/2009,46.36,0.004540058
16/11/2009,46.15,0.004778463
13/11/2009,45.93,0.008527438
12/11/2009,45.54,-0.015254164
11/11/2009,46.24,-0.003023107
10/11/2009,46.38,0.005188079
09/11/2009,46.14,0.021025742
06/11/2009,45.18,0.00088574
05/11/2009,45.14,0.018107123
04/11/2009,44.33,-0.004052234
03/11/2009,44.51,0.010388531
02/11/2009,44.05,0.002045223
30/10/2009,43.96,-0.018034754
29/10/2009,44.76,0.013721956
28/10/2009,44.15,-0.017957834
27/10/2009,44.95,-0.021567737
26/10/2009,45.93,-0.003694452
23/10/2009,46.1,-0.004976749
22/10/2009,46.33,0.009978391
21/10/2009,45.87,-0.006518928
20/10/2009,46.17,-0.008841028
19/10/2009,46.58,0.006245309
16/10/2009,46.29,-0.001942377
15/10/2009,46.38,-0.004088225
14/10/2009,46.57,0.009926711
13/10/2009,46.11,-0.000216849
12/10/2009,46.12,0.003910498
09/10/2009,45.94,-0.001739887
08/10/2009,46.02,0.011583563
07/10/2009,45.49,-0.008100756
06/10/2009,45.86,0.009420598
05/10/2009,45.43,0.011734885
02/10/2009,44.9,-0.005995355
01/10/2009,45.17,-0.023195788
30/09/2009,46.23,0.00738171
29/09/2009,45.89,-0.01083669
28/09/2009,46.39,0.012799828
25/09/2009,45.8,-0.002398867
24/09/2009,45.91,0.002398867
23/09/2009,45.8,-0.011505608
22/09/2009,46.33,-0.007311861
21/09/2009,46.67,-0.008109306
18/09/2009,47.05,-0.009097704
17/09/2009,47.48,0.003375531
16/09/2009,47.32,0.025903193
15/09/2009,46.11,0.004782618
14/09/2009,45.89,0.042057594
11/09/2009,44,-0.008599284
10/09/2009,44.38,0.01612755
09/09/2009,43.67,0.009895375
08/09/2009,43.24,0.010695289
04/09/2009,42.78,0.004686044
03/09/2009,42.58,0.003529
02/09/2009,42.43,0.009947974
01/09/2009,42.01,-0.006642966
31/08/2009,42.29,0.005453481
28/08/2009,42.06,0.001903856
27/08/2009,41.98,0.000476531
26/08/2009,41.96,-0.000952835
25/08/2009,42,-0.006881033
24/08/2009,42.29,-0.01618424
21/08/2009,42.98,0.011936947
20/08/2009,42.47,-0.009607572
19/08/2009,42.88,0.013382052
18/08/2009,42.31,0.016682942
17/08/2009,41.61,-0.010994375
14/08/2009,42.07,-0.004742717
13/08/2009,42.27,0.009269229
12/08/2009,41.88,0.001194601
11/08/2009,41.83,-0.001194601
10/08/2009,41.88,-0.003099299
07/08/2009,42.01,0.003338105
06/08/2009,41.87,-0.002623734
05/08/2009,41.98,-0.007357337
04/08/2009,42.29,-0.007068832
03/08/2009,42.59,0.025685122
31/07/2009,41.51,0.005071862
30/07/2009,41.3,0.009732437
29/07/2009,40.9,0.021251109
28/07/2009,40.04,-0.009445758
27/07/2009,40.42,0.007948378
24/07/2009,40.1,0.017864357
23/07/2009,39.39,0.023373351
22/07/2009,38.48,0.008088759
21/07/2009,38.17,-0.005226038
20/07/2009,38.37,0.004178643
17/07/2009,38.21,0.003145481
16/07/2009,38.09,0.004473103
15/07/2009,37.92,0.004493202
14/07/2009,37.75,-0.007915609
13/07/2009,38.05,0.019639697
10/07/2009,37.31,0.003490405
09/07/2009,37.18,-0.012827541
08/07/2009,37.66,0.001328551
07/07/2009,37.61,-0.019484555
06/07/2009,38.35,0.00313398
02/07/2009,38.23,-0.018914931
01/07/2009,38.96,-0.000769724
30/06/2009,38.99,-0.001793722
29/06/2009,39.06,0.011069749
26/06/2009,38.63,-0.020751353
25/06/2009,39.44,0.033779156
24/06/2009,38.13,0.018528852
23/06/2009,37.43,-0.00026713
22/06/2009,37.44,-0.009833966
19/06/2009,37.81,-0.008427756
18/06/2009,38.13,-0.002880714
17/06/2009,38.24,0.027304546
16/06/2009,37.21,-0.024686058
15/06/2009,38.14,-0.014317569
12/06/2009,38.69,0.007003011
11/06/2009,38.42,0.016269055
10/06/2009,37.8,-0.014445425
09/06/2009,38.35,0.020282534
08/06/2009,37.58,0.00480129
05/06/2009,37.4,-0.005333346
04/06/2009,37.6,-0.004775812
03/06/2009,37.78,-0.013931097
02/06/2009,38.31,-0.006245141
01/06/2009,38.55,0.031623188
29/05/2009,37.35,0.017283714
28/05/2009,36.71,0.004641647
27/05/2009,36.54,-0.030456471
26/05/2009,37.67,0.025542456
22/05/2009,36.72,0.000544811
21/05/2009,36.7,-0.009761466
20/05/2009,37.06,0.013036578
19/05/2009,36.58,-0.007082568
18/05/2009,36.84,0.015869006
15/05/2009,36.26,-0.020202707
14/05/2009,37,0.010323373
13/05/2009,36.62,-0.041455328
12/05/2009,38.17,0.010270005
11/05/2009,37.78,-0.014713876
08/05/2009,38.34,-0.007276539
07/05/2009,38.62,-0.006452468
06/05/2009,38.87,-0.017848511
05/05/2009,39.57,-0.008305068
04/05/2009,39.9,0.046162042
01/05/2009,38.1,-0.011741818
30/04/2009,38.55,-0.010322672
29/04/2009,38.95,0.019705071
28/04/2009,38.19,0.020635653
27/04/2009,37.41,-0.013276881
24/04/2009,37.91,0.02159796
23/04/2009,37.1,0.001888575
22/04/2009,37.03,-0.012345836
21/04/2009,37.49,0.001334579
20/04/2009,37.44,-0.00612437
17/04/2009,37.67,0.011212077
16/04/2009,37.25,-0.003751344
15/04/2009,37.39,0.007516814
14/04/2009,37.11,0.008116928
13/04/2009,36.81,-0.004337226
09/04/2009,36.97,0.022429824
08/04/2009,36.15,0.02011803
07/04/2009,35.43,-0.009830159
06/04/2009,35.78,-0.001117319
03/04/2009,35.82,0.013773935
02/04/2009,35.33,0.01482776
01/04/2009,34.81,0.002300835
31/03/2009,34.73,0.015963189
30/03/2009,34.18,-0.002045887
27/03/2009,34.25,-0.025368902
26/03/2009,35.13,0.022744611
25/03/2009,34.34,0.016738021
24/03/2009,33.77,-0.005610527
23/03/2009,33.96,0.049497128
20/03/2009,32.32,-0.014742282
19/03/2009,32.8,-0.008500355
18/03/2009,33.08,0.002421309
17/03/2009,33,0.026406201
16/03/2009,32.14,-0.002796336
13/03/2009,32.23,0.016896522
12/03/2009,31.69,0.018793355
11/03/2009,31.1,0.008071069
10/03/2009,30.85,0.032951911
09/03/2009,29.85,-0.001673641
06/03/2009,29.9,-0.006666691
05/03/2009,30.1,-0.022015018
04/03/2009,30.77,0.006848225
03/03/2009,30.56,-0.017515855
02/03/2009,31.1,-0.021629342
27/02/2009,31.78,-0.006898742
26/02/2009,32,-0.016119382
25/02/2009,32.52,-0.014046032
24/02/2009,32.98,0.028916195
23/02/2009,32.04,-0.023138469
20/02/2009,32.79,-0.020824655
19/02/2009,33.48,0.031556016
18/02/2009,32.44,-0.009205343
17/02/2009,32.74,-0.004266998
13/02/2009,32.88,0.008552282
12/02/2009,32.6,-0.049374276
11/02/2009,34.25,0.008503203
10/02/2009,33.96,-0.035294378
09/02/2009,35.18,-0.016911339
06/02/2009,35.78,0.027484376
05/02/2009,34.81,0.018264024
04/02/2009,34.18,0.003223446
03/02/2009,34.07,0.007364888
02/02/2009,33.82,-0.004131018
30/01/2009,33.96,-0.021844468
29/01/2009,34.71,-0.015721347
28/01/2009,35.26,0.014857416
27/01/2009,34.74,0.000575871
26/01/2009,34.72,-0.007174661
23/01/2009,34.97,-0.014478606
22/01/2009,35.48,-0.024775102
21/01/2009,36.37,0.042117398
20/01/2009,34.87,-0.04842138
16/01/2009,36.6,0.029952322
15/01/2009,35.52,0.073285372
14/01/2009,33.01,-0.023650257
13/01/2009,33.8,0.006827991
12/01/2009,33.57,0.001788909
09/01/2009,33.51,-0.015104685
08/01/2009,34.02,-0.009071021
07/01/2009,34.33,-0.002036957
06/01/2009,34.4,-0.021568054
05/01/2009,35.15,
