Date,Close,NWL
08/11/2013,29.01,0.011091968
07/11/2013,28.69,-0.023084574
06/11/2013,29.36,-0.010166133
05/11/2013,29.66,-0.007390024
04/11/2013,29.88,0.00806456
01/11/2013,29.64,0.000337439
31/10/2013,29.63,0.001350895
30/10/2013,29.59,-0.010756406
29/10/2013,29.91,0.007382584
28/10/2013,29.69,0.009815614
25/10/2013,29.4,0.016461277
24/10/2013,28.92,-0.004829261
23/10/2013,29.06,-0.000687995
22/10/2013,29.08,0.003444716
21/10/2013,28.98,-0.001379311
18/10/2013,29.02,0.011785232
17/10/2013,28.68,0.025425098
16/10/2013,27.96,0.022424086
15/10/2013,27.34,-0.016685189
14/10/2013,27.8,-0.000359648
11/10/2013,27.81,0.020709187
10/10/2013,27.24,0.020397518
09/10/2013,26.69,0.004882639
08/10/2013,26.56,-0.015689526
07/10/2013,26.98,-0.020543643
04/10/2013,27.54,0.008386558
03/10/2013,27.31,-0.012734391
02/10/2013,27.66,0
01/10/2013,27.66,0.005801322
30/09/2013,27.5,-0.003267384
27/09/2013,27.59,-0.002895406
26/09/2013,27.67,0.01823537
25/09/2013,27.17,-0.00842959
24/09/2013,27.4,0.011009286
23/09/2013,27.1,-0.006986607
20/09/2013,27.29,-0.003657649
19/09/2013,27.39,0.002925048
18/09/2013,27.31,0.017359623
17/09/2013,26.84,-0.000372509
16/09/2013,26.85,-0.002975086
13/09/2013,26.93,0.011578094
12/09/2013,26.62,-0.001501502
11/09/2013,26.66,0.012835208
10/09/2013,26.32,0.001520913
09/09/2013,26.28,0.009174376
06/09/2013,26.04,0.004618946
05/09/2013,25.92,-0.003850602
04/09/2013,26.02,0.011596574
03/09/2013,25.72,0.016464504
30/08/2013,25.3,-0.003944778
29/08/2013,25.4,0.016273429
28/08/2013,24.99,-0.00836825
27/08/2013,25.2,-0.02236703
26/08/2013,25.77,0.010140493
23/08/2013,25.51,0.010244376
22/08/2013,25.25,-0.007496583
21/08/2013,25.44,-0.018692133
20/08/2013,25.92,0.010081512
19/08/2013,25.66,-0.01123825
16/08/2013,25.95,-0.00230947
15/08/2013,26.01,-0.023932766
14/08/2013,26.64,-0.008224345
13/08/2013,26.86,0.004477619
12/08/2013,26.74,-0.003360093
09/08/2013,26.83,0.000745712
08/08/2013,26.81,-0.00928167
07/08/2013,27.06,-0.009562412
06/08/2013,27.32,-0.013452302
05/08/2013,27.69,-0.000722022
02/08/2013,27.71,-0.000721501
01/08/2013,27.73,0.025937527
31/07/2013,27.02,0.010042859
30/07/2013,26.75,-0.010042859
29/07/2013,27.02,-0.002587324
26/07/2013,27.09,-0.004419897
25/07/2013,27.21,0
24/07/2013,27.21,-0.008052752
23/07/2013,27.43,0.002189782
22/07/2013,27.37,0.008070477
19/07/2013,27.15,0.004429686
18/07/2013,27.03,0.005936938
17/07/2013,26.87,0.001117111
16/07/2013,26.84,-0.005573115
15/07/2013,26.99,-0.001850824
12/07/2013,27.04,0.002962965
11/07/2013,26.96,0.01194044
10/07/2013,26.64,-0.010084119
09/07/2013,26.91,0.014221797
08/07/2013,26.53,0.015574864
05/07/2013,26.12,0.004604766
03/07/2013,26,-0.004604766
02/07/2013,26.12,-0.012554854
01/07/2013,26.45,0.007590169
28/06/2013,26.25,0.002288331
27/06/2013,26.19,0.025523427
26/06/2013,25.53,0.003924652
25/06/2013,25.43,-0.00157171
24/06/2013,25.47,-0.018670321
21/06/2013,25.95,-0.004229962
20/06/2013,26.06,-0.025384958
19/06/2013,26.73,-0.010050336
18/06/2013,27,0.00445435
17/06/2013,26.88,-0.010730908
14/06/2013,27.17,0.001104769
13/06/2013,27.14,0.022732486
12/06/2013,26.53,-0.009752515
11/06/2013,26.79,-0.013348363
10/06/2013,27.15,-0.004776787
07/06/2013,27.28,0.019993261
06/06/2013,26.74,0.011660843
05/06/2013,26.43,-0.017626558
04/06/2013,26.9,-0.006669161
03/06/2013,27.08,0.001478197
31/05/2013,27.04,-0.003322875
30/05/2013,27.13,0.003692766
29/05/2013,27.03,-0.019418086
28/05/2013,27.56,0.006187463
24/05/2013,27.39,-0.001094691
23/05/2013,27.42,-0.007991325
22/05/2013,27.64,-0.016861386
21/05/2013,28.11,-0.003196593
20/05/2013,28.2,0.005333346
17/05/2013,28.05,0.003571432
16/05/2013,27.95,-0.009259325
15/05/2013,28.21,0.011049836
14/05/2013,27.9,0.015168221
13/05/2013,27.48,-0.003632405
10/05/2013,27.58,0.029062189
09/05/2013,26.79,-0.008548649
08/05/2013,27.02,0.008921992
07/05/2013,26.78,0.010888037
06/05/2013,26.49,-0.003015456
03/05/2013,26.57,0.006797609
02/05/2013,26.39,0.011049836
01/05/2013,26.1,-0.009153382
30/04/2013,26.34,-0.001138304
29/04/2013,26.37,-0.003029158
26/04/2013,26.45,-0.012399182
25/04/2013,26.78,0.009756175
24/04/2013,26.52,-0.00900907
23/04/2013,26.76,0.002994014
22/04/2013,26.68,0.011687221
19/04/2013,26.37,0.020303321
18/04/2013,25.84,0.019144949
17/04/2013,25.35,-0.014878896
16/04/2013,25.73,0.020416885
15/04/2013,25.21,-0.01730283
12/04/2013,25.65,-0.00155824
11/04/2013,25.69,0.011352637
10/04/2013,25.4,0.004340113
09/04/2013,25.29,0.001186944
08/04/2013,25.26,0.010346292
05/04/2013,25,-0.009950331
04/04/2013,25.25,0.003173347
03/04/2013,25.17,-0.02627087
02/04/2013,25.84,-0.003476921
01/04/2013,25.93,-0.006534715
28/03/2013,26.1,0.016612319
27/03/2013,25.67,0.003121345
26/03/2013,25.59,0.01575456
25/03/2013,25.19,-0.003170831
22/03/2013,25.27,0
21/03/2013,25.27,-0.009844537
20/03/2013,25.52,0.004319661
19/03/2013,25.41,-0.002751033
18/03/2013,25.48,-0.001176701
15/03/2013,25.51,-0.012853147
14/03/2013,25.84,0.019144949
13/03/2013,25.35,0.0051414
12/03/2013,25.22,0.002779434
11/03/2013,25.15,0.008384956
08/03/2013,24.94,0.03800253
07/03/2013,24.01,0.00291971
06/03/2013,23.94,0.010497682
05/03/2013,23.69,0.009330008
04/03/2013,23.47,0.007269649
01/03/2013,23.3,-0.001715266
28/02/2013,23.34,-0.000856531
27/02/2013,23.36,0.025581278
26/02/2013,22.77,-0.003069505
25/02/2013,22.84,-0.02763561
22/02/2013,23.48,0.003840414
21/02/2013,23.39,-0.008938131
20/02/2013,23.6,-0.020550105
