Date,Close,BBBY
25/01/2011,49.31,0.010806507
24/01/2011,48.78,0.013830337
21/01/2011,48.11,0.0024974
20/01/2011,47.99,-0.008507158
19/01/2011,48.4,-0.021664448
18/01/2011,49.46,-0.001010407
14/01/2011,49.51,0.005468368
13/01/2011,49.24,-0.004660124
12/01/2011,49.47,0.004863231
11/01/2011,49.23,0.009797996
10/01/2011,48.75,0.002464573
07/01/2011,48.63,-0.004309025
06/01/2011,48.84,-0.003678729
05/01/2011,49.02,0.00122474
04/01/2011,48.96,-0.012987196
03/01/2011,49.6,0.009113987
31/12/2010,49.15,-0.005275986
30/12/2010,49.41,-0.003636368
29/12/2010,49.59,0.000403388
28/12/2010,49.57,-0.002417894
27/12/2010,49.69,-0.008217302
23/12/2010,50.1,0.049718739
22/12/2010,47.67,0.00252048
21/12/2010,47.55,-0.006916092
20/12/2010,47.88,0.003347283
17/12/2010,47.72,-0.00104723
16/12/2010,47.77,0.005878665
15/12/2010,47.49,-0.02721115
14/12/2010,48.8,0.024267498
13/12/2010,47.63,0.018434678
10/12/2010,46.76,0.005145809
09/12/2010,46.52,0.005820864
08/12/2010,46.25,0.008686265
07/12/2010,45.85,0.001309472
06/12/2010,45.79,-0.003488122
03/12/2010,45.95,0.005674393
02/12/2010,45.69,0.024145597
01/12/2010,44.6,0.019470844
30/11/2010,43.74,-0.004562052
29/11/2010,43.94,-0.001364567
26/11/2010,44,-0.007246409
24/11/2010,44.32,0.036534793
23/11/2010,42.73,-0.010476175
22/11/2010,43.18,0.002086473
19/11/2010,43.09,-0.003475041
18/11/2010,43.24,-0.008520489
17/11/2010,43.61,0.006210486
16/11/2010,43.34,-0.012154719
15/11/2010,43.87,-0.005455799
12/11/2010,44.11,-0.019086691
11/11/2010,44.96,0.003565066
10/11/2010,44.8,0.012352768
09/11/2010,44.25,-0.015917834
08/11/2010,44.96,-0.003774008
05/11/2010,45.13,0.007115885
04/11/2010,44.81,0.028521625
03/11/2010,43.55,-0.015945668
02/11/2010,44.25,0.005438491
01/11/2010,44.01,0.002502561
29/10/2010,43.9,0.008234264
28/10/2010,43.54,-0.002064931
27/10/2010,43.63,-0.009126233
26/10/2010,44.03,-0.000227092
25/10/2010,44.04,0.000454236
22/10/2010,44.02,0
21/10/2010,44.02,0.010275236
20/10/2010,43.57,0.018531918
19/10/2010,42.77,-0.014852907
18/10/2010,43.41,-0.005284332
15/10/2010,43.64,0.009439462
14/10/2010,43.23,-0.005996328
13/10/2010,43.49,0.005533793
12/10/2010,43.25,-0.001155402
11/10/2010,43.3,0.009980354
08/10/2010,42.87,-0.002329917
07/10/2010,42.97,-0.001162926
06/10/2010,43.02,-0.011095814
05/10/2010,43.5,0.008542127
04/10/2010,43.13,-0.00624063
01/10/2010,43.4,-0.000230388
30/09/2010,43.41,-0.002990226
29/09/2010,43.54,-0.00435431
28/09/2010,43.73,0.009419943
27/09/2010,43.32,-0.009191241
24/09/2010,43.72,0.007346222
23/09/2010,43.4,0.031600055
22/09/2010,42.05,0.002142603
21/09/2010,41.96,0
20/09/2010,41.96,0.020708662
17/09/2010,41.1,-0.016648955
16/09/2010,41.79,0.002875631
15/09/2010,41.67,0.004329011
14/09/2010,41.49,0.008228507
13/09/2010,41.15,0.019632532
10/09/2010,40.35,0.022050505
09/09/2010,39.47,0.006099129
08/09/2010,39.23,0.014894985
07/09/2010,38.65,-0.00952756
03/09/2010,39.02,0.013675868
02/09/2010,38.49,0.03113708
01/09/2010,37.31,0.03657613
31/08/2010,35.97,0.000278048
30/08/2010,35.96,-0.028510703
27/08/2010,37,0.008958931
26/08/2010,36.67,-0.02051354
25/08/2010,37.43,0.018334296
24/08/2010,36.75,-0.041311671
23/08/2010,38.3,-0.001043841
20/08/2010,38.34,-0.005721732
19/08/2010,38.56,-0.021042603
18/08/2010,39.38,0.034882751
17/08/2010,38.03,0.022873338
16/08/2010,37.17,0.002424244
13/08/2010,37.08,-0.012595638
12/08/2010,37.55,0.001865921
11/08/2010,37.48,-0.030480552
10/08/2010,38.64,-0.015663435
09/08/2010,39.25,0.0107583
06/08/2010,38.83,0.000515198
05/08/2010,38.81,-0.006164931
04/08/2010,39.05,0.018609997
03/08/2010,38.33,-0.020400966
02/08/2010,39.12,0.032210577
30/07/2010,37.88,0.014625975
29/07/2010,37.33,-0.017262412
28/07/2010,37.98,0
27/07/2010,37.98,-0.04101155
26/07/2010,39.57,0.021714993
23/07/2010,38.72,0.011689963
22/07/2010,38.27,0.036183782
21/07/2010,36.91,-0.019053307
20/07/2010,37.62,0.023669744
19/07/2010,36.74,0.019236647
16/07/2010,36.04,-0.04820863
15/07/2010,37.82,0.014112869
14/07/2010,37.29,-0.027507685
13/07/2010,38.33,0.032076971
12/07/2010,37.12,-0.008850802
09/07/2010,37.45,0.0110083
08/07/2010,37.04,-0.004310352
07/07/2010,37.2,0.032512084
06/07/2010,36.01,-0.00498616
02/07/2010,36.19,-0.01426636
01/07/2010,36.71,-0.010028543
30/06/2010,37.08,-0.014192232
29/06/2010,37.61,-0.038596707
28/06/2010,39.09,-0.006375133
25/06/2010,39.34,0.005607968
24/06/2010,39.12,-0.058095262
23/06/2010,41.46,0.028625808
22/06/2010,40.29,-0.024759201
21/06/2010,41.3,-0.028406254
18/06/2010,42.49,0.018767625
17/06/2010,41.7,-0.078824478
16/06/2010,45.12,-0.016485701
15/06/2010,45.87,0.021819047
14/06/2010,44.88,0.009852296
11/06/2010,44.44,-0.002921022
10/06/2010,44.57,0.036791537
09/06/2010,42.96,0.004666364
08/06/2010,42.76,0.017457391
07/06/2010,42.02,-0.027463292
04/06/2010,43.19,-0.045709314
03/06/2010,45.21,-0.00132626
02/06/2010,45.27,0.024146042
01/06/2010,44.19,-0.015270901
28/05/2010,44.87,-0.007548881
27/05/2010,45.21,0.043165666
26/05/2010,43.3,-0.015127495
25/05/2010,43.96,0.010519191
24/05/2010,43.5,-0.017546309
21/05/2010,44.27,0.021923692
20/05/2010,43.31,-0.014669069
19/05/2010,43.95,0.016980674
18/05/2010,43.21,-0.032110239
17/05/2010,44.62,0.00359228
14/05/2010,44.46,-0.026194616
13/05/2010,45.64,-0.033397481
12/05/2010,47.19,0.019904349
11/05/2010,46.26,0.003247811
10/05/2010,46.11,0.071924947
07/05/2010,42.91,-0.007661094
06/05/2010,43.24,-0.044552309
05/05/2010,45.21,-0.015800197
04/05/2010,45.93,-0.021112374
03/05/2010,46.91,0.020459419
30/04/2010,45.96,-0.024289211
29/04/2010,47.09,0.021030818
28/04/2010,46.11,-0.004112115
27/04/2010,46.3,-0.041253867
26/04/2010,48.25,0.008533718
23/04/2010,47.84,0.01029529
22/04/2010,47.35,0.018975092
21/04/2010,46.46,0.004530263
20/04/2010,46.25,0.015470403
19/04/2010,45.54,0.004621996
16/04/2010,45.33,-0.010315026
15/04/2010,45.8,0
14/04/2010,45.8,0.003280484
13/04/2010,45.65,-0.002625248
12/04/2010,45.77,0.005696773
09/04/2010,45.51,-0.021090031
08/04/2010,46.48,0.039719977
07/04/2010,44.67,0.001119946
06/04/2010,44.62,-0.010700058
05/04/2010,45.1,0.020610049
01/04/2010,44.18,0.00955204
31/03/2010,43.76,-0.009099244
30/03/2010,44.16,0.005905082
29/03/2010,43.9,-0.002275314
26/03/2010,44,0.002275314
25/03/2010,43.9,-0.004998874
24/03/2010,44.12,-0.00835125
23/03/2010,44.49,0.002475527
22/03/2010,44.38,0.011102414
19/03/2010,43.89,-0.003865838
18/03/2010,44.06,0.021565415
17/03/2010,43.12,-0.000927214
16/03/2010,43.16,0.003714025
15/03/2010,43,0.016885955
12/03/2010,42.28,0.022483607
11/03/2010,41.34,-0.007950891
10/03/2010,41.67,0.010615299
09/03/2010,41.23,-0.010135222
08/03/2010,41.65,0
05/03/2010,41.65,0.006020488
04/03/2010,41.4,0.007759496
03/03/2010,41.08,-0.000486736
02/03/2010,41.1,-0.01569133
01/03/2010,41.75,0.003358928
26/02/2010,41.61,-0.005034171
25/02/2010,41.82,0.003113402
24/02/2010,41.69,0.017665311
23/02/2010,40.96,-0.008024359
22/02/2010,41.29,-0.002902058
19/02/2010,41.41,0.005326889
18/02/2010,41.19,0.000485673
17/02/2010,41.17,0.004381701
16/02/2010,40.99,0.029963861
12/02/2010,39.78,0.00302115
11/02/2010,39.66,0.021665178
10/02/2010,38.81,-0.007188734
09/02/2010,39.09,0.014689093
08/02/2010,38.52,0.000519346
05/02/2010,38.5,-0.003629768
04/02/2010,38.64,-0.031837657
03/02/2010,39.89,-0.003753289
02/02/2010,40.04,0.017891368
01/02/2010,39.33,0.016147986
29/01/2010,38.7,-0.008234735
28/01/2010,39.02,-0.010706195
27/01/2010,39.44,0.004574341
26/01/2010,39.26,0.00485128
25/01/2010,39.07,0
22/01/2010,39.07,-0.011451964
21/01/2010,39.52,-0.015317311
20/01/2010,40.13,-0.016802965
19/01/2010,40.81,0.003436429
15/01/2010,40.67,-0.018755878
14/01/2010,41.44,-0.01342302
13/01/2010,42,0.014630313
12/01/2010,41.39,-0.00937845
11/01/2010,41.78,-0.005965893
08/01/2010,42.03,0.002143624
07/01/2010,41.94,0.066798265
06/01/2010,39.23,0.014377655
05/01/2010,38.67,-0.009266476
04/01/2010,39.03,0.010819271
31/12/2009,38.61,-0.01593045
30/12/2009,39.23,0.002807915
29/12/2009,39.12,-0.004081638
28/12/2009,39.28,-0.004825406
24/12/2009,39.47,-0.000506586
23/12/2009,39.49,-0.000759398
22/12/2009,39.52,0.034233172
21/12/2009,38.19,0.01849947
18/12/2009,37.49,-0.000533333
17/12/2009,37.51,-0.011134792
16/12/2009,37.93,-0.009968603
15/12/2009,38.31,-0.012709288
14/12/2009,38.8,0.015846545
11/12/2009,38.19,-0.003398252
10/12/2009,38.32,0.006545383
09/12/2009,38.07,-0.00471699
08/12/2009,38.25,-0.011437608
07/12/2009,38.69,-0.011819254
04/12/2009,39.15,0.010527764
03/12/2009,38.74,-0.007201677
02/12/2009,39.02,0.003337187
01/12/2009,38.89,0.040136535
30/11/2009,37.36,0.009953008
27/11/2009,36.99,-0.012359104
25/11/2009,37.45,0.005354765
24/11/2009,37.25,-0.009352106
23/11/2009,37.6,0.009620598
20/11/2009,37.24,0.003496977
19/11/2009,37.11,-0.007516814
18/11/2009,37.39,-0.000267415
17/11/2009,37.4,-0.008254607
16/11/2009,37.71,0.016308342
13/11/2009,37.1,0.003239744
12/11/2009,36.98,-0.02351792
11/11/2009,37.86,0.003439612
10/11/2009,37.73,-0.000265006
09/11/2009,37.74,0.016025984
06/11/2009,37.14,0.001347164
05/11/2009,37.09,0.026223846
04/11/2009,36.13,-0.00496964
03/11/2009,36.31,-0.002200826
02/11/2009,36.39,0.032963878
30/10/2009,35.21,-0.021910989
29/10/2009,35.99,0.029895063
28/10/2009,34.93,-0.026555233
27/10/2009,35.87,-0.01191645
26/10/2009,36.3,0.003587695
23/10/2009,36.17,-0.010998186
22/10/2009,36.57,0.023517476
21/10/2009,35.72,-0.010859079
20/10/2009,36.11,-0.017024025
19/10/2009,36.73,0.010674797
16/10/2009,36.34,-0.010402503
15/10/2009,36.72,-0.006514681
14/10/2009,36.96,0.006514681
13/10/2009,36.72,-0.00271961
12/10/2009,36.82,-0.015362113
09/10/2009,37.39,-0.000267415
08/10/2009,37.4,0.001873411
07/10/2009,37.33,-0.007206757
06/10/2009,37.6,0.012578782
05/10/2009,37.13,0.01301184
02/10/2009,36.65,-0.004627747
01/10/2009,36.82,-0.019365855
30/09/2009,37.54,-0.002394573
29/09/2009,37.63,-0.002653929
28/09/2009,37.73,0.024957689
25/09/2009,36.8,-0.025487631
24/09/2009,37.75,-0.033088859
23/09/2009,39.02,-0.011213165
22/09/2009,39.46,-0.008328124
21/09/2009,39.79,0.012900141
18/09/2009,39.28,0.012037538
17/09/2009,38.81,0.011662695
16/09/2009,38.36,0.04070252
15/09/2009,36.83,-0.001356668
14/09/2009,36.88,0.004620201
11/09/2009,36.71,-0.018621507
10/09/2009,37.4,0.009942309
09/09/2009,37.03,0.010042153
08/09/2009,36.66,-0.00027274
04/09/2009,36.67,0.007939809
03/09/2009,36.38,0.019428865
02/09/2009,35.68,0.003650151
01/09/2009,35.55,-0.025824009
31/08/2009,36.48,-0.017930391
28/08/2009,37.14,0.000538648
27/08/2009,37.12,-0.009117789
26/08/2009,37.46,0.019679837
25/08/2009,36.73,0.041412059
24/08/2009,35.24,-0.016045383
21/08/2009,35.81,0.028609797
20/08/2009,34.8,0.002301497
19/08/2009,34.72,0.008678099
18/08/2009,34.42,0.016108124
17/08/2009,33.87,-0.029383932
14/08/2009,34.88,-0.027987693
13/08/2009,35.87,-0.005560203
12/08/2009,36.07,0.011431882
11/08/2009,35.66,-0.011154605
10/08/2009,36.06,-0.024110757
07/08/2009,36.94,0.046545798
06/08/2009,35.26,0.005403113
05/08/2009,35.07,-0.019763489
04/08/2009,35.77,0.004763915
03/08/2009,35.6,0.024166066
31/07/2009,34.75,-0.017967117
30/07/2009,35.38,0.0168167
29/07/2009,34.79,0.002878528
28/07/2009,34.69,-0.001152406
27/07/2009,34.73,-0.000575705
24/07/2009,34.75,-0.016552889
23/07/2009,35.33,0.033969875
22/07/2009,34.15,0.016534182
21/07/2009,33.59,-0.00386273
20/07/2009,33.72,0.032246277
17/07/2009,32.65,0.021046893
16/07/2009,31.97,0.005960802
15/07/2009,31.78,0.015538603
14/07/2009,31.29,0.025571874
13/07/2009,30.5,0.022882776
10/07/2009,29.81,0.007407441
09/07/2009,29.59,-0.011758913
08/07/2009,29.94,0.024684263
07/07/2009,29.21,-0.024684263
06/07/2009,29.94,0.009396042
02/07/2009,29.66,-0.036415808
01/07/2009,30.76,0.00032515
30/06/2009,30.75,-0.012603172
29/06/2009,31.14,0.003538688
26/06/2009,31.03,-0.001610047
25/06/2009,31.08,0.090527555
24/06/2009,28.39,0.023161556
23/06/2009,27.74,-0.025272746
22/06/2009,28.45,-0.002808005
19/06/2009,28.53,0.025200979
18/06/2009,27.82,-0.006449324
17/06/2009,28,0.023853679
16/06/2009,27.34,-0.034157554
15/06/2009,28.29,-0.002471316
12/06/2009,28.36,0.015278322
11/06/2009,27.93,-0.045836255
10/06/2009,29.24,-0.016955306
09/06/2009,29.74,0.018666756
08/06/2009,29.19,-0.000342524
05/06/2009,29.2,-0.014956091
04/06/2009,29.64,-0.016064603
03/06/2009,30.12,-0.015156798
02/06/2009,30.58,0.019815708
01/06/2009,29.98,0.064405108
29/05/2009,28.11,0.008574543
28/05/2009,27.87,0.000358873
27/05/2009,27.86,-0.016023131
26/05/2009,28.31,0.043312436
22/05/2009,27.11,0.000738007
21/05/2009,27.09,-0.047928467
20/05/2009,28.42,-0.031176754
19/05/2009,29.32,0.001023716
18/05/2009,29.29,0.051131585
15/05/2009,27.83,0.003599716
14/05/2009,27.73,0.028902689
13/05/2009,26.94,-0.048896214
12/05/2009,28.29,-0.007044763
11/05/2009,28.49,-0.000350939
08/05/2009,28.5,0.002107482
07/05/2009,28.44,-0.032857875
06/05/2009,29.39,-0.02353841
05/05/2009,30.09,0.004663566
04/05/2009,29.95,0.021941809
01/05/2009,29.3,-0.037512771
30/04/2009,30.42,0.018580495
29/04/2009,29.86,-0.012645759
28/04/2009,30.24,0.01667261
27/04/2009,29.74,-0.020633011
24/04/2009,30.36,0.000658979
23/04/2009,30.34,-0.023453844
22/04/2009,31.06,0.003547819
21/04/2009,30.95,0.04156271
20/04/2009,29.69,-0.055041733
17/04/2009,31.37,0.01218745
16/04/2009,30.99,0.016593841
15/04/2009,30.48,0.003286234
14/04/2009,30.38,-0.035885538
13/04/2009,31.49,0.012783811
09/04/2009,31.09,-0.019430457
08/04/2009,31.7,0.217246149
07/04/2009,25.51,-0.033156468
06/04/2009,26.37,-0.046313148
03/04/2009,27.62,0.035750997
02/04/2009,26.65,0.064713646
01/04/2009,24.98,0.009250016
31/03/2009,24.75,0.014242357
30/03/2009,24.4,-0.024292693
27/03/2009,25,-0.044973366
26/03/2009,26.15,0.048579861
25/03/2009,24.91,0.030570956
24/03/2009,24.16,-0.010294511
23/03/2009,24.41,0.051703046
20/03/2009,23.18,-0.019650355
19/03/2009,23.64,-0.000845666
18/03/2009,23.66,0.027856955
17/03/2009,23.01,0.051270421
16/03/2009,21.86,-0.047787614
13/03/2009,22.93,0.013169637
12/03/2009,22.63,0.020536436
11/03/2009,22.17,0.040502545
10/03/2009,21.29,0.07154595
09/03/2009,19.82,0.015251948
06/03/2009,19.52,-0.028284714
05/03/2009,20.08,-0.028959079
04/03/2009,20.67,0.036457239
03/03/2009,19.93,-0.026245626
02/03/2009,20.46,-0.040235312
27/02/2009,21.3,0.010856845
26/02/2009,21.07,-0.015073295
25/02/2009,21.39,-0.006059212
24/02/2009,21.52,0.04320634
23/02/2009,20.61,-0.023970467
20/02/2009,21.11,-0.007080511
19/02/2009,21.26,-0.001410106
18/02/2009,21.29,0.006124872
17/02/2009,21.16,-0.039384289
13/02/2009,22.01,-0.018010392
12/02/2009,22.41,-0.000892061
11/02/2009,22.43,-0.004448406
10/02/2009,22.53,-0.066949062
09/02/2009,24.09,0.003742986
06/02/2009,24,0.012578782
05/02/2009,23.7,0.024344572
04/02/2009,23.13,-0.030234366
03/02/2009,23.84,0.056517088
02/02/2009,22.53,-0.030596792
30/01/2009,23.23,-0.047497896
29/01/2009,24.36,-0.047303408
28/01/2009,25.54,0.044843382
27/01/2009,24.42,-0.026269443
26/01/2009,25.07,-0.018182319
23/01/2009,25.53,-0.000783085
22/01/2009,25.55,0.011811161
21/01/2009,25.25,-0.000791766
20/01/2009,25.27,-0.026168257
16/01/2009,25.94,0.003475578
15/01/2009,25.85,0.033434776
14/01/2009,25,-0.006776984
13/01/2009,25.17,-0.022004817
12/01/2009,25.73,-0.007742973
09/01/2009,25.93,-0.030011749
08/01/2009,26.72,0.044775032
07/01/2009,25.55,-0.017459221
06/01/2009,26,0.018242307
05/01/2009,25.53,
