Date,Close,CB
25/01/2011,59.04,0.013814494
24/01/2011,58.23,0.014008011
21/01/2011,57.42,-0.010912033
20/01/2011,58.05,0.004662013
19/01/2011,57.78,-0.001556421
18/01/2011,57.87,0.009549513
14/01/2011,57.32,-0.002439451
13/01/2011,57.46,-0.0124526
12/01/2011,58.18,0.007072043
11/01/2011,57.77,-0.001210968
10/01/2011,57.84,-0.007921516
07/01/2011,58.3,-0.007518832
06/01/2011,58.74,-0.018051945
05/01/2011,59.81,-0.004504136
04/01/2011,60.08,-0.00249356
03/01/2011,60.23,0.009844077
31/12/2010,59.64,-0.001507917
30/12/2010,59.73,-0.001839927
29/12/2010,59.84,-0.001836548
28/12/2010,59.95,-0.001000334
27/12/2010,60.01,0.000500042
23/12/2010,59.98,-0.004159394
22/12/2010,60.23,0.016573578
21/12/2010,59.24,-0.001180936
20/12/2010,59.31,0.001856384
17/12/2010,59.2,-0.007740237
16/12/2010,59.66,0.004872731
15/12/2010,59.37,-0.002019183
14/12/2010,59.49,-0.002685917
13/12/2010,59.65,0.009094034
10/12/2010,59.11,0.000507657
09/12/2010,59.08,0.006452731
08/12/2010,58.7,-0.002382169
07/12/2010,58.84,0.001530743
06/12/2010,58.75,0.002044642
03/12/2010,58.63,0.003417054
02/12/2010,58.43,0.007731333
01/12/2010,57.98,0.016871432
30/11/2010,57.01,-0.001227102
29/11/2010,57.08,0.004741426
26/11/2010,56.81,-0.008762762
24/11/2010,57.31,0.005950315
23/11/2010,56.97,-0.007867861
22/11/2010,57.42,-0.006423076
19/11/2010,57.79,-0.001037703
18/11/2010,57.85,0.00780915
17/11/2010,57.4,0.005590511
16/11/2010,57.08,-0.021662748
15/11/2010,58.33,0.008263087
12/11/2010,57.85,-0.009291189
11/11/2010,58.39,-0.011578539
10/11/2010,59.07,0.006283454
09/11/2010,58.7,-0.003740865
08/11/2010,58.92,-0.009291392
05/11/2010,59.47,-0.009039231
04/11/2010,60.01,0.017312812
03/11/2010,58.98,0.00390725
02/11/2010,58.75,0.008375401
01/11/2010,58.26,0.004127973
29/10/2010,58.02,0.00778618
28/10/2010,57.57,-0.010368159
27/10/2010,58.17,-0.007023583
26/10/2010,58.58,0.005992656
25/10/2010,58.23,0.005337938
22/10/2010,57.92,-0.007567976
21/10/2010,58.36,-0.005979346
20/10/2010,58.71,0.017179601
19/10/2010,57.71,-0.00535731
18/10/2010,58.02,0.007438837
15/10/2010,57.59,0.002433937
14/10/2010,57.45,0.005585632
13/10/2010,57.13,0.004561411
12/10/2010,56.87,0.00670433
11/10/2010,56.49,0.002836378
08/10/2010,56.33,0.004983103
07/10/2010,56.05,-0.001248106
06/10/2010,56.12,-0.007986554
05/10/2010,56.57,0.008521266
04/10/2010,56.09,-0.004979559
01/10/2010,56.37,-0.010938712
30/09/2010,56.99,0.004043962
29/09/2010,56.76,-0.013300861
28/09/2010,57.52,0.010661641
27/09/2010,56.91,-0.00438328
24/09/2010,57.16,0.015515121
23/09/2010,56.28,-0.01165885
22/09/2010,56.94,-0.006651521
21/09/2010,57.32,-0.014204292
20/09/2010,58.14,0.008290203
17/09/2010,57.66,0.00173581
16/09/2010,57.56,0.003655038
15/09/2010,57.35,0.004368727
14/09/2010,57.1,0.00491574
13/09/2010,56.82,0.013644227
10/09/2010,56.05,-0.000178396
09/09/2010,56.06,0.005186455
08/09/2010,55.77,0.006476008
07/09/2010,55.41,-0.018595208
03/09/2010,56.45,0.014632667
02/09/2010,55.63,-0.003946901
01/09/2010,55.85,0.012975493
31/08/2010,55.13,0.013329879
30/08/2010,54.4,-0.001469508
27/08/2010,54.48,0.019274133
26/08/2010,53.44,-0.007271403
25/08/2010,53.83,0.004095315
24/08/2010,53.61,0.006362297
23/08/2010,53.27,-0.002250142
20/08/2010,53.39,0.006765671
19/08/2010,53.03,-0.011623678
18/08/2010,53.65,0.000559336
17/08/2010,53.62,0.008804028
16/08/2010,53.15,0.000941177
13/08/2010,53.1,-0.000188306
12/08/2010,53.11,0.004907522
11/08/2010,52.85,-0.022081736
10/08/2010,54.03,-0.0048006
09/08/2010,54.29,0.009810352
06/08/2010,53.76,0.003353832
05/08/2010,53.58,-0.000186619
04/08/2010,53.59,0.012392198
03/08/2010,52.93,-0.00508811
02/08/2010,53.2,0.010772097
30/07/2010,52.63,-0.004171413
29/07/2010,52.85,0.003601558
28/07/2010,52.66,-0.010014255
27/07/2010,53.19,-0.00037594
26/07/2010,53.21,0.006221153
23/07/2010,52.88,0.012942701
22/07/2010,52.2,0.009818156
21/07/2010,51.69,-0.010201224
20/07/2010,52.22,0.007110629
19/07/2010,51.85,0.005802724
16/07/2010,51.55,-0.023769568
15/07/2010,52.79,-0.00132513
14/07/2010,52.86,0.007214765
13/07/2010,52.48,0.010728072
12/07/2010,51.92,-0.004036526
09/07/2010,52.13,0.020347568
08/07/2010,51.08,0.008848745
07/07/2010,50.63,0.028650662
06/07/2010,49.2,-0.003449329
02/07/2010,49.37,-0.007466486
01/07/2010,49.74,-0.005413547
30/06/2010,50.01,-0.008759761
29/06/2010,50.45,-0.026986385
28/06/2010,51.83,-0.010937459
25/06/2010,52.4,0.017713209
24/06/2010,51.48,-0.008125407
23/06/2010,51.9,-0.009206049
22/06/2010,52.38,-0.007038933
21/06/2010,52.75,-0.004161943
18/06/2010,52.97,0.001322377
17/06/2010,52.9,0.005307063
16/06/2010,52.62,0.00019006
15/06/2010,52.61,0.020160038
14/06/2010,51.56,-0.006187181
11/06/2010,51.88,0.009489758
10/06/2010,51.39,0.033438668
09/06/2010,49.7,-0.010806589
08/06/2010,50.24,0.022952487
07/06/2010,49.1,-0.004065046
04/06/2010,49.3,-0.026027495
03/06/2010,50.6,0.00197824
02/06/2010,50.5,0.025063969
01/06/2010,49.25,-0.019902155
28/05/2010,50.24,-0.011871924
27/05/2010,50.84,0.034010079
26/05/2010,49.14,-0.012136071
25/05/2010,49.74,0.00443281
24/05/2010,49.52,-0.017416114
21/05/2010,50.39,0.020247259
20/05/2010,49.38,-0.035021486
19/05/2010,51.14,-0.003318695
18/05/2010,51.31,-0.012396053
17/05/2010,51.95,0.011616781
14/05/2010,51.35,-0.010268423
13/05/2010,51.88,-0.006340688
12/05/2010,52.21,0.015635875
11/05/2010,51.4,-0.006593004
10/05/2010,51.74,0.029817823
07/05/2010,50.22,-0.008920666
06/05/2010,50.67,-0.02552501
05/05/2010,51.98,0.005014475
04/05/2010,51.72,-0.019908774
03/05/2010,52.76,-0.002082742
30/04/2010,52.87,-0.006034339
29/04/2010,53.19,0.007169842
28/04/2010,52.81,0.022210371
27/04/2010,51.65,-0.028627909
26/04/2010,53.15,-0.011225562
23/04/2010,53.75,0.02715611
22/04/2010,52.31,-0.00057334
21/04/2010,52.34,-0.009318314
20/04/2010,52.83,0.011805164
19/04/2010,52.21,0.005955257
16/04/2010,51.9,-0.014727243
15/04/2010,52.67,-0.000569422
14/04/2010,52.7,0.017418375
13/04/2010,51.79,0.004256972
12/04/2010,51.57,-0.000775344
09/04/2010,51.61,-0.00116189
08/04/2010,51.67,0.00368396
07/04/2010,51.48,0.003307718
06/04/2010,51.31,-0.007378674
05/04/2010,51.69,-0.006940456
01/04/2010,52.05,0.00384986
31/03/2010,51.85,-0.004810014
30/03/2010,52.1,-0.007076629
29/03/2010,52.47,0.004584535
26/03/2010,52.23,0.00460565
25/03/2010,51.99,0.00288934
24/03/2010,51.84,-0.001734606
23/03/2010,51.93,0.004438876
22/03/2010,51.7,-0.000193405
19/03/2010,51.71,0.013237491
18/03/2010,51.03,0.005699141
17/03/2010,50.74,0.006326632
16/03/2010,50.42,0.001587932
15/03/2010,50.34,-0.007717462
12/03/2010,50.73,-0.01350975
11/03/2010,51.42,0.010164278
10/03/2010,50.9,-0.012301239
09/03/2010,51.53,-0.004067014
08/03/2010,51.74,0.002321982
05/03/2010,51.62,0.007193576
04/03/2010,51.25,0.002344209
03/03/2010,51.13,-0.002929404
02/03/2010,51.28,0.004495268
01/03/2010,51.05,0.011624601
26/02/2010,50.46,-0.00868198
25/02/2010,50.9,-0.005290499
24/02/2010,51.17,0.00804478
23/02/2010,50.76,-0.004913049
22/02/2010,51.01,-0.009365922
19/02/2010,51.49,0.01015039
18/02/2010,50.97,0.018814299
17/02/2010,50.02,0.002802805
16/02/2010,49.88,0.016372271
12/02/2010,49.07,0.010447703
11/02/2010,48.56,0.001236349
10/02/2010,48.5,-0.000824402
09/02/2010,48.54,0.018295729
08/02/2010,47.66,-0.018089692
05/02/2010,48.53,0.006200929
04/02/2010,48.23,-0.019505803
03/02/2010,49.18,-0.013330838
02/02/2010,49.84,0.008260347
01/02/2010,49.43,-0.011465478
29/01/2010,50,0.007427516
28/01/2010,49.63,-0.013011894
27/01/2010,50.28,0.007987263
26/01/2010,49.88,0.019842724
25/01/2010,48.9,0.018159806
22/01/2010,48.02,-0.015087607
21/01/2010,48.75,-0.020506251
20/01/2010,49.76,-0.008405093
19/01/2010,50.18,0.012230729
15/01/2010,49.57,-0.010235915
14/01/2010,50.08,0.002198901
13/01/2010,49.97,0.007431992
12/01/2010,49.6,0.008300483
11/01/2010,49.19,0.007140702
08/01/2010,48.84,-0.013018898
07/01/2010,49.48,0.027870656
06/01/2010,48.12,-0.014646987
05/01/2010,48.83,-0.016854902
04/01/2010,49.66,0.009712743
31/12/2009,49.18,-0.010316669
30/12/2009,49.69,0.005853281
29/12/2009,49.4,0.005277057
28/12/2009,49.14,0.000610687
24/12/2009,49.11,0.011468485
23/12/2009,48.55,-0.005750683
22/12/2009,48.83,0.006162715
21/12/2009,48.53,0.009731933
18/12/2009,48.06,-0.001247661
17/12/2009,48.12,-0.015056487
16/12/2009,48.85,0.012358551
15/12/2009,48.25,-0.00948852
14/12/2009,48.71,0.00061608
11/12/2009,48.68,0.006802046
10/12/2009,48.35,-0.002891369
09/12/2009,48.49,-0.002677378
08/12/2009,48.62,-0.006151342
07/12/2009,48.92,0.004712641
04/12/2009,48.69,-0.003075979
03/12/2009,48.84,-0.00449439
02/12/2009,49.06,-0.022173857
01/12/2009,50.16,0.000398804
30/11/2009,50.14,0.012038669
27/11/2009,49.54,-0.020973504
25/11/2009,50.59,0.000988826
24/11/2009,50.54,0
23/11/2009,50.54,0.009942416
20/11/2009,50.04,-0.000998702
19/11/2009,50.09,-0.013090231
18/11/2009,50.75,-0.004717917
17/11/2009,50.99,0.000392311
16/11/2009,50.97,0.006890469
13/11/2009,50.62,0.006142891
12/11/2009,50.31,-0.012051909
11/11/2009,50.92,0.009867852
10/11/2009,50.42,-0.009475002
09/11/2009,50.9,0.022651475
06/11/2009,49.76,0.007058616
05/11/2009,49.41,0.015501024
04/11/2009,48.65,-0.005330066
03/11/2009,48.91,-0.007942206
02/11/2009,49.3,0.015947997
30/10/2009,48.52,-0.038610152
29/10/2009,50.43,0.019624178
28/10/2009,49.45,-0.014056456
27/10/2009,50.15,0.005598895
26/10/2009,49.87,-0.015322158
23/10/2009,50.64,-0.060345798
22/10/2009,53.79,0.050325084
21/10/2009,51.15,-0.005653588
20/10/2009,51.44,-0.012748869
19/10/2009,52.1,0.015279284
16/10/2009,51.31,-0.008731985
15/10/2009,51.76,0.000579766
14/10/2009,51.73,0.023074939
13/10/2009,50.55,-0.01297188
12/10/2009,51.21,0.01158807
09/10/2009,50.62,-0.002761888
08/10/2009,50.76,-0.004128582
07/10/2009,50.97,0.007088039
06/10/2009,50.61,0.022580638
05/10/2009,49.48,0.000202122
02/10/2009,49.47,-0.003027553
01/10/2009,49.62,-0.01579559
30/09/2009,50.41,-0.008690554
29/09/2009,50.85,-0.00294551
28/09/2009,51,0.043685568
25/09/2009,48.82,-0.000614314
24/09/2009,48.85,0.009874592
23/09/2009,48.37,-0.004332137
22/09/2009,48.58,-0.008404272
21/09/2009,48.99,-0.003464089
18/09/2009,49.16,0.004485227
17/09/2009,48.94,-0.014604722
16/09/2009,49.66,0.007478559
15/09/2009,49.29,-0.000608458
14/09/2009,49.32,0.011214309
11/09/2009,48.77,0.005757779
10/09/2009,48.49,0.0076597
09/09/2009,48.12,-0.003112359
08/09/2009,48.27,-0.0117394
04/09/2009,48.84,0.000819336
03/09/2009,48.8,0.008850526
02/09/2009,48.37,-0.000206718
01/09/2009,48.38,-0.020661469
31/08/2009,49.39,0.006500124
28/08/2009,49.07,0.004493472
27/08/2009,48.85,0.000204729
26/08/2009,48.84,0.004720378
25/08/2009,48.61,-0.002465586
24/08/2009,48.73,-0.006341435
21/08/2009,49.04,0.015411792
20/08/2009,48.29,0.00685717
19/08/2009,47.96,0.003760188
18/08/2009,47.78,-0.00083682
17/08/2009,47.82,-0.019466343
14/08/2009,48.76,-0.012635179
13/08/2009,49.38,0.019426028
12/08/2009,48.43,0.026361359
11/08/2009,47.17,-0.015983516
10/08/2009,47.93,-0.004579525
07/08/2009,48.15,0.009180119
06/08/2009,47.71,-0.010425449
05/08/2009,48.21,-0.007233678
04/08/2009,48.56,0.021228685
03/08/2009,47.54,0.029024658
31/07/2009,46.18,0.017034699
30/07/2009,45.4,0.005078955
29/07/2009,45.17,0.00022141
28/07/2009,45.16,-0.004198437
27/07/2009,45.35,-0.000440917
24/07/2009,45.37,0.062762126
23/07/2009,42.61,0.025432149
22/07/2009,41.54,0.014793528
21/07/2009,40.93,0.006372571
20/07/2009,40.67,0.000737917
17/07/2009,40.64,-0.013685453
16/07/2009,41.2,-0.008940497
15/07/2009,41.57,0.030035221
14/07/2009,40.34,-0.017447303
13/07/2009,41.05,0.046624423
10/07/2009,39.18,-0.007121088
09/07/2009,39.46,0.005081312
08/07/2009,39.26,0.010755545
07/07/2009,38.84,-0.017862174
06/07/2009,39.54,0.01837724
02/07/2009,38.82,-0.040141701
01/07/2009,40.41,0.013202334
30/06/2009,39.88,-0.006498398
29/06/2009,40.14,0.015819539
26/06/2009,39.51,-0.009321141
25/06/2009,39.88,0.012362968
24/06/2009,39.39,0.000253904
23/06/2009,39.38,-0.00708505
22/06/2009,39.66,-0.013026236
19/06/2009,40.18,-0.003726249
18/06/2009,40.33,0.008216155
17/06/2009,40,0.004761317
16/06/2009,39.81,0.000753864
15/06/2009,39.78,-0.025807884
12/06/2009,40.82,-0.010236502
11/06/2009,41.24,-0.002421895
10/06/2009,41.34,0.006552626
09/06/2009,41.07,-0.002431908
08/06/2009,41.17,-0.000728421
05/06/2009,41.2,-0.008459265
04/06/2009,41.55,0.019196313
03/06/2009,40.76,-0.006602298
02/06/2009,41.03,0.02342605
01/06/2009,40.08,0.010786509
29/05/2009,39.65,0.012945986
28/05/2009,39.14,0.015188862
27/05/2009,38.55,-0.04340232
26/05/2009,40.26,0.033079648
22/05/2009,38.95,0.010063303
21/05/2009,38.56,0.011738755
20/05/2009,38.11,-0.01562125
19/05/2009,38.71,-0.04198897
18/05/2009,40.37,0.036064935
15/05/2009,38.94,-0.031347359
14/05/2009,40.18,0.032375109
13/05/2009,38.9,-0.007937566
12/05/2009,39.21,-0.007621988
11/05/2009,39.51,-0.034087141
08/05/2009,40.88,0.033834073
07/05/2009,39.52,-0.015317311
06/05/2009,40.13,0.014305678
05/05/2009,39.56,0.00430653
04/05/2009,39.39,0.021555877
01/05/2009,38.55,-0.010322672
30/04/2009,38.95,-0.036055841
29/04/2009,40.38,0.011707694
28/04/2009,39.91,-0.007737465
27/04/2009,40.22,-0.003474811
24/04/2009,40.36,-0.002474636
23/04/2009,40.46,-0.002961503
22/04/2009,40.58,-0.046464008
21/04/2009,42.51,0.052891719
20/04/2009,40.32,-0.045335602
17/04/2009,42.19,-0.025507408
16/04/2009,43.28,-0.011486458
15/04/2009,43.78,0.046998714
14/04/2009,41.77,-0.052919933
13/04/2009,44.04,0.027159322
09/04/2009,42.86,0.019317444
08/04/2009,42.04,0.025537403
07/04/2009,40.98,-0.019572934
06/04/2009,41.79,-0.02924047
03/04/2009,43.03,0.010278063
02/04/2009,42.59,-0.00140779
01/04/2009,42.65,0.007767486
31/03/2009,42.32,0.035108198
30/03/2009,40.86,-0.018669472
27/03/2009,41.63,-0.003836015
26/03/2009,41.79,0.002395785
25/03/2009,41.69,0.02157921
24/03/2009,40.8,-0.055072907
23/03/2009,43.11,0.057526896
20/03/2009,40.7,-0.021872075
19/03/2009,41.6,-0.02093321
18/03/2009,42.48,0.056161902
17/03/2009,40.16,0.067464444
16/03/2009,37.54,-0.003191492
13/03/2009,37.66,0.014173255
12/03/2009,37.13,0.040395656
11/03/2009,35.66,-0.029564247
10/03/2009,36.73,0.048245798
09/03/2009,35,-0.020642611
06/03/2009,35.73,0.013808871
05/03/2009,35.24,-0.050086551
04/03/2009,37.05,0.022380847
03/03/2009,36.23,-0.053994583
02/03/2009,38.24,-0.020704673
27/02/2009,39.04,-0.009940186
26/02/2009,39.43,-0.021079827
25/02/2009,40.27,-0.00520125
24/02/2009,40.48,0.063221865
23/02/2009,38,-0.023150988
20/02/2009,38.89,-0.006663274
19/02/2009,39.15,0.000510986
18/02/2009,39.13,-0.00687638
17/02/2009,39.4,-0.052409423
13/02/2009,41.52,-0.038738902
12/02/2009,43.16,0.024391453
11/02/2009,42.12,0.035277879
10/02/2009,40.66,-0.057814044
09/02/2009,43.08,-0.000232099
06/02/2009,43.09,0.011671468
05/02/2009,42.59,-0.009580632
04/02/2009,43,0.001396323
03/02/2009,42.94,0.01596278
02/02/2009,42.26,-0.007543647
30/01/2009,42.58,-0.005620624
29/01/2009,42.82,-0.045649185
28/01/2009,44.82,0.047285273
27/01/2009,42.75,0.043505905
26/01/2009,40.93,0.001222345
23/01/2009,40.88,-0.017459221
22/01/2009,41.6,-0.049705496
21/01/2009,43.72,0.041804102
20/01/2009,41.93,-0.043632256
16/01/2009,43.8,0.011712156
15/01/2009,43.29,0.013488577
14/01/2009,42.71,-0.043300774
13/01/2009,44.6,-0.00447428
12/01/2009,44.8,-0.009994531
09/01/2009,45.25,-0.025743132
08/01/2009,46.43,0.002803841
07/01/2009,46.3,-0.053817105
06/01/2009,48.86,-0.024462961
05/01/2009,50.07,
