Date,Close,X
28/01/2011,55.8,-0.043485112
27/01/2011,58.28,-0.02038114
26/01/2011,59.48,0.037339498
25/01/2011,57.3,0.051201446
24/01/2011,54.44,0.021350481
21/01/2011,53.29,-0.015270315
20/01/2011,54.11,0.033449191
19/01/2011,52.33,-0.061152804
18/01/2011,55.63,0.017407511
14/01/2011,54.67,-0.016868088
13/01/2011,55.6,-0.018355679
12/01/2011,56.63,-0.007914912
11/01/2011,57.08,0.029874199
10/01/2011,55.4,-0.013268977
07/01/2011,56.14,-0.050705305
06/01/2011,59.06,-0.025410929
05/01/2011,60.58,0.006624734
04/01/2011,60.18,-0.000830496
03/01/2011,60.23,0.03051227
31/12/2010,58.42,-0.010218073
30/12/2010,59.02,0.00867869
29/12/2010,58.51,0.003938698
28/12/2010,58.28,0.003609802
27/12/2010,58.07,-0.000516484
23/12/2010,58.1,-0.0095924
22/12/2010,58.66,-0.004422528
21/12/2010,58.92,0.01729051
20/12/2010,57.91,-0.016951009
17/12/2010,58.9,0.029462033
16/12/2010,57.19,0.025142968
15/12/2010,55.77,0.010273137
14/12/2010,55.2,0.018651117
13/12/2010,54.18,0.010576219
10/12/2010,53.61,0.012576421
09/12/2010,52.94,0.017146543
08/12/2010,52.04,-0.017524258
07/12/2010,52.96,0.01063032
06/12/2010,52.4,0.026101047
03/12/2010,51.05,0.010634208
02/12/2010,50.51,0.004365086
01/12/2010,50.29,0.033976979
30/11/2010,48.61,0.014922557
29/11/2010,47.89,0.01155111
26/11/2010,47.34,0.005082603
24/11/2010,47.1,0.011745997
23/11/2010,46.55,-0.019360247
22/11/2010,47.46,-0.008392831
19/11/2010,47.86,0.031627384
18/11/2010,46.37,0.022904262
17/11/2010,45.32,-0.002424244
16/11/2010,45.43,-0.024354324
15/11/2010,46.55,-0.013019072
12/11/2010,47.16,-0.013479564
11/11/2010,47.8,0.003562825
10/11/2010,47.63,0.009068922
09/11/2010,47.2,-0.010537505
08/11/2010,47.7,-0.017662797
05/11/2010,48.55,0.025449851
04/11/2010,47.33,0.035702717
03/11/2010,45.67,0.018118039
02/11/2010,44.85,0.035401927
01/11/2010,43.29,0.013254467
29/10/2010,42.72,0.054106236
28/10/2010,40.47,0.005450955
27/10/2010,40.25,-0.014796817
26/10/2010,40.85,-0.034170793
25/10/2010,42.27,-0.000236546
22/10/2010,42.28,0.001183292
21/10/2010,42.23,-0.019927983
20/10/2010,43.08,0.01331951
19/10/2010,42.51,-0.041471043
18/10/2010,44.31,0.014320054
15/10/2010,43.68,-0.004112412
14/10/2010,43.86,-0.02321231
13/10/2010,44.89,0.001337495
12/10/2010,44.83,-0.017468659
11/10/2010,45.62,-0.006554535
08/10/2010,45.92,0.032310843
07/10/2010,44.46,0.008583744
06/10/2010,44.08,0.024806049
05/10/2010,43,0.013580167
04/10/2010,42.42,-0.028125038
01/10/2010,43.63,-0.004801656
30/09/2010,43.84,-0.010663743
29/09/2010,44.31,0.014778034
28/09/2010,43.66,0.020127921
27/09/2010,42.79,-0.010230268
24/09/2010,43.23,0.02886508
23/09/2010,42,-0.034861408
22/09/2010,43.49,-0.033909216
21/09/2010,44.99,-0.009952532
20/09/2010,45.44,-0.016587024
17/09/2010,46.2,-0.006257438
16/09/2010,46.49,0.015389921
15/09/2010,45.78,-0.022676709
14/09/2010,46.83,-0.031114555
13/09/2010,48.31,0.017962054
10/09/2010,47.45,0.011445653
09/09/2010,46.91,-0.024843383
08/09/2010,48.09,0
07/09/2010,48.09,0.044650274
03/09/2010,45.99,0.015116949
02/09/2010,45.3,0.019167068
01/09/2010,44.44,0.044871211
31/08/2010,42.49,0.013744292
30/08/2010,41.91,-0.042052447
27/08/2010,43.71,0.039907291
26/08/2010,42,-0.019335665
25/08/2010,42.82,-0.016445072
24/08/2010,43.53,-0.047115039
23/08/2010,45.63,-0.030857988
20/08/2010,47.06,-0.015183759
19/08/2010,47.78,-0.037182059
18/08/2010,49.59,0.046856161
17/08/2010,47.32,0.041420934
16/08/2010,45.4,0.006629859
13/08/2010,45.1,-0.000886525
12/08/2010,45.14,-0.003979665
11/08/2010,45.32,-0.053277203
10/08/2010,47.8,-0.021933426
09/08/2010,48.86,0.007395268
06/08/2010,48.5,0.017261529
05/08/2010,47.67,-0.008564021
04/08/2010,48.08,0.022718689
03/08/2010,47,0.004050746
02/08/2010,46.81,0.054435207
30/07/2010,44.33,0.012712998
29/07/2010,43.77,-0.013614914
28/07/2010,44.37,-0.030846782
27/07/2010,45.76,-0.06616253
26/07/2010,48.89,-0.00020452
23/07/2010,48.9,0.045605058
22/07/2010,46.72,0.042187438
21/07/2010,44.79,0.011225982
20/07/2010,44.29,0.071835342
19/07/2010,41.22,-0.003390655
16/07/2010,41.36,-0.037023688
15/07/2010,42.92,-0.008814717
14/07/2010,43.3,0.016533151
13/07/2010,42.59,0.025685122
12/07/2010,41.51,-0.032471155
09/07/2010,42.88,0.042640734
08/07/2010,41.09,0.017182553
07/07/2010,40.39,0.055223291
06/07/2010,38.22,0.014760416
02/07/2010,37.66,-0.012665077
01/07/2010,38.14,-0.0106925
30/06/2010,38.55,-0.014422089
29/06/2010,39.11,-0.060519333
28/06/2010,41.55,-0.039868471
25/06/2010,43.24,0.027906606
24/06/2010,42.05,-0.046692955
23/06/2010,44.06,0.010724575
22/06/2010,43.59,-0.031167835
21/06/2010,44.97,0.035305771
18/06/2010,43.41,-0.015769953
17/06/2010,44.1,-0.027067976
16/06/2010,45.31,-0.0131552
15/06/2010,45.91,0.029846363
14/06/2010,44.56,-0.005817873
11/06/2010,44.82,0.037045481
10/06/2010,43.19,0.043778433
09/06/2010,41.34,0
08/06/2010,41.34,0.025479085
07/06/2010,40.3,-0.041080026
04/06/2010,41.99,-0.075433939
03/06/2010,45.28,-0.012291639
02/06/2010,45.84,0.040740192
01/06/2010,44.01,-0.070188854
28/05/2010,47.21,-0.034353331
27/05/2010,48.86,0.079633459
26/05/2010,45.12,-0.047396082
25/05/2010,47.31,0.035937165
24/05/2010,45.64,-0.031488476
21/05/2010,47.1,0.030612436
20/05/2010,45.68,-0.076263516
19/05/2010,49.3,0.016772739
18/05/2010,48.48,-0.053611151
17/05/2010,51.15,-0.031938074
14/05/2010,52.81,-0.058293917
13/05/2010,55.98,0.017115993
12/05/2010,55.03,0.038341579
11/05/2010,52.96,-0.048466417
10/05/2010,55.59,0.062537766
07/05/2010,52.22,-0.001530808
06/05/2010,52.3,-0.028834562
05/05/2010,53.83,0.013465698
04/05/2010,53.11,-0.034422347
03/05/2010,54.97,0.005655401
30/04/2010,54.66,-0.044197192
29/04/2010,57.13,-0.022671214
28/04/2010,58.44,0.031461707
27/04/2010,56.63,-0.058971669
26/04/2010,60.07,0.013913559
23/04/2010,59.24,0.008476064
22/04/2010,58.74,0.013022802
21/04/2010,57.98,-0.014723772
20/04/2010,58.84,0.015759148
19/04/2010,57.92,-0.032110123
16/04/2010,59.81,-0.035316144
15/04/2010,61.96,-0.032706519
14/04/2010,64.02,-0.002028557
13/04/2010,64.15,0.00359179
12/04/2010,63.92,-0.010891659
09/04/2010,64.62,-0.025062436
08/04/2010,66.26,-0.014830622
07/04/2010,67.25,-0.035926761
06/04/2010,69.71,0.010817153
05/04/2010,68.96,0.048427701
01/04/2010,65.7,0.033744109
31/03/2010,63.52,-0.003928043
30/03/2010,63.77,-0.017564763
29/03/2010,64.9,0.014589736
26/03/2010,63.96,0.025173497
25/03/2010,62.37,-0.018427845
24/03/2010,63.53,0.003311
23/03/2010,63.32,0.048206001
22/03/2010,60.34,0.018398244
19/03/2010,59.24,-0.011580225
18/03/2010,59.93,-0.016712559
17/03/2010,60.94,-0.02511677
16/03/2010,62.49,0.029227604
15/03/2010,60.69,-0.011630895
12/03/2010,61.4,0.016089659
11/03/2010,60.42,0.007642503
10/03/2010,59.96,-0.004492894
09/03/2010,60.23,-0.01319498
08/03/2010,61.03,0.035524456
05/03/2010,58.9,0.039125641
04/03/2010,56.64,0.004600964
03/03/2010,56.38,0.019341577
02/03/2010,55.3,0.013105393
01/03/2010,54.58,0.030508318
26/02/2010,52.94,-0.004523189
25/02/2010,53.18,0.020133634
24/02/2010,52.12,0.019959969
23/02/2010,51.09,-0.046092871
22/02/2010,53.5,0.003932958
19/02/2010,53.29,0.044707685
18/02/2010,50.96,0.002160889
17/02/2010,50.85,-0.005686847
16/02/2010,51.14,0.063782712
12/02/2010,47.98,0.020423912
11/02/2010,47.01,0.05779678
10/02/2010,44.37,-0.036295199
09/02/2010,46.01,0.042625765
08/02/2010,44.09,-0.015528612
05/02/2010,44.78,0.015982332
04/02/2010,44.07,-0.060531183
03/02/2010,46.82,-0.025931673
02/02/2010,48.05,0.015309096
01/02/2010,47.32,0.063018122
29/01/2010,44.43,-0.025554107
28/01/2010,45.58,-0.022131517
27/01/2010,46.6,-0.062591885
26/01/2010,49.61,-0.125257996
25/01/2010,56.23,0.022117237
22/01/2010,55,-0.047403922
21/01/2010,57.67,-0.09251611
20/01/2010,63.26,-0.033880474
19/01/2010,65.44,0.053354354
15/01/2010,62.04,-0.024205003
14/01/2010,63.56,0.006154837
13/01/2010,63.17,0.003806507
12/01/2010,62.93,0
11/01/2010,62.93,-0.037581409
08/01/2010,65.34,0.070207041
07/01/2010,60.91,0.00840826
06/01/2010,60.4,0.043481433
05/01/2010,57.83,-0.001382409
04/01/2010,57.91,0.049377455
31/12/2009,55.12,-0.007050558
30/12/2009,55.51,0.014516677
29/12/2009,54.71,-0.032017123
28/12/2009,56.49,-0.006528475
24/12/2009,56.86,0.033077119
23/12/2009,55.01,0.035338059
22/12/2009,53.1,0.014224991
21/12/2009,52.35,0.061448744
18/12/2009,49.23,0.010208337
17/12/2009,48.73,-0.019106272
16/12/2009,49.67,0.028590879
15/12/2009,48.27,-0.007019021
14/12/2009,48.61,0.030707374
11/12/2009,47.14,0.022959919
10/12/2009,46.07,-0.01443835
09/12/2009,46.74,0.055197037
08/12/2009,44.23,-0.011688153
07/12/2009,44.75,0.008077226
04/12/2009,44.39,-0.012536542
03/12/2009,44.95,-0.010401776
02/12/2009,45.42,0.005298026
01/12/2009,45.18,0.011576265
30/11/2009,44.66,0.036716016
27/11/2009,43.05,-0.014299137
25/11/2009,43.67,0.038039821
24/11/2009,42.04,-0.004272496
23/11/2009,42.22,0.021547398
20/11/2009,41.32,0.000968523
19/11/2009,41.28,-0.034523128
18/11/2009,42.73,0.010114164
17/11/2009,42.3,0.022231106
16/11/2009,41.37,0.046508505
13/11/2009,39.49,0.011460714
12/11/2009,39.04,-0.006637757
11/11/2009,39.3,0.031535309
10/11/2009,38.08,-0.016408755
09/11/2009,38.71,0.034962163
06/11/2009,37.38,0.015366255
05/11/2009,36.81,0.034829391
04/11/2009,35.55,0.00140746
03/11/2009,35.5,0.029153251
02/11/2009,34.48,-0.000289981
30/10/2009,34.49,-0.063196653
29/10/2009,36.74,0.03348867
28/10/2009,35.53,-0.051560638
27/10/2009,37.41,-0.081337286
26/10/2009,40.58,-0.007120963
23/10/2009,40.87,-0.018424764
22/10/2009,41.63,-0.011464181
21/10/2009,42.11,-0.004028919
20/10/2009,42.28,-0.006835619
19/10/2009,42.57,-0.020230896
16/10/2009,43.44,-0.049184719
15/10/2009,45.63,0.013014411
14/10/2009,45.04,0.027688882
13/10/2009,43.81,0.032477918
12/10/2009,42.41,-0.033390535
09/10/2009,43.85,-0.006138476
08/10/2009,44.12,0.03529371
07/10/2009,42.59,-0.00140779
06/10/2009,42.65,0.000469043
05/10/2009,42.63,0.045102391
02/10/2009,40.75,-0.036385173
01/10/2009,42.26,-0.048722553
30/09/2009,44.37,-0.026466573
29/09/2009,45.56,-0.016327782
28/09/2009,46.31,-0.00688619
25/09/2009,46.63,-0.028123219
24/09/2009,47.96,-0.038249882
23/09/2009,49.83,-0.00819431
22/09/2009,50.24,0.045193931
21/09/2009,48.02,-0.020814765
18/09/2009,49.03,-0.002444491
17/09/2009,49.15,-0.01333892
16/09/2009,49.81,0.016803716
15/09/2009,48.98,0.047239713
14/09/2009,46.72,0.018579061
11/09/2009,45.86,0.002401486
10/09/2009,45.75,0.032207115
09/09/2009,44.3,0.023294043
08/09/2009,43.28,0.021486114
04/09/2009,42.36,0.004732617
03/09/2009,42.16,0.010730996
02/09/2009,41.71,-0.005737525
01/09/2009,41.95,-0.042698659
31/08/2009,43.78,-0.018556767
28/08/2009,44.6,0.026353183
27/08/2009,43.44,0.004614683
26/08/2009,43.24,-0.02467005
25/08/2009,44.32,-0.015226447
24/08/2009,45,0.003115961
21/08/2009,44.86,0.02596962
20/08/2009,43.71,0.011504959
19/08/2009,43.21,-0.011047293
18/08/2009,43.69,0.031859455
17/08/2009,42.32,-0.086420465
14/08/2009,46.14,-0.025252786
13/08/2009,47.32,0.049160055
12/08/2009,45.05,0.041932489
11/08/2009,43.2,-0.014934224
10/08/2009,43.85,-0.024553548
07/08/2009,44.94,0.034868826
06/08/2009,43.4,-0.035980802
05/08/2009,44.99,0.033449446
04/08/2009,43.51,0.01109325
03/08/2009,43.03,0.079287706
31/07/2009,39.75,0.029098531
30/07/2009,38.61,0.02943708
29/07/2009,37.49,-0.073517164
28/07/2009,40.35,-0.022544449
27/07/2009,41.27,0.013416472
24/07/2009,40.72,0.027132965
23/07/2009,39.63,0.038585033
22/07/2009,38.13,-0.02281665
21/07/2009,39.01,-0.011976191
20/07/2009,39.48,0.053588894
17/07/2009,37.42,0.02516707
16/07/2009,36.49,0.040833413
15/07/2009,35.03,0.072813218
14/07/2009,32.57,0.028969476
13/07/2009,31.64,0.027881954
10/07/2009,30.77,-0.019949182
09/07/2009,31.39,0.028762687
08/07/2009,30.5,-0.036379354
07/07/2009,31.63,-0.012566926
06/07/2009,32.03,-0.059687561
02/07/2009,34,-0.022969465
01/07/2009,34.79,-0.026940521
30/06/2009,35.74,-0.034917637
29/06/2009,37.01,0.002705629
26/06/2009,36.91,0.026075307
25/06/2009,35.96,0.023351743
24/06/2009,35.13,0.016937394
23/06/2009,34.54,0.01223435
22/06/2009,34.12,-0.096322137
19/06/2009,37.57,0.020164684
18/06/2009,36.82,0.01808764
17/06/2009,36.16,-0.01482322
16/06/2009,36.7,-0.010840215
15/06/2009,37.1,-0.058116326
12/06/2009,39.32,-0.06188049
11/06/2009,41.83,0.041489601
10/06/2009,40.13,0.059286121
09/06/2009,37.82,0.075777184
08/06/2009,35.06,-0.032274444
05/06/2009,36.21,0.017551642
04/06/2009,35.58,0.046011566
03/06/2009,33.98,-0.069620495
02/06/2009,36.43,-0.010648565
01/06/2009,36.82,0.077330474
29/05/2009,34.08,0.038282187
28/05/2009,32.8,0.031591354
27/05/2009,31.78,0.033597785
26/05/2009,30.73,0.041188153
22/05/2009,29.49,-0.017146159
21/05/2009,30,-0.040501943
20/05/2009,31.24,0.042503946
19/05/2009,29.94,0.048239214
18/05/2009,28.53,0.050316039
15/05/2009,27.13,-0.009537857
14/05/2009,27.39,0.025139956
13/05/2009,26.71,-0.077764967
12/05/2009,28.87,-0.014784522
11/05/2009,29.3,-0.066030582
08/05/2009,31.3,0.042754105
07/05/2009,29.99,-0.039554102
06/05/2009,31.2,0.012578782
05/05/2009,30.81,-0.020877585
04/05/2009,31.46,0.09670976
01/05/2009,28.56,0.07297739
30/04/2009,26.55,0.040351296
29/04/2009,25.5,-0.025170738
28/04/2009,26.15,-0.057944168
27/04/2009,27.71,-0.046536419
24/04/2009,29.03,0.071382418
23/04/2009,27.03,-0.04767967
22/04/2009,28.35,0.002472189
21/04/2009,28.28,0.061995788
20/04/2009,26.58,-0.119704105
17/04/2009,29.96,0.041573278
16/04/2009,28.74,0.040111855
15/04/2009,27.61,0.057009289
14/04/2009,26.08,-0.048278786
13/04/2009,27.37,0.04712914
09/04/2009,26.11,0.090534165
08/04/2009,23.85,0.019475637
07/04/2009,23.39,-0.072946851
06/04/2009,25.16,-0.027828564
03/04/2009,25.87,0.027033968
02/04/2009,25.18,0.107215558
01/04/2009,22.62,0.068140639
31/03/2009,21.13,-0.019681985
30/03/2009,21.55,-0.122156033
27/03/2009,24.35,-0.015889517
26/03/2009,24.74,0.052698357
25/03/2009,23.47,0.006411648
24/03/2009,23.32,0.05463914
23/03/2009,22.08,0.113038872
20/03/2009,19.72,-0.060027856
19/03/2009,20.94,0.088314648
18/03/2009,19.17,0.07358646
17/03/2009,17.81,-0.032590567
16/03/2009,18.4,0.012028576
13/03/2009,18.18,-0.049366246
12/03/2009,19.1,-0.011969958
11/03/2009,19.33,-0.038066002
10/03/2009,20.08,0.142105323
09/03/2009,17.42,-0.015380537
06/03/2009,17.69,0.002830458
05/03/2009,17.64,-0.070578915
04/03/2009,18.93,0.095257355
03/03/2009,17.21,0.019361121
02/03/2009,16.88,-0.152965143
27/02/2009,19.67,-0.01963315
26/02/2009,20.06,-0.041977857
25/02/2009,20.92,-0.057131857
24/02/2009,22.15,0.028390185
23/02/2009,21.53,-0.141396342
20/02/2009,24.8,0.00121041
19/02/2009,24.77,-0.02747535
18/02/2009,25.46,-0.070876407
17/02/2009,27.33,-0.113341753
13/02/2009,30.61,-0.029929829
12/02/2009,31.54,0.025366587
11/02/2009,30.75,-0.013245227
10/02/2009,31.16,-0.117640392
09/02/2009,35.05,0.016976382
06/02/2009,34.46,0.09203638
05/02/2009,31.43,0.032991349
04/02/2009,30.41,0.046786254
03/02/2009,29.02,0.029372741
02/02/2009,28.18,-0.063584376
30/01/2009,30.03,-0.090971778
29/01/2009,32.89,-0.056448727
28/01/2009,34.8,0.099947352
27/01/2009,31.49,0.066636624
26/01/2009,29.46,-0.044156551
23/01/2009,30.79,0.02599258
22/01/2009,30,-0.058268908
21/01/2009,31.8,0.054941118
20/01/2009,30.1,-0.079173431
16/01/2009,32.58,0.008941018
15/01/2009,32.29,0.062290611
14/01/2009,30.34,-0.077961541
13/01/2009,32.8,0.025630552
12/01/2009,31.97,-0.137978792
09/01/2009,36.7,-0.043716983
08/01/2009,38.34,0.029916195
07/01/2009,37.21,-0.075795801
06/01/2009,40.14,0.016579129
05/01/2009,39.48,
