Date,Close,MCD
25/01/2011,75.48,0.001325733
24/01/2011,75.38,0.00492055
21/01/2011,75.01,-0.001997737
20/01/2011,75.16,-0.002524751
19/01/2011,75.35,0.008931606
18/01/2011,74.68,0.008336743
14/01/2011,74.06,0.018946931
13/01/2011,72.67,-0.012716381
12/01/2011,73.6,-0.004067802
11/01/2011,73.9,0.004611428
10/01/2011,73.56,-0.010951235
07/01/2011,74.37,0.002153723
06/01/2011,74.21,-0.006045562
05/01/2011,74.66,0.004698941
04/01/2011,74.31,-0.030351545
03/01/2011,76.6,-0.002086594
31/12/2010,76.76,0
30/12/2010,76.76,-0.002991872
29/12/2010,76.99,0.007300254
28/12/2010,76.43,0
27/12/2010,76.43,-0.006910517
23/12/2010,76.96,-0.000649477
22/12/2010,77.01,0.001949698
21/12/2010,76.86,-0.000780336
20/12/2010,76.92,0.001431081
17/12/2010,76.81,0.001302762
16/12/2010,76.71,-0.00351357
15/12/2010,76.98,-0.001687326
14/12/2010,77.11,0
13/12/2010,77.11,-0.005818857
10/12/2010,77.56,-0.000644454
09/12/2010,77.61,-0.014455001
08/12/2010,78.74,-0.020116343
07/12/2010,80.34,0.009504824
06/12/2010,79.58,-0.002259321
03/12/2010,79.76,0.004775678
02/12/2010,79.38,0.00113443
01/12/2010,79.29,0.012564414
30/11/2010,78.3,0.000510986
29/11/2010,78.26,-0.003571432
26/11/2010,78.54,-0.011897369
24/11/2010,79.48,0.005930991
23/11/2010,79.01,-0.006434136
22/11/2010,79.52,-0.001507917
19/11/2010,79.64,0.007815494
18/11/2010,79.02,0.008259784
17/11/2010,78.37,0.012196056
16/11/2010,77.42,-0.021088391
15/11/2010,79.07,0.002786223
12/11/2010,78.85,-0.010722272
11/11/2010,79.7,0.002512564
10/11/2010,79.5,0.005044147
09/11/2010,79.1,-0.002651349
08/11/2010,79.31,0.000126095
05/11/2010,79.3,0.001514387
04/11/2010,79.18,0.008625117
03/11/2010,78.5,0.001274697
02/11/2010,78.4,0.006654747
01/11/2010,77.88,0.001413428
29/10/2010,77.77,0.003735914
28/10/2010,77.48,0
27/10/2010,77.48,-0.016385415
26/10/2010,78.76,0.000762098
25/10/2010,78.7,0.001907791
22/10/2010,78.55,0.001401363
21/10/2010,78.44,0.01321803
20/10/2010,77.41,0.005440428
19/10/2010,76.99,-0.004277111
18/10/2010,77.32,-0.002067184
15/10/2010,77.48,0.005695071
14/10/2010,77.04,0.016886323
13/10/2010,75.75,0.002246746
12/10/2010,75.58,-0.000132301
11/10/2010,75.59,-0.006724266
08/10/2010,76.1,0.003158729
07/10/2010,75.86,0.003962494
06/10/2010,75.56,-0.003435067
05/10/2010,75.82,0.011540886
04/10/2010,74.95,0.000400347
01/10/2010,74.92,0.005487533
30/09/2010,74.51,0.000805585
29/09/2010,74.45,-0.002414812
28/09/2010,74.63,-0.001740411
27/09/2010,74.76,-0.004537576
24/09/2010,75.1,0.006144002
23/09/2010,74.64,-0.00654339
22/09/2010,75.13,-0.005045151
21/09/2010,75.51,0.005311392
20/09/2010,75.11,0.010573611
17/09/2010,74.32,-0.00643779
16/09/2010,74.8,0.001203933
15/09/2010,74.71,0.010359998
14/09/2010,73.94,-0.008484328
13/09/2010,74.57,-0.005883156
10/09/2010,75.01,0.008568803
09/09/2010,74.37,-0.022732784
08/09/2010,76.08,0.003687126
07/09/2010,75.8,0.009410899
03/09/2010,75.09,0.000932649
02/09/2010,75.02,0.006418851
01/09/2010,74.54,0.020054873
31/08/2010,73.06,0.004389582
30/08/2010,72.74,-0.017038509
27/08/2010,73.99,0.011281125
26/08/2010,73.16,-0.000409976
25/08/2010,73.19,0.00644235
24/08/2010,72.72,-0.008489713
23/08/2010,73.34,0.003551431
20/08/2010,73.08,0.001506334
19/08/2010,72.97,-0.00382985
18/08/2010,73.25,0.00040964
17/08/2010,73.22,0.019723417
16/08/2010,71.79,-0.001391982
13/08/2010,71.89,-0.002361932
12/08/2010,72.06,0.006823114
11/08/2010,71.57,-0.017589263
10/08/2010,72.84,-0.001097695
09/08/2010,72.92,0.016314478
06/08/2010,71.74,0.018145234
05/08/2010,70.45,-0.003400882
04/08/2010,70.69,0.003400882
03/08/2010,70.45,0.00284293
02/08/2010,70.25,0.007429667
30/07/2010,69.73,0.005032
29/07/2010,69.38,-0.005605476
28/07/2010,69.77,-0.008989145
27/07/2010,70.4,-0.00665395
26/07/2010,70.87,0.013781564
23/07/2010,69.9,-0.02123222
22/07/2010,71.4,0.018232432
21/07/2010,70.11,-0.010781776
20/07/2010,70.87,0.013638512
19/07/2010,69.91,-0.000429031
16/07/2010,69.94,-0.019679265
15/07/2010,71.33,0.006046563
14/07/2010,70.9,0.000846621
13/07/2010,70.84,0.012786081
12/07/2010,69.94,0.010347893
09/07/2010,69.22,0.002893521
08/07/2010,69.02,0.025087504
07/07/2010,67.31,0.017988793
06/07/2010,66.11,-0.000453686
02/07/2010,66.14,-0.008581159
01/07/2010,66.71,0.012671764
30/06/2010,65.87,-0.00891716
29/06/2010,66.46,-0.01300564
28/06/2010,67.33,-0.001335807
25/06/2010,67.42,-0.004587503
24/06/2010,67.73,-0.013200544
23/06/2010,68.63,-0.000145698
22/06/2010,68.64,-0.018476276
21/06/2010,69.92,0.000572246
18/06/2010,69.88,-0.002429788
17/06/2010,70.05,-0.003420268
16/06/2010,70.29,-0.001563722
15/06/2010,70.4,0.015748357
14/06/2010,69.3,-0.00345722
11/06/2010,69.54,0.002447629
10/06/2010,69.37,0.016130554
09/06/2010,68.26,-0.001756441
08/06/2010,68.38,0.024126087
07/06/2010,66.75,0.000749344
04/06/2010,66.7,-0.017094433
03/06/2010,67.85,0.001179767
02/06/2010,67.77,0.021025154
01/06/2010,66.36,-0.007655971
28/05/2010,66.87,-0.004922811
27/05/2010,67.2,0.017867002
26/05/2010,66.01,-0.027345746
25/05/2010,67.84,0.002656828
24/05/2010,67.66,-0.002951596
21/05/2010,67.86,0.002951596
20/05/2010,67.66,-0.025391704
19/05/2010,69.4,-0.008894048
18/05/2010,70.02,-0.001712329
17/05/2010,70.14,0.007872366
14/05/2010,69.59,-0.012991831
13/05/2010,70.5,-0.002408445
12/05/2010,70.67,0.002692173
11/05/2010,70.48,-0.001417837
10/05/2010,70.58,0.037092065
07/05/2010,68.01,-0.020520257
06/05/2010,69.42,-0.017704631
05/05/2010,70.66,0.000283086
04/05/2010,70.64,-0.010981386
03/05/2010,71.42,0.011689451
30/04/2010,70.59,-0.013088639
29/04/2010,71.52,0.016636504
28/04/2010,70.34,-0.002697524
27/04/2010,70.53,-0.006923376
26/04/2010,71.02,-0.001828797
23/04/2010,71.15,0.001688002
22/04/2010,71.03,0.009477403
21/04/2010,70.36,0.000284293
20/04/2010,70.34,0.005988896
19/04/2010,69.92,0.012810539
16/04/2010,69.03,-0.001881468
15/04/2010,69.16,-0.00375235
14/04/2010,69.42,0.007228599
13/04/2010,68.92,0.005674806
12/04/2010,68.53,-0.00218643
09/04/2010,68.68,-0.001164144
08/04/2010,68.76,0.015536001
07/04/2010,67.7,-0.001623497
06/04/2010,67.81,-0.003239108
05/04/2010,68.03,0.006636703
01/04/2010,67.58,0.012807323
31/03/2010,66.72,-0.00776355
30/03/2010,67.24,0.002531458
29/03/2010,67.07,-0.002828856
26/03/2010,67.26,0.005366739
25/03/2010,66.9,0.001495887
24/03/2010,66.8,-0.008199822
23/03/2010,67.35,0.005061041
22/03/2010,67.01,0.007188888
19/03/2010,66.53,-0.002252084
18/03/2010,66.68,0.004509252
17/03/2010,66.38,0.00468102
16/03/2010,66.07,0.002121213
15/03/2010,65.93,0.00608552
12/03/2010,65.53,0.004895222
11/03/2010,65.21,0.004149065
10/03/2010,64.94,-0.002460783
09/03/2010,65.1,-0.000307172
08/03/2010,65.12,0.022518228
05/03/2010,63.67,0.003776558
04/03/2010,63.43,-0.003148122
03/03/2010,63.63,-0.006891178
02/03/2010,64.07,0.001405701
01/03/2010,63.98,0.002033952
26/02/2010,63.85,-0.008266443
25/02/2010,64.38,-0.013576265
24/02/2010,65.26,0.005994024
23/02/2010,64.87,0.001542734
22/02/2010,64.77,0.000463285
19/02/2010,64.74,0.00402415
18/02/2010,64.48,0.003417745
17/02/2010,64.26,0.003898033
16/02/2010,64.01,0.006583096
12/02/2010,63.59,-0.003140213
11/02/2010,63.79,0.008501311
10/02/2010,63.25,-0.005046533
09/02/2010,63.57,0.010277583
08/02/2010,62.92,-0.007126485
05/02/2010,63.37,-0.010829581
04/02/2010,64.06,-0.017792687
03/02/2010,65.21,0.018261108
02/02/2010,64.03,0.002188869
01/02/2010,63.89,0.023116926
29/01/2010,62.43,-0.006386737
28/01/2010,62.83,-0.014222743
27/01/2010,63.73,-0.001254509
26/01/2010,63.81,0.011347639
25/01/2010,63.09,-0.004743842
22/01/2010,63.39,0.003001819
21/01/2010,63.2,0.003010857
20/01/2010,63.01,-0.007431452
19/01/2010,63.48,0.019084549
15/01/2010,62.28,-0.005923334
14/01/2010,62.65,0.00095816
13/01/2010,62.59,-0.001117765
12/01/2010,62.66,0.005440884
11/01/2010,62.32,0.007731997
08/01/2010,61.84,-0.000969775
07/01/2010,61.9,0.007296344
06/01/2010,61.45,-0.01373759
05/01/2010,62.3,-0.007675126
04/01/2010,62.78,0.005430456
31/12/2009,62.44,-0.007181073
30/12/2009,62.89,-0.011069057
29/12/2009,63.59,-0.000314465
28/12/2009,63.61,0.002991422
24/12/2009,63.42,0.000946522
23/12/2009,63.36,0.006174325
22/12/2009,62.97,0.004935137
21/12/2009,62.66,0.007850717
18/12/2009,62.17,0.004029339
17/12/2009,61.92,-0.008042508
16/12/2009,62.42,0.006751352
15/12/2009,62,-0.002255519
14/12/2009,62.14,0.007754482
11/12/2009,61.66,0.009942222
10/12/2009,61.05,0.007398307
09/12/2009,60.6,-0.000165003
08/12/2009,60.61,-0.021544819
07/12/2009,61.93,0.005505195
04/12/2009,61.59,-0.006150877
03/12/2009,61.97,-0.00851616
02/12/2009,62.5,-0.016503072
01/12/2009,63.54,0.004574501
30/11/2009,63.25,-0.005518343
27/11/2009,63.6,-0.013276259
25/11/2009,64.45,0.003575041
24/11/2009,64.22,0.003587868
23/11/2009,63.99,0.000312598
20/11/2009,63.97,0.008792646
19/11/2009,63.41,-0.008948957
18/11/2009,63.98,0.006428874
17/11/2009,63.57,-0.014988571
16/11/2009,64.53,0.014831276
13/11/2009,63.58,0.022426387
12/11/2009,62.17,-0.010560098
11/11/2009,62.83,0.008792319
10/11/2009,62.28,-0.005763705
09/11/2009,62.64,0.014796024
06/11/2009,61.72,0.003896109
05/11/2009,61.48,0.019545666
04/11/2009,60.29,0.017569263
03/11/2009,59.24,0.001351352
02/11/2009,59.16,0.009340307
30/10/2009,58.61,-0.009002184
29/10/2009,59.14,0.008490457
28/10/2009,58.64,-0.006459312
27/10/2009,59.02,-0.003045172
26/10/2009,59.2,-0.003877607
23/10/2009,59.43,-0.001177163
22/10/2009,59.5,0.019859772
21/10/2009,58.33,-0.010064051
20/10/2009,58.92,-0.006091389
19/10/2009,59.28,0.00847032
16/10/2009,58.78,0.009916306
15/10/2009,58.2,0.012100407
14/10/2009,57.5,0.007856871
13/10/2009,57.05,0.006506661
12/10/2009,56.68,-0.000352796
09/10/2009,56.7,-0.002993751
08/10/2009,56.87,-0.004736435
07/10/2009,57.14,-0.005236528
06/10/2009,57.44,0.014555277
05/10/2009,56.61,-0.001764914
02/10/2009,56.71,-0.000528867
01/10/2009,56.74,-0.005799155
30/09/2009,57.07,-0.001750701
29/09/2009,57.17,0
28/09/2009,57.17,0.003855595
25/09/2009,56.95,0.014681435
24/09/2009,56.12,0.010388773
23/09/2009,55.54,-0.004849583
22/09/2009,55.81,-0.005895506
21/09/2009,56.14,-0.015202697
18/09/2009,57,0.009518845
17/09/2009,56.46,-0.000177101
16/09/2009,56.47,0.026740041
15/09/2009,54.98,0.013735222
14/09/2009,54.23,-0.002946053
11/09/2009,54.39,-0.008421873
10/09/2009,54.85,-0.004366025
09/09/2009,55.09,-0.020304354
08/09/2009,56.22,0.001423995
04/09/2009,56.14,0.010205084
03/09/2009,55.57,0.003605556
02/09/2009,55.37,-0.004864436
01/09/2009,55.64,-0.01072588
31/08/2009,56.24,0.003027337
28/08/2009,56.07,-0.019253443
27/08/2009,57.16,0.002803085
26/08/2009,57,0.009695977
25/08/2009,56.45,0.009612036
24/08/2009,55.91,-0.006418278
21/08/2009,56.27,0.002312963
20/08/2009,56.14,0.008766493
19/08/2009,55.65,0.007032758
18/08/2009,55.26,0.013848618
17/08/2009,54.5,-0.014029564
14/08/2009,55.27,-0.009185116
13/08/2009,55.78,-0.008568421
12/08/2009,56.26,0.004275033
11/08/2009,56.02,-0.004452764
10/08/2009,56.27,0.01919858
07/08/2009,55.2,0.006543099
06/08/2009,54.84,-0.004548357
05/08/2009,55.09,0.001453225
04/08/2009,55.01,-0.002179046
03/08/2009,55.13,0.001270533
31/07/2009,55.06,-0.009579829
30/07/2009,55.59,-0.014643119
29/07/2009,56.41,-0.001063076
28/07/2009,56.47,0.008893691
27/07/2009,55.97,-0.00196341
24/07/2009,56.08,-0.000178301
23/07/2009,56.09,-0.04752439
22/07/2009,58.82,0.003235422
21/07/2009,58.63,0.00598753
20/07/2009,58.28,0.007578403
17/07/2009,57.84,0.01077709
16/07/2009,57.22,0.002449695
15/07/2009,57.08,-0.006635261
14/07/2009,57.46,0.003312127
13/07/2009,57.27,0.00384885
10/07/2009,57.05,0.004920059
09/07/2009,56.77,-0.004744759
08/07/2009,57.04,0.00421645
07/07/2009,56.8,-0.020734256
06/07/2009,57.99,0.009355578
02/07/2009,57.45,-0.013313934
01/07/2009,58.22,0.012617919
30/06/2009,57.49,0.004532783
29/06/2009,57.23,0.004026969
26/06/2009,57,-0.008037786
25/06/2009,57.46,0.020394518
24/06/2009,56.3,-0.008137317
23/06/2009,56.76,-0.007722046
22/06/2009,57.2,-0.01681586
19/06/2009,58.17,0.000171925
18/06/2009,58.16,0.013676315
17/06/2009,57.37,0.005242934
16/06/2009,57.07,-0.01236411
15/06/2009,57.78,-0.009988029
12/06/2009,58.36,0.011893616
11/06/2009,57.67,-0.011893616
10/06/2009,58.36,-0.012261734
09/06/2009,59.08,0.006112073
08/06/2009,58.72,-0.019395161
05/06/2009,59.87,-0.006161039
04/06/2009,60.24,-0.012373333
03/06/2009,60.99,0.010051992
02/06/2009,60.38,0.008816492
01/06/2009,59.85,0.014473494
29/05/2009,58.99,0.014686056
28/05/2009,58.13,0.005347145
27/05/2009,57.82,-0.017487159
26/05/2009,58.84,0.030368103
22/05/2009,57.08,0.024653195
21/05/2009,55.69,-0.010005443
20/05/2009,56.25,0.043232304
19/05/2009,53.87,-0.006107172
18/05/2009,54.2,0.013747198
15/05/2009,53.46,-0.002055499
14/05/2009,53.57,0.001494489
13/05/2009,53.49,-0.008933616
12/05/2009,53.97,-0.007935817
11/05/2009,54.4,-0.009513427
08/05/2009,54.92,0.028254118
07/05/2009,53.39,-0.005603302
06/05/2009,53.69,0.009920531
05/05/2009,53.16,0.007363386
04/05/2009,52.77,0.007036256
01/05/2009,52.4,-0.016842105
30/04/2009,53.29,-0.020799264
29/04/2009,54.41,-0.002203048
28/04/2009,54.53,0.00073381
27/04/2009,54.49,0.003308827
24/04/2009,54.31,-0.018064536
23/04/2009,55.3,0.019169916
22/04/2009,54.25,-0.025119632
21/04/2009,55.63,0.005407367
20/04/2009,55.33,-0.013642287
17/04/2009,56.09,0.025093834
16/04/2009,54.7,0.013806018
15/04/2009,53.95,-0.015997399
14/04/2009,54.82,-0.023258959
13/04/2009,56.11,-0.00993092
09/04/2009,56.67,0.019781452
08/04/2009,55.56,0.002883924
07/04/2009,55.4,-0.009700094
06/04/2009,55.94,-0.012435762
03/04/2009,56.64,0.005133209
02/04/2009,56.35,0.019894912
01/04/2009,55.24,0.012203047
31/03/2009,54.57,0.011982815
30/03/2009,53.92,-0.02001352
27/03/2009,55.01,-0.018907559
26/03/2009,56.06,0.018907559
25/03/2009,55.01,0.026712466
24/03/2009,53.56,-0.029435532
23/03/2009,55.16,0.036179657
20/03/2009,53.2,-0.027988112
19/03/2009,54.71,-0.012894031
18/03/2009,55.42,0.032645481
17/03/2009,53.64,0.037030719
16/03/2009,51.69,-0.0132605
13/03/2009,52.38,0.004017222
12/03/2009,52.17,0.022093922
11/03/2009,51.03,-0.030302425
10/03/2009,52.6,0.005337413
09/03/2009,52.32,0.003829955
06/03/2009,52.12,0.024471992
05/03/2009,50.86,-0.044041345
04/03/2009,53.15,0.013639158
03/03/2009,52.43,0.011124012
02/03/2009,51.85,-0.007684956
27/02/2009,52.25,0.000957396
26/02/2009,52.2,-0.039257553
25/02/2009,54.29,-0.008619953
24/02/2009,54.76,0.016386264
23/02/2009,53.87,-0.012910545
20/02/2009,54.57,-0.013469443
19/02/2009,55.31,-0.019692724
18/02/2009,56.41,0.013025432
17/02/2009,55.68,-0.020091351
13/02/2009,56.81,-0.002636901
12/02/2009,56.96,-0.002104526
11/02/2009,57.08,-0.00349773
10/02/2009,57.28,-0.029924847
09/02/2009,59.02,0.00953361
06/02/2009,58.46,0.001712036
05/02/2009,58.36,0.008604424
04/02/2009,57.86,-0.017475175
03/02/2009,58.88,0.01678409
02/02/2009,57.9,-0.002070394
30/01/2009,58.02,-0.002066116
29/01/2009,58.14,-0.018067647
28/01/2009,59.2,0.011552966
27/01/2009,58.52,0.002052686
26/01/2009,58.4,0.006528111
23/01/2009,58.02,-0.011992606
22/01/2009,58.72,0.000340657
21/01/2009,58.7,0.028161142
20/01/2009,57.07,-0.044550797
16/01/2009,59.67,0.028731258
15/01/2009,57.98,0.011274077
14/01/2009,57.33,-0.03412247
13/01/2009,59.32,-0.014061162
12/01/2009,60.16,0.001497131
09/01/2009,60.07,-0.00746334
08/01/2009,60.52,-0.011826682
07/01/2009,61.24,-0.014589333
06/01/2009,62.14,-0.022594438
05/01/2009,63.56,
