Date,Close,PXD
27/01/2011,89.38,-0.021910802
26/01/2011,91.36,0.032370325
25/01/2011,88.45,-0.023022921
24/01/2011,90.51,0.007318729
21/01/2011,89.85,-0.006545034
20/01/2011,90.44,-0.016558304
19/01/2011,91.95,-0.017892264
18/01/2011,93.61,0.002138809
14/01/2011,93.41,0.008277392
13/01/2011,92.64,0.008128804
12/01/2011,91.89,0.022228028
11/01/2011,89.87,0.022619543
10/01/2011,87.86,-0.000227609
07/01/2011,87.88,-0.001137268
06/01/2011,87.98,-0.001930393
05/01/2011,88.15,0.00717257
04/01/2011,87.52,-0.009778361
03/01/2011,88.38,0.01780869
31/12/2010,86.82,-0.001381216
30/12/2010,86.94,-0.006763366
29/12/2010,87.53,0.019380004
28/12/2010,85.85,-0.00244314
27/12/2010,86.06,-0.006486008
23/12/2010,86.62,-0.010222337
22/12/2010,87.51,0.002860905
21/12/2010,87.26,0.019090069
20/12/2010,85.61,0.006445209
17/12/2010,85.06,-0.003637861
16/12/2010,85.37,0.009060484
15/12/2010,84.6,-0.000472701
14/12/2010,84.64,0.005212047
13/12/2010,84.2,-0.001068313
10/12/2010,84.29,0.012415105
09/12/2010,83.25,0.000120127
08/12/2010,83.24,-0.015615074
07/12/2010,84.55,-0.002834536
06/12/2010,84.79,0.008765751
03/12/2010,84.05,0.001547896
02/12/2010,83.92,-0.004161966
01/12/2010,84.27,0.05062524
30/11/2010,80.11,-0.000499189
29/11/2010,80.15,0.023479998
26/11/2010,78.29,-0.012187532
24/11/2010,79.25,0.022974846
23/11/2010,77.45,-0.026501742
22/11/2010,79.53,-0.006642045
19/11/2010,80.06,0.016117196
18/11/2010,78.78,0.025714968
17/11/2010,76.78,0.005747142
16/11/2010,76.34,-0.010035927
15/11/2010,77.11,0.001427552
12/11/2010,77,-0.013287946
11/11/2010,78.03,0.004753044
10/11/2010,77.66,0.009184464
09/11/2010,76.95,0.001690837
08/11/2010,76.82,0.006529996
05/11/2010,76.32,0.014252023
04/11/2010,75.24,0.025167872
03/11/2010,73.37,0.010825731
02/11/2010,72.58,0.022009525
01/11/2010,71,0.017045867
29/10/2010,69.8,0.008922206
28/10/2010,69.18,-0.010353846
27/10/2010,69.9,-0.02960047
26/10/2010,72,-0.016392681
25/10/2010,73.19,0.007956146
22/10/2010,72.61,0.010661229
21/10/2010,71.84,-0.007350425
20/10/2010,72.37,0.011674907
19/10/2010,71.53,-0.027848505
18/10/2010,73.55,-0.000271887
15/10/2010,73.57,0.00901153
14/10/2010,72.91,-0.013080988
13/10/2010,73.87,0.02758701
12/10/2010,71.86,0.00404379
11/10/2010,71.57,-0.001396258
08/10/2010,71.67,0.042177501
07/10/2010,68.71,-0.012007378
06/10/2010,69.54,0.003024414
05/10/2010,69.33,0.055911959
04/10/2010,65.56,-0.007597666
01/10/2010,66.06,0.015714718
30/09/2010,65.03,-0.005214736
29/09/2010,65.37,0.017126084
28/09/2010,64.26,-0.001554968
27/09/2010,64.36,-0.006195807
24/09/2010,64.76,-0.019421055
23/09/2010,66.03,0.003641333
22/09/2010,65.79,-0.010132412
21/09/2010,66.46,-0.006449216
20/09/2010,66.89,0.022833078
17/09/2010,65.38,0.008139491
16/09/2010,64.85,-0.007680529
15/09/2010,65.35,0.005062525
14/09/2010,65.02,-0.001383232
13/09/2010,65.11,0.005235614
10/09/2010,64.77,0.017914647
09/09/2010,63.62,0.008207117
08/09/2010,63.1,0.020332086
07/09/2010,61.83,-0.010777873
03/09/2010,62.5,0.020202707
02/09/2010,61.25,0.014305925
01/09/2010,60.38,0.043323188
31/08/2010,57.82,-0.005347145
30/08/2010,58.13,-0.014007745
27/08/2010,58.95,0.031535309
26/08/2010,57.12,-0.005064186
25/08/2010,57.41,0.002965549
24/08/2010,57.24,-0.021431861
23/08/2010,58.48,0.009104246
20/08/2010,57.95,-0.000862441
19/08/2010,58,-0.009950331
18/08/2010,58.58,0.009777932
17/08/2010,58.01,0.038124951
16/08/2010,55.84,-0.009446644
13/08/2010,56.37,-0.001772422
12/08/2010,56.47,-0.020507247
11/08/2010,57.64,-0.034947731
10/08/2010,59.69,-0.013478863
09/08/2010,60.5,0.002482417
06/08/2010,60.35,-0.017086008
05/08/2010,61.39,-0.001952808
04/08/2010,61.51,0.000650512
03/08/2010,61.47,0.009316076
02/08/2010,60.9,0.050170427
30/07/2010,57.92,-0.008253142
29/07/2010,58.4,-0.015462036
28/07/2010,59.31,0.00422405
27/07/2010,59.06,-0.018952349
26/07/2010,60.19,0.02268433
23/07/2010,58.84,-0.012665879
22/07/2010,59.59,-0.000838715
21/07/2010,59.64,-0.01481262
20/07/2010,60.53,0.021035834
19/07/2010,59.27,0.007111442
16/07/2010,58.85,-0.043232002
15/07/2010,61.45,-0.009716676
14/07/2010,62.05,-0.003539257
13/07/2010,62.27,0.025700829
12/07/2010,60.69,-0.002961503
09/07/2010,60.87,0.008413809
08/07/2010,60.36,0.019236187
07/07/2010,59.21,0.038741179
06/07/2010,56.96,-0.005253033
02/07/2010,57.26,-0.028578292
01/07/2010,58.92,-0.008955032
30/06/2010,59.45,-0.017838266
29/06/2010,60.52,-0.054814846
28/06/2010,63.93,-0.020284043
25/06/2010,65.24,0.004147153
24/06/2010,64.97,-0.033598802
23/06/2010,67.19,0.003279669
22/06/2010,66.97,-0.058857565
21/06/2010,71.03,-0.008690831
18/06/2010,71.65,0.001816023
17/06/2010,71.52,-0.001955581
16/06/2010,71.66,0.008830389
15/06/2010,71.03,0.019763208
14/06/2010,69.64,-0.006583679
11/06/2010,70.1,0.017702124
10/06/2010,68.87,0.064625646
09/06/2010,64.56,0.009493496
08/06/2010,63.95,0.026140102
07/06/2010,62.3,-0.014975587
04/06/2010,63.24,-0.065338723
03/06/2010,67.51,0.025959894
02/06/2010,65.78,0.063383822
01/06/2010,61.74,-0.031252544
28/05/2010,63.7,0.003302149
27/05/2010,63.49,0.056537851
26/05/2010,60,0.023609866
25/05/2010,58.6,0.008913326
24/05/2010,58.08,-0.023314253
21/05/2010,59.45,0.052666465
20/05/2010,56.4,-0.054011229
19/05/2010,59.53,-0.016493502
18/05/2010,60.52,-0.006751775
17/05/2010,60.93,-0.031979469
14/05/2010,62.91,-0.029909064
13/05/2010,64.82,-0.010435945
12/05/2010,65.5,0.02551356
11/05/2010,63.85,-0.000626272
10/05/2010,63.89,0.0881361
07/05/2010,58.5,-0.048871561
06/05/2010,61.43,-0.023011716
05/05/2010,62.86,-0.020002242
04/05/2010,64.13,-0.032221259
03/05/2010,66.23,0.032221259
30/04/2010,64.13,0.003279972
29/04/2010,63.92,0.012277818
28/04/2010,63.14,0.009388246
27/04/2010,62.55,-0.055051213
26/04/2010,66.09,0
23/04/2010,66.09,0.019711846
22/04/2010,64.8,0.02373628
21/04/2010,63.28,-0.000316006
20/04/2010,63.3,0.030475494
19/04/2010,61.4,0.010807376
16/04/2010,60.74,-0.026802547
15/04/2010,62.39,-0.004796939
14/04/2010,62.69,0.010745032
13/04/2010,62.02,0.019209446
12/04/2010,60.84,-0.002462449
09/04/2010,60.99,0.012871465
08/04/2010,60.21,0.010518504
07/04/2010,59.58,-0.022897964
06/04/2010,60.96,-0.007191924
05/04/2010,61.4,0.037333245
01/04/2010,59.15,0.049026879
31/03/2010,56.32,0.028637707
30/03/2010,54.73,0.005680272
29/03/2010,54.42,0.029463254
26/03/2010,52.84,-0.009792922
25/03/2010,53.36,-0.010069076
24/03/2010,53.9,0.002042902
23/03/2010,53.79,0.022371457
22/03/2010,52.6,-0.008141671
19/03/2010,53.03,-0.000754006
18/03/2010,53.07,-0.004136899
17/03/2010,53.29,-0.008594971
16/03/2010,53.75,0.031178718
15/03/2010,52.1,-0.012967382
12/03/2010,52.78,0.032543548
11/03/2010,51.09,0.002351559
10/03/2010,50.97,0.030679697
09/03/2010,49.43,0.018169327
08/03/2010,48.54,-0.009023851
05/03/2010,48.98,0.026690319
04/03/2010,47.69,-0.006479279
03/03/2010,48,0.003338901
02/03/2010,47.84,0.014528101
01/03/2010,47.15,0.010661082
26/02/2010,46.65,-0.000428633
25/02/2010,46.67,0.007959599
24/02/2010,46.3,0.002595157
23/02/2010,46.18,-0.039070787
22/02/2010,48.02,-0.030153038
19/02/2010,49.49,0.004658236
18/02/2010,49.26,0.010817536
17/02/2010,48.73,-0.001435456
16/02/2010,48.8,0.035457312
12/02/2010,47.1,-0.004871343
11/02/2010,47.33,0.04229325
10/02/2010,45.37,-0.020506827
09/02/2010,46.31,0.045050674
08/02/2010,44.27,0.014791486
05/02/2010,43.62,-0.011397434
04/02/2010,44.12,-0.038898114
03/02/2010,45.87,-0.019644453
02/02/2010,46.78,0.020298689
01/02/2010,45.84,0.041422087
29/01/2010,43.98,-0.028025598
28/01/2010,45.23,-0.003751522
27/01/2010,45.4,-0.011824092
26/01/2010,45.94,-0.021107827
25/01/2010,46.92,0.008346758
22/01/2010,46.53,-0.033808417
21/01/2010,48.13,-0.028672863
20/01/2010,49.53,-0.014630986
19/01/2010,50.26,-0.005357687
15/01/2010,50.53,-0.038817216
14/01/2010,52.53,0.012065645
13/01/2010,51.9,0.01475182
12/01/2010,51.14,-0.022046919
11/01/2010,52.28,-0.018383916
08/01/2010,53.25,0.017045867
07/01/2010,52.35,0.008825844
06/01/2010,51.89,0.017300461
05/01/2010,51,0.000392234
04/01/2010,50.98,0.056696978
31/12/2009,48.17,-0.017899871
30/12/2009,49.04,-0.009740337
29/12/2009,49.52,-0.000605632
28/12/2009,49.55,0.002020203
24/12/2009,49.45,0.009345862
23/12/2009,48.99,0.022918315
22/12/2009,47.88,0.031613962
21/12/2009,46.39,0.03376033
18/12/2009,44.85,0.016637074
17/12/2009,44.11,0.003178931
16/12/2009,43.97,0.012817754
15/12/2009,43.41,0.008792282
14/12/2009,43.03,0.054687136
11/12/2009,40.74,0.008628181
10/12/2009,40.39,0.013208915
09/12/2009,39.86,-0.002255357
08/12/2009,39.95,-0.02374586
07/12/2009,40.91,0.002937579
04/12/2009,40.79,-0.004891181
03/12/2009,40.99,-0.031222517
02/12/2009,42.29,-0.007538316
01/12/2009,42.61,0.030016546
30/11/2009,41.35,0.002421309
27/11/2009,41.25,-0.044103876
25/11/2009,43.11,0.032534694
24/11/2009,41.73,0.015942367
23/11/2009,41.07,0.003903396
20/11/2009,40.91,-0.009730069
19/11/2009,41.31,-0.034498485
18/11/2009,42.76,-0.01922468
17/11/2009,43.59,-0.019537196
16/11/2009,44.45,0.038060532
13/11/2009,42.79,0.00210551
12/11/2009,42.7,-0.026347722
11/11/2009,43.84,-0.006819758
10/11/2009,44.14,0.005679897
09/11/2009,43.89,0.035009951
06/11/2009,42.38,-0.009627878
05/11/2009,42.79,0.037380855
04/11/2009,41.22,-0.031521234
03/11/2009,42.54,0.023787991
02/11/2009,41.54,0.010405418
30/10/2009,41.11,-0.070208382
29/10/2009,44.1,0.050219757
28/10/2009,41.94,-0.082570598
27/10/2009,45.55,0.005062188
26/10/2009,45.32,0.058613186
23/10/2009,42.74,-0.039454659
22/10/2009,44.46,0.022979057
21/10/2009,43.45,-0.005508391
20/10/2009,43.69,0.001145082
19/10/2009,43.64,0.021306966
16/10/2009,42.72,0.005633818
15/10/2009,42.48,0.015180557
14/10/2009,41.84,0.028608012
13/10/2009,40.66,0.011377813
12/10/2009,40.2,0.016807118
09/10/2009,39.53,0.011960952
08/10/2009,39.06,0.03411345
07/10/2009,37.75,0.006911245
06/10/2009,37.49,0.037504395
05/10/2009,36.11,0.048804011
02/10/2009,34.39,-0.013287313
01/10/2009,34.85,-0.040489084
30/09/2009,36.29,-0.001927048
29/09/2009,36.36,0.010506041
28/09/2009,35.98,0.038531679
25/09/2009,34.62,-0.023409576
24/09/2009,35.44,-0.007029412
23/09/2009,35.69,-0.012806411
22/09/2009,36.15,0.028621482
21/09/2009,35.13,-0.004827498
18/09/2009,35.3,-0.010427035
17/09/2009,35.67,-0.010596864
16/09/2009,36.05,0.017065738
15/09/2009,35.44,0.03707854
14/09/2009,34.15,0.03032337
11/09/2009,33.13,0.007574646
10/09/2009,32.88,0.078421962
09/09/2009,30.4,0.011247224
08/09/2009,30.06,0.039353789
04/09/2009,28.9,0.014639509
03/09/2009,28.48,0.006693701
02/09/2009,28.29,-0.008798227
01/09/2009,28.54,-0.014608955
31/08/2009,28.96,-0.023546558
28/08/2009,29.65,-0.005046268
27/08/2009,29.8,-0.007022266
26/08/2009,30.01,-0.012911949
25/08/2009,30.4,-0.035227427
24/08/2009,31.49,0.019885197
21/08/2009,30.87,0.037628202
20/08/2009,29.73,0.017645521
19/08/2009,29.21,0.014830415
18/08/2009,28.78,0.037887343
17/08/2009,27.71,-0.034057921
14/08/2009,28.67,-0.031923081
13/08/2009,29.6,0.008481815
12/08/2009,29.35,-0.005097717
11/08/2009,29.5,-0.037263127
10/08/2009,30.62,0.023460518
07/08/2009,29.91,0.016518157
06/08/2009,29.42,-0.015514645
05/08/2009,29.88,-0.021520446
04/08/2009,30.53,0.011861754
03/08/2009,30.17,0.055191117
31/07/2009,28.55,0.029863577
30/07/2009,27.71,0.032272694
29/07/2009,26.83,-0.029743334
28/07/2009,27.64,-0.032743139
27/07/2009,28.56,-0.00174917
24/07/2009,28.61,0.020124245
23/07/2009,28.04,0.047097589
22/07/2009,26.75,0.000373902
21/07/2009,26.74,0.013933571
20/07/2009,26.37,0.025736008
17/07/2009,25.7,0.005853675
16/07/2009,25.55,0.024164376
15/07/2009,24.94,0.030120307
14/07/2009,24.2,0.024682282
13/07/2009,23.61,0.022703909
10/07/2009,23.08,-0.005185837
09/07/2009,23.2,0.040014131
08/07/2009,22.29,-0.026125019
07/07/2009,22.88,-0.013889112
06/07/2009,23.2,-0.031816045
02/07/2009,23.95,-0.049684485
01/07/2009,25.17,-0.013025643
30/06/2009,25.5,-0.003913899
29/06/2009,25.6,0.006269613
26/06/2009,25.44,0.027497249
25/06/2009,24.75,0.036203049
24/06/2009,23.87,0.008414017
23/06/2009,23.67,-0.001688477
22/06/2009,23.71,-0.090659992
19/06/2009,25.96,-0.025481508
18/06/2009,26.63,-0.014538933
17/06/2009,27.02,-0.01030937
16/06/2009,27.3,-0.026388663
15/06/2009,28.03,-0.043629324
12/06/2009,29.28,-0.014579
11/06/2009,29.71,0.036330246
10/06/2009,28.65,0.026168396
09/06/2009,27.91,0.005749207
08/06/2009,27.75,0.005420067
05/06/2009,27.6,-0.002171554
04/06/2009,27.66,0.025262189
03/06/2009,26.97,-0.084908067
02/06/2009,29.36,-0.007465254
01/06/2009,29.58,0.05061739
29/05/2009,28.12,0.04435478
28/05/2009,26.9,0.066870855
27/05/2009,25.16,-0.017727468
26/05/2009,25.61,0.036584597
22/05/2009,24.69,-0.002831144
21/05/2009,24.76,-0.051172124
20/05/2009,26.06,-0.007264417
19/05/2009,26.25,0
18/05/2009,26.25,0.073492777
15/05/2009,24.39,-0.054649689
14/05/2009,25.76,0.024362698
13/05/2009,25.14,-0.07581126
12/05/2009,27.12,-0.019354265
11/05/2009,27.65,-0.077228904
08/05/2009,29.87,0.085581958
07/05/2009,27.42,-0.040033938
06/05/2009,28.54,0.114198019
05/05/2009,25.46,-0.048677937
04/05/2009,26.73,0.076557082
01/05/2009,24.76,0.068531404
30/04/2009,23.12,-0.00989894
29/04/2009,23.35,0.046907569
28/04/2009,22.28,-0.01027024
27/04/2009,22.51,0
24/04/2009,22.51,0.042656195
23/04/2009,21.57,0.014946565
22/04/2009,21.25,-0.005631174
21/04/2009,21.37,0.052846109
20/04/2009,20.27,-0.084170641
17/04/2009,22.05,0.04261877
16/04/2009,21.13,0.024432353
15/04/2009,20.62,0.003400538
14/04/2009,20.55,0.023634778
13/04/2009,20.07,0.061123002
09/04/2009,18.88,0.094939486
08/04/2009,17.17,0.039803294
07/04/2009,16.5,-0.048501522
06/04/2009,17.32,-0.030141605
03/04/2009,17.85,0.02266386
02/04/2009,17.45,0.044529911
01/04/2009,16.69,0.013269193
31/03/2009,16.47,-0.020433403
30/03/2009,16.81,-0.077247426
27/03/2009,18.16,-0.015842997
26/03/2009,18.45,-0.010245439
25/03/2009,18.64,0.019502243
24/03/2009,18.28,-0.024852711
23/03/2009,18.74,0.11825006
20/03/2009,16.65,-0.054920342
19/03/2009,17.59,0.078622455
18/03/2009,16.26,0.011753924
17/03/2009,16.07,0.027762035
16/03/2009,15.63,0.013526776
13/03/2009,15.42,-0.019268419
12/03/2009,15.72,0.081475031
11/03/2009,14.49,0.045173524
10/03/2009,13.85,0.13507978
09/03/2009,12.1,-0.047608829
06/03/2009,12.69,-0.026440109
05/03/2009,13.03,-0.057414201
04/03/2009,13.8,0.060488761
03/03/2009,12.99,0.021790745
02/03/2009,12.71,-0.137947277
27/02/2009,14.59,-0.030376956
26/02/2009,15.04,0.018115222
25/02/2009,14.77,0.011576568
24/02/2009,14.6,0.055628561
23/02/2009,13.81,-0.087976395
20/02/2009,15.08,-0.022296006
19/02/2009,15.42,0.020308592
18/02/2009,15.11,-0.033195368
17/02/2009,15.62,-0.098099906
13/02/2009,17.23,0.070943201
12/02/2009,16.05,-0.019741542
11/02/2009,16.37,-0.004875086
10/02/2009,16.45,-0.041089436
09/02/2009,17.14,0.079508039
06/02/2009,15.83,0.096068522
05/02/2009,14.38,0.00627836
04/02/2009,14.29,-0.032360827
03/02/2009,14.76,0.023304687
02/02/2009,14.42,-0.015141377
30/01/2009,14.64,-0.040821995
29/01/2009,15.25,-0.064128601
28/01/2009,16.26,0.044004585
27/01/2009,15.56,-0.028510008
26/01/2009,16.01,0.008153071
23/01/2009,15.88,0.055012252
22/01/2009,15.03,-0.048695112
21/01/2009,15.78,0.07430298
20/01/2009,14.65,-0.094999862
16/01/2009,16.11,-0.049646999
15/01/2009,16.93,-0.022774707
14/01/2009,17.32,-0.066449223
13/01/2009,18.51,0.025165442
12/01/2009,18.05,-0.067477412
09/01/2009,19.31,-0.030599022
08/01/2009,19.91,0.022861041
07/01/2009,19.46,-0.031363218
06/01/2009,20.08,0.032391496
05/01/2009,19.44,
