Date,Close,IGT
27/01/2011,17.47,-0.001144165
26/01/2011,17.49,-0.03373001
25/01/2011,18.09,-0.013725167
24/01/2011,18.34,0.003276901
21/01/2011,18.28,-0.002185793
20/01/2011,18.32,-0.004357305
19/01/2011,18.4,-0.018843088
18/01/2011,18.75,-0.002663117
14/01/2011,18.8,-0.004246291
13/01/2011,18.88,0.004246291
12/01/2011,18.8,0.01446583
11/01/2011,18.53,0.002160995
10/01/2011,18.49,0.003793015
07/01/2011,18.42,-0.019355443
06/01/2011,18.78,0.009093403
05/01/2011,18.61,0.035552008
04/01/2011,17.96,-0.001668985
03/01/2011,17.99,0.01681654
31/12/2010,17.69,0.010798627
30/12/2010,17.5,-0.002853069
29/12/2010,17.55,0.006287531
28/12/2010,17.44,-0.00057323
27/12/2010,17.45,-0.000572902
23/12/2010,17.46,0.008050647
22/12/2010,17.32,-0.004608303
21/12/2010,17.4,0.004608303
20/12/2010,17.32,0.024548281
17/12/2010,16.9,0.033085725
16/12/2010,16.35,-0.006705298
15/12/2010,16.46,-0.013876542
14/12/2010,16.69,0.013269193
13/12/2010,16.47,-0.023996352
10/12/2010,16.87,-0.000592593
09/12/2010,16.88,0.013719273
08/12/2010,16.65,-0.028421096
07/12/2010,17.13,0.000583942
06/12/2010,17.12,0.047243464
03/12/2010,16.33,0.048300388
02/12/2010,15.56,-0.003208216
01/12/2010,15.61,0.008362866
30/11/2010,15.48,-0.003868477
29/11/2010,15.54,0.005161302
26/11/2010,15.46,-0.012214874
24/11/2010,15.65,0.009630893
23/11/2010,15.5,-0.025479085
22/11/2010,15.9,-0.00313972
19/11/2010,15.95,0.001254705
18/11/2010,15.93,0.015180557
17/11/2010,15.69,-0.012036889
16/11/2010,15.88,-0.026104652
15/11/2010,16.3,0
12/11/2010,16.3,0.003687773
11/11/2010,16.24,-0.001230769
10/11/2010,16.26,-0.003683245
09/11/2010,16.32,-0.001836548
08/11/2010,16.35,-0.012158204
05/11/2010,16.55,0.010325023
04/11/2010,16.38,-0.003656311
03/11/2010,16.44,0.017178337
02/11/2010,16.16,0.042344399
01/11/2010,15.49,-0.006435029
29/10/2010,15.59,-0.005118373
28/10/2010,15.67,0.037053313
27/10/2010,15.1,-0.013811466
26/10/2010,15.31,0.011826682
25/10/2010,15.13,0.0213769
22/10/2010,14.81,0.028769107
21/10/2010,14.39,0.002086957
20/10/2010,14.36,0.008391658
19/10/2010,14.24,-0.013947227
18/10/2010,14.44,-0.006901339
15/10/2010,14.54,-0.012982758
14/10/2010,14.73,-0.020827088
13/10/2010,15.04,0.013387081
12/10/2010,14.84,-0.012056409
11/10/2010,15.02,0.022215656
08/10/2010,14.69,0.032517566
07/10/2010,14.22,0.000703482
06/10/2010,14.21,-0.002108964
05/10/2010,14.24,0.016283546
04/10/2010,14.01,-0.021187233
01/10/2010,14.31,-0.009735821
30/09/2010,14.45,0.005551714
29/09/2010,14.37,-0.002085506
28/09/2010,14.4,0.011875794
27/09/2010,14.23,0.029235594
24/09/2010,13.82,-0.025715703
23/09/2010,14.18,-0.021626235
22/09/2010,14.49,-0.032589442
21/09/2010,14.97,-0.018531305
20/09/2010,15.25,0.013201512
17/09/2010,15.05,-0.003316753
16/09/2010,15.1,-0.013158085
15/09/2010,15.3,-0.01685069
14/09/2010,15.56,-0.011501724
13/09/2010,15.74,0.013431606
10/09/2010,15.53,0.003224769
09/09/2010,15.48,0.02220862
08/09/2010,15.14,0.001321877
07/09/2010,15.12,-0.031252544
03/09/2010,15.6,0.014853357
02/09/2010,15.37,0.017722814
01/09/2010,15.1,0.033673215
31/08/2010,14.6,-0.015630627
30/08/2010,14.83,-0.02530095
27/08/2010,15.21,0.009247094
26/08/2010,15.07,0.007994713
25/08/2010,14.95,0.006711435
24/08/2010,14.85,-0.029199155
23/08/2010,15.29,-0.002612673
20/08/2010,15.33,-0.001955035
19/08/2010,15.36,-0.019981329
18/08/2010,15.67,0.002555912
17/08/2010,15.63,0.026581792
16/08/2010,15.22,0
13/08/2010,15.22,-0.002624673
12/08/2010,15.26,-0.005880448
11/08/2010,15.35,-0.014872566
10/08/2010,15.58,-0.010852325
09/08/2010,15.75,0.016000341
06/08/2010,15.5,-0.005789659
05/08/2010,15.59,-0.003841234
04/08/2010,15.65,0.002559182
03/08/2010,15.61,-0.006385718
02/08/2010,15.71,0.030373902
30/07/2010,15.24,0.017207572
29/07/2010,14.98,-0.002666668
28/07/2010,15.02,-0.106026073
27/07/2010,16.7,-0.002392346
26/07/2010,16.74,0.047715473
23/07/2010,15.96,0.017062025
22/07/2010,15.69,0.037005196
21/07/2010,15.12,-0.011180649
20/07/2010,15.29,0.006561703
19/07/2010,15.19,0.014589118
16/07/2010,14.97,-0.051426886
15/07/2010,15.76,-0.033076338
14/07/2010,16.29,0.008631373
13/07/2010,16.15,0.037859411
12/07/2010,15.55,-0.019739578
09/07/2010,15.86,-0.005031457
08/07/2010,15.94,-0.006253929
07/07/2010,16.04,0.037476599
06/07/2010,15.45,0
02/07/2010,15.45,-0.033102959
01/07/2010,15.97,0.01705125
30/06/2010,15.7,-0.02702018
29/06/2010,16.13,-0.034128846
28/06/2010,16.69,-0.023683759
25/06/2010,17.09,0.019498402
24/06/2010,16.76,-0.040917455
23/06/2010,17.46,-0.012521507
22/06/2010,17.68,-0.024030215
21/06/2010,18.11,-0.013165303
18/06/2010,18.35,-0.009221655
17/06/2010,18.52,-0.001079331
16/06/2010,18.54,-0.055088672
15/06/2010,19.59,0.018547672
14/06/2010,19.23,0.000520156
11/06/2010,19.22,0.004171018
10/06/2010,19.14,0.043787027
09/06/2010,18.32,-0.01731645
08/06/2010,18.64,-0.001608148
07/06/2010,18.67,-0.0185731
04/06/2010,19.02,-0.043719999
03/06/2010,19.87,0.029105961
02/06/2010,19.3,0.009370188
01/06/2010,19.12,-0.023262874
28/05/2010,19.57,-0.019732489
27/05/2010,19.96,0.063069994
26/05/2010,18.74,-0.001599574
25/05/2010,18.77,-0.010598933
24/05/2010,18.97,-0.017764312
21/05/2010,19.31,0.007276539
20/05/2010,19.17,-0.062188344
19/05/2010,20.4,-0.013148473
18/05/2010,20.67,-0.006750267
17/05/2010,20.81,-0.008135963
14/05/2010,20.98,-0.005229392
13/05/2010,21.09,-0.01272102
12/05/2010,21.36,0.01272102
11/05/2010,21.09,-0.004258346
10/05/2010,21.18,0.058826193
07/05/2010,19.97,-0.01786648
06/05/2010,20.33,-0.020930431
05/05/2010,20.76,0.001928641
04/05/2010,20.72,-0.047134078
03/05/2010,21.72,0.029908771
30/04/2010,21.08,-0.019262987
29/04/2010,21.49,0.036005784
28/04/2010,20.73,0.008234486
27/04/2010,20.56,-0.018791206
26/04/2010,20.95,-0.010918694
23/04/2010,21.18,0.077527774
22/04/2010,19.6,0.007682496
21/04/2010,19.45,0.007741974
20/04/2010,19.3,0.022001935
19/04/2010,18.88,-0.012631747
16/04/2010,19.12,-0.023773729
15/04/2010,19.58,0.004094172
14/04/2010,19.5,-0.002049181
13/04/2010,19.54,-0.009676673
12/04/2010,19.73,-0.008076773
09/04/2010,19.89,-0.00451468
08/04/2010,19.98,0.028943376
07/04/2010,19.41,-0.014830239
06/04/2010,19.7,0.011743816
05/04/2010,19.47,0.046789086
01/04/2010,18.58,0.007021363
31/03/2010,18.45,0.003257332
30/03/2010,18.39,-0.00271518
29/03/2010,18.44,0.037573481
26/03/2010,17.76,0.006779687
25/03/2010,17.64,-0.009029407
24/03/2010,17.8,-0.00504344
23/03/2010,17.89,0.001678322
22/03/2010,17.86,0.049350231
19/03/2010,17,0.005308181
18/03/2010,16.91,-0.007658358
17/03/2010,17.04,0.007658358
16/03/2010,16.91,0.017298373
15/03/2010,16.62,-0.022606555
12/03/2010,17,0.001766265
11/03/2010,16.97,0.005910183
10/03/2010,16.87,-0.007088039
09/03/2010,16.99,-0.016924828
08/03/2010,17.28,0.0104713
05/03/2010,17.1,-0.004085211
04/03/2010,17.17,-0.036034782
03/03/2010,17.8,0.021579486
02/03/2010,17.42,-0.02101753
01/03/2010,17.79,0.013582552
26/02/2010,17.55,0.001140251
25/02/2010,17.53,-0.002279203
24/02/2010,17.57,0.004563613
23/02/2010,17.49,-0.02763074
22/02/2010,17.98,-0.002222223
19/02/2010,18.02,0.014533515
18/02/2010,17.76,-0.022823145
17/02/2010,18.17,-0.019619158
16/02/2010,18.53,0.024584685
12/02/2010,18.08,-0.012641004
11/02/2010,18.31,0.033317907
10/02/2010,17.71,0.005094831
09/02/2010,17.62,0.002841718
08/02/2010,17.57,0.004563613
05/02/2010,17.49,-0.018692133
04/02/2010,17.82,-0.05087233
03/02/2010,18.75,-0.012718772
02/02/2010,18.99,0.008461182
01/02/2010,18.83,0.026366876
29/01/2010,18.34,-0.026366876
28/01/2010,18.83,-0.011090687
27/01/2010,19.04,-0.046185735
26/01/2010,19.94,-0.002004009
25/01/2010,19.98,-0.032499167
22/01/2010,20.64,0.021548336
21/01/2010,20.2,-0.005430771
20/01/2010,20.31,-0.005401437
19/01/2010,20.42,0.006386659
15/01/2010,20.29,-0.005896823
14/01/2010,20.41,0.038965969
13/01/2010,19.63,0.003572344
12/01/2010,19.56,-0.011690095
11/01/2010,19.79,0.028185314
08/01/2010,19.24,-0.006734032
07/01/2010,19.37,0.0266822
06/01/2010,18.86,-0.017346033
05/01/2010,19.19,-0.025213582
04/01/2010,19.68,0.047343041
31/12/2009,18.77,-0.005313509
30/12/2009,18.87,-0.00896867
29/12/2009,19.04,0.002629505
28/12/2009,18.99,-0.004203895
24/12/2009,19.07,-0.007314557
23/12/2009,19.21,0.004696069
22/12/2009,19.12,-0.009370188
21/12/2009,19.3,-0.003620382
18/12/2009,19.37,0.01823442
17/12/2009,19.02,-0.004720701
16/12/2009,19.11,0.013698844
15/12/2009,18.85,-0.001590247
14/12/2009,18.88,0.019251931
11/12/2009,18.52,0.015782641
10/12/2009,18.23,0.001646995
09/12/2009,18.2,-0.002743486
08/12/2009,18.25,0.015461379
07/12/2009,17.97,-0.025818517
04/12/2009,18.44,0.003803319
03/12/2009,18.37,-0.032139885
02/12/2009,18.97,0.00263922
01/12/2009,18.92,0.001586882
30/11/2009,18.89,-0.027155716
27/11/2009,19.41,-0.025433721
25/11/2009,19.91,0.023375048
24/11/2009,19.45,-0.004616577
23/11/2009,19.54,0.005130848
20/11/2009,19.44,-0.006664982
19/11/2009,19.57,-0.023233368
18/11/2009,20.03,-0.022705813
17/11/2009,20.49,-0.014054023
16/11/2009,20.78,0.007729507
13/11/2009,20.62,0.027533696
12/11/2009,20.06,-0.026077739
11/11/2009,20.59,0.007311756
10/11/2009,20.44,-0.003418807
09/11/2009,20.51,0.016220557
06/11/2009,20.18,0.083683288
05/11/2009,18.56,-0.002152853
04/11/2009,18.6,0.004310352
03/11/2009,18.52,0.003786859
02/11/2009,18.45,0.033621243
30/10/2009,17.84,-0.043866682
29/10/2009,18.64,0.029397871
28/10/2009,18.1,-0.056912834
27/10/2009,19.16,-0.069062458
26/10/2009,20.53,-0.014026832
23/10/2009,20.82,-0.027476859
22/10/2009,21.4,-0.00652075
21/10/2009,21.54,0.022536165
20/10/2009,21.06,-0.030397477
19/10/2009,21.71,0
16/10/2009,21.71,-0.012359965
15/10/2009,21.98,-0.010859835
14/10/2009,22.22,0.02829947
13/10/2009,21.6,0.006968669
12/10/2009,21.45,-0.00325809
09/10/2009,21.52,0.011685106
08/10/2009,21.27,0.027647137
07/10/2009,20.69,-0.00482161
06/10/2009,20.79,0.010152371
05/10/2009,20.58,0.031591966
02/10/2009,19.94,-0.013944449
01/10/2009,20.22,-0.060450056
30/09/2009,21.48,0.003731348
29/09/2009,21.4,0.002807676
28/09/2009,21.34,0.022749796
25/09/2009,20.86,-0.006688988
24/09/2009,21,-0.011834458
23/09/2009,21.25,-0.018648559
22/09/2009,21.65,0.008348843
21/09/2009,21.47,-0.016628559
18/09/2009,21.83,-0.019506175
17/09/2009,22.26,-0.016043125
16/09/2009,22.62,-0.006170139
15/09/2009,22.76,-0.01266116
14/09/2009,23.05,0.01838931
11/09/2009,22.63,0.002654869
10/09/2009,22.57,0.025124695
09/09/2009,22.01,0.033729231
08/09/2009,21.28,0.013721531
04/09/2009,20.99,0.019726403
03/09/2009,20.58,0.025093568
02/09/2009,20.07,0.01911527
01/09/2009,19.69,-0.060594747
31/08/2009,20.92,-0.007619084
28/08/2009,21.08,-0.007090552
27/08/2009,21.23,0
26/08/2009,21.23,0.026731902
25/08/2009,20.67,0.008258488
24/08/2009,20.5,-0.014047216
21/08/2009,20.79,0.040240954
20/08/2009,19.97,0.036200741
19/08/2009,19.26,0.004683849
18/08/2009,19.17,0.049181477
17/08/2009,18.25,-0.043426818
14/08/2009,19.06,-0.026916739
13/08/2009,19.58,0.023250854
12/08/2009,19.13,0.012625102
11/08/2009,18.89,-0.027670781
10/08/2009,19.42,-0.025420789
07/08/2009,19.92,0.015684612
06/08/2009,19.61,-0.018191507
05/08/2009,19.97,-0.031545247
04/08/2009,20.61,0.009261582
03/08/2009,20.42,0.033361321
31/07/2009,19.75,0.001520142
30/07/2009,19.72,0.025681946
29/07/2009,19.22,-0.003635423
28/07/2009,19.29,-0.01338846
27/07/2009,19.55,-0.009671748
24/07/2009,19.74,-0.001012658
23/07/2009,19.76,0.122030403
22/07/2009,17.49,-0.001142857
21/07/2009,17.51,-0.033139792
20/07/2009,18.1,0.023477881
17/07/2009,17.68,0.031602745
16/07/2009,17.13,0.045991981
15/07/2009,16.36,0.045007596
14/07/2009,15.64,0.052505497
13/07/2009,14.84,0.011521646
10/07/2009,14.67,0.020661892
09/07/2009,14.37,0.027514963
08/07/2009,13.98,0.003582949
07/07/2009,13.93,-0.046976741
06/07/2009,14.6,-0.028361118
02/07/2009,15.02,-0.041088271
01/07/2009,15.65,-0.015848192
30/06/2009,15.9,-0.029741969
29/06/2009,16.38,-0.00851069
26/06/2009,16.52,0.048366525
25/06/2009,15.74,0.040186872
24/06/2009,15.12,0.02613214
23/06/2009,14.73,-0.024146042
22/06/2009,15.09,-0.074675831
19/06/2009,16.26,0.034410652
18/06/2009,15.71,0.008309412
17/06/2009,15.58,-0.006397974
16/06/2009,15.68,-0.00508907
15/06/2009,15.76,-0.033690023
12/06/2009,16.3,-0.009768087
11/06/2009,16.46,0.010381773
10/06/2009,16.29,-0.039716411
09/06/2009,16.95,0.005323881
08/06/2009,16.86,-0.009445171
05/06/2009,17.02,0
04/06/2009,17.02,0.021378486
03/06/2009,16.66,-0.034221628
02/06/2009,17.24,-0.02746168
01/06/2009,17.72,0.020525236
29/05/2009,17.36,0.056887374
28/05/2009,16.4,0.003053437
27/05/2009,16.35,0.031689511
26/05/2009,15.84,0.026873018
22/05/2009,15.42,-0.024344572
21/05/2009,15.8,0.052626628
20/05/2009,14.99,0.010731156
19/05/2009,14.83,0.006087269
18/05/2009,14.74,0.080495094
15/05/2009,13.6,-0.005133858
14/05/2009,13.67,0.033472816
13/05/2009,13.22,-0.076428597
12/05/2009,14.27,-0.032405455
11/05/2009,14.74,-0.017485314
08/05/2009,15,-0.009290047
07/05/2009,15.14,-0.056497694
06/05/2009,16.02,0.061131929
05/05/2009,15.07,0.058760071
04/05/2009,14.21,0.110770384
01/05/2009,12.72,0.029519495
30/04/2009,12.35,0.122144761
29/04/2009,10.93,0.057427542
28/04/2009,10.32,-0.003868477
27/04/2009,10.36,-0.099163749
24/04/2009,11.44,0.01231326
23/04/2009,11.3,0.010676258
22/04/2009,11.18,0.008082666
21/04/2009,11.09,0.028351236
20/04/2009,10.78,-0.07417423
17/04/2009,11.61,0.01825344
16/04/2009,11.4,-0.020834087
15/04/2009,11.64,0.018205964
14/04/2009,11.43,-0.005235614
13/04/2009,11.49,-0.005208345
09/04/2009,11.55,0.069920946
08/04/2009,10.77,0.002789402
07/04/2009,10.74,-0.077030009
06/04/2009,11.6,-0.005159083
03/04/2009,11.66,0.151581085
02/04/2009,10.02,0.052239219
01/04/2009,9.51,0.030968839
31/03/2009,9.22,0.003259101
30/03/2009,9.19,-0.071383917
27/03/2009,9.87,-0.017077261
26/03/2009,10.04,0.020121403
25/03/2009,9.84,0.007139245
24/03/2009,9.77,-0.022268127
23/03/2009,9.99,0.091114789
20/03/2009,9.12,-0.058558505
19/03/2009,9.67,-0.021484202
18/03/2009,9.88,0.05620626
17/03/2009,9.34,0.016190316
16/03/2009,9.19,-0.006507615
13/03/2009,9.25,0.060151761
12/03/2009,8.71,0.068910867
11/03/2009,8.13,-0.011009286
10/03/2009,8.22,0.143662484
09/03/2009,7.12,-0.047987274
06/03/2009,7.47,-0.041945861
05/03/2009,7.79,-0.061002109
04/03/2009,8.28,-0.023867481
03/03/2009,8.48,0.054525922
02/03/2009,8.03,-0.093837342
27/02/2009,8.82,-0.04976151
26/02/2009,9.27,-0.028710106
25/02/2009,9.54,-0.019720411
24/02/2009,9.73,0.068038988
23/02/2009,9.09,-0.031404855
20/02/2009,9.38,0.020463827
19/02/2009,9.19,-0.016190316
18/02/2009,9.34,-0.010649728
17/02/2009,9.44,0.005310687
13/02/2009,9.39,-0.042737092
12/02/2009,9.8,-0.027178321
11/02/2009,10.07,-0.007912999
10/02/2009,10.15,-0.078601731
09/02/2009,10.98,-0.004543397
06/02/2009,11.03,0.035058941
05/02/2009,10.65,0.04710145
04/02/2009,10.16,-0.029100016
03/02/2009,10.46,0.00287219
02/02/2009,10.43,-0.016167732
30/01/2009,10.6,-0.056843899
29/01/2009,11.22,-0.073853292
28/01/2009,12.08,0.015853482
27/01/2009,11.89,0.002526317
26/01/2009,11.86,0.005919679
23/01/2009,11.79,0.017972242
22/01/2009,11.58,0.000863931
21/01/2009,11.57,0.048703737
20/01/2009,11.02,-0.081019475
16/01/2009,11.95,-0.040989345
15/01/2009,12.45,0.031826432
14/01/2009,12.06,-0.066557626
13/01/2009,12.89,-0.01156974
12/01/2009,13.04,-0.045717965
09/01/2009,13.65,-0.013823429
08/01/2009,13.84,-0.001444044
07/01/2009,13.86,-0.002881846
06/01/2009,13.9,0.041871706
05/01/2009,13.33,
