Date,Close,LO
08/02/2011,76.43,-0.00013083
07/02/2011,76.44,0.019018006
04/02/2011,75,0.002135612
03/02/2011,74.84,0.003480127
02/02/2011,74.58,0.001341742
01/02/2011,74.48,-0.010152371
31/01/2011,75.24,0.00787248
28/01/2011,74.65,-0.008138261
27/01/2011,75.26,0.001063547
26/01/2011,75.18,0.010294897
25/01/2011,74.41,0.002152564
24/01/2011,74.25,0.000673628
21/01/2011,74.2,-0.001615944
20/01/2011,74.32,-0.00844113
19/01/2011,74.95,-0.020600227
18/01/2011,76.51,-0.007292649
14/01/2011,77.07,0.001038556
13/01/2011,76.99,0.001429779
12/01/2011,76.88,-0.001169971
11/01/2011,76.97,-0.011496607
10/01/2011,77.86,0.007347761
07/01/2011,77.29,-0.046637629
06/01/2011,80.98,-0.001234111
05/01/2011,81.08,0.003954528
04/01/2011,80.76,-0.01413929
03/01/2011,81.91,-0.001829603
31/12/2010,82.06,-0.000609125
30/12/2010,82.11,-0.003404259
29/12/2010,82.39,0.004866782
28/12/2010,81.99,-0.004381168
27/12/2010,82.35,-0.002789064
23/12/2010,82.58,0.002182084
22/12/2010,82.4,0.004622317
21/12/2010,82.02,-0.000853086
20/12/2010,82.09,-0.003647864
17/12/2010,82.39,-0.003392709
16/12/2010,82.67,0.00557983
15/12/2010,82.21,-0.003157642
14/12/2010,82.47,0.006081264
13/12/2010,81.97,-0.002193518
10/12/2010,82.15,0.017560468
09/12/2010,80.72,-0.021205673
08/12/2010,82.45,0.007548124
07/12/2010,81.83,-0.000855066
06/12/2010,81.9,0.001833181
03/12/2010,81.75,0.000122332
02/12/2010,81.74,-0.005733471
01/12/2010,82.21,0.032514144
30/11/2010,79.58,-0.025434036
29/11/2010,81.63,-0.022889283
26/11/2010,83.52,-0.005254371
24/11/2010,83.96,0.002026826
23/11/2010,83.79,-0.017274448
22/11/2010,85.25,-0.009107956
19/11/2010,86.03,-0.009946878
18/11/2010,86.89,0.001612532
17/11/2010,86.75,-0.001036926
16/11/2010,86.84,-0.015199424
15/11/2010,88.17,0.004205268
12/11/2010,87.8,-0.006584199
11/11/2010,88.38,0.003286681
10/11/2010,88.09,-0.005772838
09/11/2010,88.6,-0.006973372
08/11/2010,89.22,0.003368141
05/11/2010,88.92,-0.000224896
04/11/2010,88.94,0.007674981
03/11/2010,88.26,0.006251086
02/11/2010,87.71,0.025519542
01/11/2010,85.5,0.001873098
29/10/2010,85.34,-0.011533884
28/10/2010,86.33,0.013997662
27/10/2010,85.13,-0.016773835
26/10/2010,86.57,0.016656375
25/10/2010,85.14,0.012885101
22/10/2010,84.05,0.010164512
21/10/2010,83.2,0
20/10/2010,83.2,0.003491666
19/10/2010,82.91,-0.006611793
18/10/2010,83.46,0.005888378
15/10/2010,82.97,0.012980106
14/10/2010,81.9,-0.001829827
13/10/2010,82.05,0.007339482
12/10/2010,81.45,0.018087708
11/10/2010,79.99,0.000250063
08/10/2010,79.97,0.012330302
07/10/2010,78.99,-0.000632791
06/10/2010,79.04,-0.006054509
05/10/2010,79.52,0.010365407
04/10/2010,78.7,-0.016758409
01/10/2010,80.03,-0.003492582
30/09/2010,80.31,-0.004844429
29/09/2010,80.7,-0.00111462
28/09/2010,80.79,-0.004938891
27/09/2010,81.19,-0.002583186
24/09/2010,81.4,0.015849762
23/09/2010,80.12,-0.02221765
22/09/2010,81.92,-0.011771266
21/09/2010,82.89,0.011039113
20/09/2010,81.98,0.01573674
17/09/2010,80.7,0.000123923
16/09/2010,80.69,-0.005314888
15/09/2010,81.12,-0.001601281
14/09/2010,81.25,-0.001352931
13/09/2010,81.36,-0.004904375
10/09/2010,81.76,0.020886874
09/09/2010,80.07,-0.007589461
08/09/2010,80.68,0.001116141
07/09/2010,80.59,-0.001364003
03/09/2010,80.7,0.009962723
02/09/2010,79.9,0.021506205
01/09/2010,78.2,0.028404737
31/08/2010,76.01,-0.00197148
30/08/2010,76.16,-0.013563067
27/08/2010,77.2,-0.009411531
26/08/2010,77.93,-0.001410528
25/08/2010,78.04,0.035210313
24/08/2010,75.34,0.009200678
23/08/2010,74.65,-0.0012049
20/08/2010,74.74,-0.007199071
19/08/2010,75.28,-0.0124094
18/08/2010,76.22,0.004734359
17/08/2010,75.86,0.018627468
16/08/2010,74.46,-0.011218066
13/08/2010,75.3,0
12/08/2010,75.3,-0.005430117
11/08/2010,75.71,-0.006188709
10/08/2010,76.18,0.000919299
09/08/2010,76.11,-0.002755365
06/08/2010,76.32,0.005650104
05/08/2010,75.89,0.014467038
04/08/2010,74.8,-0.013148473
03/08/2010,75.79,-0.007492641
02/08/2010,76.36,0.00157274
30/07/2010,76.24,0.005787967
29/07/2010,75.8,-0.011542626
28/07/2010,76.68,-0.009604227
27/07/2010,77.42,0.002198229
26/07/2010,77.25,0.012373977
23/07/2010,76.3,0.00512451
22/07/2010,75.91,0.019420669
21/07/2010,74.45,-0.007360354
20/07/2010,75,0.013017697
19/07/2010,74.03,0.00677693
16/07/2010,73.53,-0.016589496
15/07/2010,74.76,0.000535189
14/07/2010,74.72,0.00093727
13/07/2010,74.65,-0.000267881
12/07/2010,74.67,0.003353682
09/07/2010,74.42,0.003095353
08/07/2010,74.19,0.022904887
07/07/2010,72.51,-0.001928907
06/07/2010,72.65,0.010238053
02/07/2010,71.91,-0.000556096
01/07/2010,71.95,-0.000416869
30/06/2010,71.98,-0.007749831
29/06/2010,72.54,-0.013691342
28/06/2010,73.54,0.024362914
25/06/2010,71.77,-0.015347692
24/06/2010,72.88,-0.016466317
23/06/2010,74.09,-0.001887811
22/06/2010,74.23,-0.015904111
21/06/2010,75.42,0.005717721
18/06/2010,74.99,0.005080225
17/06/2010,74.61,-0.005613487
16/06/2010,75.03,0.005881584
15/06/2010,74.59,0.013089722
14/06/2010,73.62,-0.001221747
11/06/2010,73.71,-0.003115478
10/06/2010,73.94,0.022429824
09/06/2010,72.3,0.003880271
08/06/2010,72.02,0.012575267
07/06/2010,71.12,-0.006586808
04/06/2010,71.59,-0.020462486
03/06/2010,73.07,0.006728484
02/06/2010,72.58,0.016671684
01/06/2010,71.38,-0.001539862
28/05/2010,71.49,-0.020901861
27/05/2010,73,-0.000136977
26/05/2010,73.01,-0.001505509
25/05/2010,73.12,-0.010340228
24/05/2010,73.88,-0.010904059
21/05/2010,74.69,-0.009991424
20/05/2010,75.44,-0.041034061
19/05/2010,78.6,-0.012139755
18/05/2010,79.56,-0.006639548
17/05/2010,80.09,0.015857367
14/05/2010,78.83,-0.010348401
13/05/2010,79.65,-0.006881479
12/05/2010,80.2,-0.005719275
11/05/2010,80.66,0.013731335
10/05/2010,79.56,0.043018766
07/05/2010,76.21,0
06/05/2010,76.21,-0.015235662
05/05/2010,77.38,0.001681433
04/05/2010,77.25,-0.010046452
03/05/2010,78.03,-0.004347833
30/04/2010,78.37,-0.002548746
29/04/2010,78.57,0.009462986
28/04/2010,77.83,0.003604071
27/04/2010,77.55,-0.016878038
26/04/2010,78.87,-0.00883621
23/04/2010,79.57,0.00352512
22/04/2010,79.29,-0.004278889
21/04/2010,79.63,0.005919786
20/04/2010,79.16,0.013993359
19/04/2010,78.06,0.009137185
16/04/2010,77.35,-0.006057891
15/04/2010,77.82,0.001285843
14/04/2010,77.72,0.005548043
13/04/2010,77.29,-0.002713355
12/04/2010,77.5,0.006342653
09/04/2010,77.01,0.004294365
08/04/2010,76.68,-0.008311736
07/04/2010,77.32,-0.007473299
06/04/2010,77.9,0.012920076
05/04/2010,76.9,0.014671471
01/04/2010,75.78,0.007151401
31/03/2010,75.24,0.003728367
30/03/2010,74.96,0.001067806
29/03/2010,74.88,-0.014846508
26/03/2010,76,-0.004856609
25/03/2010,76.37,-0.012233364
24/03/2010,77.31,-0.003099576
23/03/2010,77.55,0.000773994
22/03/2010,77.49,0.005305052
19/03/2010,77.08,0.003248655
18/03/2010,76.83,-0.001560671
17/03/2010,76.95,0.000129963
16/03/2010,76.94,0.006650608
15/03/2010,76.43,0.005905141
12/03/2010,75.98,-0.001183821
11/03/2010,76.07,0.005536529
10/03/2010,75.65,0.005966209
09/03/2010,75.2,-0.008474627
08/03/2010,75.84,0.004493202
05/03/2010,75.5,0.010117232
04/03/2010,74.74,0.006442975
03/03/2010,74.26,0.003102032
02/03/2010,74.03,0.017304063
01/03/2010,72.76,-0.003840883
26/02/2010,73.04,-0.020328658
25/02/2010,74.54,-0.015970528
24/02/2010,75.74,-0.004084596
23/02/2010,76.05,-0.008771412
22/02/2010,76.72,0.002740979
19/02/2010,76.51,0.0048477
18/02/2010,76.14,0.007117468
17/02/2010,75.6,0
16/02/2010,75.6,0.003312358
12/02/2010,75.35,-0.007272759
11/02/2010,75.9,0.02076752
10/02/2010,74.34,-0.007638228
09/02/2010,74.91,0.009253737
08/02/2010,74.22,-0.00376547
05/02/2010,74.5,0.003496037
04/02/2010,74.24,-0.02408793
03/02/2010,76.05,-0.021978907
02/02/2010,77.74,0.013077159
01/02/2010,76.73,0.013514606
29/01/2010,75.7,-0.011427195
28/01/2010,76.57,0.004056801
27/01/2010,76.26,-0.007056086
26/01/2010,76.8,-0.002470903
25/01/2010,76.99,0.03395082
22/01/2010,74.42,-0.01744966
21/01/2010,75.73,-0.004742467
20/01/2010,76.09,-0.013834729
19/01/2010,77.15,-0.005042353
15/01/2010,77.54,0.001032258
14/01/2010,77.46,-0.003093583
13/01/2010,77.7,-0.000257367
12/01/2010,77.72,-0.009221377
11/01/2010,78.44,0.006266406
08/01/2010,77.95,0.000513281
07/01/2010,77.91,-0.012880367
06/01/2010,78.92,-0.005307734
05/01/2010,79.34,-0.027105974
04/01/2010,81.52,0.015950879
31/12/2009,80.23,-0.004973279
30/12/2009,80.63,0.000248077
29/12/2009,80.61,0.013614149
28/12/2009,79.52,0.0077006
24/12/2009,78.91,0.004318015
23/12/2009,78.57,-0.001017682
22/12/2009,78.65,0.002928633
21/12/2009,78.42,0.012059158
18/12/2009,77.48,-0.012823977
17/12/2009,78.48,-0.01354194
16/12/2009,79.55,-0.00037705
15/12/2009,79.58,0.01111965
14/12/2009,78.7,0.001653208
11/12/2009,78.57,-0.006849342
10/12/2009,79.11,0.00646759
09/12/2009,78.6,0.009973232
08/12/2009,77.82,-0.015682096
07/12/2009,79.05,0.007236748
04/12/2009,78.48,0.004085808
03/12/2009,78.16,-0.006885148
02/12/2009,78.7,0.004584827
01/12/2009,78.34,0.005504014
30/11/2009,77.91,-0.012753648
27/11/2009,78.91,-0.019576482
25/11/2009,80.47,0.002737682
24/11/2009,80.25,-0.003358839
23/11/2009,80.52,0.013000183
20/11/2009,79.48,0.005171882
19/11/2009,79.07,-0.001516492
18/11/2009,79.19,-0.002396419
17/11/2009,79.38,-0.004901047
16/11/2009,79.77,0.006161604
13/11/2009,79.28,-0.001260557
12/11/2009,79.38,-0.001510574
11/11/2009,79.5,-0.001885015
10/11/2009,79.65,0.010094723
09/11/2009,78.85,0.015335764
06/11/2009,77.65,-0.010632266
05/11/2009,78.48,0.007032827
04/11/2009,77.93,-0.00716024
03/11/2009,78.49,0.00587786
02/11/2009,78.03,0.003980744
30/10/2009,77.72,-0.005261481
29/10/2009,78.13,0.004232675
28/10/2009,77.8,-0.010739045
27/10/2009,78.64,0.05784682
26/10/2009,74.22,-0.072740444
23/10/2009,79.82,-0.011460016
22/10/2009,80.74,-0.004448846
21/10/2009,81.1,-0.003815154
20/10/2009,81.41,0.007892506
19/10/2009,80.77,0.003100009
16/10/2009,80.52,0.005479466
15/10/2009,80.08,0.00664038
14/10/2009,79.55,0.016604729
13/10/2009,78.24,0.003200412
12/10/2009,77.99,0.002567725
09/10/2009,77.79,0.012157418
08/10/2009,76.85,0.007838054
07/10/2009,76.25,-0.010177541
06/10/2009,77.03,0.026706843
05/10/2009,75,0.005213567
02/10/2009,74.61,0.003759908
01/10/2009,74.33,0.000403687
30/09/2009,74.3,-0.005904472
29/09/2009,74.74,0.012927732
28/09/2009,73.78,0.013234384
25/09/2009,72.81,-0.006024939
24/09/2009,73.25,-0.012211821
23/09/2009,74.15,0.005409073
22/09/2009,73.75,-0.009715365
21/09/2009,74.47,-0.010020793
18/09/2009,75.22,0.026538905
17/09/2009,73.25,0.007124294
16/09/2009,72.73,-0.005211202
15/09/2009,73.11,-0.019504885
14/09/2009,74.55,-0.003347844
11/09/2009,74.8,0.002811435
10/09/2009,74.59,0.012682307
09/09/2009,73.65,-0.004605806
08/09/2009,73.99,-0.002564623
04/09/2009,74.18,0.010843153
03/09/2009,73.38,0.003549492
02/09/2009,73.12,0.007688121
01/09/2009,72.56,-0.002889977
31/08/2009,72.77,0.008833736
28/08/2009,72.13,-0.034876168
27/08/2009,74.69,-0.021064566
26/08/2009,76.28,-0.011729575
25/08/2009,77.18,-0.01108116
24/08/2009,78.04,0.04146824
21/08/2009,74.87,0.017244129
20/08/2009,73.59,0.005860323
19/08/2009,73.16,-0.001638897
18/08/2009,73.28,0.009598319
17/08/2009,72.58,0.002759384
14/08/2009,72.38,-0.001656544
13/08/2009,72.5,-0.011246861
12/08/2009,73.32,-0.008826183
11/08/2009,73.97,0.006510263
10/08/2009,73.49,0.009296034
07/08/2009,72.81,-0.000823723
06/08/2009,72.87,0.014931841
05/08/2009,71.79,-0.017809541
04/08/2009,73.08,-0.005050171
03/08/2009,73.45,-0.00366923
31/07/2009,73.72,0.008719401
30/07/2009,73.08,0.003838776
29/07/2009,72.8,0.011049836
28/07/2009,72,-0.004572862
27/07/2009,72.33,0.005962716
24/07/2009,71.9,-0.002916466
23/07/2009,72.11,0.030126152
22/07/2009,69.97,0.000571837
21/07/2009,69.93,0.011795304
20/07/2009,69.11,-0.012510049
17/07/2009,69.98,0.022398162
16/07/2009,68.43,0.009396634
15/07/2009,67.79,-0.000294985
14/07/2009,67.81,0.004730238
13/07/2009,67.49,0.006540829
10/07/2009,67.05,0.004334511
09/07/2009,66.76,-0.009985924
08/07/2009,67.43,-0.011794328
07/07/2009,68.23,-0.021028982
06/07/2009,69.68,0.025141192
02/07/2009,67.95,-0.0202498
01/07/2009,69.34,0.022902321
30/06/2009,67.77,-0.00983783
29/06/2009,68.44,0.009985399
26/06/2009,67.76,-0.002505713
25/06/2009,67.93,0.003539305
24/06/2009,67.69,-0.005891901
23/06/2009,68.09,-0.015303075
22/06/2009,69.14,0.001302555
19/06/2009,69.05,0.0150291
18/06/2009,68.02,0.020346733
17/06/2009,66.65,0.0082863
16/06/2009,66.1,0.001514005
15/06/2009,66,-0.026169718
12/06/2009,67.75,0.017570434
11/06/2009,66.57,0.010570923
10/06/2009,65.87,-0.016262969
09/06/2009,66.95,-0.009513971
08/06/2009,67.59,-0.021515649
05/06/2009,69.06,0.003190721
04/06/2009,68.84,-0.003335512
03/06/2009,69.07,-0.004045664
02/06/2009,69.35,0.002888089
01/06/2009,69.15,0.011929149
29/05/2009,68.33,0.004253141
28/05/2009,68.04,0.013166845
27/05/2009,67.15,-0.009338243
26/05/2009,67.78,0.000147547
22/05/2009,67.77,0.001181161
21/05/2009,67.69,0.000886787
20/05/2009,67.63,0.002516842
19/05/2009,67.46,-0.000444609
18/05/2009,67.49,-0.027763326
15/05/2009,69.39,0.018031607
14/05/2009,68.15,-0.006872879
13/05/2009,68.62,0.008341308
12/05/2009,68.05,0.039720471
11/05/2009,65.4,-0.006401485
08/05/2009,65.82,0.029291442
07/05/2009,63.92,-0.006860021
06/05/2009,64.36,0.020881519
05/05/2009,63.03,0.008444247
04/05/2009,62.5,0.006420568
01/05/2009,62.1,-0.016450103
30/04/2009,63.13,-0.009302393
29/04/2009,63.72,0.009302393
28/04/2009,63.13,0.015162688
27/04/2009,62.18,-0.006731873
24/04/2009,62.6,-0.007004167
23/04/2009,63.04,0.007004167
22/04/2009,62.6,-0.020397577
21/04/2009,63.89,-0.029000953
20/04/2009,65.77,0.012084277
17/04/2009,64.98,0.027775229
16/04/2009,63.2,0.018041521
15/04/2009,62.07,0.00873792
14/04/2009,61.53,-0.0228159
13/04/2009,62.95,-0.005228563
09/04/2009,63.28,-0.002052254
08/04/2009,63.41,0.025556414
07/04/2009,61.81,0.019935301
06/04/2009,60.59,-0.031996233
03/04/2009,62.56,0.010929071
02/04/2009,61.88,0.010886451
01/04/2009,61.21,-0.008621444
31/03/2009,61.74,-0.021471743
30/03/2009,63.08,-0.000475474
27/03/2009,63.11,-0.02302553
26/03/2009,64.58,-0.005712978
25/03/2009,64.95,0.017707825
24/03/2009,63.81,0.007392877
23/03/2009,63.34,0.016876694
20/03/2009,62.28,0.029658358
19/03/2009,60.46,-0.021273916
18/03/2009,61.76,-0.021464864
17/03/2009,63.1,0.02097923
16/03/2009,61.79,-0.006452676
13/03/2009,62.19,0.034850153
12/03/2009,60.06,0.046171219
11/03/2009,57.35,0
10/03/2009,57.35,0.002094607
09/03/2009,57.23,-0.007832257
06/03/2009,57.68,0.007308193
05/03/2009,57.26,0.006834338
04/03/2009,56.87,0.019352579
03/03/2009,55.78,0.005032361
02/03/2009,55.5,-0.051617566
27/02/2009,58.44,0.00034229
26/02/2009,58.42,-0.029847929
25/02/2009,60.19,-0.019577824
24/02/2009,61.38,-0.00584797
23/02/2009,61.74,-0.024479264
20/02/2009,63.27,-0.001894837
19/02/2009,63.39,0.010785196
18/02/2009,62.71,-0.00223001
17/02/2009,62.85,-0.016724909
13/02/2009,63.91,-0.010738567
12/02/2009,64.6,-0.001392219
11/02/2009,64.69,0.012600307
10/02/2009,63.88,-0.006553308
09/02/2009,64.3,0.032240466
06/02/2009,62.26,0.019789778
05/02/2009,61.04,0.007564581
04/02/2009,60.58,-0.01328215
03/02/2009,61.39,0.021902893
02/02/2009,60.06,0.010040245
30/01/2009,59.46,-0.036331605
29/01/2009,61.66,0.00585558
28/01/2009,61.3,-0.003094717
27/01/2009,61.49,0.007836775
26/01/2009,61.01,0.000163921
23/01/2009,61,-0.021248062
22/01/2009,62.31,0.002571109
21/01/2009,62.15,0.022454572
20/01/2009,60.77,0.013251809
16/01/2009,59.97,0.020383086
15/01/2009,58.76,0.032869245
14/01/2009,56.86,-0.013624665
13/01/2009,57.64,-0.000693722
12/01/2009,57.68,0.025815816
09/01/2009,56.21,0.016321768
08/01/2009,55.3,0.027499441
07/01/2009,53.8,-0.01366091
06/01/2009,54.54,-0.026595869
05/01/2009,56.01,
