Date,Close,SEE
30/09/2013,27.19,-0.010973044
27/09/2013,27.49,-0.004717846
26/09/2013,27.62,0.017163102
25/09/2013,27.15,-0.003676475
24/09/2013,27.25,0.008846353
23/09/2013,27.01,-0.05579997
20/09/2013,28.56,-0.043507461
19/09/2013,29.83,-0.016292962
18/09/2013,30.32,0.016963653
17/09/2013,29.81,-0.018611371
16/09/2013,30.37,0.010925452
13/09/2013,30.04,0.007350518
12/09/2013,29.82,-0.010673884
11/09/2013,30.14,-0.014165943
10/09/2013,30.57,0.010192428
09/09/2013,30.26,0.024758709
06/09/2013,29.52,-0.000338696
05/09/2013,29.53,0.004752215
04/09/2013,29.39,0.029347868
03/09/2013,28.54,0.004917467
30/08/2013,28.4,-0.000352051
29/08/2013,28.41,0.010615811
28/08/2013,28.11,-0.001066667
27/08/2013,28.14,-0.040736703
26/08/2013,29.31,-0.003405998
23/08/2013,29.41,0.015764549
22/08/2013,28.95,-0.000690608
21/08/2013,28.97,0.003111498
20/08/2013,28.88,0.006600684
19/08/2013,28.69,-0.016249277
16/08/2013,29.16,-0.01430055
15/08/2013,29.58,-0.024379234
14/08/2013,30.31,0.001320568
13/08/2013,30.27,0.002646379
12/08/2013,30.19,0.003317853
09/08/2013,30.09,0.000664894
08/08/2013,30.07,0.000665336
07/08/2013,30.05,0.000332834
06/08/2013,30.04,-0.003986716
05/08/2013,30.16,-0.006609409
02/08/2013,30.36,0.085216367
01/08/2013,27.88,0.023223105
31/07/2013,27.24,0.002573058
30/07/2013,27.17,0.009987137
29/07/2013,26.9,-0.008145176
26/07/2013,27.12,0.001845359
25/07/2013,27.07,0.012639573
24/07/2013,26.73,-0.01116083
23/07/2013,27.03,-0.01103764
22/07/2013,27.33,-0.008017536
19/07/2013,27.55,0.007651704
18/07/2013,27.34,-0.007288662
17/07/2013,27.54,0.001089918
16/07/2013,27.51,-0.003628451
15/07/2013,27.61,0.003628451
12/07/2013,27.51,0.009129149
11/07/2013,27.26,0.018138569
10/07/2013,26.77,0.025729758
09/07/2013,26.09,0.00962842
08/07/2013,25.84,0.010895049
05/07/2013,25.56,0.023754086
03/07/2013,24.96,0.012497643
02/07/2013,24.65,0.008146685
01/07/2013,24.45,0.020661892
28/06/2013,23.95,-0.003750786
27/06/2013,24.04,0.019320215
26/06/2013,23.58,0.013663748
25/06/2013,23.26,0.019974611
24/06/2013,22.8,-0.028962474
21/06/2013,23.47,-0.002553193
20/06/2013,23.53,-0.03178854
19/06/2013,24.29,-0.014306396
18/06/2013,24.64,0.013894788
17/06/2013,24.3,0.017435062
14/06/2013,23.88,0.000837872
13/06/2013,23.86,0.017332922
12/06/2013,23.45,-0.016913722
11/06/2013,23.85,-0.012085998
10/06/2013,24.14,-0.011122669
07/06/2013,24.41,0.033746172
06/06/2013,23.6,0
05/06/2013,23.6,-0.039872391
