Date,Close,SO
25/01/2011,38.46,0.001561281
24/01/2011,38.4,0.003913899
21/01/2011,38.25,-0.003913899
20/01/2011,38.4,-0.001301236
19/01/2011,38.45,0.001301236
18/01/2011,38.4,-0.002600782
14/01/2011,38.5,0.005730675
13/01/2011,38.28,0.005238357
12/01/2011,38.08,0.006322466
11/01/2011,37.84,0.002116403
10/01/2011,37.76,-0.008438869
07/01/2011,38.08,0.005001985
06/01/2011,37.89,-0.005527057
05/01/2011,38.1,-0.010443959
04/01/2011,38.5,0.002080084
03/01/2011,38.42,0.00495761
31/12/2010,38.23,-0.001829348
30/12/2010,38.3,-0.003128261
29/12/2010,38.42,0
28/12/2010,38.42,0.003650591
27/12/2010,38.28,0.000522603
23/12/2010,38.26,0.000522876
22/12/2010,38.24,-0.002611649
21/12/2010,38.34,0.001566171
20/12/2010,38.28,0.009976454
17/12/2010,37.9,0.002906595
16/12/2010,37.79,0.002384423
15/12/2010,37.7,-0.004235051
14/12/2010,37.86,-0.001055966
13/12/2010,37.9,0.002113049
10/12/2010,37.82,-0.002904292
09/12/2010,37.93,0.009270362
08/12/2010,37.58,-0.008215231
07/12/2010,37.89,-0.005001985
06/12/2010,38.08,-0.001049869
03/12/2010,38.12,0.001049869
02/12/2010,38.08,-0.003931338
01/12/2010,38.23,0.01343009
30/11/2010,37.72,0.00451708
29/11/2010,37.55,-0.00742906
26/11/2010,37.83,-0.004746844
24/11/2010,38.01,0.001316309
23/11/2010,37.96,-0.007087574
22/11/2010,38.23,0.004193977
19/11/2010,38.07,0.001051248
18/11/2010,38.03,0.003160392
17/11/2010,37.91,-0.005786444
16/11/2010,38.13,-0.005231506
15/11/2010,38.33,0.006281099
12/11/2010,38.09,-0.004453184
11/11/2010,38.26,0.00760859
10/11/2010,37.97,-0.007347186
09/11/2010,38.25,-0.001828393
08/11/2010,38.32,-0.003906764
05/11/2010,38.47,0.000520021
04/11/2010,38.45,0.014143766
03/11/2010,37.91,-0.001844776
02/11/2010,37.98,0.010587711
01/11/2010,37.58,-0.007687248
29/10/2010,37.87,0.001585624
28/10/2010,37.81,-0.012876278
27/10/2010,38.3,0.00052233
26/10/2010,38.28,0.002615748
25/10/2010,38.18,-0.003660135
22/10/2010,38.32,0.004970579
21/10/2010,38.13,0.003152091
20/10/2010,38.01,0.003690041
19/10/2010,37.87,-0.002110262
18/10/2010,37.95,0.007140054
15/10/2010,37.68,0.003456071
14/10/2010,37.55,0.001065814
13/10/2010,37.51,0.000533333
12/10/2010,37.49,-0.0013328
11/10/2010,37.54,-0.00451828
08/10/2010,37.71,-0.002119206
07/10/2010,37.79,0.001323977
06/10/2010,37.74,-0.001323977
05/10/2010,37.79,0.010106469
04/10/2010,37.41,0.007243492
01/10/2010,37.14,-0.002688896
30/09/2010,37.24,-0.004821868
29/09/2010,37.42,-0.002668803
28/09/2010,37.52,0
27/09/2010,37.52,0.000799893
24/09/2010,37.49,0.013156318
23/09/2010,37,-0.0126227
22/09/2010,37.47,0.007500705
21/09/2010,37.19,-0.007500705
20/09/2010,37.47,0.011002392
17/09/2010,37.06,0.001350074
16/09/2010,37.01,-0.004044768
15/09/2010,37.16,-0.001613337
14/09/2010,37.22,-0.000805694
13/09/2010,37.25,0.00376547
10/09/2010,37.11,-0.000538793
09/09/2010,37.13,0.004589021
08/09/2010,36.96,0.001624696
07/09/2010,36.9,-0.002436055
03/09/2010,36.99,0.004063394
02/09/2010,36.84,-0.00162734
01/09/2010,36.9,0.005707313
31/08/2010,36.69,0.004644183
30/08/2010,36.52,-0.012246717
27/08/2010,36.97,0.022706488
26/08/2010,36.14,-0.00386634
25/08/2010,36.28,-0.003851449
24/08/2010,36.42,0.014938037
23/08/2010,35.88,0.002790959
20/08/2010,35.78,0.008138111
19/08/2010,35.49,-0.012878118
18/08/2010,35.95,-0.003055134
17/08/2010,36.06,0.005282926
16/08/2010,35.87,0.000836703
13/08/2010,35.84,0.00167551
12/08/2010,35.78,-0.00223339
11/08/2010,35.86,-0.013846801
10/08/2010,36.36,0.005792321
09/08/2010,36.15,0.007496911
06/08/2010,35.88,-0.001114206
05/08/2010,35.92,0.00418469
04/08/2010,35.77,0.004483056
03/08/2010,35.61,-0.006438091
02/08/2010,35.84,0.014332127
30/07/2010,35.33,-0.004518505
29/07/2010,35.49,-0.030524012
28/07/2010,36.59,-0.003818881
27/07/2010,36.73,0.017855165
26/07/2010,36.08,0.00527999
23/07/2010,35.89,0.006709558
22/07/2010,35.65,0.007885144
21/07/2010,35.37,-0.013200585
20/07/2010,35.84,0.011787956
19/07/2010,35.42,0.018234123
16/07/2010,34.78,-0.006876818
15/07/2010,35.02,0.003146006
14/07/2010,34.91,0.000573066
13/07/2010,34.89,0.003157746
12/07/2010,34.78,0.002014679
09/07/2010,34.71,0.005488964
08/07/2010,34.52,-0.000289645
07/07/2010,34.53,0.030283073
06/07/2010,33.5,0.003588521
02/07/2010,33.38,0.000299625
01/07/2010,33.37,0.002700677
30/06/2010,33.28,-0.010759219
29/06/2010,33.64,-0.005040782
28/06/2010,33.81,0.015800001
25/06/2010,33.28,-0.000600781
24/06/2010,33.3,-0.00120048
23/06/2010,33.34,-0.005980879
22/06/2010,33.54,-0.011266055
21/06/2010,33.92,-0.005585786
18/06/2010,34.11,0.002642009
17/06/2010,34.02,0.00471421
16/06/2010,33.86,0.004439847
15/06/2010,33.71,0.016148676
14/06/2010,33.17,0.004229614
11/06/2010,33.03,0.000302801
10/06/2010,33.02,0.013721819
09/06/2010,32.57,-0.008255665
08/06/2010,32.84,0.017199441
07/06/2010,32.28,0.00465767
04/06/2010,32.13,-0.021552558
03/06/2010,32.83,0.004273511
02/06/2010,32.69,0.012931215
01/06/2010,32.27,-0.013237072
28/05/2010,32.7,-0.006705298
27/05/2010,32.92,0.00762315
26/05/2010,32.67,-0.00974726
25/05/2010,32.99,-0.003630866
24/05/2010,33.11,-0.015285776
21/05/2010,33.62,0.006265872
20/05/2010,33.41,-0.015444322
19/05/2010,33.93,-0.009970757
18/05/2010,34.27,-0.010450023
17/05/2010,34.63,0.004630978
14/05/2010,34.47,-0.004630978
13/05/2010,34.63,-0.012340521
12/05/2010,35.06,0.00514728
11/05/2010,34.88,0.000286738
10/05/2010,34.87,0.02762205
07/05/2010,33.92,0.013056565
06/05/2010,33.48,-0.016000341
05/05/2010,34.02,-0.008779688
04/05/2010,34.32,-0.008414383
03/05/2010,34.61,0.001445714
30/04/2010,34.56,-0.00231214
29/04/2010,34.64,-0.017740093
28/04/2010,35.26,0.021789853
27/04/2010,34.5,-0.010667537
26/04/2010,34.87,0.004022994
23/04/2010,34.73,0.005196317
22/04/2010,34.55,0.002898553
21/04/2010,34.45,0.001452433
20/04/2010,34.4,0.009052478
19/04/2010,34.09,0.006474419
16/04/2010,33.87,-0.002359187
15/04/2010,33.95,-0.00117751
14/04/2010,33.99,0.002356408
13/04/2010,33.91,-0.001178898
12/04/2010,33.95,0.000589275
09/04/2010,33.93,0.012455677
08/04/2010,33.51,-0.00149098
07/04/2010,33.56,-0.009489988
06/04/2010,33.88,0.011577983
05/04/2010,33.49,0.002092364
01/04/2010,33.42,0.007810193
31/03/2010,33.16,-0.001506705
30/03/2010,33.21,-0.003906842
29/03/2010,33.34,0.007224595
26/03/2010,33.1,0.002722737
25/03/2010,33.01,-0.000605694
24/03/2010,33.03,-0.009641533
23/03/2010,33.35,0.007222421
22/03/2010,33.11,-0.002111933
19/03/2010,33.18,-0.006009633
18/03/2010,33.38,-0.002094868
17/03/2010,33.45,0.007200751
16/03/2010,33.21,0.010594923
15/03/2010,32.86,0.011631597
12/03/2010,32.48,-0.000615574
11/03/2010,32.5,0.004316997
10/03/2010,32.36,0.001546312
09/03/2010,32.31,-0.001237241
08/03/2010,32.35,0.004026643
05/03/2010,32.22,-0.002170207
04/03/2010,32.29,0.003412443
03/03/2010,32.18,-0.001552554
02/03/2010,32.23,0.005288549
01/03/2010,32.06,0.009086699
26/02/2010,31.77,-0.007525906
25/02/2010,32.01,-0.003741819
24/02/2010,32.13,0.003429466
23/02/2010,32.02,-0.009944147
22/02/2010,32.34,0.001547269
19/02/2010,32.29,0.014976879
18/02/2010,31.81,0.005358563
17/02/2010,31.64,-0.007556711
16/02/2010,31.88,0.02252276
12/02/2010,31.17,-0.004800777
11/02/2010,31.32,0.001277955
10/02/2010,31.28,-0.000319642
09/02/2010,31.29,0.005126573
08/02/2010,31.13,-0.018144696
05/02/2010,31.7,0.003792672
04/02/2010,31.58,-0.013211894
03/02/2010,32,-0.004676548
02/02/2010,32.15,0.004676548
01/02/2010,32,0
29/01/2010,32,0.001563722
28/01/2010,31.95,-0.029604382
27/01/2010,32.91,-0.001821494
26/01/2010,32.97,0.005169542
25/01/2010,32.8,0.007958414
22/01/2010,32.54,-0.018572615
21/01/2010,33.15,-0.008410984
20/01/2010,33.43,-0.006559356
19/01/2010,33.65,0.009255179
15/01/2010,33.34,-0.002994911
14/01/2010,33.44,-0.002389487
13/01/2010,33.52,0.014120709
12/01/2010,33.05,-0.006333907
11/01/2010,33.26,0.013012742
08/01/2010,32.83,-0.002129926
07/01/2010,32.9,-0.004246291
06/01/2010,33.04,0.014020345
05/01/2010,32.58,-0.020356164
04/01/2010,33.25,-0.00210305
31/12/2009,33.32,-0.010746372
30/12/2009,33.68,0.004761914
29/12/2009,33.52,0.002389487
28/12/2009,33.44,-0.000298998
24/12/2009,33.45,0.004794735
23/12/2009,33.29,-0.003298848
22/12/2009,33.4,-0.010128177
21/12/2009,33.74,-0.001480824
18/12/2009,33.79,0.008619462
17/12/2009,33.5,-0.011279431
16/12/2009,33.88,-0.006472515
15/12/2009,34.1,-0.002050682
14/12/2009,34.17,-0.001462202
11/12/2009,34.22,0.012941357
10/12/2009,33.78,0.00593826
09/12/2009,33.58,0.012284799
08/12/2009,33.17,0.004835307
07/12/2009,33.01,0.005467814
04/12/2009,32.83,-0.009096485
03/12/2009,33.13,0.014900686
02/12/2009,32.64,0.007071513
01/12/2009,32.41,0.009922562
30/11/2009,32.09,0.015070929
27/11/2009,31.61,-0.013199437
25/11/2009,32.03,0.001562256
24/11/2009,31.98,0.004073325
23/11/2009,31.85,0.014229489
20/11/2009,31.4,-0.002862142
19/11/2009,31.49,-0.007277362
18/11/2009,31.72,-0.001575052
17/11/2009,31.77,-0.004083562
16/11/2009,31.9,0.010082001
13/11/2009,31.58,-0.000316606
12/11/2009,31.59,-0.011957348
11/11/2009,31.97,-0.007168489
10/11/2009,32.2,0.003421997
09/11/2009,32.09,0.01570384
06/11/2009,31.59,0.002853069
05/11/2009,31.5,0.009890015
04/11/2009,31.19,0.006432959
03/11/2009,30.99,-0.001612124
02/11/2009,31.04,-0.004820835
30/10/2009,31.19,-0.016534558
29/10/2009,31.71,-0.025530652
28/10/2009,32.53,-0.003682115
27/10/2009,32.65,0.002146253
26/10/2009,32.58,-0.002758622
23/10/2009,32.67,-0.01849939
22/10/2009,33.28,-0.00599163
21/10/2009,33.48,0.00809721
20/10/2009,33.21,-0.001805055
19/10/2009,33.27,0.023416001
16/10/2009,32.5,0.012072581
15/10/2009,32.11,0.008130126
14/10/2009,31.85,0.003144657
13/10/2009,31.75,-0.005340047
12/10/2009,31.92,0.002509412
09/10/2009,31.84,0.000628338
08/10/2009,31.82,-0.000314218
07/10/2009,31.83,-0.00188324
06/10/2009,31.89,0.005029875
05/10/2009,31.73,0
02/10/2009,31.73,0.001892745
01/10/2009,31.67,0
30/09/2009,31.67,-0.009428103
29/09/2009,31.97,0
28/09/2009,31.97,0.002191953
25/09/2009,31.9,-0.000939997
24/09/2009,31.93,0.003765301
23/09/2009,31.81,0.000628931
22/09/2009,31.79,-0.007833347
21/09/2009,32.04,0.000312159
18/09/2009,32.03,-0.00124805
17/09/2009,32.07,-0.002802431
16/09/2009,32.16,0.006238323
15/09/2009,31.96,0.013862856
14/09/2009,31.52,0.015667787
11/09/2009,31.03,-0.005784078
10/09/2009,31.21,0.001924311
09/09/2009,31.15,-0.009266722
08/09/2009,31.44,0.000636335
04/09/2009,31.42,0.009272648
03/09/2009,31.13,0.001929261
02/09/2009,31.07,-0.001607976
01/09/2009,31.12,-0.002567396
31/08/2009,31.2,-0.012105914
28/08/2009,31.58,0.000633513
27/08/2009,31.56,-0.002215541
26/08/2009,31.63,0.003166564
25/08/2009,31.53,-0.001584535
24/08/2009,31.58,0.002219053
21/08/2009,31.51,0.005090689
20/08/2009,31.35,0.008006448
19/08/2009,31.1,0.006775312
18/08/2009,30.89,-0.006132019
17/08/2009,31.08,-0.012470186
14/08/2009,31.47,0.003182689
13/08/2009,31.37,-0.001274291
12/08/2009,31.41,0.005747142
11/08/2009,31.23,-0.003516066
10/08/2009,31.34,-0.005409719
07/08/2009,31.51,0.00636742
06/08/2009,31.31,0.00223821
05/08/2009,31.24,-0.003514942
04/08/2009,31.35,0.002874942
03/08/2009,31.26,-0.004468568
31/07/2009,31.4,-0.014229489
30/07/2009,31.85,0.001256676
29/07/2009,31.81,-0.005955197
28/07/2009,32,-0.019189694
27/07/2009,32.62,-0.000306513
24/07/2009,32.63,0.01016488
23/07/2009,32.3,0.016230069
22/07/2009,31.78,-0.004708846
21/07/2009,31.93,0.004394232
20/07/2009,31.79,0.009799351
17/07/2009,31.48,-0.010113866
16/07/2009,31.8,0.008526816
15/07/2009,31.53,0.022126925
14/07/2009,30.84,0.00389864
13/07/2009,30.72,0.000651254
10/07/2009,30.7,-0.002277535
09/07/2009,30.77,-0.004863034
08/07/2009,30.92,-0.005161302
07/07/2009,31.08,-0.018805335
06/07/2009,31.67,0.021060127
02/07/2009,31.01,-0.016312532
01/07/2009,31.52,0.011487044
30/06/2009,31.16,-0.022216083
29/06/2009,31.86,-0.001254705
26/06/2009,31.9,0.003768849
25/06/2009,31.78,0.015219064
24/06/2009,31.3,0.006410278
23/06/2009,31.1,0.000965096
22/06/2009,31.07,0.01491597
19/06/2009,30.61,-0.015559471
18/06/2009,31.09,0.023430945
17/06/2009,30.37,0.008265876
16/06/2009,30.12,-0.00066379
15/06/2009,30.14,-0.013511492
12/06/2009,30.55,0.021171813
11/06/2009,29.91,0.029174389
10/06/2009,29.05,0.014563364
09/06/2009,28.63,-0.006614471
08/06/2009,28.82,-0.003117965
05/06/2009,28.91,0.006245683
04/06/2009,28.73,0
03/06/2009,28.73,-0.010387905
02/06/2009,29.03,0.003450659
01/06/2009,28.93,0.018137923
29/05/2009,28.41,0.004232811
28/05/2009,28.29,0.007094744
27/05/2009,28.09,-0.007801458
26/05/2009,28.31,0.021782686
22/05/2009,27.7,0.01235032
21/05/2009,27.36,-0.003284075
20/05/2009,27.45,-0.019123801
19/05/2009,27.98,-0.004991098
18/05/2009,28.12,0
15/05/2009,28.12,-0.01272102
14/05/2009,28.48,-0.005602256
13/05/2009,28.64,-0.007998652
12/05/2009,28.87,-0.004147949
11/05/2009,28.99,0.00796541
08/05/2009,28.76,-0.017577568
07/05/2009,29.27,0.003422317
06/05/2009,29.17,0.008953228
05/05/2009,28.91,-0.003108274
04/05/2009,29,0.006226239
01/05/2009,28.82,-0.002079723
30/04/2009,28.88,-0.039047568
29/04/2009,30.03,0
28/04/2009,30.03,0.00936775
27/04/2009,29.75,0.009795721
24/04/2009,29.46,-0.001695778
23/04/2009,29.51,0.001017122
22/04/2009,29.48,-0.01881776
21/04/2009,30.04,0.006344987
20/04/2009,29.85,0.007060039
17/04/2009,29.64,-0.007394992
16/04/2009,29.86,-0.006342869
15/04/2009,30.05,0.006677821
14/04/2009,29.85,-0.022524967
13/04/2009,30.53,-0.0117227
09/04/2009,30.89,-0.01573824
08/04/2009,31.38,0.014120902
07/04/2009,30.94,-0.00129199
06/04/2009,30.98,-0.003222691
03/04/2009,31.08,0.000321802
02/04/2009,31.07,0.008403411
01/04/2009,30.81,0.006185922
31/03/2009,30.62,0.009186416
30/03/2009,30.34,-0.007552162
27/03/2009,30.57,-0.004569199
26/03/2009,30.71,0.00850234
25/03/2009,30.45,-0.008827914
24/03/2009,30.72,-0.035181115
23/03/2009,31.82,0.039748822
20/03/2009,30.58,0.009198488
19/03/2009,30.3,0.018991076
18/03/2009,29.73,0.031087046
17/03/2009,28.82,0.023167059
16/03/2009,28.16,0.036893877
13/03/2009,27.14,0.012233702
12/03/2009,26.81,-0.012233702
11/03/2009,27.14,-0.004044867
10/03/2009,27.25,0.015905643
09/03/2009,26.82,-0.044840754
06/03/2009,28.05,0.008592964
05/03/2009,27.81,-0.033242099
04/03/2009,28.75,0.009786866
03/03/2009,28.47,-0.044986126
02/03/2009,29.78,-0.017640664
27/02/2009,30.31,-0.011154971
26/02/2009,30.65,-0.018105894
25/02/2009,31.21,0.007719562
24/02/2009,30.97,0.041535305
23/02/2009,29.71,-0.015364364
20/02/2009,30.17,-0.022936785
19/02/2009,30.87,0.00487093
18/02/2009,30.72,0.010142407
17/02/2009,30.41,-0.031717869
13/02/2009,31.39,-0.007300461
12/02/2009,31.62,-0.016622619
11/02/2009,32.15,0.000933562
10/02/2009,32.12,-0.028845203
09/02/2009,33.06,-0.015904311
06/02/2009,33.59,0.007470526
05/02/2009,33.34,-0.006278986
04/02/2009,33.55,0.002387348
03/02/2009,33.47,0.005392464
02/02/2009,33.29,-0.004794735
30/01/2009,33.45,-0.01218259
29/01/2009,33.86,-0.014949714
28/01/2009,34.37,-0.016448214
27/01/2009,34.94,0
26/01/2009,34.94,0.008334579
23/01/2009,34.65,-0.008620743
22/01/2009,34.95,0.000286164
21/01/2009,34.94,0.006028438
20/01/2009,34.73,-0.00860097
16/01/2009,35.03,0.009753376
15/01/2009,34.69,0.010140606
14/01/2009,34.34,-0.015029185
13/01/2009,34.86,-0.026328485
12/01/2009,35.79,0.007291115
09/01/2009,35.53,-0.001687289
08/01/2009,35.59,-0.003925973
07/01/2009,35.73,-0.001677853
06/01/2009,35.79,-0.024290457
05/01/2009,36.67,
