Date,Close,PEP
26/01/2011,65.86,0.00136747
25/01/2011,65.77,-0.006214495
24/01/2011,66.18,0.0046952
21/01/2011,65.87,-0.000455339
20/01/2011,65.9,0
19/01/2011,65.9,-0.010115584
18/01/2011,66.57,-0.003149609
14/01/2011,66.78,-0.001944798
13/01/2011,66.91,0.002693806
12/01/2011,66.73,0.006012343
11/01/2011,66.33,0.004230253
10/01/2011,66.05,-0.005134412
07/01/2011,66.39,-0.006755261
06/01/2011,66.84,0.003747288
05/01/2011,66.59,0.017879264
04/01/2011,65.41,-0.005184519
03/01/2011,65.75,0.006408322
31/12/2010,65.33,0.003219627
30/12/2010,65.12,-0.003219627
29/12/2010,65.33,0.000765638
28/12/2010,65.28,-0.002142311
27/12/2010,65.42,-0.004118685
23/12/2010,65.69,0.000152242
22/12/2010,65.68,0.004272207
21/12/2010,65.4,-0.013818457
20/12/2010,66.31,0.005140622
17/12/2010,65.97,0.003340422
16/12/2010,65.75,0.007786893
15/12/2010,65.24,-0.005350468
14/12/2010,65.59,0.000915192
13/12/2010,65.53,0.009660429
10/12/2010,64.9,0.002777351
09/12/2010,64.72,0.001391573
08/12/2010,64.63,-0.000773335
07/12/2010,64.68,-0.000772738
06/12/2010,64.73,-0.006774468
03/12/2010,65.17,-0.000460229
02/12/2010,65.2,-0.00657344
01/12/2010,65.63,0.015354209
30/11/2010,64.63,0.009639378
29/11/2010,64.01,0.00171996
26/11/2010,63.9,-0.006706724
24/11/2010,64.33,0.006863231
23/11/2010,63.89,-0.012598347
22/11/2010,64.7,-0.000154548
19/11/2010,64.71,-0.000926784
18/11/2010,64.77,0.01289739
17/11/2010,63.94,-0.001562744
16/11/2010,64.04,-0.005916256
15/11/2010,64.42,-0.00340927
12/11/2010,64.64,-0.004014209
11/11/2010,64.9,-0.005378422
10/11/2010,65.25,-0.00076599
09/11/2010,65.3,0.002913889
08/11/2010,65.11,0.000460865
05/11/2010,65.08,-0.004140158
04/11/2010,65.35,0.002297971
03/11/2010,65.2,-0.009160369
02/11/2010,65.8,0.003806628
01/11/2010,65.55,0.003821174
29/10/2010,65.3,0.004450932
28/10/2010,65.01,0.011448145
27/10/2010,64.27,-0.008058311
26/10/2010,64.79,-0.004004934
25/10/2010,65.05,0.000615101
22/10/2010,65.01,-0.002611569
21/10/2010,65.18,0.003227049
20/10/2010,64.97,-0.006749527
19/10/2010,65.41,-0.016526796
18/10/2010,66.5,-0.00270311
15/10/2010,66.68,0.00060006
14/10/2010,66.64,0.003607941
13/10/2010,66.4,0.004830927
12/10/2010,66.08,0.00851069
11/10/2010,65.52,-0.003504232
08/10/2010,65.75,-0.005309076
07/10/2010,66.1,-0.029955298
06/10/2010,68.11,0.005151995
05/10/2010,67.76,0.013221614
04/10/2010,66.87,-0.001942183
01/10/2010,67,0.008393335
30/09/2010,66.44,-0.004655013
29/09/2010,66.75,-0.000449337
28/09/2010,66.78,0.006158487
27/09/2010,66.37,0.003622645
24/09/2010,66.13,0.005154651
23/09/2010,65.79,-0.013137222
22/09/2010,66.66,0.00300481
21/09/2010,66.46,-0.006449216
20/09/2010,66.89,0.011578206
17/09/2010,66.12,-0.007383443
16/09/2010,66.61,0.001652769
15/09/2010,66.5,0.007850282
14/09/2010,65.98,-0.004083799
13/09/2010,66.25,-0.002412183
10/09/2010,66.41,0.004678901
09/09/2010,66.1,0.010187878
08/09/2010,65.43,-0.000763884
07/09/2010,65.48,-0.001373522
03/09/2010,65.57,0.009192649
02/09/2010,64.97,0.001232096
01/09/2010,64.89,0.011001893
31/08/2010,64.18,0.009078165
30/08/2010,63.6,-0.008142857
27/08/2010,64.12,-0.000155945
26/08/2010,64.13,-0.006837633
25/08/2010,64.57,-0.003247007
24/08/2010,64.78,-0.000617284
23/08/2010,64.82,0.000308594
20/08/2010,64.8,0.002162831
19/08/2010,64.66,-0.013212667
18/08/2010,65.52,-0.000457771
17/08/2010,65.55,0.001832341
16/08/2010,65.43,-0.001984885
13/08/2010,65.56,0.00581308
12/08/2010,65.18,-0.004133819
11/08/2010,65.45,-0.016366481
10/08/2010,66.53,0.001654758
09/08/2010,66.42,0.007859774
06/08/2010,65.9,0.00486767
05/08/2010,65.58,-0.008956417
04/08/2010,66.17,0.006063381
03/08/2010,65.77,0.007631295
02/08/2010,65.27,0.005530818
30/07/2010,64.91,0.000308166
29/07/2010,64.89,-0.00476594
28/07/2010,65.2,-0.007487238
27/07/2010,65.69,0.010867177
26/07/2010,64.98,0.008189801
23/07/2010,64.45,0.003730768
22/07/2010,64.21,0.004057434
21/07/2010,63.95,-0.012123245
20/07/2010,64.73,0.042284261
19/07/2010,62.05,-0.006425725
16/07/2010,62.45,-0.011304953
15/07/2010,63.16,-0.006313152
14/07/2010,63.56,0.002047406
13/07/2010,63.43,-0.004875373
12/07/2010,63.74,0.003772403
09/07/2010,63.5,-0.007843177
08/07/2010,64,0.016860086
07/07/2010,62.93,0.020711987
06/07/2010,61.64,0.00178615
02/07/2010,61.53,0.000162536
01/07/2010,61.52,0.009308469
30/06/2010,60.95,-0.00458341
29/06/2010,61.23,-0.01185175
28/06/2010,61.96,0.019392769
25/06/2010,60.77,-0.026469029
24/06/2010,62.4,-0.005274527
23/06/2010,62.73,-0.009045527
22/06/2010,63.3,-0.011310205
21/06/2010,64.02,-0.000936768
18/06/2010,64.08,-0.00637787
17/06/2010,64.49,0.009034329
16/06/2010,63.91,-0.005150226
15/06/2010,64.24,0.006089487
14/06/2010,63.85,0.004552241
11/06/2010,63.56,-0.004395611
10/06/2010,63.84,0.021373409
09/06/2010,62.49,-0.002557137
08/06/2010,62.65,0.014793645
07/06/2010,61.73,0.004708948
04/06/2010,61.44,-0.030929474
03/06/2010,63.37,-0.001419223
02/06/2010,63.46,0.011091858
01/06/2010,62.76,-0.002069241
28/05/2010,62.89,-0.000158995
27/05/2010,62.9,0.026908898
26/05/2010,61.23,-0.026749903
25/05/2010,62.89,-0.006814066
24/05/2010,63.32,-0.00409772
21/05/2010,63.58,-0.004394232
20/05/2010,63.86,-0.033567432
19/05/2010,66.04,-0.007392355
18/05/2010,66.53,-0.003301324
17/05/2010,66.75,0.010239511
14/05/2010,66.07,-0.006186365
13/05/2010,66.48,-0.006895545
12/05/2010,66.94,0.005843151
11/05/2010,66.55,0.002105897
10/05/2010,66.41,0.028097741
07/05/2010,64.57,-0.002011295
06/05/2010,64.7,-0.007698267
05/05/2010,65.2,-0.0035214
04/05/2010,65.43,-0.003965838
03/05/2010,65.69,0.007180537
30/04/2010,65.22,0.000306701
29/04/2010,65.2,0.006925768
28/04/2010,64.75,0.008063309
27/04/2010,64.23,-0.012224524
26/04/2010,65.02,0.004779166
23/04/2010,64.71,-0.00077238
22/04/2010,64.76,-0.018663537
21/04/2010,65.98,0.001213224
20/04/2010,65.9,-0.003332831
19/04/2010,66.12,-0.000302435
16/04/2010,66.14,-0.001963599
15/04/2010,66.27,-0.00030175
14/04/2010,66.29,-0.001507386
13/04/2010,66.39,0.001054932
12/04/2010,66.32,-0.000602954
09/04/2010,66.36,0.005894372
08/04/2010,65.97,-0.000303122
07/04/2010,65.99,-0.006043227
06/04/2010,66.39,0.006194777
05/04/2010,65.98,-0.010553392
01/04/2010,66.68,0.007829007
31/03/2010,66.16,-0.009177827
30/03/2010,66.77,0.003300333
29/03/2010,66.55,-0.000600871
26/03/2010,66.59,0.000600871
25/03/2010,66.55,0.004367148
24/03/2010,66.26,-0.009014484
23/03/2010,66.86,0.008260166
22/03/2010,66.31,-0.003763081
19/03/2010,66.56,0.000601142
18/03/2010,66.52,-0.000751371
17/03/2010,66.57,0.00753924
16/03/2010,66.07,-0.001210105
15/03/2010,66.15,0.016000341
12/03/2010,65.1,0.001998924
11/03/2010,64.97,0.008346262
10/03/2010,64.43,0.001087041
09/03/2010,64.36,0.003268231
08/03/2010,64.15,-0.003423595
05/03/2010,64.37,0.004047328
04/03/2010,64.11,0.002029823
03/03/2010,63.98,0.002817344
02/03/2010,63.8,0.005816255
01/03/2010,63.43,0.015250494
26/02/2010,62.47,0.002725016
25/02/2010,62.3,0.00353755
24/02/2010,62.08,0.004844188
23/02/2010,61.78,-0.010145831
22/02/2010,62.41,-0.003997767
19/02/2010,62.66,0.002076844
18/02/2010,62.53,0.006739435
17/02/2010,62.11,0.012964045
16/02/2010,61.31,0.006381434
12/02/2010,60.92,-0.004422249
11/02/2010,61.19,0.013325853
10/02/2010,60.38,0.005480376
09/02/2010,60.05,0.018318301
08/02/2010,58.96,-0.009285118
05/02/2010,59.51,-0.002182124
04/02/2010,59.64,-0.027290208
03/02/2010,61.29,0.002286835
02/02/2010,61.15,0.007386164
01/02/2010,60.7,0.01795261
29/01/2010,59.62,-0.002010725
28/01/2010,59.74,-0.00916444
27/01/2010,60.29,0.00066368
26/01/2010,60.25,0.000332005
25/01/2010,60.23,-0.002652961
22/01/2010,60.39,-0.009066245
21/01/2010,60.94,-0.016437835
20/01/2010,61.95,-0.006115243
19/01/2010,62.33,0.000641952
15/01/2010,62.29,-0.008154174
14/01/2010,62.8,0.012014562
13/01/2010,62.05,0.008090659
12/01/2010,61.55,0.013906155
11/01/2010,60.7,-0.001152548
08/01/2010,60.77,-0.003285694
07/01/2010,60.97,-0.006376217
06/01/2010,61.36,-0.010053595
05/01/2010,61.98,0.012011182
04/01/2010,61.24,0.007210782
31/12/2009,60.8,-0.008353173
30/12/2009,61.31,0.003431096
29/12/2009,61.1,-0.000981515
28/12/2009,61.16,0.00327547
24/12/2009,60.96,0.004603757
23/12/2009,60.68,0.000824334
22/12/2009,60.63,0.002477088
21/12/2009,60.48,0.01667261
18/12/2009,59.48,-0.009370885
17/12/2009,60.04,-0.010603148
16/12/2009,60.68,-0.005095762
15/12/2009,60.99,0.000163975
14/12/2009,60.98,-0.004744385
11/12/2009,61.27,-0.009260078
10/12/2009,61.84,0.00064704
09/12/2009,61.8,-0.026821531
08/12/2009,63.48,-0.011745496
07/12/2009,64.23,0.005933809
04/12/2009,63.85,0.017218655
03/12/2009,62.76,-0.014081397
02/12/2009,63.65,-0.003450443
01/12/2009,63.87,0.026173276
30/11/2009,62.22,-0.001284934
27/11/2009,62.3,-0.014184635
25/11/2009,63.19,0.010979504
24/11/2009,62.5,0.000160013
23/11/2009,62.49,0.006582668
20/11/2009,62.08,0.00322685
19/11/2009,61.88,-0.0067644
18/11/2009,62.3,-0.004803852
17/11/2009,62.6,0.002719349
16/11/2009,62.43,0.007879755
13/11/2009,61.94,0.010875848
12/11/2009,61.27,-0.021474951
11/11/2009,62.6,0.008341402
10/11/2009,62.08,-0.003216471
09/11/2009,62.28,0.008384441
06/11/2009,61.76,0.00861864
05/11/2009,61.23,0.013979341
04/11/2009,60.38,0.005313862
03/11/2009,60.06,-0.008950831
02/11/2009,60.6,0.000825423
30/10/2009,60.55,-0.013777485
29/10/2009,61.39,0.006537039
28/10/2009,60.99,-0.000163948
27/10/2009,61,0.00872649
26/10/2009,60.47,-0.009218172
23/10/2009,61.03,-0.007671628
22/10/2009,61.5,-0.005513229
21/10/2009,61.84,0.004213262
20/10/2009,61.58,-0.007603369
19/10/2009,62.05,-0.003860388
16/10/2009,62.29,-0.006241518
15/10/2009,62.68,0.017055924
14/10/2009,61.62,0.0166916
13/10/2009,60.6,-0.005266635
12/10/2009,60.92,0.005431665
09/10/2009,60.59,0.003306335
08/10/2009,60.39,-0.012833345
07/10/2009,61.17,0.004916431
06/10/2009,60.87,0.000328623
05/10/2009,60.85,-0.000821355
02/10/2009,60.9,0.040890415
01/10/2009,58.46,-0.003415304
30/09/2009,58.66,0.002560384
29/09/2009,58.51,-0.008848109
28/09/2009,59.03,0.005946836
25/09/2009,58.68,0.002388672
24/09/2009,58.54,0.001196479
23/09/2009,58.47,-0.001879539
22/09/2009,58.58,-0.007483028
21/09/2009,59.02,-0.014132133
18/09/2009,59.86,0.017866648
17/09/2009,58.8,0.00785389
16/09/2009,58.34,0.000857412
15/09/2009,58.29,-0.007009175
14/09/2009,58.7,-0.001872182
11/09/2009,58.81,0.016285609
10/09/2009,57.86,-0.003106128
09/09/2009,58.04,-0.004126553
08/09/2009,58.28,0.012778623
04/09/2009,57.54,0.015764909
03/09/2009,56.64,0.005133209
02/09/2009,56.35,0.001776199
01/09/2009,56.25,-0.007438929
31/08/2009,56.67,-0.001586882
28/08/2009,56.76,-0.017464642
27/08/2009,57.76,-0.002075407
26/08/2009,57.88,0.010245813
25/08/2009,57.29,-0.002788916
24/08/2009,57.45,-0.000696015
21/08/2009,57.49,0.011370716
20/08/2009,56.84,0.006885013
19/08/2009,56.45,0.003727043
18/08/2009,56.24,0.001067426
17/08/2009,56.18,-0.0067412
14/08/2009,56.56,0.00123839
13/08/2009,56.49,-0.003357783
12/08/2009,56.68,-0.004049658
11/08/2009,56.91,-0.008747432
10/08/2009,57.41,-0.00573167
07/08/2009,57.74,-0.001557498
06/08/2009,57.83,-0.00963697
05/08/2009,58.39,-0.011409234
04/08/2009,59.06,0.049637119
03/08/2009,56.2,-0.009738899
31/07/2009,56.75,0.002646671
30/07/2009,56.6,0.004781732
29/07/2009,56.33,0.00641142
28/07/2009,55.97,-0.00658893
27/07/2009,56.34,-0.001241685
24/07/2009,56.41,-0.00159419
23/07/2009,56.5,0.010855165
22/07/2009,55.89,-0.009083685
21/07/2009,56.4,0.005689916
20/07/2009,56.08,-0.010289252
17/07/2009,56.66,-0.010533805
16/07/2009,57.26,-0.000349223
15/07/2009,57.28,0.020993979
14/07/2009,56.09,0.007516141
13/07/2009,55.67,0.017394894
10/07/2009,54.71,0.000548496
09/07/2009,54.68,-0.003104175
08/07/2009,54.85,-0.020749504
07/07/2009,56,-0.019977682
06/07/2009,57.13,0.013747132
02/07/2009,56.35,-0.003012317
01/07/2009,56.52,0.02798891
30/06/2009,54.96,0.002185793
29/06/2009,54.84,0.002556145
26/06/2009,54.7,0.013064865
25/06/2009,53.99,0.017563979
24/06/2009,53.05,0.00075429
23/06/2009,53.01,-0.009014146
22/06/2009,53.49,-0.007821269
19/06/2009,53.91,-0.010701209
18/06/2009,54.49,0.028291483
17/06/2009,52.97,0.011964818
16/06/2009,52.34,-0.010264298
15/06/2009,52.88,-0.014456274
12/06/2009,53.65,0.012755754
11/06/2009,52.97,-0.007335686
10/06/2009,53.36,-0.002246351
09/06/2009,53.48,-0.012450221
08/06/2009,54.15,-0.01339101
05/06/2009,54.88,0.001093893
04/06/2009,54.82,0.010083503
03/06/2009,54.27,-0.020066343
02/06/2009,55.37,0.04129619
01/06/2009,53.13,0.020536945
29/05/2009,52.05,0.019987082
28/05/2009,51.02,0.019994727
27/05/2009,50.01,-0.025077827
26/05/2009,51.28,-0.005639295
22/05/2009,51.57,0.001552494
21/05/2009,51.49,-0.011009286
20/05/2009,52.06,0.008681447
19/05/2009,51.61,0.008562029
18/05/2009,51.17,0.01675081
15/05/2009,50.32,-0.010870746
14/05/2009,50.87,0.024073579
13/05/2009,49.66,0.007884404
12/05/2009,49.27,-0.00627215
11/05/2009,49.58,-0.003422937
08/05/2009,49.75,0.005239835
07/05/2009,49.49,-0.004636638
06/05/2009,49.72,-0.000201106
05/05/2009,49.73,0.012749338
04/05/2009,49.1,-0.013955126
01/05/2009,49.79,0.000602712
30/04/2009,49.76,-0.013771298
29/04/2009,50.45,0.008160061
28/04/2009,50.04,0.018760006
27/04/2009,49.11,0.012086596
24/04/2009,48.52,0.01306937
23/04/2009,47.89,-0.001877543
22/04/2009,47.98,-0.028153508
21/04/2009,49.35,-0.010281312
20/04/2009,49.86,-0.044521521
17/04/2009,52.13,0.003266407
16/04/2009,51.96,-0.001538462
15/04/2009,52.04,0.028851904
14/04/2009,50.56,-0.018226864
13/04/2009,51.49,-0.011777335
09/04/2009,52.1,-0.00344894
08/04/2009,52.28,0.000573998
07/04/2009,52.25,-0.008006143
06/04/2009,52.67,-0.000379651
03/04/2009,52.69,-0.003221225
02/04/2009,52.86,0.012181346
01/04/2009,52.22,0.014272181
31/03/2009,51.48,-0.006003698
30/03/2009,51.79,-0.011518653
27/03/2009,52.39,-0.0145905
26/03/2009,53.16,0.013064656
25/03/2009,52.47,0.018077415
24/03/2009,51.53,-0.001938737
23/03/2009,51.63,0.031679973
20/03/2009,50.02,0.02080673
19/03/2009,48.99,-0.00975023
18/03/2009,49.47,0.004457058
17/03/2009,49.25,0.010614511
16/03/2009,48.73,0.002259888
13/03/2009,48.62,0.006810469
12/03/2009,48.29,0.018180419
11/03/2009,47.42,0.01744354
10/03/2009,46.6,0.017098133
09/03/2009,45.81,-0.027770593
06/03/2009,47.1,0.024283991
05/03/2009,45.97,-0.034843751
04/03/2009,47.6,-0.018112289
03/03/2009,48.47,0.033994041
02/03/2009,46.85,-0.027162424
27/02/2009,48.14,-0.026241768
26/02/2009,49.42,-0.02596511
25/02/2009,50.72,-0.018750549
24/02/2009,51.68,0.029852963
23/02/2009,50.16,-0.025392566
20/02/2009,51.45,-0.014472033
19/02/2009,52.2,0.012918333
18/02/2009,51.53,-0.005612013
17/02/2009,51.82,-0.01436944
13/02/2009,52.57,0.010901896
12/02/2009,52,0.027094533
11/02/2009,50.61,0.021570639
10/02/2009,49.53,-0.037643113
09/02/2009,51.43,-0.040020585
06/02/2009,53.53,0.022290307
05/02/2009,52.35,0.016564323
04/02/2009,51.49,-0.000582468
03/02/2009,51.52,0.027350451
02/02/2009,50.13,-0.001992826
30/01/2009,50.23,-0.028458402
29/01/2009,51.68,-0.006941794
28/01/2009,52.04,0.007716088
27/01/2009,51.64,0.004269364
26/01/2009,51.42,0.015680447
23/01/2009,50.62,0.005348136
22/01/2009,50.35,-0.001785892
21/01/2009,50.44,0.000198275
20/01/2009,50.43,-0.018468108
16/01/2009,51.37,0.016487125
15/01/2009,50.53,-0.011217278
14/01/2009,51.1,-0.021872545
13/01/2009,52.23,0.016213441
12/01/2009,51.39,-0.022702014
09/01/2009,52.57,-0.01285219
08/01/2009,53.25,-0.011947127
07/01/2009,53.89,-0.033035215
06/01/2009,55.7,0.001796946
05/01/2009,55.6,
