Date,Close,ALXN
27/01/2011,85.03,-0.005512241
26/01/2011,85.5,0.003045569
25/01/2011,85.24,0.007536541
24/01/2011,84.6,0.002011478
21/01/2011,84.43,-0.00872647
20/01/2011,85.17,0.005769813
19/01/2011,84.68,-0.019760947
18/01/2011,86.37,0.0474191
14/01/2011,82.37,-0.027185675
13/01/2011,84.64,0.004618399
12/01/2011,84.25,0.008822184
11/01/2011,83.51,0.008538324
10/01/2011,82.8,0.005571045
07/01/2011,82.34,-0.002668285
06/01/2011,82.56,-0.002419551
05/01/2011,82.76,0.015709999
04/01/2011,81.47,0.001719902
03/01/2011,81.33,0.009636843
31/12/2010,80.55,-0.001240695
30/12/2010,80.65,-0.00260046
29/12/2010,80.86,-0.003949647
28/12/2010,81.18,-0.000123175
27/12/2010,81.19,0.000123175
23/12/2010,81.18,-0.003320424
22/12/2010,81.45,-0.003187058
21/12/2010,81.71,0
20/12/2010,81.71,-0.007680623
17/12/2010,82.34,0.018508833
16/12/2010,80.83,0.022773757
15/12/2010,79.01,0.009921221
14/12/2010,78.23,0.040034031
13/12/2010,75.16,-0.014267085
10/12/2010,76.24,0.007108099
09/12/2010,75.7,-0.019750822
08/12/2010,77.21,0.003763062
07/12/2010,76.92,0.011637921
06/12/2010,76.03,0.000394659
03/12/2010,76,-0.001971739
02/12/2010,76.15,-0.00118118
01/12/2010,76.24,-0.002750673
30/11/2010,76.45,0.011974615
29/11/2010,75.54,-0.017193153
26/11/2010,76.85,0.008887786
24/11/2010,76.17,0.011753189
23/11/2010,75.28,-0.009255652
22/11/2010,75.98,0.012982034
19/11/2010,75,0.012342523
18/11/2010,74.08,0.024874865
17/11/2010,72.26,-0.006345724
16/11/2010,72.72,-0.006988723
15/11/2010,73.23,0.010156552
12/11/2010,72.49,0.00110421
11/11/2010,72.41,-0.000690274
10/11/2010,72.46,0.005813165
09/11/2010,72.04,-0.009532434
08/11/2010,72.73,0.000137504
05/11/2010,72.72,-0.000687332
04/11/2010,72.77,0.031974801
03/11/2010,70.48,0.01731707
02/11/2010,69.27,0.027366894
01/11/2010,67.4,-0.013264749
29/10/2010,68.3,0.001025416
28/10/2010,68.23,0.00514291
27/10/2010,67.88,0.003985539
26/10/2010,67.61,-0.003690858
25/10/2010,67.86,0.012455677
22/10/2010,67.02,-0.02052793
21/10/2010,68.41,0.004982425
20/10/2010,68.07,0.008260852
19/10/2010,67.51,-0.011780434
18/10/2010,68.31,0.00793655
15/10/2010,67.77,0.004288361
14/10/2010,67.48,0.00415801
13/10/2010,67.2,-0.017699577
12/10/2010,68.4,0.015469922
11/10/2010,67.35,-0.000742115
08/10/2010,67.4,0.004908168
07/10/2010,67.07,0.001044231
06/10/2010,67,0.010351904
05/10/2010,66.31,0.042356374
04/10/2010,63.56,-0.009863094
01/10/2010,64.19,-0.002644887
30/09/2010,64.36,0.000777182
29/09/2010,64.31,-0.01036439
28/09/2010,64.98,0.014103295
27/09/2010,64.07,0.008306607
24/09/2010,63.54,0.008376185
23/09/2010,63.01,0.000635021
22/09/2010,62.97,0.028511233
21/09/2010,61.2,-0.001795772
20/09/2010,61.31,0.020432413
17/09/2010,60.07,0.004839392
16/09/2010,59.78,-0.004839392
15/09/2010,60.07,0.005341358
14/09/2010,59.75,-0.002006354
13/09/2010,59.87,-0.012779196
10/09/2010,60.64,0.029962908
09/09/2010,58.85,-0.003053956
08/09/2010,59.03,0.022615321
07/09/2010,57.71,-0.008111184
03/09/2010,58.18,0.001031814
02/09/2010,58.12,0.002239257
01/09/2010,57.99,0.026561058
31/08/2010,56.47,-0.011794873
30/08/2010,57.14,-0.006628317
27/08/2010,57.52,0.027853026
26/08/2010,55.94,-0.008898439
25/08/2010,56.44,0.017516087
24/08/2010,55.46,-0.01254272
23/08/2010,56.16,0.009122682
20/08/2010,55.65,-0.019573579
19/08/2010,56.75,-0.017640838
18/08/2010,57.76,-0.003801629
17/08/2010,57.98,0.00449439
16/08/2010,57.72,0.025975486
13/08/2010,56.24,-0.007969581
12/08/2010,56.69,0.030264643
11/08/2010,55,-0.023716527
10/08/2010,56.32,-0.011123978
09/08/2010,56.95,0.004046808
06/08/2010,56.72,-0.009999206
05/08/2010,57.29,-0.003832757
04/08/2010,57.51,0.01630328
03/08/2010,56.58,0.011375878
02/08/2010,55.94,0.028651098
30/07/2010,54.36,0.008498111
29/07/2010,53.9,0.012696212
28/07/2010,53.22,-0.022481207
27/07/2010,54.43,0.000183739
26/07/2010,54.42,0.030220543
23/07/2010,52.8,-0.007547206
22/07/2010,53.2,0.039882586
21/07/2010,51.12,0.007264192
20/07/2010,50.75,0.009901071
19/07/2010,50.25,-0.002980628
16/07/2010,50.4,-0.019063169
15/07/2010,51.37,0.001948559
14/07/2010,51.27,0.008225663
13/07/2010,50.85,0.017257197
12/07/2010,49.98,-0.042692992
09/07/2010,52.16,0.015650981
08/07/2010,51.35,0.018673761
07/07/2010,50.4,-0.000595061
06/07/2010,50.43,-0.000396511
02/07/2010,50.45,0.016185786
01/07/2010,49.64,-0.03074724
30/06/2010,51.19,-0.024697377
29/06/2010,52.47,-0.027816114
28/06/2010,53.95,0.007255171
25/06/2010,53.56,0.016566644
24/06/2010,52.68,-0.022709055
23/06/2010,53.89,-0.000741977
22/06/2010,53.93,-0.00830953
21/06/2010,54.38,-0.000183874
18/06/2010,54.39,0.003130469
17/06/2010,54.22,0.016550819
16/06/2010,53.33,-0.009703379
15/06/2010,53.85,0.017421064
14/06/2010,52.92,0.018499622
11/06/2010,51.95,0.007147717
10/06/2010,51.58,0.026521543
09/06/2010,50.23,-0.003775464
08/06/2010,50.42,-0.00809881
07/06/2010,50.83,-0.018324099
04/06/2010,51.77,-0.030063147
03/06/2010,53.35,0.019113081
02/06/2010,52.34,0.069211248
01/06/2010,48.84,-0.024073176
28/05/2010,50.03,-0.012711194
27/05/2010,50.67,0.025788536
26/05/2010,49.38,0.015716213
25/05/2010,48.61,-0.017739276
24/05/2010,49.48,-0.007249327
21/05/2010,49.84,0.00886745
20/05/2010,49.4,-0.020834087
19/05/2010,50.44,-0.000198236
18/05/2010,50.45,-0.019238913
17/05/2010,51.43,-0.013327092
14/05/2010,52.12,-0.019381188
13/05/2010,53.14,-0.002631086
12/05/2010,53.28,0.006779687
11/05/2010,52.92,0.011402632
10/05/2010,52.32,0.04036816
07/05/2010,50.25,-0.036730052
06/05/2010,52.13,-0.037278413
05/05/2010,54.11,-0.005712722
04/05/2010,54.42,-0.009691947
03/05/2010,54.95,0.001274697
30/04/2010,54.88,0.000546797
29/04/2010,54.85,0.008238033
28/04/2010,54.4,-0.002203453
27/04/2010,54.52,-0.020873795
26/04/2010,55.67,-0.010720131
23/04/2010,56.27,0
22/04/2010,56.27,0.007492008
21/04/2010,55.85,-0.014751889
20/04/2010,56.68,0.035740537
19/04/2010,54.69,-0.003285874
16/04/2010,54.87,-0.00127493
15/04/2010,54.94,-0.009780915
14/04/2010,55.48,0.021682548
13/04/2010,54.29,-0.014809668
12/04/2010,55.1,0.002544068
09/04/2010,54.96,0.017621601
08/04/2010,54,-0.010683469
07/04/2010,54.58,0.001099908
06/04/2010,54.52,0.000366905
05/04/2010,54.5,-0.001100312
01/04/2010,54.56,0.003488482
31/03/2010,54.37,-0.009700817
30/03/2010,54.9,-0.005449605
29/03/2010,55.2,0.004903306
26/03/2010,54.93,-0.008339425
25/03/2010,55.39,0.030055405
24/03/2010,53.75,-0.015690216
23/03/2010,54.6,0.010864668
22/03/2010,54.01,-0.004618093
19/03/2010,54.26,0.018789503
18/03/2010,53.25,-0.003935906
17/03/2010,53.46,-0.006897222
16/03/2010,53.83,0.01837322
15/03/2010,52.85,0.000189233
12/03/2010,52.84,-0.013347317
11/03/2010,53.55,-0.003913899
10/03/2010,53.76,0.005221944
09/03/2010,53.48,-0.00373274
08/03/2010,53.68,-0.000931012
05/03/2010,53.73,0.023729927
04/03/2010,52.47,0.01034492
03/03/2010,51.93,0.003085827
02/03/2010,51.77,0.01361359
01/03/2010,51.07,0.030820612
26/02/2010,49.52,0.01178157
25/02/2010,48.94,-0.004688623
24/02/2010,49.17,0.009194058
23/02/2010,48.72,-0.025333202
22/02/2010,49.97,0.004412362
19/02/2010,49.75,0.004835794
18/02/2010,49.51,0.016085046
17/02/2010,48.72,0.01655667
16/02/2010,47.92,0.026431394
12/02/2010,46.67,0.006448862
11/02/2010,46.37,-0.023655871
10/02/2010,47.48,0.012077697
09/02/2010,46.91,0.020241863
08/02/2010,45.97,-0.017466751
05/02/2010,46.78,-0.02616183
04/02/2010,48.02,-0.022648693
03/02/2010,49.12,0.009614475
02/02/2010,48.65,0.027084989
01/02/2010,47.35,0.020914121
29/01/2010,46.37,0.012368607
28/01/2010,45.8,0.001310903
27/01/2010,45.74,0.005260863
26/01/2010,45.5,-0.015050998
25/01/2010,46.19,-0.000216474
22/01/2010,46.2,-0.013544225
21/01/2010,46.83,-0.002133107
20/01/2010,46.93,-0.014805685
19/01/2010,47.63,0.004629638
15/01/2010,47.41,-0.005469092
14/01/2010,47.67,0.011180372
13/01/2010,47.14,0.002974296
12/01/2010,47,-0.01394487
11/01/2010,47.66,-0.00606633
08/01/2010,47.95,0.001878719
07/01/2010,47.86,0.00376806
06/01/2010,47.68,0.002519951
05/01/2010,47.56,-0.014403756
04/01/2010,48.25,-0.011744237
31/12/2009,48.82,0.003488256
30/12/2009,48.65,0.007634412
29/12/2009,48.28,-0.003308522
28/12/2009,48.44,-0.000619131
24/12/2009,48.47,0.003927654
23/12/2009,48.28,-0.005782751
22/12/2009,48.56,0.015565324
21/12/2009,47.81,0.001255756
18/12/2009,47.75,0.015406024
17/12/2009,47.02,0
16/12/2009,47.02,-0.003185054
15/12/2009,47.17,0.010870831
14/12/2009,46.66,-0.002354705
11/12/2009,46.77,0.017035452
10/12/2009,45.98,0.008298803
09/12/2009,45.6,0.002854949
08/12/2009,45.47,0.003745735
07/12/2009,45.3,0.007756272
04/12/2009,44.95,-0.015452846
03/12/2009,45.65,-0.014354313
02/12/2009,46.31,0.00454497
01/12/2009,46.1,0.015741471
30/11/2009,45.38,0.01688929
27/11/2009,44.62,-0.011586582
25/11/2009,45.14,0.009571581
24/11/2009,44.71,0.022620281
23/11/2009,43.71,0.000228807
20/11/2009,43.7,-0.0104713
19/11/2009,44.16,-0.023498899
18/11/2009,45.21,-0.003532792
17/11/2009,45.37,0.000220434
16/11/2009,45.36,0.032716339
13/11/2009,43.9,0.008234264
12/11/2009,43.54,-0.015044733
11/11/2009,44.2,-0.007887365
10/11/2009,44.55,0.002022245
09/11/2009,44.46,-0.012739026
06/11/2009,45.03,-0.003546889
05/11/2009,45.19,0.034672541
04/11/2009,43.65,-0.019061163
03/11/2009,44.49,0.021584389
02/11/2009,43.54,-0.019784613
30/10/2009,44.41,-0.010973125
29/10/2009,44.9,-0.005330977
28/10/2009,45.14,-0.062681459
27/10/2009,48.06,0.001457574
26/10/2009,47.99,0.00041684
23/10/2009,47.97,0.003340993
22/10/2009,47.81,0.080094999
21/10/2009,44.13,-0.015068316
20/10/2009,44.8,-0.026215842
19/10/2009,45.99,-0.000652103
16/10/2009,46.02,0.003264776
15/10/2009,45.87,0.021150822
14/10/2009,44.91,0.020925502
13/10/2009,43.98,-0.011978898
12/10/2009,44.51,-0.003364363
09/10/2009,44.66,0.004038596
08/10/2009,44.48,0.016319492
07/10/2009,43.76,-0.012264519
06/10/2009,44.3,0.023063016
05/10/2009,43.29,-0.01763068
02/10/2009,44.06,0.021797353
01/10/2009,43.11,-0.032632673
30/09/2009,44.54,0.012652677
29/09/2009,43.98,-0.026476754
28/09/2009,45.16,0.005551252
25/09/2009,44.91,0.008048333
24/09/2009,44.55,-0.018679663
23/09/2009,45.39,-0.008992275
22/09/2009,45.8,-0.018817469
21/09/2009,46.67,0.016854332
18/09/2009,45.89,-0.012129237
17/09/2009,46.45,0.007563515
16/09/2009,46.1,0.014420176
15/09/2009,45.44,-0.008109633
14/09/2009,45.81,0.004814014
11/09/2009,45.59,0.016141865
10/09/2009,44.86,-0.011965576
09/09/2009,45.4,-0.014215658
08/09/2009,46.05,0.002173914
04/09/2009,45.95,0.031390729
03/09/2009,44.53,0.008570192
02/09/2009,44.15,-0.01126138
01/09/2009,44.65,-0.010692907
31/08/2009,45.13,0.010692907
28/08/2009,44.65,-0.000223939
27/08/2009,44.66,-0.0071397
26/08/2009,44.98,0.006244445
25/08/2009,44.7,-0.00913045
24/08/2009,45.11,0.004666157
21/08/2009,44.9,0.019339483
20/08/2009,44.04,0.009582551
19/08/2009,43.62,0.027188848
18/08/2009,42.45,0.007092228
17/08/2009,42.15,-0.019267513
14/08/2009,42.97,0.009117538
13/08/2009,42.58,-0.016074895
12/08/2009,43.27,-0.000924001
11/08/2009,43.31,-0.026431249
10/08/2009,44.47,-0.000224845
07/08/2009,44.48,0.007673249
06/08/2009,44.14,-0.004520803
05/08/2009,44.34,-0.014775286
04/08/2009,45,0.006018072
03/08/2009,44.73,0.015319065
31/07/2009,44.05,-0.003173167
30/07/2009,44.19,0.00521839
29/07/2009,43.96,0.011209085
28/07/2009,43.47,0.012034397
27/07/2009,42.95,-0.005803847
24/07/2009,43.2,0.052756352
23/07/2009,40.98,0.070510442
22/07/2009,38.19,-0.016361877
21/07/2009,38.82,0.005942402
20/07/2009,38.59,0.002594708
17/07/2009,38.49,-0.017001955
16/07/2009,39.15,0.010785929
15/07/2009,38.73,-0.005664279
14/07/2009,38.95,0.017873808
13/07/2009,38.26,0.020064031
10/07/2009,37.5,0.016942721
09/07/2009,36.87,-0.0035197
08/07/2009,37,-0.0126227
07/07/2009,37.47,-0.037196535
06/07/2009,38.89,-0.004873679
02/07/2009,39.08,-0.012460428
01/07/2009,39.57,-0.038180146
30/06/2009,41.11,0.026872072
29/06/2009,40.02,0.02658721
26/06/2009,38.97,-0.051511387
25/06/2009,41.03,0.052538345
24/06/2009,38.93,0.03635813
23/06/2009,37.54,-0.007166587
22/06/2009,37.81,-0.01834433
19/06/2009,38.51,-0.035959504
18/06/2009,39.92,0.030779487
17/06/2009,38.71,0.036568589
16/06/2009,37.32,-0.013837368
15/06/2009,37.84,-0.037603289
12/06/2009,39.29,0.035755104
11/06/2009,37.91,0.015685554
10/06/2009,37.32,-0.015157849
09/06/2009,37.89,0.036279674
08/06/2009,36.54,-0.0184387
05/06/2009,37.22,-0.00722798
04/06/2009,37.49,-0.037177056
03/06/2009,38.91,0.026036357
02/06/2009,37.91,0.041195756
01/06/2009,36.38,-0.003293087
29/05/2009,36.5,0.019923183
28/05/2009,35.78,0.003359466
27/05/2009,35.66,-0.001681144
26/05/2009,35.72,0.030124472
22/05/2009,34.66,0.047262192
21/05/2009,33.06,0.004243717
20/05/2009,32.92,0.000607718
19/05/2009,32.9,-0.01268516
18/05/2009,33.32,-0.01134002
15/05/2009,33.7,0.029511326
14/05/2009,32.72,-0.028323677
13/05/2009,33.66,-0.031005701
12/05/2009,34.72,-0.008603437
11/05/2009,35.02,0.021940834
08/05/2009,34.26,-0.004078071
07/05/2009,34.4,0.019372487
06/05/2009,33.74,-0.000888757
05/05/2009,33.77,0.01642073
04/05/2009,33.22,0.019146611
01/05/2009,32.59,-0.02514903
30/04/2009,33.42,-0.04762109
29/04/2009,35.05,0.004575358
28/04/2009,34.89,0.032923585
27/04/2009,33.76,-0.012656534
24/04/2009,34.19,-0.023129103
23/04/2009,34.99,-0.009103904
22/04/2009,35.31,0.038394094
21/04/2009,33.98,-0.009373238
20/04/2009,34.3,-0.018486951
17/04/2009,34.94,0.00344037
16/04/2009,34.82,0.003164104
15/04/2009,34.71,-0.02503687
14/04/2009,35.59,-0.043975208
13/04/2009,37.19,0.001076137
09/04/2009,37.15,0.026457291
08/04/2009,36.18,0.024906842
07/04/2009,35.29,-0.039177117
06/04/2009,36.7,-0.028473586
03/04/2009,37.76,0.006642777
02/04/2009,37.51,0.015312589
01/04/2009,36.94,-0.019303548
31/03/2009,37.66,-0.015545037
30/03/2009,38.25,-0.003913899
27/03/2009,38.4,-0.025708357
26/03/2009,39.4,0.037496312
25/03/2009,37.95,0.004224986
24/03/2009,37.79,-0.026117964
23/03/2009,38.79,0.044545512
20/03/2009,37.1,-0.024495367
19/03/2009,38.02,0.040800076
18/03/2009,36.5,0.013793322
17/03/2009,36,0.041111388
16/03/2009,34.55,-0.023456453
13/03/2009,35.37,0.018836173
12/03/2009,34.71,0.091657969
11/03/2009,31.67,-0.048083222
10/03/2009,33.23,0.048714934
09/03/2009,31.65,-0.019709695
06/03/2009,32.28,0.007462721
05/03/2009,32.04,-0.057609138
04/03/2009,33.94,0.044585698
03/03/2009,32.46,0.012399415
02/03/2009,32.06,-0.064616497
27/02/2009,34.2,-0.078151582
26/02/2009,36.98,-0.018752224
25/02/2009,37.68,-0.005293819
24/02/2009,37.88,0.04674632
23/02/2009,36.15,-0.049382757
20/02/2009,37.98,-0.011518452
19/02/2009,38.42,-0.029493098
18/02/2009,39.57,0.003797954
17/02/2009,39.42,-0.012353617
13/02/2009,39.91,-0.006493529
12/02/2009,40.17,0.08545105
11/02/2009,36.88,-0.001625576
10/02/2009,36.94,-0.033016844
09/02/2009,38.18,-0.006526586
06/02/2009,38.43,-0.019328008
05/02/2009,39.18,0.035328349
04/02/2009,37.82,0.013844737
03/02/2009,37.3,0.011866374
02/02/2009,36.86,-0.00027126
30/01/2009,36.87,0.013653953
29/01/2009,36.37,0.014958728
28/01/2009,35.83,0.019445449
27/01/2009,35.14,-0.022789001
26/01/2009,35.95,-0.011615175
23/01/2009,36.37,-0.024444454
22/01/2009,37.27,-0.002144198
21/01/2009,37.35,0.042664387
20/01/2009,35.79,-0.046672408
16/01/2009,37.5,0.012342523
15/01/2009,37.04,0.017704398
14/01/2009,36.39,-0.016894135
13/01/2009,37.01,0.07575129
12/01/2009,34.31,0.004674271
09/01/2009,34.15,-0.058848866
08/01/2009,36.22,0.011663559
07/01/2009,35.8,-0.028093282
06/01/2009,36.82,-0.004876737
05/01/2009,37,
